Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1491	1	3.044899	0	3.044899	4.318709	930981.1	0.0295111	0.0669504	0.0200549	0.111233	0.0239651	0.0227752	0.00731234	0.0204998	0.00125429	0.00228809	0.0580437	0.0238224	0.0057784	0.0171373	0.0020219	0.0555533	0.0142572	0.0505455	0.03755406	0.02746043	0.475129	0.0482805	0.0579795	0.136422	0.117413	0.164777	33.83918	0.0822033	0.998683	0.999663	1.00034	1.00132	0.0807193	0.349318	0.24961	0.320353	0.1096637	0.7495942
1492	0	-3.202157	0	-3.202157	26.77433	170444.6	0.0439061	0.0612277	0.0335495	0.00884746	0.10865	0.0311257	0.000161183	0.0142137	0.00245802	0.052662	0.0282083	0.0478838	0.0373486	0.0640436	0.0206936	0.00206304	0.0174368	0.064611	0.05550802	0.05869738	0.302546	0.0707696	0.308388	0.168801	0.136307	0.0131884	38.52616	0.005444249	0.996923	0.999212	1.00078	1.00308	0.152428	0.378765	0.143139	0.325668	0.06414163	0.08487857
1493	1	-12.61342	0	-12.61342	7.289339	383066.5	0.171278	0.0179198	0.098028	0.0106111	0.026433	0.00239074	0.0164677	0.208571	0.0919659	0.0186616	0.0316618	0.0475434	0.17761	0.0536919	0.141114	0.0246276	0.0611206	0.051638	0.06915122	0.2306111	0.129697	0.119036	0.142949	0.0443006	0.157758	0.406259	15.85273	0.0459146	0.997947	0.999475	1.00052	1.00205	0.386977	0.128891	0.400832	0.0833003	0.2765257	0.166041
1494	0	-16.97053	0	-16.97053	18.00855	603087.2	0.0306255	0.0507342	0.0447414	0.115277	0.00709396	0.0230668	0.117518	0.00876805	0.099898	0.104995	0.191222	0.104219	0.0505724	0.196246	0.220438	0.0284888	0.141966	0.00746549	0.09765562	0.05906052	0.00646583	0.09669	0.421339	0.230627	0.226859	0.0180188	37.67968	0.005872087	0.998364	0.999581	1.00042	1.00164	0.617012	0.256274	0.0625643	0.0641496	0.06493261	0.09043357
1495	1	2.724126	0	2.724126	3.632222	270925.9	0.073616	0.128396	0.00674577	0.0791658	0.0282252	0.049231	0.0636166	0.105231	0.0108783	0.0923573	0.0196774	0.0222227	0.0307067	0.111553	0.0527841	0.00870676	0.033752	0.0110886	0.05045357	-0.01008557	0.18581	0.146884	0.178053	0.0672413	0.239452	0.18256	7.531683	0.04031334	0.997559	0.999375	1.00062	1.00244	0.336592	0.0846565	0.548427	0.0303239	0.03022777	1.333652
1496	0	-11.32098	0	-11.32098	13.42432	770891.3	0.00746128	0.054242	0.0706473	0.0459653	0.022625	0.00337748	0.169425	0.00447083	0.269926	0.17789	0.0758818	0.0676224	0.0147401	0.0208492	0.0799803	0.0572905	0.0613481	0.0502351	0.08470116	0.1097256	0.000341144	0.306421	0.256581	0.217599	0.161585	0.057473	40.67479	0.02405293	0.998553	0.99963	1.00037	1.00145	0.224882	0.0922186	0.359509	0.323389	0.1337785	0.1797967
1497	1	6.823184	0	6.823184	4.347904	786803.3	0.00982117	0.0632728	0.0792178	0.00236531	0.043196	0.043223	0.0432279	0.075658	0.0455158	0.00036007	0.00624032	0.016002	0.0305061	0.0267985	0.0541636	0.0441716	0.070926	0.00197844	0.02673789	0.0290974	0.119899	0.110405	0.199754	0.0897258	0.0295361	0.45068	8.97875	0.04790354	0.998567	0.999634	1.00037	1.00143	0.65107	0.270832	0.0671852	0.0109121	0.07700094	0.6221163
1498	0	-25.02696	0	-25.02696	11.71744	712252.5	0.0730226	0.0484098	0.197895	0.0522057	0.155066	0.0729446	0.198797	0.287379	0.0562378	0.340898	0.00724675	0.00933194	0.136145	0.0321563	0.770737	0.148971	0.245705	0.211255	0.1875158	-0.3042558	0.0360611	0.292551	0.126079	0.0374581	0.264253	0.243597	12.14172	0.3249245	0.998494	0.999615	1.00038	1.00151	0.104454	0.0406148	0.0140969	0.840834	0.02066872	15.72059
1499	1	0.2714092	0	0.2714092	6.680163	822578.2	0.0357642	0.0115084	0.0325676	0.00974107	0.0160376	0.0217469	0.0512393	0.148298	0.0932364	0.036272	0.0522201	0.00784207	0.0553755	0.17954	0.11209	0.126296	0.081603	0.0341799	0.05507312	0.007696099	0.100089	0.0587758	0.569541	0.1082	0.00933319	0.154062	7.188819	0.005234521	0.998599	0.999642	1.00036	1.0014	0.013767	0.439397	0.417653	0.129183	0.01293062	0.4048159
1500	0	-13.16021	0	-13.16021	37.6517	947224.7	0.0383693	0.0818497	0.00156662	0.0162015	0.0545544	0.182467	0.00402366	0.068324	0.143898	0.0863366	0.0359168	0.0278683	0.0292686	0.0181352	0.0425372	0.102616	0.180773	0.0202117	0.05781336	0.09542026	0.0136856	0.111027	0.0478485	0.156349	0.100287	0.570803	38.17263	0.0005967932	0.998694	0.999666	1.00033	1.00131	0.0303058	0.0420629	0.226188	0.701443	0.09601705	0.006215492
1501	1	4.061432	0	4.061432	3.653494	324156	0.198904	0.0825823	0.0399759	0.161925	0.000581506	0.056513	0.0297591	0.0123496	0.0157782	0.0219537	0.129099	0.0662901	0.04399	0.0736598	0.0250413	0.0292176	0.025721	0.0838685	0.05124058	-0.03099981	0.149315	0.067573	0.597067	0.124394	0.00970702	0.0519438	4.452075	0.0393317	0.997768	0.999429	1.00057	1.00223	0.0616455	0.15636	0.632159	0.149836	0.008331892	4.72062
1502	0	-14.93007	0	-14.93007	8.410449	356245.8	0.114088	0.107496	0.0721668	0.0696624	0.105462	0.0393795	0.095888	0.107461	0.0875369	0.156273	0.023073	0.179544	0.00528626	0.05952	0.00520787	0.00699625	0.283581	0.0116224	0.1296179	-0.04326627	0.0437288	0.0801666	0.232457	0.100972	0.228988	0.313687	28.67335	0.1880672	0.997871	0.999455	1.00054	1.00213	0.13724	0.328602	0.264661	0.269497	0.1448009	1.298798
1503	1	-10.80372	0	-10.80372	5.841472	654416.2	0.0555222	0.0215516	0.236345	0.0354241	0.0334606	0.0725795	0.0901657	0.0514941	0.0838488	0.0174631	0.141738	0.0436015	0.0470597	0.111198	0.08636	0.0600627	0.0441573	0.0181551	0.07641539	-0.1174884	0.068146	0.0759434	0.426481	0.259177	0.0191588	0.151094	23.36629	0.369791	0.998429	0.999598	1.0004	1.00157	0.0345437	0.00479486	0.843339	0.117323	0.2523025	1.465665
1504	0	-30.45959	0	-30.45959	10.50541	126613.2	0.258585	0.0726807	0.145007	0.438089	0.0708574	0.08706	0.238928	0.571037	0.0131573	0.153796	0.243889	0.849022	0.0982634	0.740608	0.0573704	0.0863559	0.221926	0.139956	0.2370661	-0.05488543	0.0617951	0.0962444	0.279078	0.121222	0.0632901	0.378371	10.99184	0.06057592	0.99643	0.999085	1.00091	1.00357	0.42301	0.371999	0.0647756	0.140216	0.005690487	10.64512
1505	1	-18.44463	0	-18.44463	15.11845	784813.9	0.0105977	0.0664502	0.00974727	0.120676	0.00266055	0.0363354	0.16855	0.233414	0.246198	0.00621685	0.106529	0.0345476	0.0530505	0.0681893	0.106894	0.478219	0.158374	0.0172282	0.1003371	-0.06105907	0.0257296	0.0316514	0.226632	0.550941	0.0185729	0.146473	40.66395	0.2379777	0.998566	0.999633	1.00037	1.00144	0.224173	0.214243	0.215737	0.345847	0.1769187	1.345125
1506	0	-23.62709	0	-23.62709	15.8529	538915.8	0.0841565	0.0958255	0.113852	0.243774	0.215464	0.0173683	0.193393	0.190891	0.0224091	0.106541	0.0934176	0.333094	0.0546037	0.102927	0.29021	0.216825	0.0860087	0.0291077	0.1356233	-0.04927293	0.0212684	0.170897	0.535345	0.194357	0.0467929	0.0313395	23.28949	0.06986791	0.998269	0.999557	1.00044	1.00173	0.476249	0.0769664	0.26159	0.185195	0.02059498	3.392473
1507	1	-29.83064	0	-29.83064	6.346469	211056.5	1.23569	0.0030009	0.121159	0.480779	0.341102	0.121366	0.105753	0.542177	0.0136779	0.133369	0.406718	0.133613	0.0934999	0.12083	0.0147643	0.0774731	0.167804	0.23397	0.2778044	-0.2236567	0.0686102	0.0501844	0.604332	0.0690552	0.049526	0.158292	38.94027	0.2563143	0.997235	0.999292	1.00071	1.00277	0.186076	0.188899	0.295713	0.329311	0.03265761	7.848531
1508	0	-39.55909	0	-39.55909	25.51508	404826.5	0.23181	0.148397	0.0835674	0.430532	0.114142	0.0486904	0.0673849	0.0620799	0.603827	0.355841	0.438013	0.255153	0.483228	0.0514981	0.240485	0.118203	0.416517	0.0621764	0.242188	-0.02230439	0.00659888	0.147829	0.0838501	0.500147	0.196238	0.0653363	48.76675	0.02509601	0.998003	0.999489	1.00051	1.002	0.0171361	0.407061	0.423144	0.152659	0.002791622	8.989758
1509	1	-34.0665	0	-34.0665	9.805049	719131.2	0.45503	0.12396	0.82067	0.0626387	0.157402	0.0804617	0.100143	0.163181	0.211511	0.0957201	0.264926	0.0378002	0.206167	0.177177	0.487881	1.33349	0.146837	0.0459707	0.2818411	0.1839049	0.168733	0.123419	0.0338016	0.169828	0.11493	0.389288	11.81754	0.04057461	0.998501	0.999617	1.00038	1.0015	0.394278	0.451272	0.112922	0.0415283	0.2244795	0.1807497
1510	0	-35.05604	0	-35.05604	19.46632	451176	0.000585215	0.461346	0.329001	0.00968193	0.0901724	0.139691	0.58925	0.136178	0.138527	0.0465151	0.196934	0.163674	0.0251301	0.0327067	0.193427	0.225555	0.130248	0.00226387	0.1966265	0.02043633	0.104352	0.332196	0.114685	0.0978738	0.21531	0.135583	43.28714	0.06084336	0.998108	0.999516	1.00048	1.00189	0.318998	0.00939292	0.356038	0.315572	0.08127969	0.7485678
1511	1	-12.16745	0	-12.16745	12.94772	507358.9	0.0261062	0.221805	0.0733819	0.0579207	0.134838	0.00741102	0.153649	0.0362419	0.00665766	0.182653	0.0561788	0.121739	0.0296643	0.0302537	0.0281845	0.0491617	0.0513549	0.135398	0.07290455	-0.04676235	0.20194	0.222875	0.0392331	0.241214	0.177627	0.117111	46.14034	0.3421281	0.998216	0.999544	1.00046	1.00179	0.173579	0.492195	0.0938281	0.240399	0.2953657	1.15832
1512	0	-6.589451	0	-6.589451	12.39988	672697.5	0.00421707	0.18287	0.0142626	0.182683	0.0379574	0.194702	0.00265424	0.0386465	0.124208	0.00190566	0.0381217	0.118086	0.0179946	0.00366182	0.067099	0.0393577	0.0213198	0.0192674	0.06642653	-0.1085025	0.12726	0.258285	0.250174	0.167044	0.0770556	0.120181	31.32418	0.1306185	0.998451	0.999604	1.0004	1.00155	0.63548	0.156395	0.131564	0.0765605	0.02211598	5.90607
1513	1	-10.69384	0	-10.69384	2.304295	405068.3	0.0791552	0.00572573	0.104245	2.91996e-05	0.348035	0.0474312	0.0304975	0.198743	0.138266	0.0116639	0.117985	0.0421827	0.077453	0.123203	0.0186055	0.195435	0.144039	0.0136061	0.09238781	-0.2137467	0.181125	0.457684	0.0139875	0.157275	0.113571	0.0763579	46.55962	0.2662358	0.998004	0.999489	1.00051	1.002	0.355627	0.416988	0.0606852	0.1667	0.05248909	5.072213
1514	0	4.391554	0	4.391554	8.890816	861406.6	0.00834279	0.0292525	0.0226667	0.00197279	0.00697112	0.0328965	0.0385852	0.0742512	0.0334115	0.0032297	0.0021341	0.0262406	0.0219706	0.0183179	0.0113268	0.0560491	0.0272528	0.04429	0.04972354	0.1070786	0.0143275	0.123264	0.404118	0.356968	0.0226575	0.0786645	25.00919	0.1048699	0.998631	0.99965	1.00035	1.00137	0.363659	0.223265	0.0378499	0.375226	0.2119485	0.4947893
1515	1	-6.207163	0	-6.207163	8.409793	428772.1	0.00451948	0.0141895	0.0663543	2.1004e-05	0.0918563	0.0200052	0.0224343	0.18837	0.0447214	0.00999543	0.0526178	0.0291566	0.040646	0.139055	0.0236237	0.00274153	0.00688888	0.0505357	0.0885022	0.1391515	0.229056	0.0582086	0.0943661	0.230329	0.156973	0.231067	26.31552	0.03637258	0.998059	0.999504	1.0005	1.00194	0.098088	0.0156165	0.426612	0.459683	0.1755241	0.2072227
1516	0	-5.46098	0	-5.46098	15.15584	971344.4	0.133365	0.0546268	0.143179	0.0290617	0.0526597	0.00435146	0.012452	0.0931635	0.0303123	0.00659512	0.0366018	0.0907669	0.00845517	0.0102758	0.0361302	0.0708925	0.0511676	0.0386773	0.06059458	-0.1365907	0.0551047	0.117725	0.0864587	0.343472	0.0888302	0.30841	15.82916	0.173118	0.998711	0.99967	1.00033	1.00129	0.820482	0.0107906	0.129061	0.0396662	0.03652727	4.739417
1517	1	-5.150025	0	-5.150025	5.01845	673102.2	0.00754255	0.00105545	0.104244	0.0400288	0.0297198	0.0158642	0.0215336	0.0252359	0.106892	0.0488945	0.0140726	0.00183697	0.0964123	0.420614	0.0631621	0.0057058	0.0344233	0.00656123	0.04653057	-0.1318057	0.0445792	0.0495508	0.284525	0.112965	0.205654	0.302726	39.72167	0.1807642	0.998451	0.999604	1.0004	1.00155	0.054098	0.197285	0.376037	0.37258	0.04895845	3.692195
1518	0	-12.5401	0	-12.5401	5.523955	150982.8	0.110656	0.263665	0.111477	0.016458	0.0528949	0.0358177	0.0626759	0.0207976	0.0172806	0.0910014	0.0238858	0.206444	0.192974	0.020859	0.0129479	0.223448	0.169272	0.125507	0.1007751	0.1592951	0.100624	0.00973401	0.157878	0.508375	0.0224102	0.200979	32.50882	0.008051171	0.996731	0.999163	1.00083	1.00327	0.247488	0.020971	0.135971	0.59557	0.1673463	0.04811085
1519	1	-20.21788	0	-20.21788	16.42983	427755.1	0.010443	0.0163198	0.330899	0.0427852	0.0298927	0.01859	0.0269155	0.168375	0.00679369	0.211692	0.0965514	0.0749606	0.114299	0.0939485	0.178005	0.168875	0.0245746	0.171931	0.08262926	-0.08131851	0.129236	0.0862382	0.317189	0.06423	0.165517	0.23759	20.75198	0.153644	0.998057	0.999503	1.0005	1.00194	0.377063	0.0497458	0.0647514	0.50844	0.07232545	2.124342
1520	0	-9.025784	0	-9.025784	11.92682	759137.2	0.0749231	0.0390373	0.0541408	0.396	0.0664211	0.00326871	0.0511929	0.0696926	0.00690716	0.016158	0.0158323	0.0314252	0.118928	0.0656377	0.000829648	0.00299344	0.0798416	0.0641816	0.0636141	-0.03502063	0.33563	0.00100736	0.416093	0.0356649	0.074749	0.136855	15.9721	0.160093	0.998541	0.999627	1.00037	1.00146	0.664832	0.0484774	0.0301577	0.256533	0.1250724	1.280003
1521	1	-7.216801	0	-7.216801	20.07265	278599.6	0.124087	0.0699274	0.00689194	0.0465517	0.0880447	0.0139043	0.170316	0.00501269	0.00872905	0.00764258	0.0335857	0.0357884	0.0796872	0.0420441	0.0184327	0.133938	0.0632874	0.0479787	0.06618473	0.0146497	0.0551015	0.198444	0.0917901	0.0585871	0.31582	0.280257	22.49381	0.002259524	0.997593	0.999384	1.00061	1.00241	0.749751	0.0279558	0.202537	0.0197554	0.01690922	0.1336267
1522	0	-14.20101	0	-14.20101	7.469194	513473.1	0.0357258	0.109322	0.10004	0.0105422	0.0176035	0.161981	0.165383	0.00246629	0.205151	0.105347	0.0119595	0.104776	0.0147325	0.185791	0.0425972	0.00547288	0.0778552	0.124846	0.1157347	-0.04511243	0.278949	0.0184232	0.209302	0.0179401	0.0572261	0.41816	27.43151	0.1522685	0.998227	0.999546	1.00045	1.00177	0.725567	0.257384	0.0154514	0.00159731	0.1071561	1.420997
1523	1	0.1272133	0	0.1272133	26.79196	373568.9	0.0160517	0.00929928	0.0352736	0.0416488	0.046693	0.0212247	0.00538775	0.0239256	0.119735	0.0318601	0.0230881	0.018455	0.00697509	0.007446	0.0263983	0.0343226	0.0140209	0.00366988	0.03224356	0.00240961	0.0133257	0.17915	0.475221	0.0355806	0.148456	0.148267	48.56586	0.01098661	0.997921	0.999468	1.00053	1.00208	0.0975532	0.335997	0.433486	0.132964	0.01339622	0.8201275
1524	0	9.71459	0	9.71459	5.666022	221575.9	0.0250009	0.0637729	0.023258	0.0229422	0.033135	0.00840069	0.0173954	0.0231538	0.00225126	0.0228688	0.0423717	0.0336636	0.00592722	0.0431833	0.0263339	0.0148089	0.0244426	0.0190227	0.02226606	-0.1472765	0.323407	0.142746	0.191906	0.249966	0.0663468	0.0256289	29.20198	0.1591286	0.997301	0.999309	1.00069	1.0027	0.00420223	0.710386	0.066596	0.218815	0.01185205	13.42625
1525	1	-5.799928	0	-5.799928	16.10759	801328	0.0320921	0.0282288	0.0704115	0.0144765	0.0203324	0.0194348	0.0255996	0.05896	0.0415091	0.0247832	0.000308692	0.0998062	0.0138226	0.00760979	0.16459	0.0220606	0.0457618	0.0976522	0.06048085	0.06685432	0.0204051	0.279028	0.12343	0.194639	0.196891	0.185607	43.69531	0.01153385	0.99858	0.999637	1.00036	1.00142	0.117314	0.0667695	0.686762	0.129154	0.07838817	0.1471377
1526	0	-16.25026	0	-16.25026	8.719133	515442.9	0.015957	0.15308	0.0467796	0.00356837	0.0120336	0.15397	0.120719	0.039941	0.0161014	0.000673916	0.0428799	0.581267	0.0918437	0.0313471	0.0184461	0.229016	0.165929	0.0323672	0.1242504	0.09776681	0.270369	0.163173	0.0747948	0.0594628	0.416562	0.0156384	44.87671	0.03262576	0.99823	0.999547	1.00045	1.00177	0.454417	0.196653	0.251342	0.0975886	0.1303926	0.2502118
1527	1	-34.02149	0	-34.02149	11.78669	61430.87	0.0640152	0.0832763	0.112174	0.0794529	0.249809	0.0180869	0.168247	0.237616	0.480486	0.354254	0.412984	0.0145342	0.0876577	0.0815527	0.248105	0.959594	0.00375019	0.00505383	0.1768352	0.04780264	0.0561535	0.199284	0.0465879	0.255456	0.293284	0.149234	35.99661	0.02047765	0.994876	0.998685	1.00131	1.00513	0.179341	0.507759	0.129813	0.183087	0.06828029	0.2999058
1528	0	-21.50847	0	-21.50847	10.35868	396833.9	0.00348795	0.270873	0.0414963	0.141175	0.0783053	0.0170443	0.023037	0.0212724	0.0374694	0.202107	0.0683465	0.184792	0.0233067	0.0790682	0.103874	0.0796181	0.128726	0.21297	0.1300464	-0.2429938	0.184604	0.124912	0.328806	0.221224	0.0706409	0.0698128	44.92309	0.2446214	0.997983	0.999484	1.00051	1.00202	0.00622367	0.205996	0.583134	0.204647	0.001627565	150.299
1529	1	-32.40313	0	-32.40313	8.081582	976870.8	0.436504	0.0755074	0.157823	0.101549	0.0741537	0.239241	0.125074	0.0218992	0.110704	0.0819776	0.294571	0.308194	0.0386852	1.11755	0.133047	0.667065	0.296136	0.205398	0.1979217	0.05789511	0.0757035	0.268665	0.0939043	0.164463	0.235105	0.162158	13.97122	0.009428809	0.998714	0.999671	1.00033	1.00129	0.263831	0.102662	0.178708	0.454798	0.06732392	0.1400514
1530	0	-28.25312	0	-28.25312	7.664009	861307.2	0.0755407	0.126425	0.11031	0.246293	0.472922	0.0577905	0.664209	0.171409	0.0225785	0.976888	0.0804534	0.201565	0.102765	0.0684785	0.00649435	0.297427	0.161077	0.00729879	0.2231869	0.3356732	0.124029	0.532523	0.107572	0.148633	0.064648	0.022596	23.82099	0.02660938	0.998631	0.99965	1.00035	1.00137	0.337455	0.125467	0.455728	0.0813504	0.3622826	0.07344923
1531	1	-43.98866	0	-43.98866	9.317156	118774.3	0.126579	0.343906	1.53174	0.029752	0.108807	0.176989	1.2507	0.263527	0.404732	0.178308	0.382776	0.296724	0.0773798	0.244173	0.685882	0.405729	0.386031	0.180059	0.5482344	0.04967728	0.0270601	0.59756	0.0625144	0.130071	0.153098	0.0296951	12.329	0.02292117	0.996314	0.999056	1.00094	1.00369	0.271119	0.477462	0.100483	0.150936	0.07259845	0.3157253
1532	0	-25.79075	0	-25.79075	12.23924	840153.1	0.263303	0.00340586	0.00419829	0.0330399	0.190319	0.0433972	0.270453	0.110181	0.22378	0.00135556	0.0634557	0.121566	0.0700128	0.0227596	0.440807	0.0755046	0.52188	0.0585529	0.214879	-0.1090734	0.116401	0.234735	0.300532	0.190241	0.136884	0.0212063	43.02185	0.2877399	0.998614	0.999645	1.00035	1.00139	0.428862	0.062069	0.178758	0.330311	0.1786665	1.610486
1533	1	-20.42879	0	-20.42879	22.92736	243244.9	0.151451	0.0173685	0.0897041	0.20026	0.0167626	0.0186423	0.0666557	0.172012	0.034066	0.0810225	0.102135	0.0850196	0.0101598	0.0750087	0.20766	0.106398	0.10852	0.0232708	0.07252173	-0.01001913	0.779063	0.05974	0.0437638	0.0600264	0.0366186	0.0207884	32.39911	0.03698818	0.997424	0.999341	1.00066	1.00258	0.599537	0.115939	0.143854	0.14067	0.02696904	1.371505
1534	0	-17.54606	0	-17.54606	6.477929	830598.7	0.154	0.0202412	0.0150942	0.0298063	0.0306297	0.1861	0.0288477	0.0450457	0.0353133	0.0540213	0.196771	0.0679768	0.15369	0.123504	0.0465493	0.328275	0.0348973	0.173487	0.09053586	-0.2884828	0.115734	0.142464	0.298811	0.284991	0.136101	0.0218988	32.50764	0.2947517	0.998606	0.999643	1.00036	1.0014	0.00565302	0.17762	0.122116	0.694611	0.006268923	47.01791
1535	1	3.437503	0	3.437503	17.4239	509964.8	0.0475282	0.0115233	0.0204334	0.00386807	0.0187031	0.0443454	0.0374389	0.0442248	0.0921851	0.0770664	0.0170922	0.01267	0.0242121	0.00218951	0.016245	0.0143186	9.34357e-05	0.0243161	0.03034283	0.07475666	0.00614903	0.207887	0.123827	0.111153	0.127427	0.423556	33.77752	0.03607555	0.998221	0.999545	1.00045	1.00178	0.216296	0.348162	0.348231	0.0873106	0.1108322	0.325497
1536	0	-11.37246	0	-11.37246	8.5662	514616.1	0.00179973	0.0303403	0.147444	0.0448979	0.0211656	0.0765351	0.196499	0.0187768	0.00237071	0.0300658	0.0772475	0.0904204	0.067734	0.0245642	0.0945801	0.197087	0.00763344	0.236667	0.07833642	0.07453935	0.0445244	0.445713	0.20455	0.173797	0.0523594	0.0790565	16.6529	0.05564428	0.998229	0.999547	1.00045	1.00177	0.111635	0.165931	0.0619869	0.660447	0.1301836	0.4274292
1537	1	-11.19033	0	-11.19033	14.47396	278408	0.0374264	0.0548332	0.0719888	0.0584746	0.22048	0.0621547	0.0647934	0.00824066	0.0201547	0.142814	0.0124183	0.0320787	0.0109752	0.131067	0.0266308	0.0685176	0.0695037	0.159418	0.07243956	0.008065592	0.00150145	0.158605	0.124964	0.322077	0.0810402	0.311812	22.49851	0.01872062	0.997592	0.999384	1.00061	1.00241	0.301275	0.0947444	0.123902	0.480078	0.02678621	0.6988901
1538	0	-17.57414	0	-17.57414	6.748262	721616.8	0.013498	0.124694	0.100142	0.29177	0.290705	0.00159798	0.18887	0.0587212	0.027571	0.0228229	0.172554	0.178765	0.0133097	0.260895	0.0098089	0.0998418	0.0285562	0.023494	0.1408427	0.1805784	0.149475	0.0596981	0.576098	0.0942292	0.0339817	0.0865177	17.07308	0.08232204	0.998504	0.999617	1.00038	1.0015	0.48703	0.0657091	0.302439	0.144822	0.2629004	0.3131301
1539	1	-17.74297	0	-17.74297	16.8518	282014.4	0.0326623	0.00608243	0.233879	0.0695076	0.0532317	7.34526e-05	0.17179	0.247689	0.00392164	0.0944259	0.116055	0.108336	0.0292203	0.0657069	0.107575	0.0812445	0.0441364	0.0643866	0.04760743	0.07115136	0.0172126	0.133983	0.5224	0.0217294	0.268869	0.0358065	40.12157	0.01348236	0.997607	0.999388	1.00061	1.00239	0.505527	0.0405725	0.0209513	0.432949	0.08463372	0.1593024
1540	0	-15.5342	0	-15.5342	13.47888	686333.5	0.017066	0.0335251	0.0156373	0.0561696	0.0421576	0.0880286	0.00149529	0.0970183	0.0929957	0.0832244	0.00117164	0.266796	0.0361938	0.2478	0.0310158	0.0459247	0.0966759	0.169143	0.09223039	-0.03017754	0.271821	0.0177418	0.360774	0.241308	0.0302287	0.0781263	27.91633	0.09941734	0.998466	0.999608	1.00039	1.00153	0.305252	0.00827091	0.438573	0.247904	0.0692398	1.435841
1541	1	-1.3809	0	-1.3809	8.107565	173359.7	0.0163039	0.0465822	0.189807	0.00714294	0.0672252	0.00372842	0.119262	0.0380764	0.000365872	0.00243707	0.111878	0.0552157	0.0266047	0.0724805	0.0951192	0.0338495	0.00999828	0.0139976	0.06210461	-0.348038	0.0747693	0.0960443	0.519611	0.0155765	0.268331	0.0256675	10.11511	0.3591105	0.996949	0.999219	1.00078	1.00305	0.00402641	0.170017	0.581772	0.244185	0.0110725	32.43265
1542	0	-11.65951	0	-11.65951	18.98951	777331	0.05013	0.255166	0.0460351	0.093025	0.0162396	0.0751422	0.131764	0.149093	0.03897	0.00146963	0.0333349	0.00936651	0.0464333	0.173682	0.00382638	0.000905969	0.0109724	0.0642623	0.0696471	-0.08064506	0.0531839	0.00980139	0.274213	0.22409	0.124319	0.314393	20.33333	0.09149643	0.998559	0.999631	1.00037	1.00144	0.71092	0.0475163	0.216549	0.0250142	0.01085136	8.431791
1543	1	-9.299033	0	-9.299033	4.982601	803826.8	0.127475	0.0760923	0.0983209	0.12547	0.146577	0.19644	0.10485	0.0169049	0.0223681	0.295054	0.0380823	0.157526	0.0360164	0.036942	0.0283563	0.1181	0.0107567	0.0386722	0.09866033	0.1266639	0.220702	0.471307	0.131121	0.0725245	0.0961602	0.0081863	8.629176	0.03483912	0.998583	0.999638	1.00036	1.00142	0.271376	0.191619	0.512179	0.0248253	0.161503	0.2157181
