Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3648	0	-3714.651	-3713.148	-1.503104	0.6270461	0.2031652	0.0734719	0.0391737	0.261925	0.127834	0.158647	0.111459	0.0490883	0.576631	0.217456	0.288877	0.240665	0.0554862	0.0769849	0.062396	0.151665	0.320553	0.268961	0.220035	0.1600384	0.2014107	0.0231403	0.551987	0.0046789	0.00313092	0.4058	0.0112626	0.003591903	-1.832341	0.000591525	0.0356212	0.391868	3.57192	0.306085	0.299748	0.128091	0.266076	0.2050026	0.01752126
3649	1	-3712.556	-3705.523	-7.033136	0.4974044	0.180516	0.26061	0.268044	0.345449	0.164624	0.181345	0.107464	0.276915	0.613634	0.276383	0.110891	0.0941903	0.354382	0.51086	0.112718	0.380933	0.0799359	0.0832418	0.46213	0.1692548	0.08823309	0.0142416	0.513787	0.00377178	0.00703007	0.454478	0.00669141	0.08382687	-1.77635	0.000252061	0.0233452	0.330934	3.64547	0.311762	0.297183	0.132612	0.258443	0.17206	0.4871957
3650	0	-3717.605	-3719.29	1.685816	0.478965	0.2752645	0.0951618	0.0637978	0.249511	0.163429	0.174008	0.229583	0.078985	0.353826	0.184732	0.123831	0.271265	0.434096	0.484068	0.0858166	0.0996559	0.291101	0.172893	0.1213	0.1502577	-0.04642966	0.0230839	0.550641	0.00374828	0.0080415	0.404811	0.00967495	0.05791868	-1.895403	0.00350374	0.0854494	0.551827	3.35922	0.288593	0.317885	0.110016	0.283505	0.01148902	5.041222
3651	1	-3714.171	-3710.521	-3.650158	0.457703	0.220553	0.408555	0.171216	0.436417	0.26392	0.3538	0.166837	0.379813	0.552087	0.255981	0.0689875	0.115295	0.173719	0.132937	0.148945	0.105553	0.0843412	0.204787	0.137075	0.1970013	0.3602993	0.0200241	0.51157	0.00137341	0.00827503	0.452517	0.00624054	0.03362793	-1.624545	0.0010107	0.0464099	0.435148	3.51743	0.299757	0.310562	0.130399	0.259282	0.3939272	0.08536584
3652	0	-3710.644	-3712.435	1.791354	0.5048876	0.190099	0.157972	0.109485	0.20283	0.139384	0.146989	0.219166	0.0753389	0.60418	0.211366	0.134804	0.546069	0.136869	0.29688	0.0810547	0.21025	0.134399	0.13925	0.0833901	0.1529405	-0.1810299	0.0095786	0.544692	0.00646813	0.0102834	0.418942	0.0100358	0.1883577	-1.877706	0.000370727	0.0282659	0.357327	3.61404	0.300447	0.300418	0.122414	0.276721	0.007327748	25.70472
3653	1	-3711.3	-3710.353	-0.9470285	0.4005048	0.2094979	0.101878	0.23848	0.40241	0.247309	0.300681	0.184218	0.479879	0.256485	0.0849559	0.0699449	0.374605	0.2468	0.145842	0.341999	0.146153	0.109274	0.12877	0.135034	0.1891897	-0.2585317	0.0185831	0.509544	0.00989154	0.00738396	0.450725	0.00387151	0.2608201	-1.665005	0.000726422	0.0394283	0.407989	3.55186	0.302493	0.295662	0.141049	0.260796	0.002288346	113.9775
3654	0	-3706.044	-3710.399	4.355204	0.6009629	0.2299644	0.0968477	0.0913697	0.231875	0.0993434	0.107051	0.148593	0.0718295	0.348377	0.126659	0.198886	0.315123	0.130483	0.49075	0.061513	0.0959506	0.113417	0.112487	0.199353	0.1574928	0.08809117	0.00778818	0.493219	0.0158109	0.0114353	0.465868	0.00587773	0.08251522	-1.848375	0.00130568	0.0526522	0.457288	3.48875	0.305425	0.302782	0.128128	0.263665	0.1706064	0.4836584
3655	1	-3723.831	-3714.001	-9.830076	0.4609559	0.1890919	0.178004	0.0799504	0.438463	0.268889	0.247462	0.313767	0.259214	0.433107	0.228129	0.0546899	0.29161	0.274323	0.142895	0.180395	0.341908	0.109788	0.0991025	0.55359	0.1692962	-0.5137043	0.0104502	0.544377	0.0109416	0.0150375	0.418031	0.00116211	0.6132197	-1.776106	0.000356655	0.0277291	0.354595	3.61732	0.275211	0.326825	0.125261	0.272704	0.09951536	6.16206
3656	0	-3705.28	-3709.034	3.754059	0.4808026	0.2019543	0.206836	0.115145	0.269641	0.145996	0.127062	0.163356	0.0688601	0.516907	0.242569	0.16412	0.278774	0.12045	0.171007	0.101666	0.155111	0.302046	0.177702	0.12012	0.1539906	0.12118	0.0073001	0.498324	0.0159745	0.0127088	0.460027	0.00566587	0.05951559	-1.870864	0.000567904	0.0349105	0.388739	3.57578	0.307754	0.303742	0.126627	0.261877	0.1806956	0.3293693
3657	1	-3709.689	-3713.483	3.794224	0.5078816	0.2135932	0.214749	0.0641905	0.253211	0.171762	0.274536	0.173173	0.117601	0.408294	0.143728	0.0509972	0.181857	0.338127	0.196283	0.0511886	0.236697	0.101509	0.067344	0.143258	0.1266904	0.03200523	0.0126557	0.52653	0.00688083	0.0145538	0.437733	0.00164637	0.001672558	-2.066009	0.00082425	0.041967	0.418195	3.53901	0.3253	0.282848	0.115403	0.276449	0.03367779	0.04966354
3658	0	-3708.202	-3710.902	2.700135	0.5265976	0.2058782	0.227807	0.0786851	0.218838	0.143534	0.186249	0.162274	0.0737726	0.360669	0.0948548	0.121176	0.411595	0.143339	0.0791192	0.0867873	0.30869	0.148589	0.334439	0.260189	0.1689603	-0.1405599	0.0140041	0.441953	0.0152523	0.00347341	0.519792	0.0055255	0.1650163	-1.778091	0.000646945	0.037234	0.398824	3.56329	0.299754	0.310573	0.142414	0.247258	0.02445633	6.747386
3659	1	-3704.714	-3708.892	4.178425	0.6397765	0.2059632	0.159838	0.118224	0.255875	0.184215	0.155558	0.159446	0.33944	0.394511	0.149406	0.0902667	0.249401	0.19302	0.0717328	0.245994	0.142639	0.0451002	0.0673374	0.0830464	0.1648353	0.1068353	0.0128463	0.53446	0.0063624	0.00612318	0.437253	0.00295525	0.0193476	-1.802808	0.000648738	0.037285	0.399041	3.56303	0.288483	0.289331	0.138506	0.283679	0.1261829	0.1533298
3660	0	-3713.747	-3712.734	-1.013955	0.4428428	0.2139006	0.0939485	0.0532637	0.230697	0.221305	0.171668	0.25004	0.0601262	0.531375	0.119274	0.150795	0.396263	0.152836	0.0506941	0.10465	0.0919195	0.185751	0.318624	0.209512	0.150345	-0.001770066	0.00944717	0.480182	0.0149961	0.00200897	0.489048	0.00431732	0.1972198	-1.894823	0.000831943	0.0421599	0.418955	3.53805	0.310685	0.299329	0.139228	0.250758	0.1954497	1.009056
3661	1	-3709.385	-3711.872	2.487155	0.5361338	0.1886089	0.205928	0.0959168	0.250961	0.18327	0.19706	0.122652	0.0577223	0.318759	0.25268	0.0434477	0.171145	0.508517	0.0818276	0.313371	0.118146	0.0849757	0.123362	0.0649482	0.1451928	0.1046082	0.0157838	0.506819	0.00796405	0.0135352	0.45225	0.00364846	0.02882431	-1.929693	0.000350044	0.0274732	0.35328	3.6189	0.278912	0.320677	0.11438	0.286031	0.1334325	0.2160217
3662	0	-3708.971	-3708.601	-0.3705626	0.4415982	0.1822837	0.152394	0.0700738	0.316502	0.165693	0.143762	0.22033	0.0738228	0.651786	0.211863	0.137972	0.33855	0.118585	0.257017	0.0929778	0.0615143	0.214094	0.311307	0.186582	0.1477045	0.01649506	0.0107638	0.576271	0.00963947	0.000806206	0.398791	0.00372811	0.1060107	-1.912541	0.000271482	0.0242207	0.335867	3.63964	0.289016	0.290276	0.144018	0.27669	0.1225058	0.8653528
3663	1	-3710.335	-3710.216	-0.1185495	0.5227827	0.21318	0.133622	0.0514785	0.293007	0.152102	0.202131	0.151217	0.0852883	0.462514	0.206105	0.0706543	0.338698	0.40746	0.131477	0.209256	0.234939	0.0718707	0.0559737	0.115779	0.1360898	0.08704029	0.00692233	0.493029	0.00845872	0.00771988	0.479094	0.00477627	0.09581178	-1.99444	0.00081399	0.0417082	0.417173	3.5403	0.302172	0.292866	0.149425	0.255537	0.1828521	0.5239852
3664	0	-3714.892	-3710.99	-3.901742	0.444353	0.2004185	0.136031	0.0728641	0.452273	0.152102	0.164677	0.236285	0.077054	0.457517	0.185826	0.142052	0.467414	0.0876498	0.613673	0.0585106	0.145711	0.08	0.159462	0.273208	0.1811663	-0.162592	0.0120898	0.522212	0.0108269	0.00551689	0.447917	0.0014372	0.2329264	-1.70834	0.000538913	0.0340173	0.384749	3.58069	0.29168	0.31403	0.119249	0.275041	0.07033435	3.311702
3665	1	-3716.246	-3710.835	-5.410507	0.4118608	0.1746085	0.197203	0.0718164	0.486101	0.254718	0.267891	0.193721	0.0842818	1.00627	0.215978	0.137352	0.208518	0.430696	0.49005	0.158395	0.395973	0.132436	0.131775	0.23519	0.2253308	-0.06918077	0.00477181	0.613066	0.00753025	0.00774413	0.36432	0.00256808	0.06977174	-1.490186	0.00019455	0.0205295	0.314242	3.66503	0.297781	0.32028	0.124242	0.257697	0.0005909667	118.0637
3666	0	-3712.945	-3716.912	3.96702	0.5274611	0.1609795	0.102776	0.0306035	0.347157	0.134864	0.162797	0.176807	0.066814	0.422977	0.100795	0.197981	0.276039	0.12856	0.177473	0.137333	0.0603757	0.0725903	0.0668765	0.211724	0.1539627	0.0488982	0.0056008	0.575531	0.00539034	0.0122756	0.398976	0.0022267	0.02652692	-1.871045	9.95327e-05	0.0147151	0.274638	3.71055	0.295285	0.315679	0.139574	0.249462	0.07542512	0.3516987
3667	1	-3707.11	-3712.06	4.950302	0.4559519	0.1877486	0.132931	0.136975	0.359276	0.135153	0.192644	0.129655	0.177505	0.415587	0.185901	0.101471	0.153453	0.545644	0.123398	0.144736	0.204222	0.0900353	0.107457	0.212057	0.1450454	0.001771553	0.00722418	0.559	0.0096833	0.00878142	0.413119	0.00219188	0.004994261	-1.930708	0.000338492	0.0270201	0.350935	3.62171	0.291369	0.333937	0.107933	0.26676	0.006765814	0.7381612
3668	0	-3712.664	-3713.088	0.4243696	0.5642386	0.1523756	0.206836	0.119607	0.274953	0.153974	0.123255	0.175523	0.065276	0.617499	0.260246	0.201823	0.275418	0.0742144	0.167206	0.0625592	0.120139	0.155274	0.120873	0.33057	0.1642694	0.1176372	0.0139435	0.577871	0.00977698	0.00324434	0.394409	0.00075516	0.1213258	-1.806247	6.12833e-05	0.0115609	0.24898	3.7394	0.32691	0.29682	0.119999	0.25627	0.238963	0.5077178
3669	1	-3716.491	-3710.749	-5.742368	0.3953605	0.1771996	0.262141	0.135972	0.421577	0.228392	0.14213	0.156918	0.204313	0.436374	0.448049	0.0658972	0.142798	0.184622	0.100516	0.345201	0.360558	0.097043	0.146066	0.286437	0.3055509	-0.005909624	0.0129165	0.50517	0.0107551	0.0092073	0.458847	0.00310413	0.04328524	-1.185639	0.000218418	0.0217433	0.321601	3.65644	0.266031	0.324631	0.130106	0.279232	0.03737561	1.158114
3670	0	-3710.268	-3711.782	1.514249	0.5018451	0.2109221	0.20822	0.0611114	0.284273	0.174865	0.298394	0.257816	0.0910873	0.492279	0.160177	0.124174	0.385153	0.104992	0.114639	0.112866	0.163273	0.131175	0.105242	0.214294	0.1501021	0.278294	0.0116881	0.537682	0.00996833	0.00425663	0.435979	0.000426035	0.02130138	-1.89644	0.000759473	0.0403045	0.411558	3.54738	0.304231	0.323697	0.125872	0.246199	0.2995954	0.07110049
3671	1	-3711.648	-3709.842	-1.805908	0.3944926	0.1931064	0.134947	0.302273	0.276047	0.205425	0.266375	0.199507	0.31736	0.653905	0.147788	0.0865653	0.251608	0.212779	0.120293	0.229732	0.154685	0.0844511	0.102268	0.158725	0.1412371	-0.2126092	0.0105274	0.570053	0.0130308	0.00970913	0.393514	0.00316509	0.2723608	-1.957315	0.000415144	0.0298956	0.365428	3.60426	0.305337	0.310332	0.121469	0.262861	0.05975167	4.558213
3672	0	-3707.948	-3710.806	2.857906	0.4782905	0.166167	0.130432	0.0586034	0.268631	0.149391	0.173987	0.199817	0.0720325	0.427265	0.0965556	0.0901117	0.151259	0.147254	0.0812586	0.0915242	0.117198	0.340726	0.148836	0.403152	0.1359739	-0.299778	0.0154277	0.569558	0.00593825	0.00655269	0.40239	0.000133592	0.3165654	-1.995292	0.000130135	0.0168127	0.28988	3.69318	0.273403	0.317586	0.137668	0.271343	0.0167874	18.85732
3673	1	-3714.621	-3710.428	-4.193816	0.3926096	0.1813331	0.182772	0.0545272	0.361178	0.241998	0.224581	0.167884	0.101019	0.587081	0.375056	0.0928136	0.164084	0.260993	0.35637	0.233266	0.173677	0.123286	0.0478915	0.301449	0.1609116	-0.2349206	0.0115254	0.641477	0.0053694	0.0112684	0.330065	0.000294947	0.2757569	-1.8269	0.000260906	0.023748	0.333218	3.64277	0.284251	0.332264	0.123836	0.259649	0.04083632	6.752736
3674	0	-3716.569	-3718.077	1.508076	0.4394456	0.1821082	0.142345	0.156473	0.179394	0.207236	0.157544	0.193324	0.106916	0.532231	0.186916	0.185553	0.26064	0.102111	0.417828	0.0861156	0.102294	0.245255	0.179817	0.42621	0.1887099	0.0186077	0.0195972	0.564803	0.006413	0.0100233	0.399031	0.000132476	0.09285597	-1.667544	0.000269506	0.0241331	0.335379	3.64022	0.316155	0.294797	0.120987	0.268061	0.1114637	0.8330604
3675	1	-3714.208	-3712.264	-1.9438	0.3944202	0.1919844	0.0967267	0.0700984	0.479315	0.216047	0.276336	0.145491	0.229002	0.589991	0.174856	0.0631397	0.234715	0.227434	0.0908296	0.485348	0.189701	0.0805453	0.173683	0.367086	0.1683894	0.01349012	0.0100649	0.54295	0.0159952	0.00573908	0.424002	0.0012489	0.008609641	-1.781476	0.000398148	0.029283	0.362416	3.6079	0.290745	0.301661	0.14913	0.258464	0.02209976	0.3895807
3676	0	-3713.592	-3712.976	-0.6162362	0.4355267	0.1619651	0.362486	0.209719	0.206397	0.140723	0.137148	0.205003	0.081867	0.56534	0.172028	0.129803	0.468197	0.072004	0.0700886	0.110756	0.22684	0.365386	0.136441	0.0863748	0.1640746	-0.04793071	0.0200271	0.577193	0.00208407	0.00459059	0.395931	0.000173967	0.1602557	-1.807434	0.000104873	0.0151025	0.277549	3.70724	0.293435	0.295092	0.139006	0.272466	0.112325	1.426715
3677	1	-3703.624	-3708.064	4.440126	0.5007005	0.1998894	0.116642	0.1149	0.250988	0.137714	0.199142	0.146162	0.21621	0.451315	0.0989781	0.0826659	0.318326	0.275553	0.174102	0.0868116	0.116501	0.083248	0.0945558	0.314215	0.158599	0.1240163	0.0102198	0.541844	0.0147396	0.00973208	0.423138	0.000325752	0.03258765	-1.841376	0.000529173	0.0337117	0.383369	3.58239	0.296494	0.295247	0.130929	0.27733	0.156604	0.2080896
3678	0	-3715.772	-3714.551	-1.221842	0.4407845	0.1613149	0.236972	0.189111	0.398751	0.120933	0.255842	0.335072	0.101726	0.553946	0.364427	0.198412	0.202911	0.25452	0.158604	0.0937641	0.314112	0.155173	0.193926	0.150766	0.189243	-0.06093998	0.0191821	0.590907	0.00551229	0.00500682	0.379226	0.000165416	0.1834624	-1.664723	0.000101326	0.0148464	0.27563	3.70942	0.269125	0.329289	0.130915	0.270671	0.1225224	1.497378
3679	1	-3708.189	-3718.326	10.13657	0.5092269	0.2110222	0.119261	0.100281	0.186396	0.2154	0.157832	0.16268	0.121689	0.323586	0.122042	0.0786973	0.284656	0.178404	0.0861882	0.0576856	0.163676	0.0889374	0.16031	0.216046	0.1404817	-0.003859811	0.00889318	0.511747	0.00999383	0.00740779	0.461737	0.000220869	0.004235685	-1.962678	0.000761836	0.0403664	0.411808	3.54706	0.319668	0.288442	0.12887	0.26302	0.0003758734	11.26891
3680	0	-3716.436	-3719.122	2.686144	0.3982517	0.2106038	0.09902	0.0683357	0.26659	0.257963	0.287716	0.219239	0.0797232	0.460546	0.303268	0.243207	0.255631	0.0709341	0.172529	0.106622	0.216496	0.148413	0.195962	0.12705	0.1632211	0.1031194	0.019481	0.449902	0.00295307	0.0173719	0.510068	0.000223917	0.01295034	-1.81265	0.000751999	0.0401081	0.410762	3.54838	0.288326	0.282175	0.140438	0.28906	0.1160697	0.1115738
3681	1	-3711.659	-3707.704	-3.955073	0.4393498	0.1724143	0.157344	0.0746654	0.396244	0.213859	0.315518	0.247467	0.129262	0.512326	0.286276	0.09829	0.123811	0.428599	0.269525	0.209375	0.158282	0.0682	0.156673	0.216316	0.2125835	0.2225541	0.00922531	0.511463	0.0079053	0.00984511	0.461481	7.99127e-05	0.1303076	-1.548421	0.000175908	0.0195281	0.307966	3.67233	0.30669	0.302923	0.131637	0.25875	0.3528617	0.3692881
3682	0	-3708.831	-3707.3	-1.531229	0.3709137	0.2049151	0.11319	0.126503	0.285201	0.162663	0.192988	0.212085	0.0790252	0.398321	0.184059	0.161814	0.162234	0.177718	0.307165	0.102218	0.153525	0.405376	0.0844739	0.268468	0.1783242	-0.01218133	0.0167992	0.529432	0.0101697	0.00365158	0.439852	9.55536e-05	0.3546547	-1.724152	0.000626872	0.0366583	0.396364	3.56635	0.29585	0.301316	0.138688	0.264146	0.3424734	1.035569
3683	1	-3709.045	-3710.873	1.828633	0.5305364	0.1727589	0.148866	0.067317	0.316325	0.129003	0.193663	0.120588	0.129012	0.486847	0.324805	0.0767909	0.107571	0.421699	0.19112	0.230821	0.156663	0.088695	0.100686	0.250463	0.1322074	0.0324494	0.0194893	0.583026	0.00540048	0.0140291	0.377702	0.000353317	0.03393993	-2.023383	0.000178743	0.0196837	0.308954	3.67118	0.296404	0.292541	0.122352	0.288702	0.06638934	0.5112257
3684	0	-3707.53	-3709.277	1.746608	0.6635603	0.1807379	0.107074	0.0864148	0.337215	0.120495	0.1156	0.229286	0.0462824	0.437705	0.204399	0.154198	0.37625	0.126732	0.16231	0.0588503	0.122745	0.349375	0.0711462	0.153709	0.1376359	-0.05746791	0.0131875	0.618865	0.0103343	0.00516678	0.352257	0.000189576	0.1454124	-1.983144	0.000254441	0.0234542	0.331555	3.64474	0.302867	0.289135	0.12729	0.280708	0.08794453	1.653456
3685	1	-3710.711	-3715.969	5.258508	0.779334	0.2224829	0.148581	0.0411255	0.197405	0.138956	0.164415	0.0741843	0.0781562	0.35159	0.149693	0.0573508	0.256154	0.40327	0.0862865	0.0637928	0.0860139	0.0490009	0.0618471	0.202502	0.1123773	0.1294087	0.0213538	0.531531	0.00889548	0.013563	0.423412	0.00124481	0.0557304	-2.185893	0.00106708	0.0476689	0.439761	3.5115	0.29463	0.301556	0.143748	0.260066	0.1851391	0.301019
3686	0	-3710.591	-3714.007	3.415231	0.5486502	0.1681151	0.13234	0.0856468	0.25594	0.117029	0.183635	0.139903	0.0681977	0.467104	0.158938	0.267415	0.300163	0.230279	0.0488047	0.0929001	0.0880994	0.205427	0.0432214	0.204468	0.1309123	0.03141835	0.00619483	0.609596	0.0167865	0.0109331	0.356125	0.000364633	0.05969308	-2.033228	0.000143303	0.0176375	0.295552	3.68667	0.301112	0.308327	0.12285	0.26771	0.09111143	0.6551657
3687	1	-3718.876	-3718.21	-0.6651463	0.6641471	0.2017688	0.227232	0.125959	0.265943	0.128859	0.231829	0.136673	0.082412	0.484477	0.32338	0.0748078	0.264475	0.245848	0.122645	0.223533	0.0660094	0.0307374	0.223028	0.220601	0.162317	0.07089009	0.0255212	0.493137	0.00601023	0.0116264	0.462192	0.00151277	0.0868995	-1.818204	0.000564344	0.0348021	0.388259	3.57637	0.306248	0.273631	0.157374	0.262746	0.1577896	0.5507302
3688	0	-3710.285	-3710.064	-0.2215512	0.5721893	0.1782365	0.154342	0.0614085	0.280193	0.0970789	0.152775	0.226613	0.0776465	0.545946	0.276285	0.233106	0.279488	0.170053	0.113505	0.094211	0.31599	0.175109	0.46225	0.224022	0.1597564	-0.1125878	0.00906756	0.609864	0.00397046	0.0174186	0.356281	0.00339761	0.112691	-1.834105	0.000228555	0.0222384	0.32453	3.653	0.294755	0.316451	0.113369	0.275424	0.0001031898	1092.075
3689	1	-3708.934	-3706.577	-2.357239	0.5933925	0.205136	0.280973	0.100921	0.355438	0.144558	0.201827	0.154374	0.170665	0.409755	0.323923	0.056469	0.200249	0.224609	0.16396	0.0642626	0.281677	0.0610911	0.355599	0.167846	0.1567169	-0.06845932	0.013647	0.428682	0.00845047	0.00682867	0.53683	0.00556107	0.238046	-1.853314	0.000631435	0.03679	0.396929	3.56565	0.317532	0.296097	0.138403	0.247968	0.1695867	1.403683
3690	0	-3714.904	-3717.609	2.70516	0.6580515	0.2194481	0.114617	0.120255	0.157269	0.143512	0.147057	0.143859	0.063742	0.566102	0.262635	0.538181	0.315981	0.0381896	0.0712875	0.0949131	0.135969	0.157891	0.169191	0.166872	0.1362101	-0.001889075	0.0125927	0.517129	0.00427136	0.012945	0.447767	0.00529559	0.002597759	-1.993557	0.000979354	0.0456942	0.432489	3.52084	0.309705	0.29059	0.143904	0.255802	0.0007086839	3.665611
3691	1	-3715.367	-3709.385	-5.98213	0.6211469	0.2036476	0.112697	0.336248	0.327152	0.178092	0.230133	0.138819	0.319038	0.449157	0.254628	0.0457024	0.245448	0.788631	0.100967	0.198255	0.0610266	0.0748505	0.0540322	0.354326	0.191878	-0.0603276	0.0139187	0.419617	0.0105881	0.00570836	0.547518	0.00264971	0.0751574	-1.650896	0.000601124	0.0359059	0.393111	3.57038	0.290208	0.296812	0.144678	0.268301	0.0148298	5.067997
3692	0	-3713.054	-3718.947	5.893053	0.7325785	0.2149827	0.0849449	0.0696692	0.119843	0.0770536	0.0921832	0.098352	0.0528423	0.372639	0.149161	0.223176	0.31272	0.211644	0.135404	0.0589804	0.199284	0.154848	0.103017	0.417446	0.1397915	-0.06130404	0.0125218	0.514218	0.00516986	0.00760297	0.445247	0.0152401	0.07278347	-1.967603	0.000859408	0.0428413	0.421619	3.53468	0.280605	0.318972	0.130598	0.269824	0.01147943	6.34034
3693	1	-3705.007	-3708.126	3.119184	0.6616398	0.1711588	0.130095	0.0725827	0.221225	0.132176	0.110098	0.0889698	0.107604	0.639693	0.239226	0.0547445	0.202573	0.214913	0.263002	0.0892451	0.0824443	0.0667072	0.0994222	0.3036	0.1189953	0.1311945	0.00951865	0.548136	0.00412461	0.00597876	0.427969	0.00427318	0.03415488	-2.128672	0.000165863	0.0189661	0.304356	3.67651	0.304242	0.292136	0.14457	0.259052	0.1653494	0.2065618
3694	0	-3707.423	-3705.558	-1.864879	0.6539461	0.1906842	0.165004	0.171454	0.305578	0.102544	0.116786	0.224289	0.0738514	0.721196	0.473607	0.30182	0.172623	0.202668	0.13885	0.0703929	0.112756	0.188245	0.104272	0.356327	0.2044628	0.1607017	0.013173	0.521841	0.0036678	0.00442433	0.451847	0.00504623	0.02556694	-1.587369	0.000379088	0.02858	0.35891	3.61213	0.315736	0.29569	0.125447	0.263126	0.1862686	0.1372585
3695	1	-3712.063	-3715.347	3.284487	0.5895299	0.1679281	0.126049	0.117032	0.402181	0.121985	0.132111	0.0916034	0.114237	0.476919	0.121525	0.0693517	0.240802	0.30483	0.226584	0.107225	0.137359	0.0609563	0.250692	0.0958644	0.1775158	-0.1541517	0.0106315	0.474395	0.0112652	0.00119822	0.500412	0.00209842	0.1603582	-1.728696	0.000141997	0.0175575	0.295009	3.68729	0.310888	0.274929	0.136393	0.27779	0.006206434	25.83741
3696	0	-3712.805	-3712.607	-0.1985889	0.3813524	0.1871721	0.225367	0.15119	0.403007	0.202291	0.204389	0.263855	0.0994414	0.607274	0.306994	0.392658	0.261606	0.207979	0.0890076	0.0937643	0.275596	0.201118	0.117475	0.227977	0.2252551	0.04069652	0.00952186	0.46583	0.00693104	0.00470634	0.508571	0.00443987	0.01643467	-1.490522	0.000330907	0.0267183	0.349358	3.62359	0.299564	0.326955	0.112905	0.260577	0.05713119	0.2876655
3697	1	-3711.549	-3708.297	-3.251273	0.6114939	0.1940078	0.154551	0.0496301	0.210778	0.168288	0.166474	0.136574	0.136247	0.403354	0.240737	0.0524052	0.288516	0.365377	0.129902	0.174471	0.167288	0.0694722	0.567328	0.172812	0.1504794	0.343614	0.0106448	0.474986	0.0112792	0.000409852	0.501036	0.00164374	0.06057482	-1.893929	0.000429173	0.0303917	0.367839	3.60134	0.296705	0.310562	0.139802	0.252932	0.4041888	0.1498676
3698	0	-3706.508	-3708.469	1.961252	0.433177	0.1940643	0.175906	0.273238	0.356669	0.168644	0.167929	0.344199	0.0727017	0.503765	0.285901	0.203412	0.222379	0.107334	0.257183	0.0960935	0.244926	0.266591	0.0935964	0.108233	0.1925092	-0.02044381	0.0189703	0.547579	0.00755684	0.00553226	0.414871	0.00549098	0.02754284	-1.647612	0.000430063	0.0304229	0.367989	3.60116	0.307376	0.297852	0.127329	0.267444	0.00709903	3.879804
3699	1	-3713.151	-3717.384	4.23244	0.5293147	0.1856867	0.135941	0.0852812	0.158717	0.136978	0.166353	0.132688	0.109761	0.807283	0.220768	0.0537118	0.131094	0.243396	0.238375	0.116494	0.182829	0.0654244	0.0725474	0.111232	0.1348597	0.090673	0.0114189	0.45292	0.00600178	0.000424343	0.524487	0.00474795	0.06166807	-2.003521	0.000311936	0.0259477	0.345283	3.62846	0.307009	0.301965	0.143201	0.247826	0.1523411	0.4048027
3700	0	-3723.477	-3716.692	-6.784212	0.3118855	0.1797429	0.373017	0.187297	0.695096	0.212139	0.522467	0.367916	0.10559	0.169328	0.661531	0.381622	0.603126	0.148413	0.208863	0.0947108	0.110526	0.179231	0.201399	0.261487	0.2715579	-0.003074027	0.0188228	0.543322	0.00366108	0.00817437	0.411645	0.0143743	0.02813399	-1.30358	0.000243898	0.022967	0.328767	3.64802	0.299471	0.302912	0.134327	0.263289	0.02505997	1.122667
