Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
13130	-3711.152	-3706.95	-4.202622	0.2515344	0.1695562	0.238899	0.169679	0.685339	0.302005	0.363706	0.460401	0.0883021	0.324043	0.360357	0.284127	0.136714	0.14916	0.14603	0.142651	0.315615	0.52306	0.273109	0.206558	0.2365472	-0.1329181	0.0142657	0.562416	0.00901702	0.0063682	0.402864	0.00506876	0.1347985	-1.441608	0.000153675	0.0182605	0.29973	3.68186	0.290438	0.321045	0.118358	0.270158	0.001880447	71.68427
13140	-3719.655	-3717.985	-1.669582	0.2937892	0.2107612	0.18002	0.243139	0.430224	0.260614	0.195358	0.308157	0.169265	0.441238	0.215369	0.301509	0.169598	0.224103	0.135303	0.2575	0.190362	0.477494	0.378064	0.177354	0.2184934	-0.1707005	0.0127437	0.502412	0.00384205	0.00573214	0.470347	0.00492363	0.2299838	-1.521	0.000755689	0.0402052	0.411155	3.54788	0.315026	0.308268	0.124953	0.251753	0.05928324	3.879406
13150	-3705.548	-3707.665	2.117344	0.3238701	0.1751497	0.206367	0.234233	0.472644	0.169561	0.200589	0.299346	0.0994256	0.413363	0.19401	0.157503	0.230397	0.134883	0.178998	0.115153	0.24595	0.363305	0.11048	0.219756	0.1876284	0.03411773	0.0137639	0.546701	0.00317409	0.00999234	0.416565	0.0098037	0.05397207	-1.673292	0.000199366	0.0207803	0.315784	3.66324	0.28073	0.307417	0.128359	0.283494	0.0880898	0.6126938
13160	-3720.268	-3710.518	-9.749482	0.4567861	0.2142447	0.326065	0.0953576	0.414132	0.246775	0.320598	0.304894	0.0752198	0.485803	0.478018	0.302718	0.532135	0.247531	0.23144	0.0964481	0.19877	0.265817	0.249342	0.583456	0.2855937	-0.1988306	0.0131055	0.487103	0.00918706	0.00551786	0.480964	0.00412326	0.3120598	-1.253185	0.00084061	0.0423762	0.419803	3.53698	0.282974	0.307465	0.137447	0.272114	0.1132292	2.756002
13170	-3714.564	-3708.512	-6.051503	0.3574249	0.1886421	0.170732	0.121738	0.570013	0.195143	0.19148	0.322371	0.0879121	0.385627	0.624781	0.318691	0.265203	0.252301	0.341007	0.153758	0.193875	0.111545	0.586157	0.126702	0.2158989	-0.01682276	0.00997929	0.490008	0.0108542	0.00391844	0.483832	0.0014083	0.1616359	-1.532945	0.000350495	0.0274908	0.353371	3.61879	0.288855	0.331902	0.133418	0.245824	0.1448131	1.116169
13180	-3717.798	-3713.219	-4.57828	0.3774084	0.187503	0.338549	0.103194	0.392762	0.262787	0.233539	0.191512	0.097018	0.230913	0.255076	0.199606	0.499834	0.546028	0.120884	0.142964	0.738054	0.252129	0.123715	0.328633	0.238028	0.007505535	0.0083577	0.486814	0.0107658	0.00738175	0.480678	0.00600268	0.06930758	-1.435367	0.000335244	0.0268913	0.350263	3.62251	0.335061	0.295997	0.120142	0.2488	0.07681312	0.9022884
13190	-3712.132	-3710.345	-1.786207	0.3150533	0.2026068	0.279144	0.286531	0.560636	0.356964	0.240527	0.254384	0.116347	0.411959	0.339665	0.256189	0.221569	0.282094	0.114133	0.133087	0.20728	0.32073	0.124241	0.382815	0.2136283	0.07373086	0.0102811	0.526454	0.00988538	0.0052004	0.437927	0.0102518	0.004789071	-1.543518	0.000580548	0.0352928	0.390427	3.5737	0.308859	0.287975	0.126899	0.276266	0.07851994	0.06099179
13200	-3711.343	-3707.654	-3.689104	0.2872567	0.15435	0.147951	0.115558	0.455884	0.299877	0.321415	0.317515	0.137114	0.462001	0.371574	0.193935	0.306232	0.0930251	0.348635	0.130236	0.216433	0.153907	0.296676	0.238379	0.2150875	0.02968068	0.00824199	0.530463	0.00451854	0.00518388	0.441263	0.0103299	0.1900507	-1.53671	6.88265e-05	0.0122483	0.254905	3.73278	0.301941	0.30871	0.128132	0.261217	0.2197313	0.8649229
13210	-3714.876	-3712.728	-2.147672	0.3342283	0.1708499	0.363265	0.0747569	0.640029	0.293238	0.2126	0.304171	0.139671	0.569941	0.204899	0.27692	0.177632	0.230957	0.158774	0.178517	0.11109	0.181529	0.0849748	0.178714	0.201528	-0.1482993	0.0134936	0.4825	0.00491539	0.00812729	0.480017	0.0109462	0.1905875	-1.601827	0.000163459	0.0188291	0.303466	3.67754	0.2983	0.293032	0.14059	0.268078	0.04228825	4.506867
13220	-3717.927	-3713.446	-4.481317	0.2957413	0.1967112	0.46831	0.291221	0.51728	0.273301	0.234324	0.344902	0.173983	0.454715	0.236321	0.213342	0.147113	0.362737	0.252097	0.0942859	0.420372	0.37739	0.297189	0.284656	0.2639907	0.02829448	0.0141606	0.479407	0.00671369	0.00458811	0.47694	0.0181898	0.0835066	-1.331841	0.000473283	0.0319	0.37502	3.59261	0.302423	0.291788	0.130185	0.275605	0.1118011	0.7469212
13230	-3724.926	-3710.574	-14.35146	0.1955271	0.1764276	0.163288	0.125518	0.947939	0.355872	0.41694	0.628416	0.0889565	0.539009	0.99268	0.315599	0.274465	0.124393	0.219187	0.202977	0.561847	0.724368	0.304408	0.156209	0.2814974	0.02643199	0.0142859	0.483651	0.00677312	0.00659951	0.481162	0.00752907	0.03720403	-1.267632	0.00021109	0.0213781	0.319415	3.659	0.289784	0.329195	0.135045	0.245976	0.06363602	0.5846379
13240	-3726.72	-3713.603	-13.11746	0.1751837	0.1987173	0.865908	0.517788	0.77981	0.336924	0.693436	0.590019	0.209862	0.712407	0.195879	0.218575	0.440567	0.129046	0.17809	0.193753	0.241076	0.271865	0.0921326	0.163718	0.297411	-0.004329965	0.0122887	0.51325	0.00600304	0.00149049	0.46079	0.00617804	0.1101916	-1.21264	0.000508044	0.0330388	0.380302	3.58615	0.296776	0.332248	0.130809	0.240167	0.1058616	1.040902
13250	-3721.405	-3711.163	-10.24226	0.1798041	0.1577711	0.176716	0.162354	0.712907	0.378295	0.387919	0.419022	0.209849	0.773213	0.191161	0.128724	0.232758	0.328377	0.148563	0.332751	0.245089	0.354408	0.769867	0.160436	0.3562993	0.06265951	0.00490431	0.576508	0.0100596	0.0038087	0.403318	0.00140173	0.06335565	-1.031984	8.35828e-05	0.013491	0.265121	3.7213	0.287386	0.305862	0.128159	0.278593	0.1260152	0.5027621
13260	-3723.776	-3707.6	-16.17588	0.1839811	0.1643434	0.587563	0.424028	0.716935	0.331546	0.474964	0.475224	0.233593	0.768983	0.342959	0.172092	0.247201	0.330688	0.807564	0.129509	0.697847	0.508481	0.343105	0.141949	0.4832605	0.04636345	0.0100818	0.57441	0.00718129	0.00553614	0.40185	0.000941146	0.04137121	-0.7271994	0.00011866	0.0160588	0.284544	3.69928	0.298155	0.31472	0.125411	0.261714	0.08773466	0.4715492
13270	-3729.661	-3713.319	-16.34141	0.158894	0.1652147	0.164685	0.165166	0.614986	0.529308	0.462578	0.536658	0.159393	0.861118	0.300401	0.166475	0.252087	0.351416	0.433045	0.455803	0.405676	0.923232	0.494678	0.212846	0.2358482	-0.1153944	0.010091	0.514895	0.0078484	0.0021975	0.464213	0.000755365	0.1486039	-1.444567	0.000124042	0.0164168	0.287096	3.69636	0.275513	0.335041	0.121576	0.26787	0.03320949	4.474741
13280	-3720.936	-3715.681	-5.255821	0.1961988	0.1847726	0.22353	0.30253	0.842709	0.346729	0.349316	0.349779	0.160573	0.490442	0.176917	0.10872	0.231798	0.217279	0.413657	0.222408	0.360073	0.216523	0.156431	0.109184	0.3033879	-0.09003344	0.00836288	0.508512	0.0174066	0.00526639	0.458458	0.00199431	0.09938535	-1.192743	0.000300662	0.0254785	0.342764	3.63146	0.307653	0.319219	0.13026	0.242868	0.009351916	10.62727
13290	-3724.372	-3712.818	-11.55428	0.218057	0.2196988	0.138787	0.216377	0.452963	0.330789	0.501148	0.606899	0.128541	0.29986	0.48682	0.44189	0.242057	0.404899	0.605081	0.238004	0.93442	0.497306	0.142439	0.262356	0.3720336	-0.05951547	0.016464	0.483341	0.00947101	0.00901028	0.478407	0.00330599	0.1011897	-0.988771	0.000986408	0.0458563	0.433094	3.52006	0.288412	0.308051	0.125643	0.277893	0.04167426	2.428111
13300	-3719.282	-3714.308	-4.974589	0.211615	0.1705657	0.147417	0.378094	0.605878	0.356392	0.287472	0.396508	0.0988482	0.306169	0.438173	0.304668	0.2818	0.278808	0.254422	0.174156	0.282007	0.297323	0.129783	0.442518	0.241083	-0.1773404	0.00839825	0.480315	0.00997363	0.0126686	0.485359	0.00328529	0.1856203	-1.422614	0.000161271	0.0187034	0.302646	3.67849	0.30169	0.285527	0.139149	0.273634	0.008279902	22.41818
13310	-3725.635	-3710.666	-14.96848	0.2374992	0.1599111	0.41465	0.281062	0.477561	0.239709	0.289393	0.36417	0.137092	0.387844	0.347579	0.287321	0.620268	0.286242	0.98402	0.138947	0.770948	0.332612	0.831238	0.204287	0.4187841	0.1194442	0.0119608	0.544157	0.0042215	0.0100444	0.425268	0.00434825	0.1079288	-0.8703999	9.39825e-05	0.0143012	0.271476	3.71413	0.301554	0.319247	0.130272	0.248927	0.227373	0.4746773
13320	-3720.718	-3711.672	-9.046073	0.2312568	0.1744178	0.316446	0.201749	0.749926	0.274173	0.571577	0.483733	0.171176	0.474958	0.271134	0.378519	0.53542	0.306531	0.240161	0.176255	0.546408	0.0943578	0.309822	0.409116	0.2605031	0.07940387	0.00947152	0.487054	0.00607051	0.00795393	0.476821	0.0126292	0.0001466629	-1.345141	0.000192873	0.0204415	0.313699	3.66567	0.288856	0.296638	0.128983	0.285523	0.07955053	0.001843645
13330	-3721.623	-3713.583	-8.040273	0.2932025	0.218641	0.177841	0.146526	0.826085	0.379101	0.35206	0.346068	0.118678	0.237224	0.162367	0.212575	0.20812	0.540112	0.0910115	0.113402	0.405118	0.26263	0.518937	0.274183	0.3076894	-0.1707941	0.0118307	0.490667	0.00644634	0.00844637	0.4657	0.0169096	0.1817059	-1.178664	0.000956878	0.0451739	0.43054	3.52333	0.298396	0.306232	0.13913	0.256242	0.01091177	16.65229
13340	-3719.978	-3707.325	-12.6526	0.2937759	0.1918511	0.548285	0.312564	0.692273	0.246232	0.22793	0.367828	0.0850457	0.257677	0.406109	0.336192	0.778718	0.542325	0.418255	0.108904	0.919935	0.128495	0.204834	0.288306	0.2798094	-0.007524884	0.00884597	0.49081	0.00992594	0.00832642	0.465836	0.0162549	0.07192524	-1.273647	0.000396163	0.0292106	0.362057	3.60834	0.308922	0.303584	0.133299	0.254195	0.06440036	1.116845
13350	-3716.783	-3711.964	-4.818976	0.2707257	0.1837162	0.302411	0.127074	0.451726	0.320268	0.301162	0.390705	0.0951964	0.138326	0.27349	0.135389	0.422048	0.660759	0.157968	0.153411	0.139787	0.277248	0.352708	0.407458	0.2456159	0.01660958	0.012595	0.500714	0.0102027	0.00757005	0.45221	0.0167081	0.09259977	-1.403986	0.000288009	0.024941	0.339844	3.63493	0.301216	0.282785	0.135555	0.280444	0.1092094	0.8479106
13360	-3714.081	-3707.459	-6.622794	0.2485719	0.2087918	0.228154	0.200174	0.625943	0.272899	0.230523	0.475466	0.119391	0.230976	0.460131	0.353916	0.321913	0.505661	0.499474	0.158891	0.103465	0.453083	0.139296	0.189254	0.2096336	0.03099579	0.0125241	0.508785	0.0057566	0.00769207	0.459499	0.00574265	0.02505122	-1.562394	0.000710412	0.0389965	0.406212	3.55408	0.288574	0.305944	0.148883	0.256598	0.05604701	0.446968
13370	-3709.494	-3712.352	2.858654	0.3759768	0.1986701	0.138681	0.192134	0.379676	0.266304	0.252959	0.288448	0.120506	0.358604	0.240532	0.212191	0.197555	0.161641	0.154598	0.0964434	0.11145	0.114354	0.195835	0.305163	0.1850514	0.1814793	0.0136717	0.526488	0.00576319	0.0147268	0.430704	0.00864625	0.03091226	-1.687122	0.000507205	0.0330118	0.380178	3.5863	0.321666	0.286159	0.124508	0.267667	0.2123916	0.1455437
13380	-3708.986	-3707.315	-1.670958	0.3696383	0.2153583	0.221504	0.138438	0.52455	0.198086	0.277984	0.362557	0.0829518	0.410822	0.198916	0.280849	0.315942	0.111966	0.289638	0.09389	0.374397	0.220038	0.114287	0.220474	0.2080157	-0.08848868	0.0137722	0.577138	0.00466934	0.00294582	0.394814	0.00666079	0.1367927	-1.570141	0.000869087	0.0430788	0.422541	3.53351	0.299996	0.305724	0.122061	0.272219	0.04830406	2.83191
13390	-3713.751	-3712.288	-1.462475	0.3574324	0.1705534	0.0920964	0.0814341	0.557162	0.282945	0.237683	0.277244	0.0951463	0.507357	0.217083	0.167604	0.277545	0.271849	0.176095	0.105	0.290763	0.392708	0.250891	0.239226	0.2044429	-0.05119393	0.00901557	0.538124	0.00608875	0.0117887	0.431239	0.00374405	0.05659026	-1.587466	0.000161176	0.018698	0.302611	3.67853	0.27968	0.32268	0.124231	0.27341	0.005396331	10.4868
13400	-3717.234	-3717.128	-0.1060377	0.3864363	0.1491221	0.0670521	0.107006	0.444217	0.178909	0.200959	0.298513	0.106387	0.699043	0.14626	0.208621	0.402892	0.208435	0.314564	0.200079	0.150835	0.229462	0.155449	0.20163	0.2001836	-0.004592276	0.0116642	0.546475	0.00388778	0.00545893	0.43148	0.00103368	0.02789314	-1.60852	5.02745e-05	0.0104759	0.239177	3.7503	0.264504	0.336436	0.118027	0.281033	0.02330087	1.197086
13410	-3712.572	-3709.54	-3.032277	0.3834611	0.1699065	0.405363	0.3088	0.460262	0.175553	0.157702	0.3266	0.0813046	0.488548	0.136216	0.139275	0.530001	0.176056	0.0913671	0.0838815	0.0912032	0.261783	0.267889	0.232794	0.2315501	0.04438193	0.012316	0.577011	0.00512214	0.00576397	0.399109	0.000678266	0.02039942	-1.462959	0.000156279	0.0184136	0.300743	3.68069	0.296551	0.288369	0.129983	0.285096	0.06478135	0.3148966
13420	-3715.501	-3707.975	-7.525742	0.3280442	0.2009081	0.2238	0.126339	0.524511	0.212341	0.424391	0.472114	0.0930637	0.634106	0.1547	0.209135	0.429327	0.269892	0.366509	0.105395	0.141752	0.404574	0.136836	0.222525	0.295949	-0.00878825	0.0121413	0.531794	0.00977382	0.00722846	0.438318	0.0007449	0.1179411	-1.217568	0.000548038	0.034301	0.386024	3.57913	0.290324	0.297989	0.142523	0.269165	0.1091529	1.080513
13430	-3724.596	-3705.044	-19.55227	0.3134792	0.1823056	1.27667	0.502208	0.570113	0.25052	0.300317	0.360935	0.0629061	0.559203	0.794471	0.404244	0.226883	0.512206	0.17016	0.0804196	0.163322	0.280591	0.143367	0.237606	0.3283933	0.5330612	0.0108787	0.512625	0.0102166	0.00399797	0.458175	0.00410624	0.01515589	-1.113543	0.000271729	0.0242316	0.335928	3.63957	0.291434	0.303887	0.12778	0.276899	0.5482171	0.02764578
13440	-3711.329	-3707.946	-3.383	0.4379931	0.1748941	0.277069	0.288794	0.361702	0.182463	0.199887	0.2148	0.0633688	0.45807	0.221396	0.201955	0.246319	0.280174	0.34378	0.0829767	0.223409	0.129996	0.532222	0.168209	0.2592893	0.1608044	0.00801413	0.473551	0.015875	0.00387023	0.496935	0.00175452	0.02272101	-1.349811	0.00019708	0.0206617	0.315056	3.66408	0.315977	0.299364	0.141514	0.243145	0.1835255	0.1238031
13450	-3705.582	-3709.284	3.701458	0.4452844	0.1982747	0.154349	0.112543	0.375724	0.126037	0.161492	0.270688	0.0472977	0.322917	0.187019	0.146886	0.168718	0.105163	0.120327	0.0779928	0.131277	0.173387	0.133753	0.183545	0.1655774	-0.3630139	0.0146878	0.549942	0.0114492	0.00539813	0.409983	0.00854	0.4131159	-1.798316	0.000500224	0.0327861	0.37914	3.58757	0.312492	0.297442	0.115047	0.275018	0.05010205	8.245489
13460	-3708.472	-3708.063	-0.4088954	0.4385226	0.1648783	0.280066	0.150753	0.345271	0.171225	0.175018	0.220169	0.0764261	0.395352	0.174398	0.214779	0.372039	0.182411	0.332678	0.0769942	0.155632	0.272531	0.166737	0.129325	0.1452463	0.1809841	0.0058129	0.54598	0.0117349	0.00750286	0.420216	0.00875316	0.01836882	-1.929324	0.000121943	0.0162781	0.286111	3.69749	0.298622	0.319167	0.127943	0.254267	0.199353	0.09214219
13470	-3713.217	-3713.05	-0.1670909	0.4166453	0.2195835	0.183262	0.0887429	0.429907	0.151472	0.295441	0.200134	0.106671	0.307352	0.223764	0.187862	0.422102	0.333636	0.150532	0.0791104	0.0708819	0.207108	0.118842	0.278385	0.2096842	-0.1408306	0.00585813	0.51637	0.0110985	0.0147732	0.446912	0.00498826	0.1842622	-1.562153	0.00098316	0.0457817	0.432816	3.52042	0.309741	0.300582	0.116229	0.273447	0.04343166	4.242579
13480	-3709.474	-3711.354	1.879867	0.3921508	0.1874616	0.0750799	0.133008	0.289824	0.190325	0.157464	0.199848	0.0605545	0.499221	0.240121	0.176345	0.187796	0.137362	0.274482	0.140816	0.0967343	0.425936	0.0915589	0.394235	0.16391	0.02956069	0.00844557	0.514655	0.0121968	0.011593	0.445429	0.00768044	0.00567067	-1.808438	0.000334699	0.0268696	0.35015	3.62265	0.301345	0.286787	0.150073	0.261795	0.03523136	0.1609552
13490	-3712.581	-3707.932	-4.64863	0.3529457	0.2304239	0.256978	0.145376	0.408453	0.184155	0.233644	0.213848	0.100634	0.338066	0.425193	0.297236	0.245415	0.0487004	0.246452	0.0996112	0.393257	0.348317	0.197017	0.360527	0.1784147	-0.08649225	0.0132728	0.501209	0.00782023	0.0142287	0.448373	0.0150961	0.1658342	-1.723645	0.0013214	0.0529633	0.458346	3.48737	0.306326	0.296768	0.131305	0.265602	0.07934195	2.09012
13500	-3711.887	-3711.072	-0.8151866	0.4597466	0.1767389	0.135135	0.106803	0.270736	0.128428	0.134241	0.261528	0.083936	0.538187	0.218572	0.157297	0.158346	0.100084	0.386778	0.0858326	0.132762	0.150054	0.441858	0.24349	0.2430226	0.08149957	0.010154	0.550509	0.00701276	0.00951825	0.416559	0.00624754	0.01433415	-1.414601	0.000214023	0.0215251	0.320297	3.65796	0.315438	0.267007	0.136462	0.281093	0.09583372	0.1495731
13510	-3718.109	-3718.077	-0.03162219	0.4334343	0.1803716	0.208253	0.228097	0.353786	0.136142	0.09141	0.181311	0.0740343	0.37723	0.175534	0.217442	0.128614	0.529102	0.119534	0.0882557	0.164559	0.0716294	0.235925	0.30544	0.1778878	-0.01044849	0.0137442	0.547647	0.0104582	0.0118611	0.414393	0.00189566	0.1723701	-1.726602	0.000250521	0.0232743	0.330529	3.64595	0.310476	0.29301	0.128477	0.268036	0.1619216	1.064528
13520	-3723.078	-3719.655	-3.42328	0.4331199	0.2137402	0.191008	0.101824	0.269465	0.158418	0.142973	0.175054	0.159507	0.527539	0.256367	0.294168	0.086771	0.183047	0.152684	0.0426235	0.311885	0.0889258	0.0650691	0.868842	0.1529685	0.1075123	0.0139304	0.499268	0.00886291	0.0112566	0.460586	0.006096	0.03008891	-1.877523	0.000827922	0.0420592	0.418558	3.53855	0.288306	0.30368	0.133462	0.274552	0.1376012	0.2186675
13530	-3708.363	-3708.482	0.1199168	0.4716467	0.2325786	0.282654	0.174641	0.27162	0.148079	0.142793	0.149924	0.0963153	0.521924	0.190489	0.245926	0.131939	0.259742	0.276911	0.0799627	0.258506	0.336099	0.194728	0.335354	0.1869797	0.02869923	0.0162558	0.498091	0.008842	0.0112301	0.4595	0.00608162	0.1125618	-1.676755	0.00139678	0.0544297	0.463279	3.48089	0.296213	0.298487	0.13118	0.27412	0.1412611	0.7968355
13540	-3712.037	-3711.576	-0.4615797	0.5173632	0.1680607	0.22152	0.223369	0.320714	0.177845	0.266061	0.262903	0.0994114	0.557132	0.199651	0.109936	0.17935	0.143229	0.0647449	0.0542925	0.0560822	0.201752	0.0598861	0.205872	0.1489498	-0.1768428	0.0163474	0.500898	0.00369155	0.00809353	0.459401	0.0115686	0.2635772	-1.904146	0.000142923	0.0176142	0.295394	3.68685	0.309183	0.30731	0.12662	0.256887	0.08673435	3.038902
13550	-3701.383	-3705.9	4.51672	0.5910749	0.1897433	0.0797351	0.0952471	0.302831	0.109648	0.119669	0.167987	0.0742167	0.355319	0.157937	0.0913423	0.271956	0.123529	0.135947	0.0665624	0.167438	0.350265	0.136654	0.432536	0.1309824	-0.02525197	0.0167682	0.487746	0.00746978	0.00830188	0.473173	0.00654159	0.05217688	-2.032692	0.000365712	0.0280758	0.356363	3.6152	0.303789	0.296287	0.131911	0.268013	0.02692492	1.937866
13560	-3706.083	-3712.663	6.580102	0.5535089	0.2345635	0.17521	0.0424977	0.283714	0.100109	0.192649	0.223043	0.076188	0.329651	0.204794	0.201995	0.161091	0.142775	0.229925	0.0881005	0.107083	0.0944316	0.14969	0.238803	0.1376137	-0.04709698	0.015741	0.457868	0.0070122	0.00898561	0.50227	0.00812377	0.06178875	-1.983305	0.00146869	0.0557911	0.467782	3.47496	0.292882	0.297834	0.13143	0.277854	0.01469176	4.205672
13570	-3704.208	-3714.549	10.34061	0.5659688	0.2327694	0.136919	0.0905621	0.214375	0.123018	0.0835084	0.130125	0.0647873	0.405108	0.141335	0.154175	0.232899	0.0667338	0.073118	0.0438972	0.119554	0.225805	0.0964708	0.156159	0.1280525	0.02614618	0.0095321	0.47603	0.0133846	0.0117777	0.487077	0.00219885	0.005420469	-2.055315	0.00140359	0.0545602	0.463713	3.48032	0.289865	0.292854	0.139369	0.277912	0.03156665	0.1717151
13580	-3705.603	-3707.93	2.327109	0.5906069	0.1744698	0.124545	0.0476894	0.27331	0.0928488	0.192682	0.210108	0.0522464	0.397014	0.142157	0.164607	0.224559	0.189386	0.0983243	0.0720132	0.356828	0.0933846	0.177041	0.178345	0.1847038	0.107304	0.00991893	0.505869	0.0126216	0.00885298	0.459308	0.00342925	0.03554218	-1.689002	0.000193329	0.0204655	0.313847	3.66549	0.301042	0.303308	0.138215	0.257436	0.1428461	0.2488144
13590	-3708.559	-3709.222	0.6629241	0.5734157	0.1746602	0.0900688	0.12863	0.224951	0.114977	0.136975	0.126838	0.0617933	0.595024	0.206413	0.185665	0.179138	0.087267	0.0906504	0.0795294	0.0484934	0.341951	0.209211	0.445446	0.1472762	0.07113381	0.00884613	0.52376	0.00942382	0.00766183	0.44697	0.00333789	0.1014887	-1.915446	0.000195006	0.0205534	0.31439	3.66486	0.298622	0.322335	0.127018	0.252025	0.1726225	0.5879228
13600	-3710.688	-3711.024	0.3360318	0.6199788	0.2019613	0.156527	0.121417	0.19338	0.0959102	0.132591	0.152045	0.109124	0.522292	0.210918	0.100291	0.338877	0.0548492	0.135105	0.0463317	0.357444	0.104042	0.0605999	0.269426	0.1849327	-0.04371645	0.010087	0.489487	0.00513816	0.0142278	0.480234	0.000825824	0.1241247	-1.687763	0.000568037	0.0349146	0.388757	3.57576	0.281302	0.297431	0.141553	0.279714	0.08040822	1.543681
13610	-3707.696	-3706.623	-1.073002	0.5393458	0.1798436	0.343374	0.190847	0.275258	0.175774	0.192442	0.19181	0.0707666	0.578344	0.244943	0.171791	0.170846	0.485594	0.114338	0.0624011	0.2282	0.270162	0.14731	0.253517	0.2399916	-0.0186395	0.00835433	0.50996	0.00535307	0.0148229	0.460169	0.00134048	0.03704869	-1.427151	0.00024495	0.0230161	0.32905	3.64769	0.298899	0.299855	0.140326	0.260919	0.01840918	2.012511
13620	-3717.525	-3711.471	-6.054689	0.5991664	0.1898151	0.469773	0.311623	0.209302	0.101414	0.141986	0.216104	0.0782638	0.529867	0.367216	0.267154	0.0640516	0.825451	0.148351	0.0695931	0.104818	0.0824482	0.157998	0.0592954	0.197545	0.01562798	0.00891215	0.54401	0.00853745	0.0182059	0.418905	0.00142999	0.0700492	-1.621789	0.000366721	0.0281142	0.356558	3.61496	0.29181	0.312706	0.122591	0.272893	0.08567718	0.8175946
13630	-3718.388	-3716.872	-1.516516	0.4509586	0.2056994	0.0634125	0.0619926	0.271011	0.100151	0.140015	0.199171	0.0895041	0.574761	0.158942	0.136069	0.0880497	0.539396	0.108311	0.134666	0.274014	0.193725	0.040378	0.244971	0.1657516	0.09649589	0.00838917	0.540941	0.00848928	0.0238285	0.417473	0.000879	0.104611	-1.797265	0.000643186	0.0371269	0.398368	3.56386	0.289423	0.317031	0.121558	0.271988	0.2011069	0.5201761
13640	-3713.605	-3715.041	1.436334	0.4232598	0.1860838	0.149317	0.127093	0.205036	0.173674	0.185865	0.270169	0.0837748	0.44717	0.110913	0.0879136	0.22558	0.180607	0.179796	0.092038	0.323396	0.124783	0.065892	0.357371	0.1381718	0.0528266	0.00731146	0.562678	0.00883042	0.024786	0.394341	0.00205331	0.1518889	-1.979258	0.000316928	0.0261527	0.346375	3.62716	0.300303	0.309042	0.119818	0.270837	0.2047155	0.7419511
