Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
520	-3720.565	-3711.566	-8.999521	0.44691	0.1807718	0.142837	0.0335217	0.0266363	0.170804	0.177649	0.708812	0.53325	0.739552	0.126792	0.054635	0.372253	0.0335623	0.0228658	0.131581	0.195547	0.69979	0.0253467	0.654959	0.2465872	-0.0378431	0.0166218	0.500567	0.00742688	0.00175187	0.466572	0.0070604	0.05336918	0.000254805	0.0234709	0.331649	3.64463	0.315159	0.282394	0.135196	0.267251	0.01552608	3.437389
530	-3719.523	-3710.011	-9.512135	0.3868018	0.1918025	0.121326	0.0525978	0.0625585	0.140163	0.163572	0.357875	0.231151	0.366214	0.0698024	0.0871954	0.212892	0.200094	0.732177	0.175574	0.138432	0.859244	0.139535	0.566135	0.2186759	0.06809064	0.0166501	0.501417	0.00740053	0.000381863	0.467365	0.00678611	0.06592653	0.000395441	0.0291842	0.361926	3.60849	0.295592	0.303631	0.127412	0.273366	0.1340172	0.491926
540	-3715.497	-3705.554	-9.943385	0.3599716	0.1901506	0.169292	0.258541	0.213117	0.259803	0.329896	0.707294	0.466799	0.432414	0.181879	0.090614	0.14855	0.0950424	0.23616	0.0802033	0.123528	0.218184	0.0504722	0.339548	0.3168621	-0.05111121	0.0123346	0.495928	0.0121576	0.0010007	0.471518	0.00706181	0.1459007	0.00037146	0.0282936	0.357467	3.61387	0.289615	0.308553	0.136636	0.265197	0.09478951	1.539207
550	-3724.612	-3715.054	-9.558057	0.6058282	0.149884	0.17957	0.177815	0.0364378	0.262102	0.090592	0.569245	0.3416	0.758647	0.349848	0.0291008	0.330824	0.521874	0.0942555	0.271486	0.296091	0.018165	0.133433	0.387877	0.2375232	0.09799741	0.00916706	0.546463	0.00733614	0.00100156	0.42499	0.0110415	0.01429215	5.27011e-05	0.0107246	0.241476	3.74775	0.312103	0.292994	0.130874	0.264029	0.1122896	0.1272795
560	-3712.609	-3707.692	-4.916051	0.4535186	0.168377	0.442896	0.076908	0.0372797	0.131296	0.172114	0.275492	0.267359	0.713856	0.134117	0.0428773	0.178929	0.200313	0.15679	0.0742743	0.186058	0.191494	0.45388	0.231413	0.1682337	-0.0267986	0.0088928	0.543191	0.00604443	0.00425246	0.422445	0.0151747	0.03185282	0.000145148	0.01775	0.296313	3.68579	0.30454	0.32238	0.116191	0.25689	0.005054221	6.302223
570	-3713.987	-3710.64	-3.34786	0.5644792	0.1874358	0.229767	0.162605	0.0660797	0.124634	0.175117	0.264362	0.135457	0.500596	0.360396	0.0494152	0.137779	0.532621	0.196285	0.0710334	0.192969	0.0721936	0.0274419	0.234788	0.1916676	-0.1401777	0.0105318	0.498831	0.00594644	0.00435696	0.47041	0.0099231	0.1405194	0.00033436	0.0268561	0.35008	3.62273	0.313045	0.303702	0.136543	0.24671	0.0003416587	411.2858
580	-3715.064	-3712.813	-2.251214	0.6356219	0.1974738	0.20307	0.0803606	0.033357	0.115011	0.171257	0.236352	0.200215	0.661217	0.197238	0.0298178	0.186265	0.323297	0.244865	0.181903	0.0919234	0.0353068	0.338393	0.0673636	0.1956459	-0.07672895	0.0111729	0.578053	0.00503902	0.00413149	0.386856	0.0147474	0.08308538	0.00048629	0.0323309	0.377033	3.59015	0.308276	0.294057	0.122156	0.275512	0.006356426	13.07108
590	-3714.466	-3712.21	-2.255456	0.6557843	0.1445852	0.238867	0.233013	0.0967292	0.134913	0.145352	0.370563	0.186215	0.512383	0.12688	0.0495119	0.202904	0.297738	0.0923023	0.0549571	0.0393413	0.195525	0.298764	0.139511	0.1756099	-0.03694794	0.014034	0.573627	0.00371197	0.00263204	0.396577	0.00941831	0.06815491	3.75798e-05	0.00906274	0.225438	3.76546	0.299308	0.30824	0.127364	0.265088	0.03120697	2.183964
600	-3738.596	-3716.054	-22.54148	0.4156272	0.1768276	0.141723	0.0910566	0.0671704	0.128137	0.317421	0.340892	0.198193	1.10492	0.177463	0.0283788	0.466608	0.695153	0.11391	0.0953838	1.78626	0.5303	0.328275	0.10654	0.4243421	0.3848639	0.0122016	0.498729	0.00345572	0.00268366	0.465142	0.0177881	0.1427659	0.000214864	0.021567	0.320549	3.65767	0.307993	0.303051	0.124618	0.264337	0.5276298	0.2705797
610	-3722.586	-3709.899	-12.68738	0.5827075	0.1803517	0.624479	0.0965928	0.117637	0.151009	0.170582	0.357787	0.253257	0.950367	0.702342	0.0175641	0.297405	0.0663344	0.010759	0.0686205	0.216201	0.174509	0.197949	0.427732	0.2147169	-0.09811473	0.0105978	0.500961	0.00599675	0.00178771	0.457725	0.0229318	0.2612252	0.00025031	0.0232645	0.330474	3.64601	0.285865	0.311535	0.130863	0.271737	0.1631105	1.601523
620	-3718.725	-3711.667	-7.058697	0.608295	0.1992223	0.0826814	0.0939777	0.0825409	0.135366	0.212045	0.366616	0.251742	0.289866	0.128836	0.0537595	0.419711	0.337982	0.15889	0.0678401	0.167455	0.0641381	0.229609	0.440397	0.1134128	-0.1398281	0.0110764	0.552507	0.00453669	0.00259238	0.415887	0.0133999	0.1762422	0.000517072	0.033328	0.381625	3.58453	0.310432	0.28776	0.130059	0.271749	0.03641404	4.839951
630	-3717.592	-3714.265	-3.326679	0.6223463	0.1905967	0.0827543	0.0740716	0.0308177	0.118032	0.192058	0.251773	0.313299	0.466733	0.114739	0.0571597	0.0745839	0.298309	0.155661	0.102295	0.0993378	0.202125	0.132897	0.397797	0.2575496	0.121075	0.0153759	0.557757	0.00212556	0.002807	0.410076	0.0118585	0.01037316	0.00037783	0.0285329	0.358674	3.61242	0.325618	0.281702	0.129163	0.263518	0.1314482	0.07891443
640	-3716.112	-3708.968	-7.144482	0.6295733	0.1949444	0.128587	0.0523971	0.0522962	0.146208	0.136672	0.258796	0.273162	0.566163	0.151579	0.0602365	0.133324	0.0183908	0.0779462	0.0626085	0.253835	0.0646067	0.37768	0.751145	0.2609455	0.07753584	0.0164519	0.603638	0.00487944	0.00549889	0.356103	0.0134294	0.1425532	0.000444106	0.0309108	0.370335	3.59831	0.289172	0.298043	0.118618	0.294168	0.220089	0.6477069
650	-3713.431	-3707.511	-5.920396	0.604585	0.1793024	0.147108	0.0472526	0.0409983	0.182301	0.16466	0.503263	0.309651	0.576655	0.166757	0.0501998	0.240878	0.0534519	0.119153	0.0837164	0.194491	0.102568	0.0798915	0.475799	0.1323989	-0.1393466	0.0139744	0.551791	0.00187695	0.00283245	0.422198	0.00732724	0.2095158	0.000239334	0.0227527	0.32753	3.64948	0.290396	0.298165	0.125187	0.286252	0.0701692	2.985865
660	-3717.423	-3709.478	-7.945546	0.6162133	0.2122169	0.195252	0.39511	0.239254	0.123215	0.160199	0.256906	0.169527	0.406441	0.146434	0.0201881	0.386969	0.910461	0.253704	0.0745513	0.134031	0.0324171	0.172608	0.360302	0.2431159	-0.1008035	0.0157612	0.587052	0.00450663	0.0025503	0.381174	0.00895586	0.115873	0.000790416	0.0411073	0.414784	3.54332	0.284894	0.320282	0.113935	0.280888	0.01506953	7.689227
670	-3722.299	-3711.066	-11.2331	0.6163663	0.188987	0.302116	0.179503	0.103989	0.144028	0.211827	0.213129	0.124812	0.647157	0.121079	0.0125693	0.373523	0.535326	0.74234	0.0654031	0.378694	0.0808306	0.154202	0.192122	0.2740414	-0.06766075	0.0140229	0.619134	0.00365098	0.00329183	0.354381	0.00551918	0.2165556	0.000355211	0.0276734	0.354309	3.61766	0.282877	0.321102	0.118637	0.277385	0.1488948	1.45442
680	-3719.281	-3708.472	-10.80887	0.7502146	0.1879955	0.258942	0.332271	0.106726	0.15415	0.117844	0.236977	0.233911	1.01107	0.278655	0.0227964	0.758548	0.225417	0.110865	0.0710645	0.365525	0.0368049	0.0497568	0.957998	0.2557753	0.001002251	0.0128093	0.535583	0.00418412	0.00328589	0.438528	0.00560984	0.02816898	0.000341779	0.0271498	0.351609	3.6209	0.302902	0.30993	0.123322	0.263846	0.02917124	0.9656425
690	-3724.618	-3711.951	-12.66701	0.4304431	0.2095896	0.607682	0.0390479	0.0183123	0.171058	0.286421	1.03767	0.45571	0.601727	0.426453	0.0704927	0.125568	0.108939	0.158768	0.270998	0.245864	0.248699	0.0636327	0.313251	0.2948896	0.07500215	0.0147679	0.463936	0.00647314	0.00312699	0.505583	0.00611302	0.09810101	0.000728518	0.0394844	0.408219	3.55157	0.303405	0.295203	0.127772	0.27362	0.1731032	0.5667199
700	-3717.408	-3708.224	-9.183915	0.4567378	0.1901059	0.301101	0.0884966	0.0241435	0.215347	0.17444	0.322799	0.210777	0.584052	0.310813	0.0970084	0.350971	0.497629	0.120693	0.21263	0.212544	0.360266	0.00495678	0.0931809	0.1266926	0.01829619	0.0133919	0.529917	0.00645386	0.00448273	0.43884	0.00691483	0.02777521	0.000370825	0.0282696	0.357346	3.61401	0.282231	0.318181	0.13129	0.268297	0.0460714	0.6028732
710	-3713.974	-3705.918	-8.056402	0.6494988	0.1850041	0.156076	0.0866337	0.0526772	0.134366	0.0976506	0.306796	0.196285	0.573012	0.145311	0.0604356	0.943562	0.233284	0.0658656	0.0602925	0.345172	0.0488702	0.256643	0.184202	0.1413564	-0.1960501	0.0109347	0.478711	0.00698102	0.00546408	0.48843	0.00947857	0.2229549	0.000303488	0.0255969	0.343403	3.6307	0.293291	0.311947	0.125836	0.268926	0.02690483	8.286801
720	-3718.556	-3712.273	-6.282898	0.6154385	0.1571025	0.192778	0.0313434	0.0207773	0.134046	0.335076	0.476498	0.257238	0.732981	0.0677252	0.0501043	0.82319	0.185794	0.00655165	0.148967	0.0578423	0.0841523	0.142963	0.266577	0.2317885	-0.03507405	0.0117904	0.519673	0.00423485	0.00779653	0.448653	0.00785228	0.09715474	8.05228e-05	0.013243	0.26313	3.72355	0.295366	0.294909	0.14962	0.260105	0.06208069	1.564975
730	-3718.253	-3710.83	-7.423618	0.5137625	0.1880401	0.170439	0.0802085	0.0329248	0.177332	0.319207	0.543587	0.476289	0.449574	0.150488	0.0408023	0.443645	0.415963	0.28803	0.110743	0.0613442	0.0254476	0.33369	0.390889	0.2077026	-0.0156089	0.00799642	0.517034	0.0106089	0.00761585	0.454279	0.00246568	0.0346021	0.000342375	0.0271733	0.35173	3.62075	0.300312	0.292117	0.130797	0.276773	0.0189932	1.821815
740	-3716.306	-3712.347	-3.95935	0.4421214	0.169686	0.276494	0.0717786	0.084285	0.170662	0.135706	0.322017	0.192613	0.606172	0.123858	0.0120391	0.223408	0.0727719	0.232345	0.0703045	0.419694	0.279549	0.246617	0.206851	0.2043213	0.04249359	0.0141647	0.567809	0.0106795	0.00763304	0.396337	0.00337636	0.01831257	0.000154637	0.0183172	0.300105	3.68142	0.303015	0.306483	0.12638	0.264122	0.06080616	0.301163
750	-3727.946	-3717.275	-10.67047	0.652412	0.1781712	0.261586	0.0638209	0.117692	0.0782791	0.209126	0.488793	0.351623	0.565396	0.269715	0.0328719	0.215133	0.131365	0.158612	0.0413288	0.218902	0.247723	0.156257	0.753309	0.2095356	-0.2493722	0.0113306	0.508766	0.0108703	0.0113686	0.450138	0.00752656	0.345657	0.000227906	0.022207	0.324346	3.65322	0.29726	0.303999	0.1317	0.267041	0.09628478	3.589944
760	-3720.962	-3712.001	-8.961686	0.4911399	0.1661771	0.293344	0.194355	0.188768	0.164849	0.184476	0.56098	0.484342	0.982687	0.132677	0.0461958	0.63024	0.106074	0.168879	0.0432364	0.14836	0.0249132	0.0608555	0.328482	0.2626272	0.05305036	0.00951237	0.522694	0.00522675	0.0108427	0.447633	0.00409183	0.02382808	0.000130201	0.0168169	0.289909	3.69314	0.288237	0.307422	0.135668	0.268673	0.07687845	0.3099449
770	-3711.077	-3711.768	0.6906077	0.7229619	0.1995797	0.239969	0.0992499	0.0793429	0.0616758	0.114697	0.217224	0.179916	0.492676	0.128312	0.0624954	0.285261	0.0384588	0.0305019	0.0542985	0.0273321	0.324015	0.146677	0.397416	0.1573891	0.04406219	0.0108686	0.520396	0.00520377	0.00732856	0.445665	0.0105389	0.01014041	0.000523531	0.0335334	0.38256	3.58338	0.311997	0.27861	0.130264	0.279129	0.0542026	0.1870834
780	-3710.556	-3708.765	-1.790995	0.6893223	0.1654803	0.153523	0.0284523	0.025938	0.104441	0.11421	0.166762	0.112911	0.471456	0.174781	0.0542143	0.0913473	0.149552	0.0530057	0.0838793	0.359473	0.125638	0.185648	0.433506	0.2120635	-0.1935485	0.0118009	0.501671	0.00889026	0.00757658	0.460747	0.00931401	0.2142912	0.000125719	0.0165267	0.287873	3.69547	0.311611	0.297519	0.127929	0.262941	0.02074272	10.33091
790	-3720.071	-3714.04	-6.031313	0.5575246	0.2144433	0.21625	0.186696	0.0404671	0.177537	0.339277	0.408059	0.257727	0.901796	0.284568	0.042896	0.0761224	0.141868	0.313212	0.0503586	0.169454	0.0916649	0.070341	0.386737	0.1975105	0.05033755	0.0132536	0.509599	0.00871565	0.00760323	0.451698	0.00913108	0.02000803	0.000845641	0.0425012	0.420293	3.53636	0.283765	0.296819	0.131203	0.288213	0.07034558	0.2844248
800	-3711.689	-3708.313	-3.375984	0.5422823	0.2192634	0.258762	0.0897826	0.0209058	0.112821	0.203766	0.46885	0.311367	0.352373	0.0758848	0.0569953	0.256798	0.0475401	0.141013	0.0821297	0.135155	0.154618	0.153417	0.534867	0.1985118	-0.04152405	0.0181842	0.510706	0.00307015	0.00615136	0.452679	0.00920978	0.1056432	0.00097418	0.045575	0.432044	3.52141	0.304117	0.307381	0.131511	0.25699	0.06411912	1.647608
810	-3711.074	-3708.143	-2.930888	0.6372738	0.2086622	0.107976	0.0213233	0.0141212	0.116973	0.14119	0.475379	0.262851	0.415477	0.0957276	0.0599047	0.261186	0.227746	0.0817921	0.222513	0.103227	0.0958665	0.163871	0.437442	0.1467835	-0.04458815	0.0177746	0.529286	0.00308256	0.00364918	0.442484	0.0037234	0.1201456	0.0007075	0.0389174	0.405885	3.55449	0.283062	0.308446	0.12998	0.278512	0.07555744	1.590123
820	-3716.581	-3709.321	-7.259359	0.593999	0.2000501	0.238446	0.0290059	0.0218585	0.134288	0.201212	0.281863	0.141439	0.50661	0.268914	0.0566184	0.294357	0.0655451	0.100264	0.402121	0.241219	0.196976	0.409465	0.322033	0.1428352	0.007404833	0.0116697	0.529974	0.00579706	0.00340319	0.443059	0.00609762	0.09711752	0.000532117	0.0338044	0.383789	3.58187	0.318598	0.282199	0.128421	0.270781	0.1045224	0.9291555
830	-3719.992	-3710.955	-9.036598	0.5939032	0.1798933	0.433288	0.0636279	0.0197672	0.195159	0.150834	0.426907	0.214314	0.580504	0.320669	0.0483186	0.204274	0.114338	0.0788409	0.13836	0.122122	0.051902	0.380553	0.401159	0.1351059	0.05237384	0.0107479	0.491666	0.00496149	0.00161617	0.478941	0.0120675	0.1287737	0.00024547	0.0230403	0.329189	3.64753	0.309651	0.302291	0.129397	0.258661	0.1811475	0.7108774
840	-3711.947	-3710.552	-1.394858	0.6911168	0.2191714	0.232843	0.167865	0.100335	0.117822	0.111453	0.176155	0.126981	0.518546	0.225145	0.0770209	0.134906	0.0978805	0.207488	0.0383131	0.175193	0.0801638	0.018459	0.442113	0.1863852	0.126971	0.0159431	0.5308	0.00924603	0.00239736	0.426215	0.0153979	0.03305209	0.000971609	0.0455156	0.431822	3.52169	0.289245	0.300862	0.115161	0.294732	0.1600231	0.2065458
850	-3721.009	-3712.077	-8.932135	0.5272048	0.1769492	0.211532	0.0962153	0.0109902	0.179451	0.241535	0.286392	0.176728	0.894549	0.177806	0.0435205	0.843658	0.148017	0.0102326	0.116464	0.272305	0.00574508	0.0520367	0.269302	0.2898393	0.1045183	0.0117595	0.536527	0.00581591	0.00554714	0.430813	0.0095374	0.1001853	0.000216021	0.0216246	0.320893	3.65727	0.29321	0.313975	0.110859	0.281956	0.2047036	0.4894164
860	-3722.057	-3711.444	-10.61291	0.7625086	0.1858652	0.273632	0.290883	0.0297163	0.114986	0.255835	0.295091	0.277257	0.529694	0.204627	0.0489677	0.311547	0.446861	0.196065	0.0402247	0.0751754	0.210344	0.0508245	0.497968	0.2616254	-0.01868244	0.013445	0.544065	0.00292304	0.00465031	0.419297	0.0156195	0.2559722	0.000314171	0.0260397	0.345774	3.62787	0.310453	0.297545	0.128138	0.263864	0.2372898	1.078733
870	-3723.548	-3709.294	-14.25455	0.7187493	0.1899251	0.524132	0.0360068	0.0265987	0.171379	0.239573	0.419431	0.296845	1.47494	0.366075	0.053252	0.928555	0.0100826	0.0818903	0.0580909	0.0682382	0.255957	0.0971152	0.449926	0.2378383	-0.271197	0.0130897	0.549685	0.0031103	0.00255026	0.425618	0.00594678	0.2934726	0.000368269	0.0281729	0.356856	3.6146	0.283843	0.304606	0.119083	0.292468	0.02227565	13.17459
880	-3714.201	-3711.079	-3.122272	0.5260467	0.154607	0.174759	0.0522654	0.034232	0.149616	0.101752	0.246402	0.164984	0.576098	0.0846421	0.0742727	0.149879	0.137925	0.200903	0.175452	0.0831692	0.316496	0.061624	0.406161	0.2497478	0.1222877	0.0126004	0.53899	0.00620635	0.00771755	0.428336	0.00614947	0.01052501	6.98592e-05	0.0123394	0.255675	3.73192	0.281934	0.311521	0.134476	0.272068	0.1328127	0.07924705
890	-3723.03	-3714.717	-8.312921	0.4475108	0.2119637	0.622861	0.0687388	0.0321925	0.11765	0.143878	0.307962	0.2496	0.404336	0.211993	0.110011	0.110028	0.258943	0.330798	0.340716	0.303739	0.221899	0.0188783	0.391423	0.2635665	-0.1258085	0.00989763	0.553727	0.00684173	0.0112217	0.413642	0.00466964	0.177783	0.000784298	0.0409499	0.414155	3.54411	0.296277	0.307225	0.129766	0.266732	0.05197448	3.420583
900	-3718.148	-3714.05	-4.09828	0.4015835	0.1952385	0.162352	0.0935865	0.0284864	0.0990769	0.224127	0.37234	0.206531	0.565559	0.121727	0.0572208	0.18436	0.184957	0.379779	0.220837	0.220435	0.29058	0.115561	0.214621	0.1970269	-0.06794395	0.0165786	0.590103	0.002265	0.00308436	0.386323	0.00164538	0.08407252	0.00044887	0.0310745	0.371117	3.59736	0.294887	0.315044	0.12532	0.26475	0.01612857	5.212646
910	-3718.988	-3711.437	-7.55064	0.4296273	0.1849779	0.383896	0.0562724	0.0380005	0.167532	0.201342	0.319169	0.214405	0.387462	0.359552	0.0703135	0.123241	0.927926	0.318572	0.276248	0.139504	0.182286	0.0538268	0.309845	0.2142593	0.02271159	0.0192487	0.597186	0.00456547	0.0020375	0.370512	0.00645033	0.02079542	0.000303167	0.0255835	0.343331	3.63078	0.289497	0.316829	0.128291	0.265383	0.04350702	0.4779786
920	-3721.623	-3716.343	-5.27981	0.490824	0.2217369	0.200681	0.0775257	0.0590844	0.113574	0.18434	0.294588	0.165536	0.46575	0.233341	0.095801	0.351364	0.27555	0.239173	0.0979825	0.0573856	0.17405	0.397405	0.278398	0.1640125	0.1520907	0.0203984	0.577355	0.00783638	0.0033951	0.383706	0.0073096	0.02038652	0.00104504	0.0471809	0.437982	3.51379	0.298991	0.305682	0.124883	0.270443	0.1724772	0.1181983
930	-3718.114	-3707.957	-10.15711	0.5833476	0.1708148	0.591003	0.103344	0.0843405	0.10175	0.157242	0.371903	0.285399	0.736296	0.397182	0.0607249	0.274522	0.451744	0.0524571	0.0541391	0.231851	0.140722	0.165672	0.0827945	0.1563658	-0.2137259	0.0116662	0.575105	0.00207856	0.00439677	0.38221	0.0245439	0.2568364	0.000163187	0.0188135	0.303365	3.67766	0.283729	0.324395	0.117587	0.274289	0.04311044	5.957638
940	-3723.846	-3718.37	-5.476738	0.6829565	0.1835479	0.50225	0.142886	0.117653	0.135682	0.247752	0.383374	0.165241	0.359403	0.194442	0.0551591	0.279444	0.0483585	0.163772	0.0506987	0.0439283	0.211073	0.30502	0.42191	0.2161591	0.1003615	0.0168607	0.512597	0.00403676	0.0077835	0.438911	0.0198109	0.04165861	0.000286031	0.0248559	0.339378	3.63548	0.319372	0.291828	0.126267	0.262533	0.1420201	0.293329
950	-3724.803	-3717.488	-7.314995	0.6492818	0.2477918	0.152783	0.163453	0.143111	0.134463	0.225535	0.470135	0.274938	0.451715	0.0700683	0.0318097	0.620398	0.0786776	0.146852	0.171296	0.00130497	0.576301	0.171774	0.517516	0.2056762	-0.02760125	0.0235864	0.478217	0.00347757	0.00242081	0.478151	0.0141471	0.0605448	0.00201043	0.0650999	0.496806	3.43608	0.301699	0.28265	0.147843	0.267808	0.03294355	1.837835
960	-3725.04	-3717.247	-7.793275	0.4960806	0.1873338	0.11716	0.303516	0.116036	0.120566	0.409556	0.35414	0.202087	0.275709	0.116053	0.0675456	0.515293	0.359926	0.0676111	0.0918892	0.0543885	0.062397	0.197966	0.697113	0.3182715	-0.0759197	0.0180786	0.502747	0.0075563	0.00145941	0.458316	0.0118431	0.08313789	0.000333022	0.0268028	0.349801	3.62306	0.318333	0.283056	0.133598	0.265012	0.00721819	11.51783
970	-3711.047	-3709.969	-1.078377	0.5053973	0.2033591	0.217	0.110063	0.0512378	0.140189	0.134739	0.233644	0.151051	0.302332	0.109818	0.074705	0.135144	0.0411344	0.259845	0.0742677	0.451731	0.250316	0.0472743	0.450722	0.1468652	0.02368482	0.0170384	0.511602	0.00850984	0.00165831	0.456569	0.00462224	0.02505084	0.000595369	0.0357355	0.392368	3.5713	0.308869	0.307457	0.11269	0.270984	0.04873567	0.5140146
980	-3713.094	-3709.327	-3.767568	0.5626434	0.1639439	0.215716	0.105255	0.127277	0.123233	0.134	0.206504	0.146793	0.797101	0.0824227	0.0657233	0.2412	0.00058888	0.00490161	0.0535358	0.2132	0.215845	0.0880761	0.54227	0.1582207	0.06308278	0.00764238	0.571921	0.00604703	0.00148316	0.408348	0.0045586	0.1026798	0.000116252	0.015896	0.283371	3.70062	0.295917	0.302099	0.117714	0.28427	0.1657626	0.619439
990	-3717.056	-3711.405	-5.651623	0.7713281	0.1994682	0.190694	0.0381151	0.0275714	0.0509803	0.142396	0.39378	0.197002	0.646089	0.0871677	0.0556312	0.477515	0.0489104	0.143001	0.065688	0.761534	0.0632767	0.119431	0.598294	0.1870664	-0.04871272	0.00912772	0.567043	0.00663363	0.00935045	0.404865	0.00298103	0.0533883	0.00052151	0.0334693	0.382269	3.58374	0.278527	0.314226	0.122136	0.285111	0.004675582	11.41854
1000	-3725.343	-3712.363	-12.97944	0.7989557	0.1544299	0.274197	0.0441245	0.0144034	0.125605	0.161888	0.619413	0.446058	0.689238	0.121848	0.0621723	0.179356	1.35559	0.0895421	0.137587	0.0613216	0.0349732	0.178995	1.0168	0.3305298	0.08385225	0.0115803	0.637051	0.00765259	0.00277429	0.338391	0.00255058	0.01665335	6.91462e-05	0.0122766	0.255144	3.73251	0.281947	0.320953	0.116737	0.280362	0.1005056	0.1656958
1010	-3719.137	-3714.885	-4.251779	0.6454219	0.1766016	0.321381	0.134881	0.121746	0.132218	0.195572	0.234256	0.160283	0.626666	0.206643	0.0678104	0.369047	0.16271	0.213429	0.0450825	0.242604	0.0752194	0.0601047	0.117066	0.1430912	-0.1132891	0.0111439	0.576962	0.00638771	0.0015227	0.400165	0.00381915	0.1607614	0.000212726	0.0214602	0.319908	3.65842	0.275935	0.293112	0.130403	0.300549	0.04747227	3.386428
1020	-3716.667	-3717.907	1.23996	0.7764154	0.1505053	0.203847	0.0644332	0.0253945	0.105605	0.0990365	0.228892	0.167322	0.551702	0.237051	0.0504908	0.213532	0.106239	0.13793	0.0411009	0.0122036	0.143213	0.158339	0.392082	0.1463218	0.008627076	0.00670986	0.571115	0.0149033	0.00123233	0.396109	0.00993074	0.01626482	5.47471e-05	0.0109299	0.24335	3.74567	0.284871	0.320331	0.137842	0.256956	0.02489189	0.6534182
1030	-3709.216	-3711.308	2.09166	0.6516858	0.1703159	0.11652	0.110391	0.0945423	0.0811156	0.120167	0.234523	0.138826	0.543487	0.124906	0.0671978	0.258203	0.0529625	0.0200851	0.040477	0.0537055	0.240189	0.0973409	0.352882	0.1842428	0.01777795	0.00607449	0.55113	0.00810434	0.00131149	0.415443	0.0179366	0.001103727	0.000159365	0.0185933	0.301925	3.67932	0.316268	0.310555	0.120821	0.252356	0.01888167	0.05845494
1040	-3710.588	-3704.984	-5.604302	0.5987688	0.1686678	0.148474	0.0310472	0.0234284	0.165155	0.194518	0.284604	0.201905	0.576359	0.130235	0.0644817	0.433403	0.650365	0.0357083	0.325406	0.107274	0.242231	0.00501894	0.292099	0.2375024	-0.06520303	0.0107347	0.503152	0.00752057	0.00310255	0.463406	0.0120835	0.09256033	0.000147216	0.0178752	0.297156	3.68482	0.29274	0.307999	0.128646	0.270615	0.02735731	3.383386
1050	-3717.725	-3707.423	-10.30184	0.5017072	0.1457025	0.273826	0.13151	0.0481783	0.149609	0.22321	0.712665	0.353811	1.19209	0.206627	0.0802302	0.468308	0.0878653	0.0619111	0.0492746	0.207767	0.223442	0.0459332	0.543555	0.3036757	-0.05754681	0.00712996	0.496485	0.00434549	0.00403533	0.483628	0.00437619	0.06499223	4.04403e-05	0.00939993	0.228828	3.76173	0.305457	0.309147	0.125977	0.259419	0.007445422	8.729154
1060	-3719.265	-3710.884	-8.380504	0.5285553	0.1889243	0.160686	0.283634	0.0455385	0.137256	0.280971	0.388438	0.236276	0.512637	0.249111	0.0913053	0.411128	0.062346	0.129685	0.0825513	0.568757	0.0680579	0.0198575	0.274122	0.2711048	0.05351363	0.0154544	0.473418	0.00779952	0.00395498	0.493754	0.00561835	0.1297861	0.00035435	0.0276402	0.354139	3.61787	0.293145	0.326488	0.123747	0.25662	0.1832997	0.7080539
1070	-3718.95	-3708.172	-10.77792	0.4299605	0.2015859	0.489028	0.112767	0.0459523	0.152541	0.229951	0.575741	0.281588	0.231498	0.274394	0.127435	0.233157	0.833724	0.0368365	0.0714972	0.384728	0.239918	0.0199536	0.766653	0.3134323	0.07301013	0.0117935	0.515236	0.00523216	0.005663	0.458342	0.00373324	0.01035272	0.00056085	0.0346954	0.387784	3.57696	0.299063	0.299846	0.144628	0.256463	0.08336284	0.1241886
1080	-3722.276	-3713.756	-8.520191	0.5535338	0.1669218	0.620767	0.319784	0.119642	0.221274	0.174659	0.50988	0.202786	0.429544	0.171147	0.0797497	0.241445	0.708234	0.0677878	0.0952774	0.00825436	0.17699	0.0325624	0.408284	0.2374136	-0.1217198	0.0104256	0.583469	0.00462529	0.00866242	0.388933	0.00388463	0.132433	0.000135123	0.0171299	0.292081	3.69065	0.290155	0.315982	0.135165	0.258698	0.01071321	12.36165
1090	-3719.378	-3708.403	-10.97497	0.4074325	0.181158	0.380587	0.0848336	0.0854031	0.161024	0.260036	0.379743	0.269399	0.728707	0.239371	0.107345	0.210226	0.594204	0.429944	0.118879	0.185051	0.192156	0.00152905	0.284572	0.1871026	0.1841456	0.00896735	0.573709	0.00705725	0.00719573	0.396117	0.00695394	0.05268998	0.000258991	0.0236614	0.332729	3.64335	0.295112	0.311461	0.117968	0.275459	0.2368356	0.2224749
