Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2680	-3710.827	-3712.632	1.804801	0.3101701	0.1734868	0.15081	0.110503	0.459381	0.375231	0.2982	0.267435	0.186569	0.356397	0.164034	0.0823123	0.150993	0.218663	0.229923	0.162666	0.177738	0.188406	0.0954581	0.140464	0.1972422	0.1759375	0.0118398	0.497398	0.0121099	0.00983902	0.465483	0.00332975	0.03621142	-1.623323	0.000184844	0.0200145	0.311039	3.66876	0.309042	0.316813	0.125015	0.24913	0.2121489	0.1706887
2690	-3710.075	-3706.398	-3.677323	0.3628579	0.1827241	0.0792382	0.0518555	0.426805	0.166617	0.311881	0.178471	0.0886947	0.361136	0.185461	0.112536	0.469966	0.361955	0.305536	0.0933921	0.381826	0.18706	0.131465	0.451196	0.1820977	-0.09955665	0.0109643	0.519162	0.00996655	0.0106402	0.443881	0.00538631	0.09973669	-1.703212	0.000276486	0.0244411	0.337092	3.63819	0.288172	0.317425	0.131514	0.26289	0.0001800397	553.9707
2700	-3707.223	-3709.966	2.743682	0.5056487	0.2112352	0.116288	0.0976002	0.36091	0.215383	0.289809	0.196151	0.185912	0.382385	0.22233	0.0584019	0.260577	0.19075	0.0636898	0.0924492	0.196525	0.0640909	0.177998	0.112826	0.1608767	0.06521561	0.01144	0.541683	0.00808149	0.020066	0.415077	0.00365309	0.08067725	-1.827117	0.000766877	0.0404981	0.412339	3.5464	0.28125	0.322721	0.121264	0.274764	0.1458929	0.5529897
2710	-3707.847	-3711.007	3.160539	0.4135184	0.1932088	0.169406	0.071093	0.397596	0.203626	0.296145	0.176123	0.0605431	0.432588	0.219862	0.0988779	0.196257	0.277459	0.120541	0.145674	0.187121	0.148285	0.161897	0.0857193	0.132247	-0.02903895	0.00591971	0.544062	0.00624499	0.0201542	0.4169	0.00671857	0.04747659	-2.023084	0.000416721	0.0299518	0.365702	3.60393	0.293057	0.309663	0.124149	0.273132	0.01843764	2.574982
2720	-3711.438	-3713.53	2.092087	0.458052	0.1703774	0.151115	0.220983	0.317722	0.156831	0.153636	0.127938	0.231646	0.571144	0.165387	0.0896355	0.377925	0.210307	0.23576	0.184971	0.357184	0.0881156	0.114631	0.121951	0.193993	0.04479006	0.0128899	0.494745	0.0142127	0.0176149	0.455825	0.00471334	0.04202852	-1.639933	0.000159833	0.0186204	0.302103	3.67912	0.313969	0.281472	0.124411	0.280148	0.08681858	0.4840959
2730	-3713.279	-3709.683	-3.596091	0.4796174	0.2199144	0.258762	0.0473885	0.259178	0.161101	0.179064	0.20423	0.22987	0.770776	0.260011	0.0983256	0.247419	0.230318	0.27904	0.256364	0.137919	0.0833115	0.0555554	0.223626	0.1891117	0.0575015	0.0136489	0.481563	0.0108697	0.00620177	0.482665	0.00505158	0.1534923	-1.665418	0.000992501	0.0459958	0.433613	3.5194	0.299891	0.300345	0.146234	0.25353	0.2109938	0.7274731
2740	-3720.364	-3710.842	-9.522153	0.452639	0.196867	0.187328	0.0879499	0.724836	0.239559	0.26405	0.275092	0.0775817	0.72504	0.223678	0.081105	0.49522	0.253957	0.598157	0.324323	0.10367	0.0820713	0.114431	0.24126	0.1981146	-0.120116	0.00755096	0.582711	0.00477424	0.00722045	0.381175	0.0165686	0.1872016	-1.61891	0.000475919	0.0319878	0.375432	3.5921	0.317319	0.305117	0.117025	0.260539	0.06708552	2.790491
2750	-3717.774	-3715.785	-1.988642	0.3635807	0.2244862	0.17542	0.108302	0.397176	0.215406	0.555593	0.230846	0.178848	0.5024	0.252116	0.0875571	0.193232	0.292549	0.49607	0.156708	0.114928	0.209614	0.153421	0.281173	0.2095616	0.1497333	0.0135536	0.457302	0.00454011	0.0121919	0.50054	0.0118728	0.002912188	-1.562737	0.00112782	0.0489876	0.444509	3.50538	0.278648	0.320683	0.131369	0.2693	0.1526455	0.01907811
2760	-3709.802	-3714.042	4.240474	0.4572465	0.2072448	0.202359	0.12241	0.410127	0.214835	0.352647	0.194236	0.182735	0.329589	0.148759	0.0949166	0.317017	0.0878684	0.0982613	0.2529	0.176867	0.0917741	0.161599	0.186022	0.1787234	-0.07349808	0.0185261	0.476523	0.00863572	0.0087563	0.47939	0.00816893	0.07561351	-1.721916	0.000676197	0.0380568	0.4023	3.55897	0.308853	0.308375	0.123336	0.259436	0.002115427	35.74385
2770	-3716.442	-3708.62	-7.822174	0.3186442	0.1874711	0.280373	0.245506	0.345925	0.250363	0.268989	0.221459	0.154924	0.780071	0.259305	0.078946	0.271819	0.119379	0.465823	0.458239	0.401945	0.140534	0.108399	0.296246	0.2713467	-0.3577721	0.0128547	0.48199	0.00820014	0.00984019	0.484891	0.00222387	0.3853401	-1.304358	0.000334825	0.0268746	0.350176	3.62261	0.286394	0.318254	0.135241	0.260111	0.02756794	13.97783
2780	-3713.795	-3711.897	-1.897717	0.40608	0.1961282	0.173652	0.0820402	0.317883	0.300662	0.414292	0.214215	0.0876214	0.428512	0.306861	0.0903139	0.338553	0.140058	0.47953	0.215751	0.169756	0.0924118	0.116552	0.316015	0.1847494	0.02340549	0.0123605	0.501974	0.00788483	0.00946181	0.466246	0.0020732	0.05911993	-1.688755	0.000463507	0.0315721	0.373477	3.59449	0.296063	0.290844	0.14196	0.271133	0.08252541	0.7163845
2790	-3713.034	-3712.207	-0.8265679	0.3255011	0.1595137	0.141854	0.24215	0.317708	0.251949	0.302359	0.226262	0.210895	0.799696	0.175811	0.149958	0.398097	0.0771277	0.285263	0.206047	0.182757	0.0910242	0.193339	0.166026	0.191501	0.05437566	0.0118923	0.630044	0.0108423	0.00904199	0.33588	0.00229866	0.04556359	-1.652862	9.19797e-05	0.0141488	0.270298	3.71546	0.287329	0.312089	0.121481	0.279101	0.09993925	0.4559129
2800	-3711.497	-3708.83	-2.666859	0.3333037	0.217522	0.117629	0.128	0.418056	0.213891	0.356926	0.209222	0.180335	0.517181	0.272979	0.165185	0.135253	0.211493	0.259162	0.296437	0.223377	0.139891	0.167304	0.278304	0.1728358	-0.06241432	0.0113849	0.60316	0.00804517	0.00392509	0.371417	0.00206739	0.2625194	-1.755413	0.000926301	0.0444558	0.427826	3.52679	0.281224	0.322311	0.119473	0.276992	0.200105	1.311908
2810	-3716.198	-3711.656	-4.542378	0.2999735	0.1619869	0.161866	0.23841	0.869429	0.292123	0.26055	0.198506	0.266843	0.495659	0.152458	0.0532702	0.259765	0.194305	0.147315	0.3898	0.222822	0.126817	0.53241	0.222244	0.2086014	-0.02458358	0.0119253	0.577386	0.00398563	0.00343455	0.397528	0.00574052	0.0280428	-1.56733	0.000104993	0.0151111	0.277613	3.70717	0.276421	0.33226	0.121022	0.270296	0.003459221	8.106682
2820	-3709.798	-3707.242	-2.555235	0.3162275	0.1766132	0.178878	0.196541	0.574212	0.298021	0.537352	0.235307	0.134608	0.381727	0.194639	0.0788866	0.241394	0.316441	0.456683	0.155572	0.180269	0.108225	0.129883	0.230754	0.2169528	0.1329192	0.0118374	0.573126	0.00685759	0.00570967	0.394596	0.00787351	0.02751175	-1.528076	0.000212835	0.0214657	0.319941	3.65838	0.295317	0.307327	0.134446	0.26291	0.1604309	0.1714866
2830	-3719.244	-3713.26	-5.984381	0.2402571	0.2093571	0.388348	0.25291	0.656983	0.328299	0.638849	0.255318	0.272013	0.35432	0.394835	0.149545	0.113305	0.314525	0.359426	0.320636	0.195359	0.148858	0.498045	0.276598	0.2595403	0.07020546	0.0205701	0.553702	0.00506301	0.0067639	0.404602	0.00929896	0.01634841	-1.348843	0.00072321	0.039342	0.407635	3.5523	0.292857	0.317158	0.133733	0.256253	0.08655387	0.1888813
2840	-3713.671	-3712.369	-1.301578	0.3270421	0.2189474	0.205126	0.156044	0.405048	0.300673	0.243922	0.203122	0.112982	0.271112	0.24802	0.0823751	0.125456	0.175325	0.486217	0.242403	0.326814	0.110713	0.0997524	0.35084	0.2339392	0.2427216	0.0148673	0.512205	0.0140078	0.0105863	0.433189	0.0151451	0.00582607	-1.452694	0.000965368	0.0453712	0.431281	3.52238	0.29219	0.294599	0.131998	0.281213	0.2485476	0.02344046
2850	-3724.522	-3719.365	-5.157638	0.2608677	0.2163349	0.247396	0.159383	0.646552	0.20954	0.278085	0.331878	0.324494	0.266164	0.155238	0.182869	0.558142	0.465836	0.259392	0.158226	0.880202	0.166324	0.1029	0.228898	0.2369487	-0.004420011	0.00778834	0.525816	0.0143801	0.00537906	0.4447	0.00193632	0.01232326	-1.439911	0.000894603	0.0436985	0.424933	3.53047	0.282505	0.321221	0.126303	0.269971	0.007903247	1.559265
2860	-3711.599	-3711.577	-0.0217268	0.2794629	0.167969	0.161772	0.145191	0.583104	0.275607	0.465019	0.186875	0.310481	0.413472	0.228989	0.201347	0.145646	0.34096	0.287024	0.202757	0.138487	0.112946	0.226971	0.162253	0.2181763	-0.05568745	0.00793066	0.535425	0.0121904	0.00865889	0.434607	0.00118778	0.07196277	-1.522452	0.000142282	0.017575	0.295128	3.68715	0.301583	0.309358	0.137413	0.251646	0.01627532	4.421588
2870	-3709.478	-3708.52	-0.9574708	0.2672954	0.1803893	0.118651	0.102064	0.628827	0.318384	0.259967	0.204471	0.229221	0.659444	0.124336	0.127546	0.151885	0.204898	0.372908	0.233665	0.283549	0.200689	0.239419	0.181573	0.229423	-0.02099274	0.00850723	0.574351	0.00772105	0.00286726	0.39616	0.0103936	0.04049446	-1.472188	0.000250709	0.023283	0.330579	3.64589	0.317445	0.29857	0.12082	0.263165	0.01950172	2.076456
2880	-3716.084	-3717.97	1.886095	0.2953937	0.194903	0.077144	0.0940964	0.608302	0.220187	0.370767	0.289974	0.202159	0.48559	0.113134	0.132484	0.222984	0.176009	0.154463	0.175231	0.0920876	0.135827	0.0785729	0.113543	0.1561519	-0.0532528	0.00917391	0.514894	0.0136739	0.00579554	0.44778	0.00868241	0.06186541	-1.856926	0.000443437	0.0308877	0.370225	3.59844	0.322259	0.265667	0.131762	0.280312	0.008612613	7.183117
2890	-3718.232	-3713.925	-4.307735	0.3574336	0.1788316	0.448389	0.177744	0.349826	0.32961	0.355892	0.306791	0.128353	0.659906	0.294315	0.100631	0.175176	0.280401	0.46798	0.26274	0.196915	0.129435	0.155301	0.17501	0.2029537	0.1841378	0.00770671	0.46593	0.0123736	0.00499145	0.501141	0.00785676	0.0127111	-1.594778	0.000234528	0.0225249	0.326206	3.65103	0.271113	0.338133	0.136786	0.253968	0.1968489	0.06457284
2900	-3725.215	-3711.148	-14.06686	0.3319972	0.1825088	0.397168	0.246164	0.8487	0.239482	0.460375	0.284378	0.23384	0.285353	0.418531	0.162709	0.548141	0.431502	0.608803	0.194871	0.175078	0.130861	0.0959732	0.600317	0.2141816	0.1192727	0.00661892	0.417065	0.0086263	0.00848715	0.556469	0.00273338	0.1414415	-1.540931	0.000274031	0.0243332	0.336493	3.6389	0.285433	0.317161	0.146979	0.250426	0.2607142	0.5425154
2910	-3716.355	-3709.639	-6.7169	0.3287449	0.2046978	0.28673	0.0479529	0.305428	0.226228	0.214637	0.175509	0.102678	0.409023	0.253521	0.17561	0.251202	0.201022	0.436023	0.670625	0.432234	0.131614	0.133434	0.313105	0.2981184	0.0903436	0.00583661	0.507232	0.0151241	0.00441161	0.464952	0.00244298	0.003876535	-1.210264	0.000622403	0.0365289	0.395807	3.56704	0.304159	0.304193	0.139371	0.252277	0.09422014	0.04114338
2920	-3714.462	-3712.928	-1.534035	0.372146	0.220984	0.208677	0.121991	0.455779	0.267669	0.353513	0.207841	0.215329	0.480405	0.1302	0.155183	0.316757	0.303007	0.170513	0.10179	0.299383	0.140467	0.282723	0.381977	0.2406612	0.08154152	0.0116576	0.408662	0.0110035	0.00556355	0.56184	0.001274	0.05500179	-1.424365	0.00102311	0.0466901	0.436181	3.51611	0.309309	0.282171	0.15142	0.2571	0.1365433	0.4028157
2930	-3720.121	-3712.522	-7.598496	0.3198293	0.1898675	0.241988	0.0690349	0.522503	0.216976	0.411925	0.182853	0.238348	0.535502	0.200494	0.0806212	0.225681	0.214956	0.208916	0.173103	0.33402	0.100158	0.0688448	0.337826	0.1843558	0.1885778	0.0062848	0.501416	0.00629334	0.0221753	0.463609	0.00022226	0.2295415	-1.690888	0.000367458	0.0281422	0.3567	3.61479	0.307725	0.292993	0.141248	0.258035	0.4181193	0.5489857
2940	-3718.621	-3714.173	-4.447639	0.3555796	0.2043232	0.271745	0.0918261	0.45025	0.312782	0.264908	0.181739	0.20283	0.251282	0.143469	0.0699611	0.409214	0.18553	0.348684	0.379836	0.142187	0.0928613	0.347419	0.603934	0.2174786	0.1509087	0.0138314	0.476917	0.00598586	0.0161245	0.48691	0.000230473	0.0247972	-1.525655	0.000614754	0.0363062	0.394847	3.56823	0.309734	0.277306	0.131684	0.281275	0.1757059	0.141129
2950	-3713.163	-3709.779	-3.384209	0.3439074	0.2207421	0.136035	0.113306	0.38374	0.223908	0.302057	0.172509	0.257405	0.429076	0.140763	0.118586	0.332664	0.32982	0.153936	0.214207	0.411775	0.097104	0.0597762	0.0450664	0.16149	0.1915028	0.00925019	0.522699	0.00974762	0.0173555	0.43979	0.00115715	0.06984015	-1.823312	0.00101614	0.0465328	0.435601	3.51685	0.316099	0.286926	0.141823	0.255153	0.2613429	0.2672357
2960	-3705.595	-3708.816	3.221339	0.454297	0.189692	0.184417	0.103523	0.476504	0.182475	0.251463	0.122271	0.0926012	0.544907	0.154402	0.0759119	0.222594	0.273403	0.145037	0.175066	0.0748247	0.126536	0.137302	0.0857892	0.1532203	0.1695454	0.0101188	0.525023	0.0125516	0.0097026	0.441745	0.000858207	0.005706329	-1.875879	0.000364992	0.0280485	0.356224	3.61536	0.28464	0.306043	0.119337	0.28998	0.1752517	0.03256076
2970	-3709.888	-3708.119	-1.769104	0.4555004	0.1529945	0.311723	0.125164	0.3824	0.124657	0.192476	0.162155	0.215415	0.42928	0.218993	0.0725027	0.207603	0.305629	0.451519	0.11767	0.295915	0.0747814	0.236172	0.102817	0.1855288	0.1521543	0.0102293	0.530759	0.00835208	0.00350406	0.446571	0.000585123	0.08833026	-1.684545	6.35747e-05	0.011774	0.250839	3.73732	0.310789	0.29909	0.13169	0.25843	0.2404845	0.3673012
2980	-3706.856	-3708.765	1.908267	0.4310148	0.1786605	0.0976888	0.0810516	0.309551	0.269164	0.255306	0.148167	0.105552	0.579367	0.18787	0.0631718	0.296512	0.196702	0.192798	0.210696	0.208306	0.0824807	0.172437	0.118745	0.1716305	0.1677987	0.00733851	0.538842	0.00586113	0.00405552	0.441247	0.00265628	0.01980448	-1.762411	0.000232799	0.0224423	0.325725	3.6516	0.3147	0.298583	0.136643	0.250074	0.1876032	0.1055658
2990	-3715.051	-3708.425	-6.62587	0.4826244	0.179633	0.0902712	0.296094	0.313968	0.160169	0.137477	0.131648	0.293019	0.637143	0.158685	0.0720655	0.177588	0.657094	0.101049	0.608292	0.380605	0.0599865	0.14288	0.309911	0.206322	0.09440479	0.0110555	0.451184	0.00697114	0.00120542	0.524813	0.00477146	0.02541033	-1.578317	0.000242753	0.0229134	0.328459	3.64839	0.322862	0.285712	0.128795	0.262631	0.1198151	0.2120795
3000	-3707.796	-3708.817	1.021076	0.4447245	0.1856673	0.208772	0.0574318	0.392729	0.190253	0.262953	0.174236	0.0885118	0.455079	0.187871	0.10202	0.0738397	0.439301	0.130633	0.22393	0.141623	0.115577	0.0833928	0.124555	0.1948298	0.02676639	0.0142921	0.504438	0.00615843	0.00139403	0.459302	0.014416	0.06900879	-1.635629	0.000311693	0.0259377	0.345229	3.62852	0.309967	0.273689	0.154324	0.26202	0.09577518	0.720529
3010	-3711.929	-3712.556	0.6269804	0.4291568	0.1725194	0.109358	0.0962635	0.347581	0.19971	0.303421	0.188998	0.12478	0.482363	0.142277	0.0734471	0.274511	0.199282	0.231706	0.309428	0.252033	0.0838246	0.106705	0.364188	0.1927984	0.06750565	0.00683238	0.503642	0.0114037	0.000650043	0.458577	0.0188948	0.04227517	-1.64611	0.000176769	0.0195755	0.308267	3.67198	0.29932	0.311804	0.128098	0.260778	0.1097808	0.385087
3020	-3711.4	-3711.861	0.4607859	0.3782197	0.1750275	0.130128	0.189397	0.325046	0.188962	0.355824	0.146028	0.182673	0.510858	0.149571	0.0992771	0.300673	0.212966	0.0665099	0.13961	0.32932	0.116706	0.0874492	0.298919	0.1565643	0.09580861	0.00672413	0.524292	0.011223	0.00307816	0.451311	0.00337104	0.04917875	-1.854289	0.000198271	0.0207235	0.315436	3.66364	0.327939	0.276836	0.136488	0.258737	0.1449874	0.3391934
3030	-3726.204	-3714.915	-11.28868	0.4265514	0.168273	0.488318	0.535597	0.649209	0.252016	0.336617	0.158323	0.378535	0.616511	0.37176	0.113345	0.183051	0.22257	0.190743	0.140468	0.631049	0.0640666	0.228004	0.166474	0.2229293	0.09773601	0.0105864	0.546747	0.0106272	0.00206776	0.427352	0.00261899	0.1364788	-1.500901	0.000144413	0.0177053	0.296011	3.68614	0.308712	0.298236	0.148036	0.245016	0.2342148	0.5827079
3040	-3725.134	-3709.019	-16.11552	0.2929192	0.179558	0.624058	0.122835	0.689071	0.513895	0.584087	0.303095	0.336694	0.441783	0.597248	0.107139	0.0855612	0.268681	0.153975	0.125745	0.141911	0.0906324	0.0853429	0.63223	0.2428041	-0.1363901	0.00822965	0.580395	0.0110945	0.00482413	0.386708	0.00874903	0.3408244	-1.415501	0.000241975	0.0228769	0.328248	3.64863	0.289793	0.297386	0.123904	0.288917	0.2044342	1.667159
3050	-3720.413	-3710.251	-10.16194	0.1955722	0.1836315	0.154519	0.175024	0.836421	0.513464	0.387764	0.346891	0.253779	0.290028	0.290576	0.0976226	0.286542	0.273576	0.236503	0.446116	0.384774	0.222577	0.724936	0.336036	0.2531839	0.1384063	0.0132629	0.483328	0.0137588	0.00513848	0.479573	0.00493922	0.1083735	-1.373639	0.000287012	0.0248982	0.339609	3.63521	0.285702	0.306296	0.127531	0.28047	0.2467798	0.4391506
3060	-3726.739	-3716.105	-10.63437	0.2981622	0.2206987	0.241077	0.258244	0.839248	0.319004	0.593336	0.300641	0.449947	0.374237	0.284925	0.174332	0.274777	0.362499	0.235401	0.199631	0.311154	0.117429	0.031206	0.537831	0.259425	0.06600003	0.0133376	0.486048	0.0138362	0.00234842	0.482272	0.00215817	0.0003031019	-1.349288	0.00101489	0.0465045	0.435497	3.51698	0.27613	0.304231	0.129434	0.290205	0.06630313	0.004571457
3070	-3714.404	-3711.708	-2.695655	0.3301706	0.1974464	0.25961	0.254708	0.686801	0.323514	0.572216	0.2112	0.165719	0.282117	0.255094	0.0878978	0.148604	0.20856	0.169791	0.125553	0.0663112	0.1516	0.0976489	0.318473	0.2196051	0.0265817	0.0116762	0.581309	0.00500872	0.00337655	0.389734	0.00889546	0.07614299	-1.515924	0.000485819	0.0323154	0.376961	3.59024	0.282603	0.311771	0.124199	0.281427	0.1027247	0.7412335
3080	-3719.841	-3714.258	-5.582231	0.3534343	0.1771871	0.223884	0.11369	0.486938	0.295686	0.354669	0.205398	0.283306	0.187392	0.290337	0.103108	0.249457	0.482652	0.120083	0.35106	0.368495	0.0852649	0.101367	0.511302	0.2537663	0.2381168	0.0133159	0.509913	0.00917408	0.0129305	0.444463	0.0102044	0.02384235	-1.371342	0.000218298	0.0217374	0.321566	3.65648	0.297999	0.326167	0.107229	0.268605	0.2619591	0.09101554
3090	-3713.952	-3711.362	-2.589954	0.3189387	0.2260261	0.125885	0.0963484	0.268471	0.269054	0.325002	0.181879	0.175342	0.240877	0.0940398	0.126976	0.79883	0.251285	0.180109	0.579596	0.258276	0.10308	0.143872	0.39392	0.1929573	-0.04350421	0.0130791	0.500845	0.00901094	0.00865382	0.461056	0.00735513	0.07980703	-1.645286	0.00117606	0.0500092	0.448132	3.50068	0.295085	0.302504	0.121234	0.281177	0.03630282	2.19837
3100	-3711.033	-3705.219	-5.814091	0.3130626	0.1883675	0.214926	0.115929	0.437223	0.249008	0.316728	0.225144	0.140062	0.235898	0.322444	0.117575	0.352007	0.513409	0.547458	0.430742	0.391015	0.126631	0.335726	0.460902	0.2372869	-0.03088031	0.00640159	0.468148	0.0127695	0.00780649	0.497528	0.00734627	0.09181056	-1.438485	0.000346774	0.0273457	0.352623	3.61968	0.286613	0.306958	0.134907	0.271522	0.06093026	1.506814
3110	-3713.63	-3708.856	-4.773727	0.3141762	0.1673641	0.128934	0.182331	0.449631	0.241099	0.198689	0.153395	0.340445	0.377018	0.146749	0.133023	0.460558	0.162314	0.219928	0.207323	0.593641	0.0984714	0.242578	0.294849	0.2981513	-0.1310391	0.0148041	0.45152	0.00761203	0.00399268	0.51904	0.00303165	0.1803342	-1.210154	0.000138112	0.0173172	0.293369	3.68918	0.305333	0.289382	0.139963	0.265323	0.04929507	3.658259
3120	-3717.271	-3709.332	-7.938852	0.3283058	0.2150181	0.134626	0.134073	0.582912	0.304854	0.230255	0.175456	0.132594	0.457059	0.215082	0.163039	0.518931	0.620934	0.250603	0.270281	0.348312	0.113621	0.302152	0.167144	0.2677662	-0.509663	0.0147722	0.450547	0.00759562	0.00385754	0.517921	0.00530694	0.5262018	-1.317641	0.00086032	0.0428638	0.421706	3.53457	0.288872	0.292671	0.134148	0.284308	0.01653881	31.81618
3130	-3714.127	-3710.917	-3.210697	0.2507354	0.1966132	0.174093	0.129236	0.673692	0.452137	0.423264	0.298532	0.252725	0.37544	0.193658	0.12623	0.320499	0.278884	0.296432	0.246631	0.119041	0.120924	0.2359	0.210546	0.2900861	-0.05669297	0.0172038	0.581829	0.01041	0.00426054	0.381642	0.00465388	0.06427128	-1.237578	0.000471629	0.0318447	0.374761	3.59292	0.296917	0.301917	0.141736	0.25943	0.007578312	8.480949
3140	-3719.901	-3710.521	-9.379971	0.2628951	0.1841007	0.237301	0.113541	0.768385	0.478586	0.314433	0.259504	0.20789	0.486567	0.328094	0.156279	0.273673	0.312886	0.774406	0.153958	0.226691	0.132363	0.306461	0.177486	0.2784823	-0.3933551	0.0153074	0.604564	0.00672102	0.00127765	0.370392	0.00173862	0.4443267	-1.278401	0.000292569	0.025136	0.340908	3.63366	0.297845	0.300706	0.123012	0.278436	0.05097167	8.717131
3150	-3715.774	-3710.642	-5.132194	0.2538606	0.1845845	0.171054	0.182004	0.728556	0.371597	0.40843	0.240213	0.168279	0.372575	0.281222	0.184884	0.327927	0.394379	0.401265	0.364711	0.263956	0.212943	0.313814	0.501659	0.2686776	-0.03364383	0.00967578	0.546655	0.00436972	0.000926612	0.431679	0.00669386	0.08945072	-1.314243	0.00029838	0.0253824	0.342245	3.63207	0.279779	0.314552	0.116202	0.289467	0.05580689	1.602862
3160	-3729.958	-3721.091	-8.866787	0.2268127	0.1446066	0.232692	0.188296	0.486681	0.488019	0.480801	0.245466	0.324731	0.508644	0.371757	0.268797	0.204926	0.371065	0.649709	0.263878	0.157764	0.300877	0.0592634	0.131862	0.3019658	0.170881	0.00835528	0.551704	0.00919071	0.00463435	0.417255	0.00886081	0.03574061	-1.197441	3.76332e-05	0.00906915	0.225503	3.76539	0.319632	0.280504	0.125743	0.274121	0.2066217	0.1729761
3170	-3719.676	-3714.932	-4.744456	0.2834052	0.1836274	0.212594	0.125622	0.350234	0.236126	0.292351	0.217829	0.356026	0.688356	0.338129	0.178038	0.223677	0.0824274	0.543696	0.27051	0.28632	0.109572	0.178972	0.109246	0.201559	-0.1218793	0.0207472	0.548874	0.00334802	0.00461058	0.415114	0.00730589	0.2225396	-1.601673	0.000286964	0.0248961	0.339598	3.63522	0.306309	0.292669	0.110872	0.290151	0.1006603	2.210798
3180	-3714.485	-3713.439	-1.045736	0.2946443	0.2161885	0.0977759	0.121313	0.616212	0.217384	0.298676	0.265741	0.335488	0.39885	0.172251	0.152681	0.384003	0.103893	0.129071	0.294455	0.16762	0.145416	0.208498	0.401779	0.1967237	0.06387915	0.0193413	0.550304	0.00678341	0.00209287	0.418552	0.00292609	0.01425106	-1.625955	0.000890744	0.0436053	0.424575	3.53093	0.288285	0.303443	0.12825	0.280022	0.0781302	0.1824014
3190	-3710.009	-3710.123	0.1140006	0.3030586	0.1745751	0.0950104	0.0527109	0.484466	0.292416	0.33837	0.235956	0.0991985	0.500841	0.148878	0.116047	0.125371	0.27154	0.174217	0.311762	0.283357	0.188764	0.103863	0.125371	0.160707	-0.04159954	0.0192457	0.547583	0.0115421	0.00194339	0.416483	0.00320359	0.04522011	-1.828172	0.000194255	0.0205141	0.314147	3.66514	0.273312	0.319363	0.134935	0.27239	0.003620572	12.48977
3200	-3716.422	-3712.524	-3.897542	0.4683206	0.1595821	0.109394	0.121497	0.415646	0.252337	0.519981	0.15675	0.168463	0.425623	0.27937	0.0285754	0.263684	0.278892	0.0799302	0.372879	0.146381	0.0514265	0.123706	0.173358	0.179839	0.03540421	0.0124636	0.495361	0.00443372	0.0037306	0.47935	0.00466037	0.02015879	-1.715693	9.23223e-05	0.014175	0.270501	3.71523	0.294194	0.302341	0.126167	0.277298	0.05556299	0.3628096
