Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18010	-3740.51	-3709.376	-31.13451	5.447537	0.1824404	0.00398281	0.00804475	0.0206146	0.030412	0.00776658	0.0167715	0.0160247	0.00677409	0.019848	0.0611929	0.0321731	0.0161763	0.0174561	0.00855308	0.0112226	0.00934599	0.0293879	0.021431	0.0102102	0.0162025	0.00783415	0.00985175	0.0252257	0.017383	0.00398912	0.026991	0.00328991	0.0141032	0.0106991	0.0209081	0.0162	0.00633259	0.00332038	0.00337887	0.0076681	0.0112021	0.0120288	0.0103727	0.00598046	0.0173835	0.009394	0.000117789	0.01234615	0.04320072	0.0123214	0.547817	0.0109118	0.00441318	0.418765	0.00577168	26.62647	0.1559234	8	38.49334	0.3317114	0.000273255	0.024299	0.336303	3.63912	0.293049	0.301613	0.129965	0.275373	0.1991241	0.7830462
18020	-3734.657	-3712.258	-22.39825	4.935242	0.197082	0.000897584	0.00719081	0.00395092	0.0367403	0.0032192	0.0131028	0.0210408	0.0183118	0.0202393	0.0151456	0.00128662	0.0116466	0.0166512	0.00812471	0.0137424	0.00434229	0.0119403	0.0191561	0.0067474	0.00158569	0.00339374	0.0242056	0.000694556	0.0235082	0.00183022	0.0153826	0.0121503	0.00481021	0.00673713	0.00559763	0.0406366	0.00762873	0.0081076	0.00226132	0.00100791	0.00770538	0.0078059	0.00916847	0.00518658	0.000384212	0.0154433	0.000624489	0.008221562	0.07523339	0.0122894	0.546393	0.0089228	0.00896194	0.417676	0.00575668	30.5786	0.08970292	7	39.65278	0.3603272	0.000479576	0.0321092	0.375999	3.59141	0.291536	0.306351	0.124501	0.277612	0.1649363	0.543864
18030	-3737.373	-3709.832	-27.54137	5.681715	0.1621062	0.000623574	0.00764046	0.0138371	0.0361354	0.00148114	0.0149396	0.021809	0.00658338	0.0331374	0.000271049	0.0111328	0.0145075	0.0336757	0.0159575	0.00751877	0.0397102	0.00242964	0.00121745	0.0442541	0.0023033	0.003979	0.00478409	0.00483599	0.0346727	0.0463834	0.00791587	0.0136383	0.00652265	0.00388272	0.0155141	0.0125676	0.00838017	0.00705217	0.00353425	0.0033313	0.0206413	0.00545067	0.0128207	0.016823	0.000784807	0.0163205	0.00163689	0.01443443	0.06340593	0.00946689	0.480217	0.0040528	0.0164034	0.48353	0.00632995	24.82009	0.1613093	7	38.25816	0.3334802	0.000105655	0.0151584	0.277965	3.70677	0.307963	0.303219	0.128449	0.260369	0.2247152	0.7178388
18040	-3747.06	-3714.145	-32.91454	4.815905	0.1748604	0.00674081	0.00225499	0.00117586	0.0299267	0.0029787	0.0134096	0.0171189	0.00687565	0.0177529	0.0616131	0.0127668	0.0137553	0.0391554	0.00256672	0.0044166	0.0509314	0.014692	0.0252391	0.0229123	0.0313134	0.00541887	0.00351343	0.00676354	0.0212246	0.00788833	0.0227397	0.00412952	0.0413052	0.0246794	0.0249601	0.0022662	0.0206443	0.00916831	0.00619458	0.00203681	0.0186086	0.0124787	0.0230751	0.0163482	0.00349519	0.0141338	0.00307486	0.01856009	0.07375304	0.00809696	0.545259	0.00276707	0.0142758	0.420815	0.00878595	23.45253	0.1329459	8	37.58926	0.2752035	0.00019678	0.020646	0.31496	3.6642	0.306065	0.302216	0.132212	0.259508	0.2066989	0.6431862
18050	-3736.731	-3708.789	-27.94126	6.150442	0.1730397	0.0216805	0.00237467	0.000239197	0.0358318	0.0013318	0.0119396	0.0223004	0.00643452	0.0260766	0.0135183	0.0084731	0.0385437	0.0292326	0.0239663	0.0119703	0.000190845	0.0079564	0.0183217	0.00041083	0.00678551	0.00640475	0.0100393	0.0268629	0.00336863	0.00416692	0.00450263	0.0278475	0.0218561	0.00808822	0.017999	0.0105208	0.00624744	0.00851217	0.00184627	0.00108621	0.0234309	0.0167646	0.0382469	0.0148462	0.00145936	0.00681729	0.00125647	0.01409558	0.00400848	0.0114652	0.546954	0.00388148	0.00175274	0.422123	0.0138237	23.0479	0.164022	8	40.59253	0.2714237	0.000181079	0.019811	0.309759	3.67025	0.29639	0.311912	0.118567	0.273131	0.1680305	0.9761443
18060	-3750.167	-3709.718	-40.44804	3.92783	0.1864418	0.0163686	0.000668836	0.00102324	0.0432452	0.003201	0.0207725	0.0318076	0.00592699	0.0258448	0.00795864	0.0106392	0.032386	0.0156539	0.00375654	0.00444035	0.0516233	0.0141245	0.0289589	0.0310554	0.0291762	0.00830592	0.0445337	0.0137218	0.0108663	0.0451854	0.0596203	0.00976638	0.0071673	0.00901381	0.0147016	0.0442617	0.00133755	0.0145208	0.00406671	0.00689449	0.028584	0.0128237	0.0339801	0.00758141	0.0425724	0.0227288	0.00159147	0.02028815	-0.01817437	0.00898868	0.585481	0.00937461	0.00274022	0.387832	0.00558324	25.0562	0.1390877	9	37.98458	0.3519761	0.000321477	0.0263381	0.347357	3.62598	0.314897	0.317572	0.124608	0.242923	0.1209133	1.150309
18070	-3763.49	-3718.288	-45.20137	3.7925	0.1684537	0.0114742	0.00343191	0.0283362	0.0508451	0.00665522	0.0100588	0.0237493	0.00717762	0.0331226	0.00420098	0.0151934	0.0177444	0.0322567	0.00676557	0.018907	0.0231147	0.0111442	0.0216064	0.0244724	0.0127136	0.112118	0.00814098	0.0352204	0.00809602	0.0450089	0.0353963	0.011007	0.0693043	0.00124376	0.0402751	0.0224101	0.00668	0.0136662	0.00532174	0.0139777	0.0150363	0.00620827	0.0292274	0.0423995	0.00481343	0.0332339	0.0190282	0.02510924	0.04998695	0.00913762	0.560587	0.00952994	0.00709453	0.405678	0.00797195	22.82841	0.1686959	9	40.58427	0.4195374	0.000145691	0.0177829	0.296535	3.68554	0.292985	0.30717	0.118181	0.281663	0.2186829	0.7714181
18080	-3754.223	-3708.642	-45.58093	3.513976	0.1701254	0.0108328	0.00545767	0.00273588	0.0378686	0.00255364	0.0172815	0.0261678	0.00516414	0.0298612	0.0386329	0.0184327	0.0170851	0.0217721	0.00914722	0.00438094	0.0248401	0.00918358	0.00746243	0.00630781	0.0112593	0.0190312	0.0204277	0.0318227	0.0111405	0.0114716	0.00217392	0.0131587	0.0551988	0.00761489	0.0130655	0.0252015	0.0659292	0.0394538	0.0107176	0.0153085	0.0209031	0.0326475	0.0317127	0.0199319	0.0200836	0.0103991	0.0200188	0.01620332	0.06081835	0.00762276	0.568555	0.00596374	0.0106065	0.401191	0.00606082	26.71461	0.2033007	9	40.69537	0.2645685	0.000157924	0.0185096	0.301375	3.67996	0.290729	0.31771	0.123363	0.268198	0.2641191	0.7697313
18090	-3738.846	-3713.85	-24.99586	5.128677	0.1823762	0.0156038	0.00436907	0.00422585	0.0394854	0.000376068	0.014878	0.0183268	0.00453834	0.0252835	0.0170701	0.00599962	0.0274247	0.0467029	0.0179489	0.00599223	0.0127153	0.00973805	0.00611762	0.000439191	0.00336871	0.00493393	0.00350145	0.00294997	0.00680134	0.0143698	0.00708662	0.000760446	0.0316955	0.0117209	0.00380011	0.0101083	0.0336953	0.0113013	0.0142285	0.00567881	0.0113106	0.0029024	0.0349094	0.0404584	0.00413503	0.00166122	0.0484064	0.01391469	-0.0187989	0.0067215	0.548038	0.00818321	0.0110755	0.418932	0.00705012	23.54586	0.1627409	8	37.2386	0.4281795	0.000272527	0.0242669	0.336124	3.63934	0.318741	0.271987	0.141252	0.26802	0.143942	1.130601
18100	-3754.783	-3710.523	-44.26001	5.762197	0.1433184	0.00264259	0.00376626	0.0262244	0.0366318	0.00144068	0.010738	0.0149437	0.00780401	0.0132068	0.0113926	0.0174206	0.0219814	0.0250948	0.000193208	0.00758426	0.00757413	0.0656827	0.00192043	0.0184416	0.00165285	0.0106478	0.00106165	0.000957544	0.0144118	0.0200877	0.0127399	0.0210393	0.0377031	0.0060504	0.009983	0.0393318	0.00550303	0.00872816	0.0835731	0.00485092	0.0159361	0.0430031	0.021991	0.00113296	0.00289053	0.00992865	0.0256569	0.01482529	0.000428078	0.0111593	0.563184	0.00840937	0.0101915	0.398735	0.0083208	24.97078	0.2761143	8	38.61492	0.2907899	3.45329e-05	0.00868903	0.221591	3.76969	0.291858	0.311304	0.124877	0.271961	0.2765424	0.998452
18110	-3746.419	-3709.989	-36.43054	6.301307	0.1642123	0.00536207	0.00761156	0.00113999	0.0292593	0.00345532	0.0110246	0.0264119	0.00472537	0.0184749	0.00295138	0.0201403	0.0132464	0.0363459	0.0039285	0.0206766	0.0424877	0.0311425	0.0108256	0.0199948	0.0110329	0.0235923	0.00625081	0.0195969	0.019071	0.0193616	0.0123809	0.0126785	0.00396552	0.000820499	0.00535307	0.0188921	0.00253895	0.00874555	0.00446791	0.010141	0.0318761	0.00224536	0.0131243	0.0221338	0.000780914	0.00891381	0.000248136	0.01254809	0.03572877	0.011289	0.56973	0.0085071	0.00359102	0.403369	0.00351476	25.39449	0.1258323	7	42.23233	0.4177162	0.000117866	0.0160053	0.284159	3.69972	0.290103	0.336168	0.117199	0.256531	0.161561	0.7788528
18120	-3752.095	-3712.969	-39.12528	6.046325	0.1833531	0.0235737	0.00783505	0.046351	0.0377016	0.0016067	0.00964544	0.0323283	0.00475516	0.0253706	0.0183851	0.00973222	0.0318273	0.0158858	0.00630919	0.0142844	0.0131117	0.0144793	0.0104035	0.015082	0.0012898	0.003613	0.0121002	0.00339814	0.0403066	0.0263516	0.0158192	0.0374415	0.00859736	0.00313421	0.00349269	0.00953017	0.000672805	0.00888554	0.029612	0.00386107	0.00552247	0.0108275	0.0116433	0.0326698	0.0948869	0.00354705	0.0063289	0.0187112	0.05221249	0.0155605	0.56797	0.00848084	0.00357993	0.402123	0.00228508	23.06278	0.09520324	8	37.71019	0.3645165	0.000283753	0.0247576	0.338838	3.63612	0.275341	0.306581	0.126826	0.291252	0.1474157	0.6458147
18130	-3751.098	-3719.095	-32.00278	6.015866	0.2026187	0.00685214	0.00671918	0.00549553	0.0265337	0.00160606	0.0152273	0.0302776	0.00587626	0.0192188	0.0252274	0.0153924	0.0354108	0.0168654	0.00368193	0.00111007	0.0147102	0.00249939	0.00770872	0.0356276	0.0301759	0.00723292	0.00201813	0.00679535	0.0174991	0.00511477	0.00941502	0.0106657	0.00102597	0.00166742	0.00509519	0.0084997	0.0262628	0.00474307	0.0166017	0.00772909	0.00276773	0.000897917	0.00482216	0.033095	0.000131207	0.00744053	0.000785207	0.0129377	-0.009036221	0.019216	0.467384	0.0104731	0.00302814	0.496589	0.00330962	25.78737	0.1792686	6	38.20855	0.2649517	0.000580779	0.0352997	0.390458	3.57366	0.302161	0.300617	0.138925	0.258297	0.1702324	1.053082
18140	-3762.058	-3709.759	-52.2991	6.909515	0.1863619	0.0296126	0.00744436	0.0574702	0.0302519	0.000937644	0.0188608	0.0194161	0.0066325	0.0224753	0.00432503	0.0125617	0.0225033	0.0181947	0.0106842	0.00216822	0.00607826	0.0385264	0.0020321	0.0296004	0.0219328	0.00627363	0.0126744	0.00111641	0.0618361	0.00956594	0.0284414	0.0132375	0.0451941	0.00577608	0.00397922	0.0297018	0.0436956	0.00987205	0.0209595	0.020121	0.00402023	0.00680772	0.00493141	0.00176854	0.00367273	0.0107841	0.00821236	0.01221959	0.02350585	0.0150077	0.539478	0.00884612	0.00379935	0.419443	0.0134256	24.06055	0.1199455	6	39.78409	0.1830779	0.000320457	0.0262967	0.347138	3.62624	0.295912	0.296635	0.13286	0.274593	0.1434514	0.8361406
18150	-3770.25	-3716.138	-54.11215	6.242414	0.1490959	0.0129831	0.00483898	0.00942085	0.0508326	0.000893838	0.0204522	0.0336922	0.00287722	0.0239501	0.0476963	0.00795245	0.0132242	0.0213819	0.0363271	0.00618531	0.0474273	0.0447912	0.0112041	0.00493364	0.0210503	0.0315042	0.0197098	0.000290103	0.0252321	0.0266168	0.0173103	0.00917663	0.0236559	0.0038045	0.00233367	0.0435454	0.0160209	0.0143787	0.00335649	0.00924808	0.0222827	0.0081506	0.0136514	0.0698531	0.000633338	0.0365245	0.0326227	0.01411991	0.03152241	0.0200358	0.473059	0.00407444	0.00127078	0.489787	0.0117727	33.65277	0.1446328	7	37.86373	0.3345575	5.01925e-05	0.0104674	0.239098	3.75038	0.295441	0.292222	0.148956	0.263381	0.1761552	0.8210532
18160	-3754.999	-3716.181	-38.81789	4.074696	0.228512	0.00331171	0.00150029	0.00175999	0.0503796	0.00449211	0.0149236	0.0188816	0.00355312	0.0275169	0.0148552	0.00243677	0.0113991	0.0198916	0.00243893	0.00834714	0.00582166	0.0236366	0.000268394	0.00988508	0.013	0.0312587	0.0132391	0.00336667	0.00591789	0.00479407	0.0349011	0.00466867	0.0419861	0.0089425	0.0182917	0.0197312	0.0313753	0.0129532	0.00786724	0.00315779	0.0216384	0.00743798	0.0130893	0.0282242	0.00831031	0.0101682	0.0319293	0.01540881	0.07554998	0.0152771	0.588724	0.0116668	0.00150406	0.373456	0.00937234	22.80965	0.09733979	6	40.91399	0.3733522	0.00125682	0.0516725	0.453929	3.49314	0.300878	0.308656	0.110547	0.279919	0.1728898	0.5630165
18170	-3772.42	-3718.567	-53.85312	5.266214	0.2116383	0.0198994	0.00288716	0.0737261	0.0283453	0.0170353	0.013871	0.0163719	0.00498828	0.0158543	0.0210103	0.00584221	0.015375	0.0204502	0.00248282	0.0491134	0.00415566	0.0578698	0.000216544	0.000877478	0.0603704	0.00957298	0.0291816	0.0321289	0.00396949	0.0209175	0.000758101	0.0224523	0.0320854	0.000289967	0.0181026	0.052499	0.00920347	0.0147198	0.0163707	0.000499583	0.0109919	0.041826	0.00194423	0.00309301	0.0135065	0.0205154	0.0558778	0.01776338	0.05463306	0.0186067	0.494854	0.0142095	0.00799006	0.452646	0.0116943	24.30952	0.1388445	7	40.51022	0.3324228	0.000776484	0.0407479	0.413345	3.54513	0.292424	0.294882	0.12231	0.290385	0.1934775	0.7176258
18180	-3763.724	-3712.983	-50.74034	4.671776	0.1805611	0.0173546	0.00115501	0.0102352	0.0699131	0.00287554	0.0117253	0.0176761	0.00264013	0.0480684	0.0380545	0.0277405	0.0306455	0.0140575	0.00808865	0.00139347	0.0207007	0.0599431	0.0065579	0.0462494	0.00117473	0.00505742	0.0192276	0.010832	0.0160632	0.0153282	0.00262504	0.0458179	0.0147147	0.00708249	0.0383756	0.0435834	0.00784357	0.0142585	0.000653594	0.00356146	0.0217109	0.0291226	0.0484315	0.0117147	0.0213549	0.00637113	0.00277422	0.02238034	0.01411443	0.0118816	0.501735	0.00497106	0.01555	0.45894	0.00692308	23.54086	0.1334195	7	38.60198	0.4416197	0.000252543	0.0233673	0.33106	3.64532	0.294226	0.306926	0.129534	0.269315	0.147534	0.904331
18190	-3762.689	-3713.097	-49.5925	4.258276	0.168443	0.0272371	0.00836942	0.000687293	0.0708451	0.0041127	0.0147983	0.0163924	0.00940428	0.0278088	0.00291513	0.0152373	0.0361475	0.0386776	0.00505419	0.0549601	0.0183256	0.0372384	0.0439014	0.0464023	0.0223938	0.0127643	0.0220119	0.0302294	0.00307731	0.0102612	0.0265546	0.0499963	0.01482	0.00928939	0.0481264	0.0182102	0.0163133	0.00774729	0.0186664	0.0207144	0.005121	0.00602733	0.0344267	0.00108205	0.0196139	0.00349392	0.0487192	0.02205935	-0.03070931	0.00807514	0.506823	0.0025225	0.0153834	0.463594	0.00360186	24.73637	0.2573456	8	38.40687	0.3308414	0.000145616	0.0177784	0.296504	3.68557	0.302207	0.316557	0.136672	0.244564	0.2266362	1.1355
18200	-3741.48	-3708.885	-32.59516	6.01271	0.1995943	0.0110122	0.00553315	0.0130379	0.0216536	0.00309927	0.0170631	0.015857	0.00919707	0.0180847	0.00716671	0.0356095	0.016698	0.0259841	0.00566618	0.047279	0.00788268	0.0618734	0.0238724	0.00348609	0.000429152	0.010607	5.63852e-05	0.00038311	0.00279867	0.0192602	0.00950487	0.0184571	0.00612061	0.0128638	0.00153164	0.0198338	0.0315418	0.00734153	0.0345474	0.0011155	0.00366566	0.0173868	0.000375256	0.00542002	0.00610551	0.0166893	0.000175716	0.01643443	0.01666837	0.00768513	0.482345	0.0161151	0.00708744	0.480431	0.00633689	23.55001	0.1293677	7	37.27516	0.305095	0.000523797	0.0335418	0.382598	3.58334	0.299596	0.297212	0.133462	0.269729	0.1460361	0.8858613
18210	-3759.279	-3716.282	-42.99734	5.159418	0.1786689	0.104227	0.00593382	0.0729365	0.0450277	0.00322541	0.0157701	0.0167059	0.00826152	0.0226903	0.00677554	0.032749	0.0256566	0.0260857	0.0220106	0.0225607	0.0479872	0.0026945	0.00282191	0.00646844	0.0367703	0.0183209	0.00632747	0.000781062	0.00179172	0.00508623	0.00315754	0.0196231	0.00511696	0.00298263	0.00826423	0.0152565	0.0016329	0.0141006	0.000696622	0.00250054	0.0247021	0.00346777	0.00619679	0.0109542	0.00542003	0.0112823	0.00489069	0.01903349	-0.01783842	0.0106	0.506402	0.0255606	0.00488158	0.442029	0.010527	24.14379	0.1912795	6	38.06143	0.4012374	0.000232884	0.0224464	0.325748	3.65157	0.303438	0.308592	0.125447	0.262524	0.1734411	1.10285
18220	-3757.538	-3707.264	-50.27389	4.716131	0.1685533	0.0130901	0.00614878	0.065459	0.0324547	0.00310203	0.0170829	0.0124769	0.00849978	0.0169132	0.00306311	0.00593664	0.0109157	0.0239451	0.0103643	0.0811162	0.00871827	0.0333095	0.0293861	0.0115361	0.0143431	0.0460692	0.0263569	0.0239194	0.00800994	0.0672845	0.013356	0.028025	0.0117228	0.0142623	0.0362845	0.0215348	0.0379963	0.0101796	0.00820827	0.0257647	0.025528	0.0225938	0.0455276	0.0105892	0.0375898	0.000578608	0.0159739	0.02304694	0.04342348	0.00445665	0.531772	0.0118906	0.00934766	0.431479	0.0110544	23.60037	0.1001173	8	38.31631	0.3296317	0.000146399	0.0178258	0.296824	3.6852	0.29736	0.314506	0.12672	0.261414	0.1435407	0.6974832
18230	-3752.154	-3705.641	-46.51326	5.366556	0.2007732	0.0250265	0.00453417	0.0431861	0.0480352	0.00319812	0.011696	0.0137698	0.00740331	0.0346849	0.00382567	0.0013344	0.0227083	0.0335597	0.0110012	0.00032329	0.000724535	0.0121446	0.0299181	0.0103127	0.0036852	0.00298795	0.00213038	0.00816589	0.0438231	0.0257153	0.0010989	0.0182457	0.0306185	0.011943	0.0321641	0.0315478	0.00798639	0.00767061	0.00324831	0.00480718	0.000749924	0.00911849	0.0168889	0.0209237	0.044907	0.0166472	0.0434011	0.02372877	0.02282376	0.0143079	0.532729	0.00657299	0.0102157	0.432255	0.00391925	23.86558	0.1123236	7	39.32104	0.4226027	0.000545513	0.0342227	0.385673	3.57956	0.28984	0.297755	0.136631	0.275774	0.1351474	0.8311195
18240	-3749.35	-3707.162	-42.18841	5.913301	0.2017058	0.0220248	0.00399992	0.0167587	0.0241367	0.00401851	0.0152712	0.0151684	0.0087183	0.0222971	0.00321087	0.00908813	0.0184311	0.0416139	0.0146281	0.078995	0.0112244	0.0042174	0.00507757	0.0133254	0.0251815	0.0196381	0.00192705	0.0310119	0.0623995	0.0020861	0.0134268	0.00305544	0.0126395	0.00198143	0.00971709	0.0247895	0.00424202	0.00977523	0.00892317	0.0170842	0.0210236	0.0022328	0.00934684	0.0269111	0.00781702	0.00616607	0.00952044	0.01500745	0.06426342	0.00859019	0.506071	0.0101971	0.00597114	0.46167	0.00750082	24.72262	0.1307266	8	39.26489	0.246797	0.000563139	0.0347653	0.388095	3.57658	0.28855	0.292981	0.146042	0.272427	0.19499	0.6704272
18250	-3766.772	-3714.226	-52.54623	5.24322	0.1916064	0.0219219	0.00489447	0.0354133	0.052412	0.00579954	0.0125496	0.0243916	0.00453824	0.0490277	0.0355677	0.0103965	0.0187129	0.0212959	0.005144	0.106428	0.0587249	0.0208891	0.00247331	0.0360612	0.0137969	0.00210626	0.0425515	0.00527486	0.0219519	0.00628083	0.00188018	0.0258157	0.00294255	0.00740985	0.0138301	0.0128247	0.0035823	0.0122982	0.00749834	0.00272116	0.0137025	0.0326749	0.00274014	0.0227979	0.00812826	0.0355041	0.0289777	0.0205795	0.05946503	0.00857443	0.505142	0.0087266	0.00418219	0.460823	0.0125517	23.70048	0.08406052	6	37.99044	0.31919	0.000392537	0.0290779	0.361398	3.60913	0.323518	0.305141	0.13586	0.235482	0.1435255	0.5856833
18260	-3761.122	-3711.085	-50.0371	4.2533	0.183603	0.02607	0.00455622	0.0188035	0.0392887	0.00245746	0.0287723	0.0388858	0.00886135	0.0326161	0.00771278	0.0155288	0.0367769	0.0292258	0.0248422	0.00964865	0.0117153	0.0480076	0.0114514	0.0587037	0.0344627	0.00027656	0.0013357	0.00663753	0.0111641	0.00307109	0.0572497	0.00228675	0.0230453	0.0137869	0.00963586	0.00920961	0.0390729	0.00920659	0.018956	0.0297698	0.0341528	0.0315198	0.00262957	0.00925518	0.00451458	0.00388811	0.00285006	0.02456268	-0.003161473	0.0107793	0.511892	0.00860622	0.00558335	0.454467	0.00867261	26.69784	0.1789787	5	38.69111	0.3957238	0.000286677	0.0248838	0.33953	3.6353	0.309678	0.287155	0.12993	0.273237	0.1758172	1.017982
18270	-3754.079	-3712.26	-41.81887	4.550935	0.2186031	0.0066422	0.00371708	0.00879567	0.0535777	1.7544e-05	0.0262265	0.0357306	0.006444	0.0313172	0.0183565	0.022536	0.0198813	0.0273298	0.0315428	0.0166418	0.000105002	0.0063548	0.0017236	0.0146029	0.0312662	0.0422423	0.0773159	0.00437592	0.00296704	5.70333e-06	0.00311988	0.0256387	0.0127555	0.0370558	0.00636731	0.0367468	0.0314468	0.0105381	0.0239515	0.00614341	0.0125714	0.0185658	0.00607678	0.0223057	0.00478192	0.0134929	0.0354874	0.01870159	0.02632549	0.0100435	0.453699	0.0128276	0.00848824	0.495563	0.0193785	24.88622	0.09709254	7	39.22799	0.4111891	0.000955831	0.0451495	0.430448	3.52345	0.288095	0.30614	0.131112	0.274653	0.123418	0.7866965
18280	-3762.033	-3709.408	-52.62492	5.253279	0.1990029	0.0887956	0.0035412	0.0260833	0.0380677	0.00128654	0.0154817	0.0219843	0.00552246	0.0247932	0.00469408	0.00644898	0.0142914	0.027141	0.0533368	0.00657266	0.0717235	0.0338612	0.0167085	0.0392407	0.00294327	0.093908	0.0974962	0.0235753	0.0105305	0.00289554	0.000171056	0.0218065	0.0167798	0.0204156	0.00548692	0.00728151	0.0124243	0.0108179	0.00840274	0.0300548	0.0269788	0.0143395	0.0019164	0.0162892	0.0151451	0.0183655	0.0330342	0.02737246	0.02190126	0.00841735	0.55183	0.0107507	0.00579831	0.415327	0.00787682	23.61244	0.1332381	7	39.20818	0.3710877	0.000513135	0.0332022	0.381051	3.58523	0.323611	0.281712	0.141325	0.253351	0.1551394	0.8588285
18290	-3758.165	-3711.872	-46.2928	4.555106	0.1960534	0.000575587	0.00114239	0.00240103	0.0515864	2.51298e-05	0.0174453	0.0146396	0.00463371	0.0286239	0.00881514	0.0231959	0.0355247	0.0348898	0.0237279	0.0390448	0.00672064	0.0422826	0.0462212	0.010536	0.0676927	0.0270003	0.0178507	0.0279108	0.0739014	0.00261381	0.000212034	0.000831932	0.00983122	0.021812	0.0345192	0.0341269	0.0233213	0.0110247	0.000311481	0.0141972	0.00333446	0.0200955	0.0158738	0.00750862	0.0727075	0.0242074	0.021834	0.02871432	-0.03119519	0.0108074	0.563512	0.00545405	0.000752075	0.414388	0.00508624	23.42799	0.2070529	9	37.21614	0.3222877	0.000462264	0.0315301	0.373279	3.59473	0.312748	0.287981	0.139296	0.259975	0.1758577	1.177389
18300	-3774.573	-3714.675	-59.89769	4.138356	0.165055	0.00226083	0.00309717	0.00317704	0.0365191	6.99165e-05	0.0214876	0.0120807	0.00867473	0.0184819	0.00718407	0.0147645	0.0295259	0.0414456	0.0368382	0.00901919	0.0199692	0.0138546	0.0371642	0.0735848	0.00202835	0.0113093	0.0111265	0.0301782	0.00436216	0.0156941	0.00597851	0.0073472	0.0320326	0.00977016	0.0382301	0.0133914	0.0242503	0.0336859	0.00563444	0.00949639	0.0140559	0.0323044	0.0035358	0.0117477	0.0200286	0.0178028	0.00768351	0.01830036	-0.06445799	0.0177842	0.534908	0.00210388	0.00083433	0.436944	0.00742612	24.33854	0.1743101	5	38.76138	0.2106485	0.000123042	0.0163509	0.286629	3.6969	0.299062	0.314052	0.121785	0.265101	0.1098521	1.586771
18310	-3757.759	-3710.456	-47.30237	5.899086	0.1825164	0.0050628	0.00268786	0.0059396	0.0462645	3.18503e-05	0.019369	0.0305484	0.00326296	0.032478	0.00119879	0.0236511	0.0281013	0.0444757	0.00500775	0.00909528	0.0117526	0.0284241	0.0342319	0.00291757	0.00938737	0.00881709	0.0201516	0.0248395	0.0261924	0.0324924	0.0147496	0.0348488	0.0269798	0.0112123	0.00567833	0.0129217	0.0395035	0.0112952	0.0127628	0.00333362	0.0034981	0.00798365	0.00256321	0.0292381	0.0149342	0.0111001	0.00503379	0.01493951	0.04757745	0.0107105	0.488476	0.00489753	0.00322387	0.489145	0.00354743	23.79872	0.1359038	7	41.18538	0.2900114	0.000274118	0.024337	0.336515	3.63887	0.305482	0.287025	0.126806	0.280686	0.1834812	0.7406958
18320	-3768.688	-3712.173	-56.51548	3.582079	0.1683003	0.00181036	0.00380932	0.0350749	0.0429401	0.00288732	0.0151472	0.0265911	0.00856569	0.044662	0.0498901	0.0183579	0.0168986	0.0587456	0.000389276	0.00512346	0.0442386	0.00338998	0.0501479	0.0159775	0.00280241	0.01875	0.000475446	0.036335	0.00427683	0.0437787	0.00301595	0.0154763	0.0164183	0.0131931	0.0341049	0.0199541	0.00822079	0.0185505	0.0052438	0.0168093	0.000625291	0.00875812	0.0600962	0.0442257	0.0265887	0.0185833	0.0206283	0.02367938	-0.04217276	0.0111104	0.505143	0.00772668	0.00599401	0.466105	0.00392074	25.73865	0.1568208	6	37.34976	0.3007251	0.000144606	0.017717	0.29609	3.68605	0.276455	0.329386	0.129292	0.264867	0.114648	1.367846
18330	-3749.706	-3709.483	-40.22306	5.015012	0.151905	0.00160145	0.00531293	0.022656	0.0546664	0.00150289	0.0254989	0.0204128	0.00575845	0.0304924	0.000401389	0.00198358	0.0208512	0.0238153	0.00374402	0.0134384	0.00922535	0.0139673	0.030682	0.00275037	0.00578473	0.00273476	0.0153026	0.0184118	0.0107012	0.00029976	0.00489803	0.000732479	0.0252934	0.00244823	0.00329224	0.0592651	0.0598621	0.010046	0.0109484	0.00683405	0.0136168	0.0222961	0.00398086	0.0207394	0.0140057	0.0184805	0.000743613	0.01650602	0.05944646	0.0153701	0.531696	0.0076454	0.00340216	0.438604	0.00328265	29.25195	0.1212886	7	38.99841	0.2406195	5.95841e-05	0.0114002	0.247565	3.74098	0.30867	0.301258	0.135475	0.254598	0.1807351	0.6710851
