Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15180	-3738.055	-3721.937	-16.1185	0.222486	0.1753665	0.2823055	0.01126454	0.00728886	0.606216	0.00819218	0.0102361	0.360202	0.00786423	0.1103302	0.00020132	0.0208811	0.316401	3.66252	0.313984	0.283756	0.125309	0.276951	0.1215947	0.9073599
15190	-3739.579	-3722.5	-17.07843	0.2264277	0.1654489	0.3345249	0.2773402	0.00345757	0.60525	0.0106482	0.00611575	0.370306	0.00422194	0.007488225	0.00012552	0.0165137	0.287781	3.69558	0.295591	0.319096	0.126446	0.258867	0.2848284	0.0262903
15200	-3739.261	-3722.246	-17.01456	0.2134354	0.1921515	0.3244851	0.1511521	0.0141476	0.600652	0.00941149	0.00606928	0.367492	0.0022278	0.07086024	0.000400648	0.0293739	0.362865	3.60736	0.293433	0.315991	0.11539	0.275185	0.2220123	0.3191726
15210	-3734.394	-3718.675	-15.71941	0.2334683	0.1921851	0.2708031	0.0463326	0.014135	0.600116	0.00494789	0.00573578	0.370964	0.00410075	0.07469276	0.000401152	0.0293922	0.362956	3.60725	0.290684	0.302237	0.12563	0.281449	0.1210254	0.6171662
15220	-3736.64	-3720.803	-15.83737	0.2133071	0.1716182	0.287045	-0.140215	0.0128831	0.574165	0.00533274	0.00579411	0.399142	0.00268327	0.1675826	0.000169487	0.0191708	0.305678	3.67498	0.29631	0.306008	0.137465	0.260217	0.02736758	6.123399
15230	-3742.966	-3726.525	-16.44172	0.2303172	0.1662387	0.2326695	-0.1653078	0.0197432	0.550192	0.00807556	0.00116883	0.415853	0.00496719	0.2438127	0.000130603	0.0168427	0.290089	3.69294	0.306738	0.285697	0.138748	0.268817	0.07850491	3.105701
15240	-3740.613	-3724.352	-16.26165	0.2213731	0.2175707	0.3552384	-0.1671981	0.0184162	0.584564	0.00543414	0.00226441	0.387903	0.00141863	0.1675976	0.000927617	0.044487	0.427944	3.52664	0.292692	0.310304	0.141912	0.255092	0.0003994326	419.589
15250	-3737.05	-3721.025	-16.02506	0.2291796	0.190298	0.3297857	0.1099316	0.0108422	0.453016	0.00481543	0.0126217	0.515918	0.00278655	0.0289898	0.000373556	0.0283726	0.357866	3.61339	0.304498	0.288472	0.144045	0.262984	0.1389214	0.2086777
15260	-3737.418	-3721.211	-16.20754	0.23355	0.1762715	0.2967488	-0.1975396	0.00946518	0.485948	0.0156771	0.0136161	0.473733	0.00156068	0.2132206	0.000209632	0.0213047	0.318972	3.65951	0.28938	0.315851	0.126614	0.268155	0.01568102	13.59737
15270	-3738.492	-3722.675	-15.81623	0.2190844	0.1782684	0.3360429	0.07578063	0.013941	0.609538	0.00430759	0.0170791	0.353522	0.00161205	0.02738666	0.000228873	0.0222537	0.32462	3.6529	0.294231	0.30235	0.122204	0.281214	0.1031673	0.2654587
15280	-3737.848	-3720.11	-17.73857	0.2290633	0.1826134	0.3218627	-0.3095563	0.0133035	0.581669	0.00561421	0.0162982	0.37708	0.00603599	0.3466438	0.000275222	0.0243856	0.336784	3.63856	0.295947	0.315307	0.120883	0.267864	0.03708744	9.346663
15290	-3741.417	-3726.632	-14.78497	0.2238526	0.181186	0.2925515	-0.007432836	0.0122944	0.496639	0.00686139	0.0150995	0.453501	0.015605	0.03229913	0.000259297	0.0236752	0.332807	3.64326	0.296604	0.29717	0.121008	0.285218	0.02486629	1.298912
15300	-3738.245	-3723.109	-15.13585	0.2167278	0.1940537	0.3058205	0.0473949	0.0137693	0.546358	0.00484127	0.00445405	0.422165	0.00841243	0.01831425	0.000429896	0.030417	0.367961	3.60119	0.292952	0.322711	0.123886	0.260451	0.06570915	0.2787168
15310	-3736.563	-3721.399	-15.16318	0.2192068	0.1852831	0.2988186	-0.07796947	0.0128953	0.543389	0.00698648	0.0111854	0.419871	0.00567262	0.08855376	0.00030692	0.02574	0.344172	3.62978	0.316687	0.298808	0.134678	0.249827	0.01058429	8.36653
15320	-3741.623	-3727.018	-14.6044	0.2203116	0.1462261	0.2592337	0.01551847	0.00641253	0.543026	0.00873514	0.0123871	0.419922	0.0095173	0.03124201	4.18386e-05	0.00956039	0.230415	3.75998	0.323297	0.288278	0.128718	0.259707	0.04676048	0.6681285
15330	-3737.928	-3720.245	-17.68306	0.2043879	0.1796637	0.3688401	-0.03438294	0.00973616	0.449287	0.0106878	0.00721227	0.513794	0.00928276	0.1791118	0.000243072	0.0229284	0.328545	3.64828	0.314231	0.294289	0.143081	0.248399	0.1447289	1.237568
15340	-3735.484	-3719.783	-15.70102	0.1972901	0.1739602	0.3310484	-0.04152378	0.00973279	0.449132	0.0106842	0.0152462	0.513616	0.00158874	0.08402035	0.000188895	0.0202311	0.312392	3.66719	0.305273	0.291976	0.137297	0.265454	0.04249657	1.977109
15350	-3735.551	-3719.359	-16.19228	0.1848724	0.1813138	0.3645025	0.07853068	0.0137629	0.47423	0.00729345	0.0112915	0.4919	0.00152156	0.03431124	0.000260694	0.0237384	0.333164	3.64284	0.306226	0.287316	0.144749	0.261709	0.1128419	0.3040646
15360	-3740.92	-3724.643	-16.27659	0.2261905	0.1818729	0.2891832	-0.03980734	0.0124358	0.530824	0.00667128	0.012639	0.435031	0.00239821	0.1424064	0.000266874	0.0240159	0.334723	3.64099	0.288577	0.305132	0.144506	0.261785	0.102599	1.387989
15370	-3733.848	-3718.837	-15.01088	0.2345629	0.1859566	0.2860675	-0.0345474	0.0109837	0.536757	0.0066347	0.00918256	0.432646	0.0037954	0.0644394	0.000315322	0.0260869	0.346025	3.62757	0.28038	0.320315	0.134892	0.264413	0.02989199	2.155741
15380	-3734.023	-3719.217	-14.80518	0.2495972	0.213074	0.2606744	0.09017885	0.0116137	0.509741	0.00842684	0.00970926	0.457462	0.00304737	0.004741958	0.000811371	0.0416419	0.416911	3.54064	0.281767	0.291694	0.140251	0.286288	0.09492081	0.04995699
15390	-3742.236	-3726.297	-15.93847	0.238037	0.1690974	0.2573346	-0.01897643	0.0185465	0.508857	0.00873934	0.0057552	0.456669	0.00143386	0.1277497	0.000150314	0.018061	0.298402	3.68339	0.280635	0.274875	0.142934	0.301556	0.1087733	1.174459
15400	-3746.838	-3726.171	-20.6673	0.263601	0.2002821	0.2864678	-0.311992	0.0188493	0.591751	0.00888206	0.011704	0.367484	0.00132989	0.525388	0.000536391	0.0339384	0.384394	3.58113	0.272512	0.321234	0.137421	0.268832	0.213396	2.462033
15410	-3742.552	-3722.294	-20.25776	0.2597331	0.212537	0.2522016	0.4528518	0.0161347	0.517768	0.00844701	0.0045684	0.449963	0.00311939	0.1448349	0.000798198	0.0413067	0.415579	3.54232	0.306093	0.301617	0.122845	0.269446	0.5976867	0.2423257
15420	-3746.873	-3729.596	-17.27773	0.2823644	0.2546309	0.2399002	-0.1199365	0.0213296	0.517138	0.00278421	0.00644713	0.449415	0.00288533	0.2621932	0.00233464	0.0700541	0.51115	3.41646	0.316677	0.289464	0.129366	0.264493	0.1422567	1.843099
15430	-3742.686	-3726.221	-16.46542	0.3096669	0.2324228	0.218741	-0.2155535	0.0217877	0.503656	0.00462289	0.00863749	0.459068	0.00222849	0.2750834	0.00139124	0.0543233	0.462924	3.48136	0.318879	0.263405	0.143755	0.273961	0.05952993	4.620927
15440	-3737.763	-3720.998	-16.7642	0.2885648	0.2256563	0.2467194	0.3310593	0.0237039	0.520527	0.00665955	0.00751381	0.437345	0.00425048	0.003614177	0.00116435	0.0497632	0.447264	3.50181	0.306846	0.283538	0.13249	0.277126	0.3346735	0.01079911
15450	-3737.185	-3720.423	-16.76155	0.2657376	0.2125493	0.2535958	0.2916224	0.0233237	0.512179	0.00655274	0.00662612	0.448933	0.00238595	0.02088176	0.000798497	0.0413143	0.41561	3.54228	0.288238	0.286787	0.144565	0.28041	0.3125042	0.06682073
15460	-3742.697	-3725.609	-17.08858	0.3120939	0.2191835	0.2514182	-0.07085039	0.0226057	0.465875	0.0064352	0.0146682	0.488963	0.00145259	0.2190913	0.000971947	0.0455234	0.431851	3.52165	0.28478	0.312466	0.134978	0.267776	0.1482409	1.477941
15470	-3737.926	-3722.245	-15.6812	0.3045562	0.2320996	0.2408959	-0.07061442	0.0162336	0.52026	0.00718643	0.0244135	0.431754	0.000152354	0.1449837	0.00137978	0.0541027	0.462186	3.48233	0.296847	0.305245	0.128646	0.269262	0.07436929	1.949511
15480	-3739.415	-3724.873	-14.54228	0.2975094	0.2338618	0.2098288	-0.0964586	0.0199745	0.499914	0.0041727	0.0159032	0.459473	0.000563111	0.1094573	0.00144299	0.0553087	0.466195	3.47705	0.283565	0.313316	0.131101	0.272018	0.01299869	8.420641
15490	-3740.709	-3725.448	-15.26174	0.3064475	0.2142448	0.253385	0.02337947	0.0217164	0.524278	0.00797457	0.00344055	0.442413	0.000177667	0.06728422	0.000840613	0.0423762	0.419803	3.53698	0.300735	0.291892	0.147953	0.25942	0.09066368	0.7421298
15500	-3740.257	-3724.526	-15.73063	0.3447132	0.2105304	0.2218627	0.2370437	0.0153728	0.522392	0.00794588	0.0106917	0.440821	0.00277574	0.002522064	0.000750282	0.0400628	0.410578	3.54861	0.31076	0.288466	0.136438	0.264337	0.2395658	0.01052764
15510	-3735.872	-3719.716	-16.15642	0.283756	0.2132332	0.2824519	0.195861	0.0103473	0.478669	0.00847462	0.0117727	0.485391	0.0053453	0.01768427	0.000815305	0.0417415	0.417305	3.54014	0.294457	0.312689	0.124742	0.268112	0.2135452	0.08281275
15520	-3736.312	-3720.163	-16.14872	0.269774	0.1734877	0.2384764	0.1705188	0.007804	0.554785	0.00821759	0.0104629	0.415963	0.00276755	0.0541545	0.000184852	0.0200149	0.311041	3.66876	0.292924	0.299889	0.129071	0.278116	0.2246733	0.2410367
15530	-3743.712	-3727.385	-16.32647	0.2651417	0.1971726	0.3330302	-0.1448034	0.00779463	0.490242	0.0131491	0.0180712	0.470012	0.000730656	0.1673224	0.000481123	0.0321604	0.376238	3.59112	0.287546	0.30711	0.130265	0.275079	0.02251896	7.430291
15540	-3737.1	-3721.382	-15.7178	0.2666073	0.2145056	0.2742304	0.1035291	0.010265	0.493739	0.0115101	0.00950845	0.473366	0.00161139	0.04234379	0.000847223	0.0425404	0.420446	3.53617	0.298023	0.306915	0.137859	0.257203	0.1458729	0.2902787
15550	-3737.33	-3722.552	-14.77863	0.2561365	0.2085221	0.2626165	0.01859579	0.0126097	0.480877	0.0107523	0.00966468	0.483789	0.00230727	0.03632217	0.000704361	0.038832	0.405531	3.55493	0.324479	0.276326	0.134606	0.264589	0.05491796	0.6613897
15560	-3738.807	-3722.259	-16.54855	0.2382616	0.1928412	0.3038459	0.2498318	0.0173459	0.455996	0.00736272	0.0101664	0.508905	0.000223751	0.004932452	0.000411081	0.0297503	0.364717	3.60512	0.293849	0.310988	0.131393	0.26377	0.2547643	0.01936085
15570	-3735.689	-3720.617	-15.07158	0.2312067	0.1963337	0.2804415	-0.01443803	0.0169735	0.58017	0.00699769	0.00826002	0.386405	0.00119353	0.06141515	0.000466936	0.0316875	0.374021	3.59382	0.31468	0.282078	0.12421	0.279032	0.04697712	1.307342
15580	-3733.878	-3718.959	-14.91936	0.2276451	0.1945651	0.2872238	0.0421581	0.011819	0.520221	0.00998561	0.00233773	0.4541	0.00153691	0.02001664	0.000438014	0.0307001	0.369325	3.59954	0.299178	0.284921	0.146914	0.268987	0.06217473	0.3219417
15590	-3735.476	-3717.633	-17.84299	0.2048708	0.2189154	0.3413204	0.3327908	0.0125238	0.551243	0.00539183	0.00266877	0.424944	0.0032284	0.02168561	0.000964479	0.0453505	0.431203	3.52248	0.287653	0.309225	0.135411	0.267712	0.3544764	0.06117646
15600	-3737.576	-3721.377	-16.19933	0.2026393	0.2246409	0.3428902	0.0009359133	0.01559	0.532167	0.00840965	0.00471065	0.431982	0.00714022	0.08549332	0.0011326	0.0490899	0.444874	3.5049	0.293983	0.286236	0.138099	0.281682	0.08642923	0.9891713
15610	-3738.22	-3722.709	-15.51133	0.2047283	0.1736084	0.3819642	-0.01663242	0.00816571	0.44896	0.00862889	0.00324354	0.52842	0.00258157	0.0272798	0.000185878	0.02007	0.311386	3.66836	0.293721	0.316186	0.133042	0.257051	0.01064738	2.562114
15620	-3740.537	-3724.494	-16.0434	0.1856939	0.1788587	0.394609	-0.03139925	0.0154318	0.44838	0.0025053	0.00275509	0.527736	0.00319224	0.06103698	0.000234803	0.022538	0.326283	3.65094	0.336829	0.273041	0.135412	0.254719	0.02963773	2.059435
15630	-3737.132	-3719.73	-17.40249	0.2393671	0.2014236	0.2786405	-0.2748832	0.0117521	0.511033	0.00489284	0.00613783	0.464222	0.00196257	0.3299403	0.000557764	0.0346008	0.387363	3.57748	0.307408	0.283907	0.134622	0.274064	0.0550571	5.992693
15640	-3742.932	-3727.995	-14.93774	0.2907672	0.1901991	0.2324772	-0.1425201	0.0186226	0.564154	0.00822375	0.00871922	0.395437	0.00484327	0.1426921	0.000372148	0.0283196	0.357598	3.61371	0.304242	0.322187	0.13146	0.242111	0.0001720125	829.545
15650	-3741.789	-3724.671	-17.11811	0.3127702	0.2020792	0.2075166	-0.1895788	0.0204872	0.557182	0.00812212	0.0162798	0.39055	0.00737867	0.3020248	0.000570308	0.0349835	0.389063	3.57538	0.300631	0.297152	0.127719	0.274498	0.112446	2.685955
15660	-3739.942	-3725.13	-14.81201	0.3178785	0.2112218	0.2123801	0.09942149	0.00720098	0.554356	0.00970344	0.0161973	0.405201	0.00734124	0.02437366	0.000766561	0.0404898	0.412306	3.54644	0.309783	0.295694	0.126016	0.268507	0.1237951	0.196887
15670	-3738.204	-3723.832	-14.37167	0.3043985	0.2007693	0.2327394	0.02346569	0.0124599	0.560931	0.00764836	0.0066982	0.410008	0.00225432	0.02617795	0.000545439	0.0342204	0.385663	3.57957	0.305443	0.29515	0.129762	0.269644	0.04964364	0.5273173
15680	-3745.536	-3730.47	-15.0665	0.3153346	0.1983687	0.2592345	0.06672399	0.0183041	0.598089	0.00809053	0.00847754	0.363727	0.00331171	0.02979792	0.000501877	0.0328397	0.379387	3.58727	0.275864	0.288064	0.152289	0.283782	0.0965219	0.3087166
15690	-3738.051	-3721.183	-16.86821	0.3124983	0.2189446	0.2388749	-0.04845414	0.0125576	0.526903	0.00702896	0.00602394	0.440818	0.00666816	0.2009687	0.00096529	0.0453694	0.431274	3.52239	0.278875	0.31566	0.132609	0.272856	0.1525145	1.317702
15700	-3743.28	-3727.64	-15.63921	0.2941497	0.2186506	0.2660649	0.177501	0.0135886	0.523995	0.010712	0.00851107	0.438385	0.00480889	0.005180674	0.000957143	0.0451801	0.430563	3.5233	0.274919	0.290045	0.137872	0.297163	0.1826817	0.02835902
15710	-3737.17	-3721.01	-16.15957	0.2873271	0.2027699	0.2475008	-0.1261335	0.0154364	0.549412	0.0066667	0.00747733	0.413679	0.00732826	0.197919	0.000583738	0.0353886	0.390848	3.57318	0.276859	0.303152	0.137017	0.282972	0.07178555	2.757087
15720	-3738.629	-3723.994	-14.63513	0.2805767	0.2182682	0.2710066	0.02563452	0.0206181	0.544721	0.00588301	0.00741349	0.405861	0.0155029	0.01942571	0.000946615	0.0449342	0.429637	3.52448	0.30926	0.284223	0.12675	0.279767	0.04506023	0.4311054
15730	-3750.477	-3730.21	-20.26714	0.2837601	0.2105612	0.2638187	-0.4503635	0.0191759	0.506618	0.00142653	0.00819153	0.44414	0.0204483	0.5852142	0.000751002	0.0400818	0.410655	3.54851	0.308411	0.27943	0.136324	0.275835	0.1348507	4.339719
15740	-3744.874	-3728.414	-16.46047	0.268534	0.2524878	0.3122037	-0.09746363	0.0150442	0.611349	0.00269276	0.00642658	0.348445	0.0160425	0.1643866	0.00222973	0.0684924	0.506703	3.42258	0.274511	0.312456	0.119795	0.293237	0.06692295	2.456356
15750	-3738.831	-3723.537	-15.29447	0.2510518	0.1676716	0.3163515	-0.05061043	0.0121431	0.503376	0.00324657	0.00610349	0.470406	0.00472405	0.07106103	0.000140221	0.017448	0.294263	3.68815	0.301811	0.314663	0.127005	0.256522	0.02045059	3.474766
15760	-3737.917	-3723.591	-14.32582	0.3265775	0.2385855	0.2118555	-0.06522933	0.0161744	0.508659	0.00787931	0.00769505	0.452922	0.00667025	0.07964247	0.00162178	0.0585795	0.476788	3.46301	0.318181	0.284746	0.121034	0.276038	0.01441314	5.525684
15770	-3738.11	-3723.301	-14.80892	0.3136708	0.1913195	0.2482216	-0.003602701	0.01406	0.574097	0.00783448	0.00798367	0.393712	0.00231299	0.05600231	0.000388316	0.0289226	0.360625	3.61006	0.288122	0.313785	0.13229	0.265803	0.05239961	1.068754
15780	-3742.413	-3726.139	-16.27387	0.3197229	0.1722276	0.2173825	0.2410058	0.0140524	0.573789	0.0062493	0.0082234	0.393501	0.00418528	0.03452771	0.000174386	0.019444	0.30743	3.67295	0.294624	0.320101	0.122849	0.262427	0.2755335	0.1253122
15790	-3743.89	-3729.976	-13.91393	0.2883895	0.2517903	0.2164815	0.04067491	0.0185543	0.523313	0.0139153	0.00314149	0.428235	0.01284	0.0006803952	0.00219625	0.0679859	0.505246	3.42457	0.279059	0.301868	0.158236	0.260836	0.0413553	0.01645243
15800	-3743.044	-3726.418	-16.626	0.2971285	0.1848472	0.2239784	0.1300877	0.0181073	0.509889	0.0135801	0.00472981	0.443917	0.00977684	0.1066531	0.000301571	0.0255166	0.34297	3.63121	0.307445	0.275107	0.140287	0.277161	0.2367408	0.4505057
15810	-3741.238	-3725.968	-15.26951	0.278071	0.2570234	0.2356874	0.1443514	0.0160873	0.453007	0.0124783	0.00137517	0.508366	0.00868617	0.01882737	0.00245538	0.0718069	0.516065	3.40967	0.311856	0.266707	0.148467	0.272971	0.1631787	0.1153788
15820	-3739.609	-3723.925	-15.68393	0.2825838	0.196808	0.2711613	0.0440327	0.0103436	0.515202	0.0230248	0.00548725	0.444797	0.00114537	0.07209233	0.000474919	0.0319545	0.375276	3.59229	0.316658	0.284493	0.133451	0.265398	0.116125	0.6208165
15830	-3736.811	-3721.937	-14.87358	0.253697	0.2309271	0.2771814	-0.03425012	0.00623872	0.522032	0.0116155	0.00259279	0.450693	0.00682838	0.06012655	0.00133876	0.0533047	0.459502	3.48585	0.28886	0.309669	0.125427	0.276045	0.02587643	2.323603
15840	-3739.711	-3722.096	-17.61505	0.2199188	0.1847662	0.2987142	0.1495914	0.00762615	0.517601	0.0201221	0.00196602	0.446867	0.00581747	0.1224517	0.000300584	0.0254752	0.342747	3.63148	0.296782	0.287478	0.14387	0.27187	0.2720431	0.4501186
15850	-3743.981	-3725.661	-18.32026	0.2161309	0.183893	0.3090469	0.0722922	0.00222494	0.520991	0.0202538	0.00316105	0.447514	0.00585557	0.199711	0.000290099	0.0250306	0.340333	3.63435	0.312911	0.282986	0.126155	0.277949	0.2720032	0.734223
15860	-3737.827	-3721.478	-16.34931	0.2567582	0.183808	0.2751953	0.2050559	0.00398292	0.532957	0.0138125	0.00849326	0.435122	0.00563197	0.03027911	0.000289094	0.0249875	0.340098	3.63463	0.299004	0.297572	0.13183	0.271593	0.235335	0.1286639
15870	-3736.635	-3720.436	-16.19916	0.2205922	0.1782632	0.3321421	0.06003901	0.00521363	0.532087	0.0137899	0.00996752	0.434411	0.00453099	0.06348953	0.000228821	0.0222512	0.324605	3.65291	0.300872	0.292519	0.129848	0.276761	0.1235285	0.5139665
15880	-3742.178	-3726.091	-16.08739	0.2203776	0.230243	0.320033	0.05598784	0.00676257	0.534181	0.0138442	0.0062124	0.436121	0.00287884	0.06376131	0.00131519	0.0528408	0.457929	3.48791	0.287724	0.283182	0.130537	0.298557	0.1197491	0.5324573
15890	-3738.654	-3718.937	-19.71701	0.2354137	0.2027359	0.3084693	-0.2231188	0.0110489	0.552343	0.0118556	0.00727854	0.407509	0.00996515	0.4248707	0.000583072	0.0353686	0.390761	3.57329	0.287348	0.314317	0.119804	0.278531	0.2017519	2.105906
15900	-3742.073	-3725.792	-16.28175	0.2404352	0.1671202	0.2525497	0.2795231	0.00744732	0.521093	0.0134256	0.010302	0.43833	0.00940135	0.002655203	0.000136458	0.0172138	0.292659	3.68999	0.273381	0.301714	0.146223	0.278682	0.2821783	0.009409663
15910	-3739.569	-3723.092	-16.47674	0.2396591	0.1848959	0.3169288	0.0462209	0.0154245	0.522812	0.00225911	0.0122176	0.433763	0.0135241	0.09472096	0.000302165	0.0255415	0.343104	3.63105	0.291214	0.315865	0.129661	0.263261	0.1409419	0.672057
15920	-3743.087	-3724.397	-18.69031	0.2060841	0.1860947	0.3510239	0.1489169	0.00834643	0.527572	0.00134569	0.0094065	0.437713	0.0156157	0.156417	0.000317064	0.0261583	0.346404	3.62712	0.305146	0.283308	0.131807	0.27974	0.3053339	0.5122818
15930	-3738.352	-3720.419	-17.93386	0.213769	0.1946925	0.3299941	-0.2634733	0.0101077	0.559569	0.00110494	0.00318585	0.412923	0.0131092	0.332687	0.000440053	0.0307708	0.369664	3.59912	0.318225	0.279849	0.127805	0.274121	0.06921373	4.806662
15940	-3739.584	-3724.249	-15.33487	0.2351554	0.1646867	0.3397724	-0.01366285	0.0100854	0.558335	0.00199404	0.00350147	0.412013	0.0140706	0.04107801	0.000120759	0.0161994	0.28555	3.69813	0.286576	0.308131	0.132492	0.272801	0.02741516	1.498368
15950	-3736.656	-3719.127	-17.52919	0.2293983	0.1987735	0.2774068	0.02115348	0.00994823	0.551762	0.0110949	0.00517676	0.413138	0.00888072	0.1910459	0.000509043	0.0330709	0.380449	3.58597	0.29036	0.304437	0.12662	0.278584	0.2121994	0.9003132
15960	-3732.486	-3717.674	-14.81187	0.2668431	0.1883459	0.2720985	-0.04172796	0.0116012	0.560651	0.00691273	0.0103484	0.40747	0.00301695	0.06259595	0.000346483	0.0273344	0.352564	3.61976	0.297466	0.307417	0.130133	0.264985	0.02086799	2.999616
15970	-3739.639	-3724.201	-15.43802	0.2751689	0.2050472	0.2461649	-0.1426424	0.00680563	0.557465	0.0122195	0.014522	0.405154	0.00383354	0.1629893	0.000629598	0.036737	0.396702	3.56593	0.307406	0.284228	0.133446	0.27492	0.02034692	8.010516
15980	-3742.543	-3727.845	-14.69843	0.2718668	0.2015741	0.2428705	-0.01180693	0.00574467	0.591209	0.0119615	0.015401	0.371618	0.00406559	0.05862361	0.000560626	0.0346885	0.387754	3.577	0.310532	0.295149	0.114111	0.280209	0.04681668	1.252195
15990	-3739.889	-3724.179	-15.71023	0.2857075	0.2311459	0.2118949	-0.2244169	0.00871352	0.527142	0.0102473	0.0171783	0.434528	0.00219166	0.2411303	0.00134635	0.0534533	0.460004	3.4852	0.307933	0.287835	0.140552	0.26368	0.01671344	14.42733
16000	-3743.72	-3729.764	-13.95552	0.2930272	0.1826844	0.2375479	-0.009963973	0.00650662	0.526239	0.0114702	0.0241786	0.42974	0.0018658	0.01624512	0.000276033	0.0244212	0.336982	3.63832	0.268531	0.311906	0.133042	0.286522	0.006281142	2.586332
16010	-3737.734	-3722.526	-15.20715	0.326671	0.2080235	0.2374619	-0.01501013	0.0143241	0.554431	0.0109725	0.00739281	0.411095	0.00178485	0.09066966	0.000693271	0.0385287	0.404272	3.55651	0.2877	0.321071	0.122746	0.268484	0.07565953	1.19839
16020	-3739.223	-3722.423	-16.79972	0.280952	0.2087337	0.2273337	-0.1870213	0.0148891	0.553964	0.0131847	0.00622969	0.410749	0.000983608	0.2734396	0.000709105	0.038961	0.406065	3.55426	0.28928	0.307432	0.127523	0.275766	0.08641829	3.16414
16030	-3736.785	-3722.621	-14.16447	0.2754543	0.2514895	0.2578469	0.002681595	0.0125369	0.554337	0.0152148	0.00514519	0.411025	0.00174045	0.01032271	0.0021819	0.0677677	0.504616	3.42543	0.270111	0.308067	0.142524	0.279298	0.01300431	0.7937917
16040	-3736.363	-3720.638	-15.72545	0.2375021	0.2083861	0.2954302	0.08325973	0.0108263	0.556771	0.00693902	0.0077766	0.41283	0.00485679	0.04317288	0.000701325	0.0387492	0.405188	3.55536	0.291953	0.284121	0.133394	0.290532	0.1264326	0.3414695
