Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1661	1	-3740.953	-3724.371	-16.58216	0.3093926	0.2107195	0.2104795	-0.3220519	0.0158079	0.579133	0.0127133	0.00175646	0.387043	0.00354669	0.3336997	0.00075471	0.0401794	0.411051	3.54801	0.295835	0.31854	0.127858	0.257766	0.01164779	28.64918
1662	0	-3744.843	-3727.865	-16.97768	0.244625	0.1925955	0.3053367	0.1157116	0.00656227	0.440105	0.0137239	0.0158897	0.519955	0.00376452	0.09473577	0.000407342	0.029616	0.364058	3.60592	0.296694	0.275068	0.159086	0.269151	0.2104474	0.4501637
1663	1	-3743.941	-3729.174	-14.76754	0.2955451	0.2324401	0.2520371	0.07060672	0.00757862	0.587766	0.00503694	0.00320635	0.392812	0.00359956	0.01484076	0.00139185	0.0543351	0.462963	3.48131	0.3124	0.276977	0.137904	0.272719	0.08544748	0.1736828
1664	0	-3738.095	-3722.319	-15.77603	0.2770226	0.2015806	0.3122029	-0.1389249	0.0137371	0.44485	0.00505168	0.00924783	0.525561	0.00155266	0.1449191	0.000560749	0.0346923	0.38777	3.57698	0.307271	0.305464	0.12941	0.257855	0.005994184	24.17661
1665	1	-3738.054	-3722.277	-15.77728	0.2841648	0.2238615	0.2464387	-0.03960559	0.0140807	0.579363	0.00974539	0.00349167	0.387197	0.00612245	0.1329778	0.00110864	0.0485751	0.443033	3.50728	0.298011	0.291585	0.134882	0.275522	0.09337218	1.424169
1666	0	-3736.192	-3720.661	-15.53128	0.2003555	0.1505295	0.3508596	0.03522446	0.0101958	0.528879	0.00586585	0.00802262	0.446522	0.000514774	0.02176546	5.48282e-05	0.0109379	0.243423	3.74558	0.291351	0.307276	0.126461	0.274912	0.05698992	0.3819177
1667	1	-3739.967	-3725.064	-14.90315	0.2612888	0.2193014	0.2848686	0.02885077	0.0165983	0.535492	0.0145805	0.00105408	0.430459	0.00181621	0.02535253	0.000975242	0.0455995	0.432136	3.52129	0.299839	0.2869	0.127783	0.285478	0.0542033	0.4677304
1668	0	-3736.543	-3720.082	-16.46062	0.2050728	0.1995516	0.4084978	0.0006691905	0.0165718	0.546138	0.00505355	0.00740459	0.424577	0.000255477	0.0629105	0.00052302	0.0335172	0.382487	3.58347	0.310547	0.288049	0.133577	0.267827	0.06357969	0.9894748
1669	1	-3736.04	-3720.158	-15.882	0.2547983	0.1941685	0.2765844	-0.1801733	0.0136018	0.49382	0.0151826	0.00472336	0.469241	0.0034317	0.1938674	0.000431708	0.0304805	0.368267	3.60082	0.292193	0.307917	0.118151	0.281739	0.01369408	14.15703
1670	0	-3735.724	-3720.595	-15.12835	0.1881555	0.1940881	0.3189311	-0.0635609	0.0153636	0.506322	0.0123609	0.00964326	0.455955	0.000354816	0.06708547	0.000430439	0.030436	0.368053	3.60108	0.279567	0.295682	0.133444	0.291307	0.003524567	19.03368
1671	1	-3742.2	-3725.053	-17.14725	0.2419973	0.1714827	0.2449644	0.3056934	0.0147024	0.49448	0.0152029	0.00472968	0.469868	0.0010167	0.04456336	0.000168412	0.0191103	0.305289	3.67543	0.2832	0.305032	0.12939	0.282378	0.3502567	0.1272306
1672	0	-3742.866	-3725.507	-17.35904	0.1789613	0.1661505	0.3830848	-0.07047441	0.0105015	0.466506	0.0160347	0.00563403	0.500859	0.000464592	0.1704947	0.000130027	0.0168058	0.289831	3.69323	0.320365	0.283021	0.142749	0.253866	0.1000203	1.704601
1673	1	-3737.645	-3721.015	-16.62966	0.2670141	0.1978112	0.2900474	-0.07533662	0.0136139	0.555202	0.0115138	0.00531049	0.409282	0.0050769	0.1775185	0.000492125	0.0325223	0.377921	3.58906	0.294391	0.31651	0.137279	0.25182	0.1021819	1.73728
1674	0	-3741.802	-3723.681	-18.12016	0.1629508	0.15143	0.4677041	0.01001535	0.00759661	0.539349	0.00508314	0.0105542	0.43688	0.000537136	0.1277581	5.79069e-05	0.0112394	0.246136	3.74257	0.315755	0.285979	0.121178	0.277088	0.1377735	0.9273057
1675	1	-3741.934	-3726.352	-15.58256	0.2199277	0.188645	0.2863909	-0.03418622	0.0155694	0.502378	0.0199664	0.00602065	0.451617	0.00444791	0.09883364	0.000350535	0.0274923	0.353379	3.61878	0.301935	0.296735	0.12661	0.27472	0.06464741	1.52881
1676	0	-3736.97	-3720.023	-16.94684	0.2018555	0.1697109	0.3336391	0.1152798	0.0111338	0.537843	0.00954473	0.00534195	0.43566	0.000476531	0.0826699	0.000154821	0.0183281	0.300177	3.68134	0.285801	0.310285	0.118832	0.285082	0.1979497	0.4176308
1677	1	-3742.285	-3725.256	-17.0297	0.3007991	0.2327362	0.2358876	-0.1112498	0.0140815	0.500645	0.0198975	0.0120369	0.450059	0.00328041	0.242739	0.0014024	0.0545375	0.463638	3.48042	0.296771	0.296882	0.137308	0.269039	0.1314892	1.846076
1678	0	-3739.402	-3723.985	-15.41757	0.1947896	0.1814733	0.2780908	-0.09509383	0.0114934	0.575201	0.0109853	0.00344168	0.398335	0.00054359	0.1252482	0.000262446	0.0238174	0.333609	3.64231	0.307333	0.298587	0.118022	0.276058	0.03015441	4.153563
1679	1	-3740.889	-3725.865	-15.02375	0.2653862	0.2122041	0.2558934	0.06728538	0.0187894	0.556019	0.0196929	0.0106117	0.393106	0.00178083	0.0320706	0.000790106	0.0410993	0.414753	3.54336	0.283793	0.307017	0.125044	0.284146	0.09935598	0.3227848
1680	0	-3736.11	-3722.207	-13.90266	0.3061203	0.2086215	0.2302603	0.01490491	0.0131309	0.554329	0.00789624	0.00450589	0.418569	0.00156886	0.004931899	0.000706586	0.0388926	0.405782	3.55462	0.289937	0.306286	0.14327	0.260507	0.01983681	0.2486236
1681	1	-3740.206	-3725.128	-15.07855	0.2600506	0.206773	0.3188295	0.04619936	0.00612036	0.486131	0.0117646	0.00346248	0.490965	0.00155699	0.007324134	0.000665995	0.0377719	0.401102	3.56046	0.288238	0.312343	0.118168	0.281251	0.05352349	0.1368396
1682	0	-3738.08	-3724.292	-13.78811	0.3263975	0.1994933	0.2042187	-0.006380678	0.0138726	0.550198	0.0115049	0.00333033	0.415449	0.00564459	0.02303028	0.000521964	0.0334837	0.382334	3.58366	0.298971	0.303847	0.126832	0.27035	0.01664961	1.383233
1683	1	-3739.985	-3725.051	-14.93407	0.2769259	0.1795672	0.2694347	0.04613843	0.00648418	0.484353	0.013036	0.00465867	0.489169	0.00229937	0.02747913	0.00024207	0.0228814	0.328274	3.6486	0.29901	0.303666	0.130126	0.267198	0.07361756	0.3732687
1684	0	-3741.031	-3726.202	-14.82892	0.3187535	0.2356519	0.2112484	0.009547291	0.00998653	0.568528	0.00828203	0.00894471	0.393331	0.0109273	0.07094293	0.00150914	0.0565418	0.470235	3.47171	0.29932	0.310414	0.133658	0.256608	0.08049022	0.8813857
1685	1	-3745.045	-3729.302	-15.74317	0.2690112	0.2007053	0.2615119	-0.09360112	0.0127171	0.531891	0.0122014	0.00117549	0.44026	0.00175524	0.1502771	0.000544246	0.0341834	0.385496	3.57978	0.266133	0.303316	0.171881	0.258669	0.05667603	2.651512
1686	0	-3741.349	-3727.571	-13.77787	0.3175618	0.2452555	0.2124981	0.008010127	0.0196292	0.563803	0.00537605	0.00684373	0.390062	0.0142866	0.0109801	0.00189796	0.0632856	0.491373	3.44344	0.281683	0.313405	0.1244	0.280512	0.01899022	0.5781974
1687	1	-3754.23	-3736.232	-17.99847	0.3007074	0.221139	0.2734338	-0.1811705	0.010354	0.505627	0.0135402	0.00321483	0.459861	0.00740345	0.3166832	0.0010276	0.046791	0.436552	3.51563	0.275438	0.285361	0.173027	0.266175	0.1355128	2.336925
1688	0	-3738.276	-3724.391	-13.88558	0.3114601	0.2181757	0.2204015	-0.02561972	0.0172861	0.559644	0.0053364	0.00861033	0.387185	0.0219381	0.02974462	0.00094408	0.0448748	0.429413	3.52477	0.276939	0.308742	0.134246	0.280073	0.004124906	7.210983
1689	1	-3744.224	-3727.644	-16.5805	0.3661891	0.1933154	0.2399417	-0.05935636	0.0150966	0.512422	0.00756834	0.00339957	0.454914	0.00659952	0.1869765	0.000418368	0.0300103	0.365988	3.60358	0.312491	0.304639	0.143065	0.239805	0.1276201	1.465102
1690	0	-3737.306	-3720.939	-16.367	0.2778473	0.2065905	0.2784888	-0.2195776	0.0127136	0.588399	0.00298997	0.00229198	0.379037	0.014569	0.23872	0.000662078	0.037662	0.400638	3.56104	0.303134	0.302883	0.134196	0.259787	0.01914237	12.47076
1691	1	-3740.968	-3726.673	-14.29492	0.3197565	0.2209861	0.2332297	0.02257178	0.00898958	0.48382	0.0177086	0.00248783	0.477561	0.00943267	0.02129134	0.00102317	0.0466914	0.436186	3.5161	0.28978	0.296533	0.151494	0.262193	0.04386312	0.4854041
1692	0	-3745.904	-3728.679	-17.22541	0.2871146	0.1872656	0.2488985	0.07475601	0.0253016	0.421182	0.00355599	0.00407731	0.535133	0.0107499	0.1550695	0.000332129	0.0267671	0.349614	3.62329	0.301197	0.285803	0.134141	0.278859	0.2298255	0.6747271
1693	1	-3741.149	-3725.668	-15.48066	0.307319	0.2043377	0.2346864	0.08438364	0.00940299	0.50607	0.0128797	0.00388207	0.457523	0.0102419	0.05756367	0.000615049	0.0363148	0.394884	3.56819	0.29111	0.300919	0.146077	0.261894	0.1419473	0.4055284
1694	0	-3744.191	-3727.911	-16.27992	0.2816432	0.2374936	0.2753912	-0.01365369	0.020752	0.530321	0.0055274	0.00334415	0.438909	0.00114703	0.129707	0.00157923	0.0578187	0.474359	3.46624	0.290562	0.310435	0.12833	0.270674	0.1160533	1.11765
1695	1	-3741.912	-3725.325	-16.58662	0.2610283	0.1732792	0.2714032	0.04725402	0.0174137	0.549059	0.0115501	0.00264097	0.410291	0.0090458	0.1253305	0.000183088	0.0199199	0.310445	3.66945	0.284249	0.326003	0.123146	0.266602	0.1725845	0.7261978
1696	0	-3741.282	-3726.128	-15.15454	0.258209	0.2234401	0.2940805	-0.01195049	0.0116627	0.416568	0.011048	0.010124	0.549124	0.00147338	0.0557365	0.00109582	0.0482975	0.442035	3.50857	0.285856	0.316548	0.146193	0.251403	0.04378601	1.272929
1697	1	-3735.999	-3721.525	-14.47445	0.2625297	0.2108803	0.2228527	-0.09127667	0.0164372	0.51827	0.00900691	0.00680001	0.448215	0.00127131	0.0972334	0.000758489	0.0402787	0.411453	3.54751	0.298007	0.298748	0.129458	0.273786	0.005956736	16.32327
1698	0	-3740.765	-3725.997	-14.76814	0.2741207	0.1968224	0.3114493	-0.02177697	0.0116525	0.416202	0.0100305	0.0101151	0.548643	0.00335687	0.02646498	0.000475164	0.0319627	0.375314	3.59225	0.29146	0.317714	0.133192	0.257634	0.004688009	5.645249
1699	1	-3735.345	-3719.779	-15.56633	0.2680913	0.2005358	0.2661109	0.1666806	0.0162838	0.55639	0.0116578	0.0017391	0.412763	0.00116579	0.007504642	0.00054109	0.0340852	0.385055	3.58032	0.283162	0.302606	0.141621	0.27261	0.1741852	0.04308427
1700	0	-3751.396	-3731.359	-20.03689	0.279694	0.2319954	0.2635574	0.4001941	0.0120973	0.416474	0.00484088	0.0143431	0.549001	0.0032437	0.1494184	0.0013761	0.0540316	0.461948	3.48264	0.335873	0.274929	0.144607	0.244591	0.5496125	0.2718613
1701	1	-3740.758	-3723.379	-17.37872	0.2650922	0.2224316	0.2952842	0.06400411	0.015506	0.529812	0.0111009	0.00111443	0.439747	0.00271997	0.1491259	0.00106556	0.0476353	0.439639	3.51166	0.278417	0.304014	0.143191	0.274378	0.21313	0.6996945
1702	0	-3743.969	-3728.25	-15.71906	0.2638891	0.1697443	0.3076839	-0.07471015	0.00953037	0.598235	0.00108964	0.00551247	0.372286	0.013346	0.1132549	0.000155069	0.0183427	0.300274	3.68123	0.313816	0.302209	0.121452	0.262522	0.03854478	2.938269
1703	1	-3734.43	-3720.298	-14.13264	0.2589495	0.2044173	0.2549221	0.004509325	0.0117844	0.532472	0.0108495	0.00159365	0.441955	0.00134579	0.009446611	0.000616669	0.0363621	0.395088	3.56793	0.306091	0.292309	0.13216	0.26944	0.01395594	0.6768884
1704	0	-3742.5	-3726.827	-15.67311	0.2812818	0.1992029	0.2455422	0.04642703	0.011088	0.552188	0.00089315	0.00619182	0.417434	0.0122046	0.08374629	0.000516724	0.0333169	0.381575	3.58459	0.301505	0.318144	0.111284	0.269066	0.1301733	0.6433445
1705	1	-3741.111	-3725.437	-15.67432	0.2682906	0.2561389	0.2809942	0.1789402	0.0121442	0.524797	0.0116353	0.0135721	0.435584	0.00226693	0.0009726638	0.0024103	0.0711578	0.514254	3.41218	0.280783	0.297058	0.134851	0.287307	0.1799129	0.005406305
1706	0	-3736.969	-3720.748	-16.22079	0.2347885	0.2174789	0.2999545	-0.04566594	0.0147346	0.565898	0.0070124	0.00665724	0.398423	0.00727435	0.1332198	0.000925137	0.0444282	0.427721	3.52693	0.304379	0.301243	0.123468	0.27091	0.08755387	1.521575
1707	1	-3735.698	-3720.839	-14.8584	0.1964382	0.1703692	0.317617	-0.003802667	0.0122167	0.527929	0.013367	0.00637028	0.438184	0.00193252	0.02050966	0.00015977	0.0186168	0.302079	3.67914	0.309143	0.295894	0.140844	0.254119	0.01670699	1.227609
1708	0	-3737.159	-3721.509	-15.6502	0.2527633	0.2032588	0.2532673	-0.09250451	0.0149023	0.562483	0.00564395	0.00591919	0.396019	0.0150326	0.1505073	0.000593379	0.0356764	0.39211	3.57162	0.289796	0.292295	0.139385	0.278525	0.05800282	2.594828
1709	1	-3741.271	-3723.752	-17.51945	0.2050238	0.1468797	0.3183459	-0.3112801	0.00584527	0.531484	0.016216	0.00384095	0.441134	0.00147908	0.3416588	4.36371e-05	0.00976286	0.232395	3.7578	0.298281	0.307001	0.114451	0.280266	0.0303787	11.24666
1710	0	-3741.158	-3726.473	-14.68565	0.2345017	0.1720336	0.2833703	-0.02676051	0.0184595	0.574575	0.00278438	0.0113386	0.377995	0.0148473	0.04163859	0.000172815	0.0193568	0.306873	3.6736	0.312236	0.300114	0.137741	0.249909	0.01487807	2.798654
1711	1	-3736.841	-3720.49	-16.35132	0.219348	0.1878396	0.3947487	0.1113643	0.00810901	0.568273	0.0104201	0.000900351	0.409248	0.00304936	0.008429844	0.0003397	0.0270679	0.351183	3.62141	0.282232	0.314922	0.138726	0.26412	0.1197942	0.07036941
1712	0	-3748.559	-3731.107	-17.45205	0.2283936	0.209139	0.3796574	0.2003215	0.0188663	0.48612	0.00220435	0.0115885	0.467482	0.0137395	0.03971326	0.000718252	0.0392085	0.407086	3.55299	0.276308	0.306144	0.134793	0.282755	0.2400347	0.165448
1713	1	-3737.824	-3721.292	-16.53243	0.2197508	0.1830898	0.3859658	-0.1103103	0.01135	0.51559	0.00599876	0.00475673	0.460762	0.0015426	0.1357996	0.000280694	0.0246249	0.338107	3.63699	0.288162	0.290796	0.132369	0.288672	0.02548934	5.327701
1714	0	-3736.688	-3721.87	-14.81781	0.2385668	0.2201499	0.2839595	0.01361654	0.0176521	0.501182	0.00586227	0.0101986	0.448869	0.0162368	0.02883076	0.000999189	0.0461484	0.434179	3.51867	0.298874	0.294397	0.142327	0.264403	0.0424473	0.6792131
1715	1	-3733.026	-3718.046	-14.98019	0.2390308	0.2052062	0.2854577	0.04876381	0.0139398	0.561572	0.00605786	0.00377495	0.413098	0.00155779	0.02094778	0.000632891	0.0368319	0.397108	3.56543	0.280026	0.309689	0.122119	0.288165	0.06971159	0.3004921
1716	0	-3745.102	-3728.885	-16.21701	0.2298815	0.1741436	0.3005206	-0.2013124	0.0155944	0.499975	0.00796003	0.00546907	0.447788	0.0232136	0.2105936	0.000190482	0.0203153	0.312916	3.66658	0.264637	0.306805	0.144487	0.284072	0.009281159	22.69044
1717	1	-3741.479	-3725.371	-16.10776	0.2357335	0.2062753	0.3027406	0.04184702	0.0123362	0.496969	0.00353971	0.00548754	0.476421	0.00524694	0.08131664	0.000655352	0.0374724	0.399836	3.56204	0.306032	0.280921	0.128761	0.284286	0.1231637	0.6602324
1718	0	-3747.96	-3727.88	-20.07991	0.2184623	0.1709657	0.2962464	0.5144288	0.0168908	0.568389	0.00901691	0.00438031	0.388635	0.0126879	0.08614886	0.000164357	0.0188804	0.3038	3.67716	0.278818	0.322374	0.119711	0.279097	0.6005777	0.1434433
1719	1	-3744.833	-3726.395	-18.4371	0.2161456	0.1602012	0.3737798	0.3113487	0.011965	0.439512	0.00396464	0.00420378	0.533612	0.00674224	0.05205834	9.54655e-05	0.014413	0.272336	3.71316	0.304015	0.307513	0.12208	0.266392	0.3634071	0.1432508
1720	0	-3738.476	-3723.929	-14.54763	0.2023733	0.1801699	0.2828659	-0.006546602	0.00930402	0.527168	0.0108985	0.00180099	0.435493	0.0153356	0.02400253	0.000248382	0.0231755	0.329964	3.64661	0.289578	0.306123	0.12607	0.278229	0.01745593	1.375036
1721	1	-3737.829	-3722.259	-15.57029	0.2452251	0.2321768	0.3056783	-0.1095192	0.0203885	0.451879	0.00635417	0.00828225	0.510631	0.00246475	0.1229603	0.00138251	0.0541554	0.462362	3.4821	0.300685	0.293721	0.13686	0.268733	0.01344109	9.148088
1722	0	-3740.893	-3725.574	-15.31885	0.2550885	0.2206528	0.291592	0.0656188	0.0167339	0.522211	0.010796	0.00367082	0.431397	0.0151914	0.02934671	0.00101357	0.0464748	0.435387	3.51712	0.272886	0.329604	0.140983	0.256527	0.09496551	0.309025
1723	1	-3739.46	-3721.886	-17.57468	0.2485804	0.1762519	0.2796722	0.2949379	0.0161297	0.452558	0.00975998	0.00364653	0.511399	0.00650648	0.0533957	0.000209449	0.0212955	0.318917	3.65958	0.300047	0.287589	0.135599	0.276765	0.3483336	0.153289
1724	0	-3738.752	-3722.667	-16.0851	0.2585736	0.2045185	0.2752048	0.1517549	0.016792	0.524024	0.0108335	0.00457138	0.432895	0.0108843	0.04224526	0.000618733	0.0364222	0.395347	3.56761	0.290529	0.301649	0.149421	0.258401	0.1940002	0.2177589
1725	1	-3734.954	-3718.943	-16.01034	0.2467224	0.1995869	0.2952358	-0.1840374	0.0119846	0.456009	0.00810215	0.00470314	0.515298	0.00390378	0.1926593	0.000523661	0.0335375	0.382579	3.58336	0.308773	0.299286	0.14355	0.248391	0.008621917	22.3453
1726	0	-3738.967	-3724.367	-14.6	0.2661212	0.1772928	0.2507135	0.03122258	0.0105691	0.431143	0.0123522	0.00884897	0.532541	0.00454581	0.02689834	0.000219316	0.0217876	0.321865	3.65613	0.285488	0.308607	0.137133	0.268772	0.05812093	0.4627996
1727	1	-3739.615	-3724.381	-15.23376	0.2695533	0.2082393	0.2489119	0.06897305	0.0152893	0.453303	0.00915369	0.00613252	0.512241	0.00388062	0.04472467	0.000698057	0.0386599	0.404817	3.55582	0.308089	0.304208	0.145423	0.24228	0.1136977	0.3933647
1728	0	-3737.684	-3723.249	-14.43494	0.2894723	0.2013639	0.2726186	0.0134573	0.0183538	0.508966	0.0145818	0.00409758	0.448091	0.00591036	0.01197823	0.000556632	0.034566	0.387208	3.57767	0.302491	0.290111	0.125679	0.281718	0.02543552	0.4709252
1729	1	-3736.847	-3722.025	-14.82264	0.283987	0.2118721	0.2457437	-0.005432262	0.0182373	0.498507	0.00823382	0.00410951	0.460765	0.0101472	0.05982673	0.000782093	0.040893	0.413927	3.5444	0.326211	0.286191	0.140862	0.246736	0.05439446	1.099868
1730	0	-3742.078	-3724.186	-17.89132	0.2787353	0.1918205	0.2565759	-0.197046	0.0164587	0.555233	0.00300057	0.00521163	0.401824	0.0182729	0.3265843	0.000395709	0.029194	0.361975	3.60844	0.28702	0.312676	0.122206	0.278099	0.1295383	2.521141
1731	1	-3742.37	-3726.339	-16.03108	0.2959245	0.2178951	0.231983	-0.02272656	0.0187195	0.497151	0.00849374	0.00454972	0.464047	0.00703898	0.1452128	0.00093642	0.0446948	0.428732	3.52564	0.289087	0.331951	0.143761	0.2352	0.1224863	1.185544
1732	0	-3741.237	-3723.413	-17.82334	0.2773007	0.2439372	0.2709158	0.07130137	0.0153003	0.555891	0.00296383	0.00440088	0.411598	0.0098458	0.1809159	0.00184114	0.0623478	0.488525	3.44729	0.297433	0.320752	0.114235	0.26758	0.2522172	0.7173018
1733	1	-3741.153	-3727.454	-13.6985	0.2785905	0.1841038	0.2100628	0.009457067	0.0168147	0.541312	0.0102512	0.00495373	0.416829	0.00983932	0.007629285	0.000292606	0.0251376	0.340917	3.63365	0.270866	0.309338	0.147303	0.272493	0.01708635	0.4465134
1734	0	-3739.566	-3722.75	-16.81586	0.2773756	0.2268024	0.2403062	0.07252898	0.014215	0.516457	0.0078878	0.00361199	0.436878	0.0209502	0.1414961	0.00120089	0.0505268	0.449949	3.49832	0.287627	0.306974	0.146483	0.258916	0.2140251	0.6611192
1735	1	-3737.17	-3722.816	-14.35478	0.288609	0.1890049	0.2554311	0.02437561	0.00897315	0.544193	0.0105665	0.00750885	0.419047	0.00971117	0.01205332	0.000355457	0.0276829	0.354358	3.6176	0.307855	0.312953	0.135689	0.243503	0.03642894	0.3308722
1736	0	-3746.678	-3731.196	-15.48185	0.2654193	0.208897	0.3052128	-0.0318653	0.01109	0.504671	0.0104421	0.00370686	0.448353	0.0217371	0.07736438	0.000712781	0.0390607	0.406477	3.55375	0.302366	0.290003	0.135419	0.272212	0.04549908	1.70035
1737	1	-3741.709	-3727.477	-14.23182	0.3116969	0.2381811	0.2559483	-0.01097197	0.015576	0.549822	0.0102567	0.0126602	0.406758	0.00492788	0.02220812	0.00160594	0.0582974	0.47589	3.46421	0.263836	0.32163	0.134951	0.279584	0.01123614	1.976489
1738	0	-3739.925	-3723.854	-16.07079	0.2790116	0.2140077	0.2450236	-0.0399716	0.0116605	0.504754	0.0130919	0.00347735	0.457158	0.00985868	0.1525818	0.000834633	0.0422271	0.419219	3.53772	0.311943	0.27081	0.138886	0.278362	0.1126102	1.354955
1739	1	-3747.186	-3730.442	-16.74401	0.3148241	0.20911	0.2721806	0.1753352	0.0155385	0.597121	0.00730906	0.0136467	0.361302	0.00508266	0.06418623	0.000717596	0.0391908	0.407013	3.55308	0.314084	0.297181	0.120101	0.268634	0.2395215	0.2679769
1740	0	-3736.902	-3721.08	-15.82145	0.2601815	0.2150568	0.2530616	-0.1394855	0.0144195	0.561339	0.00601001	0.00126432	0.408165	0.00880214	0.1832298	0.000861314	0.0428882	0.421802	3.53445	0.280235	0.321321	0.122909	0.275535	0.04374434	4.188652
1741	1	-3744.548	-3729.558	-14.98979	0.3162613	0.2244922	0.2197481	0.1043392	0.00611878	0.582512	0.0123046	0.0202891	0.375122	0.00365396	0.02772928	0.001128	0.0489915	0.444524	3.50536	0.312359	0.308225	0.11577	0.263646	0.1320685	0.2099613
1742	0	-3735.312	-3719.993	-15.31848	0.2701733	0.2105435	0.2749903	-0.05771646	0.0132544	0.515981	0.00938782	0.0022414	0.451176	0.0079592	0.09855916	0.000750588	0.0400709	0.410611	3.54857	0.311061	0.294376	0.120899	0.273663	0.0408427	2.41314
1743	1	-3748.956	-3734.293	-14.66325	0.3265752	0.1897472	0.2193614	-0.03613333	0.00315627	0.582396	0.0123022	0.0245768	0.375047	0.0025218	0.07975194	0.000365767	0.0280779	0.356374	3.61518	0.300434	0.315242	0.114851	0.269474	0.04361861	1.828393
1744	0	-3739.676	-3723.851	-15.82517	0.2715386	0.209954	0.2533091	-0.1642757	0.0194201	0.514447	0.00693917	0.00142215	0.449836	0.00793554	0.1959365	0.000736895	0.0397081	0.409134	3.55042	0.333113	0.288697	0.120954	0.257237	0.03166075	6.188625
1745	1	-3744.779	-3729.136	-15.64254	0.2876451	0.2300788	0.2376487	-0.02765908	0.0126791	0.575545	0.0121575	0.0242877	0.370635	0.00469505	0.1212195	0.00130958	0.0527296	0.457551	3.48841	0.299676	0.30208	0.120969	0.277275	0.09356038	1.295628
1746	0	-3740.67	-3724.607	-16.06241	0.2186917	0.2043153	0.3005998	0.02597951	0.0215754	0.512696	0.00594472	0.00236274	0.448304	0.00911764	0.0898945	0.000614593	0.0363015	0.394826	3.56826	0.30713	0.294899	0.154313	0.243658	0.115874	0.7757952
1747	1	-3740.233	-3724.407	-15.82601	0.2643978	0.2071365	0.2744651	0.1310093	0.0108011	0.591397	0.0124923	0.0117068	0.37029	0.003313	0.03337888	0.000673845	0.0379913	0.402025	3.55931	0.290874	0.315417	0.129032	0.264677	0.1643882	0.2030491
1748	0	-3738.496	-3723.067	-15.42956	0.1893452	0.1946778	0.3541928	0.01126251	0.0135003	0.562247	0.00505231	0.010784	0.402774	0.00564275	0.02647005	0.000439818	0.0307626	0.369625	3.59917	0.307177	0.290866	0.146236	0.255721	0.03773256	0.7015175
1749	1	-3742.107	-3727.417	-14.6901	0.2763956	0.1814537	0.2151714	-0.05531553	0.00845178	0.592183	0.0146774	0.00619976	0.370783	0.00770547	0.09607212	0.000262231	0.0238077	0.333554	3.64238	0.293738	0.292968	0.139032	0.274262	0.04075659	2.357217
