Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
7550	-14504.45	-14524.27	19.81642	0.135657	0.103071	0.0881269	0.0891592	0.100425	0.0702523	0.12095	0.0895672	0.0877254	0.170765	0.0804604	0.0683836	0.131956	0.0885669	0.13171	0.116154	0.11592	0.114255	0.118836	0.08325	0.0855279	0.0853343	0.180546	0.0268478	0.041233	0.0275176	0.0173467	0.0433834	0.0584286	0.0139186	0.0167629	0.0367759	0.0147782	0.0849103	0.0352356	0.0614592	0.0256255	0.0367312	0.0473426	0.0225955	0.0154544	0.0396312	0.0426125	0.213146	0.287167	0.0602878	0.0274756	0.399048	0.012875	0.242332	0.243019	0.14179	0.372858	3.165191
7560	-14501.93	-14521.76	19.82598	0.133016	0.0926999	0.10219	0.098687	0.100425	0.0832737	0.111582	0.0738943	0.0879192	0.170765	0.0911148	0.0786869	0.0884586	0.0956325	0.093234	0.154038	0.136376	0.118161	0.135259	0.0850013	0.0857971	0.0909587	0.180546	0.0383929	0.037639	0.0176844	0.0215895	0.0461741	0.0531583	0.0221955	0.0197464	0.0235474	0.0283862	0.078784	0.0299689	0.0346032	0.0142086	0.0328399	0.0490207	0.0280158	0.0198299	0.0433919	0.0373433	0.210922	0.28417	0.0612061	0.0267177	0.407811	0.00917307	0.238102	0.243144	0.139315	0.379439	3.164235
7570	-14502.57	-14523.11	20.53559	0.136495	0.0831296	0.110371	0.0950102	0.101289	0.0670744	0.113788	0.0746276	0.0779952	0.192435	0.08262	0.0672607	0.108864	0.0938913	0.116785	0.134275	0.119332	0.108108	0.120149	0.084136	0.0703694	0.0834504	0.157664	0.0226278	0.043729	0.0217245	0.0368773	0.0425914	0.0444714	0.0185014	0.018417	0.0380606	0.0276345	0.0813889	0.0279763	0.0558755	0.0142322	0.0362599	0.0631564	0.0211926	0.0249411	0.0170348	0.0374602	0.211485	0.282259	0.0613695	0.026789	0.4089	0.00919756	0.238102	0.243144	0.139315	0.379439	3.093274
7580	-14504.72	-14524.62	19.89341	0.107343	0.0886897	0.10195	0.107541	0.114391	0.0824976	0.112377	0.0933046	0.0890956	0.183174	0.0991111	0.0816596	0.0980939	0.0906777	0.137239	0.144253	0.121805	0.108108	0.124138	0.0577943	0.0894429	0.0932635	0.159454	0.0292197	0.0343072	0.0237339	0.029712	0.0444484	0.0491304	0.0132087	0.0175331	0.0326487	0.0278021	0.0906522	0.0255333	0.0423032	0.0125931	0.0369955	0.0468812	0.023597	0.0279107	0.0291581	0.0347203	0.219464	0.292909	0.0636849	0.0277997	0.387837	0.00830523	0.245466	0.240794	0.137968	0.375771	3.157492
7590	-14505.18	-14525.66	20.4772	0.13317	0.0934452	0.10207	0.100931	0.0940219	0.0824976	0.124232	0.0712223	0.0856288	0.16825	0.0779742	0.0871718	0.10409	0.0800886	0.101402	0.130338	0.136188	0.108108	0.124138	0.0788378	0.0791026	0.0852882	0.162505	0.0248875	0.0398445	0.016668	0.0369218	0.0560464	0.0383468	0.0177276	0.0463302	0.0367701	0.0198509	0.0792111	0.0260386	0.0279037	0.00861518	0.0267727	0.0411396	0.0364813	0.0243238	0.0430806	0.0414508	0.217929	0.29086	0.0632394	0.0276053	0.385124	0.0152426	0.245466	0.240794	0.137968	0.375771	3.099113
7600	-14498.69	-14518.42	19.72396	0.140579	0.115973	0.0995496	0.0934408	0.108098	0.0835506	0.118548	0.0706698	0.0926692	0.188279	0.0779742	0.0703789	0.106038	0.110082	0.114157	0.143076	0.120791	0.108108	0.127813	0.0868392	0.0791026	0.0830897	0.162505	0.0217418	0.049233	0.0243404	0.0242626	0.0438193	0.0332449	0.0173945	0.0219431	0.0410505	0.0153219	0.0969783	0.0196858	0.0425401	0.0135392	0.0440195	0.0452889	0.0122072	0.01264	0.0524226	0.0414508	0.215726	0.28792	0.0626002	0.0377127	0.381231	0.0148108	0.2486	0.243869	0.13973	0.367801	3.174437
7610	-14500.1	-14521.03	20.92846	0.133949	0.0881886	0.0995496	0.091022	0.100711	0.0734503	0.0989858	0.0754545	0.0802941	0.158263	0.0796478	0.0703789	0.102331	0.118583	0.114157	0.125137	0.119385	0.119564	0.118517	0.0767463	0.0931531	0.0855461	0.131892	0.022952	0.0307245	0.0251464	0.0264374	0.0444066	0.0548611	0.0270395	0.0290509	0.0322469	0.0182858	0.101013	0.0219761	0.0546636	0.00876135	0.0305896	0.0457838	0.0191054	0.0304937	0.0421198	0.0334245	0.216201	0.288554	0.0627381	0.0377958	0.382071	0.0126395	0.24257	0.237954	0.14957	0.369905	3.053987
7620	-14504.43	-14525.22	20.78832	0.104895	0.0833267	0.100589	0.10325	0.0978618	0.0888433	0.118049	0.0709833	0.0879814	0.213556	0.0781702	0.088145	0.0981209	0.0928042	0.0947452	0.12778	0.135043	0.118259	0.127768	0.0725407	0.0887052	0.091257	0.173629	0.0198187	0.0312351	0.0158195	0.0177537	0.0489306	0.0385586	0.0191213	0.0267443	0.0399626	0.0156508	0.0882273	0.0289213	0.0388097	0.00602971	0.0312034	0.0455081	0.0191179	0.0155286	0.0278566	0.0369005	0.217147	0.289816	0.0557886	0.037961	0.383741	0.0155466	0.24257	0.237954	0.14957	0.369905	3.068001
7630	-14516.04	-14536.21	20.16318	0.163515	0.112107	0.108487	0.0863967	0.0952293	0.0711162	0.118049	0.0871681	0.0731655	0.140014	0.0771903	0.086138	0.103056	0.113637	0.105133	0.148627	0.135043	0.094935	0.146836	0.084371	0.0764721	0.0819727	0.17409	0.0162952	0.0404187	0.0398075	0.016684	0.0500227	0.0361331	0.0208493	0.0286672	0.0453093	0.0177227	0.0600706	0.0216277	0.0479582	0.00673069	0.0312747	0.0400359	0.0248674	0.0233024	0.0510929	0.0288971	0.205265	0.301911	0.0569371	0.0333054	0.386457	0.0161251	0.250303	0.229379	0.144181	0.376137	3.130516
7640	-14502.81	-14524.44	21.62923	0.122549	0.102361	0.0961944	0.0962484	0.109925	0.0733318	0.119335	0.0718902	0.0681001	0.160719	0.062589	0.0765418	0.104391	0.114777	0.0870799	0.137403	0.112476	0.100378	0.117502	0.0713959	0.0844919	0.0941152	0.17409	0.0209787	0.0391312	0.0193368	0.0329666	0.0488967	0.0306612	0.0160017	0.0378634	0.0396412	0.0087753	0.0705691	0.0153813	0.0440109	0.00519083	0.0362466	0.0433316	0.0290129	0.032936	0.0298959	0.0251957	0.206671	0.303979	0.0616234	0.0260642	0.389104	0.0125577	0.250303	0.229379	0.144181	0.376137	2.98391
7650	-14503.67	-14525.19	21.51581	0.122549	0.096849	0.0915757	0.0844599	0.110273	0.0726014	0.119335	0.0715426	0.0946413	0.147769	0.0788945	0.0760303	0.0878547	0.0990941	0.0948446	0.136802	0.121551	0.114864	0.116162	0.0679025	0.0978139	0.0956514	0.17452	0.0196906	0.0314976	0.0256214	0.0279399	0.0342503	0.0442977	0.0175944	0.0228062	0.0386851	0.0172046	0.0686954	0.0239627	0.0519116	0.0137127	0.040781	0.0473638	0.0189174	0.0246006	0.0317364	0.0204006	0.206187	0.303267	0.061479	0.0260032	0.388193	0.0148708	0.250303	0.229379	0.144181	0.376137	2.995252
7660	-14502.46	-14522.25	19.79153	0.136021	0.103464	0.102527	0.086537	0.114307	0.0646411	0.119335	0.0806153	0.094942	0.168855	0.0805511	0.0867483	0.0942641	0.115139	0.0930424	0.136269	0.134032	0.122074	0.126855	0.0881742	0.088114	0.100886	0.160862	0.0298281	0.0424246	0.0342651	0.0278764	0.0455842	0.0483815	0.0118615	0.0318915	0.0338848	0.00906062	0.0937217	0.0187352	0.0422556	0.0121268	0.0404986	0.030653	0.0180594	0.0218732	0.0355695	0.0408718	0.206851	0.304244	0.061677	0.0239045	0.389443	0.0138804	0.256373	0.234941	0.147677	0.361009	3.16768
7670	-14505.2	-14525.31	20.1055	0.130273	0.0776552	0.0941961	0.0992269	0.105928	0.0767659	0.119335	0.0788784	0.0991348	0.153566	0.0568875	0.0879893	0.103034	0.126409	0.103031	0.1349	0.137574	0.101799	0.144737	0.0684679	0.0830054	0.0772152	0.150789	0.0370281	0.0431651	0.0248189	0.022078	0.0374167	0.043894	0.00763272	0.0267022	0.0420839	0.0155392	0.109217	0.0289076	0.0640385	0.0154328	0.0321319	0.0588136	0.0208923	0.022669	0.0441161	0.0289064	0.205008	0.290939	0.0589798	0.0228591	0.408941	0.0132733	0.256373	0.234941	0.147677	0.361009	3.136283
7680	-14497.37	-14517.47	20.10086	0.132924	0.113762	0.108245	0.0916606	0.112049	0.0638963	0.111206	0.082764	0.0944238	0.161373	0.0868239	0.0745718	0.0978971	0.0946078	0.118812	0.131269	0.116196	0.130623	0.127684	0.0781761	0.0897567	0.0833858	0.147489	0.0266087	0.0392443	0.0246865	0.0292145	0.0541791	0.0508987	0.0121857	0.0277189	0.0317365	0.0133566	0.0932756	0.025622	0.0504301	0.0227569	0.0328941	0.0389633	0.0158013	0.0269364	0.0250272	0.045616	0.204288	0.291793	0.0598487	0.024446	0.410142	0.00948237	0.257273	0.234657	0.147498	0.360572	3.136748
7690	-14510.25	-14530.91	20.66621	0.161156	0.103793	0.0897802	0.0944112	0.114848	0.0643746	0.152973	0.0691865	0.0893089	0.161373	0.0695474	0.077828	0.0769076	0.0874998	0.121328	0.122571	0.138064	0.115774	0.114749	0.0816194	0.0801682	0.0850234	0.143232	0.0262422	0.0465307	0.0297345	0.0191289	0.0377506	0.0413013	0.0205929	0.0146036	0.024872	0.0181839	0.120447	0.0220021	0.0399741	0.014287	0.0385198	0.0261505	0.0194022	0.0221898	0.0412205	0.0415631	0.205281	0.293212	0.0506779	0.0245648	0.412136	0.0141277	0.257621	0.233622	0.147697	0.36106	3.080212
7700	-14499.53	-14519.98	20.44777	0.139146	0.0939661	0.0987318	0.0960056	0.0958935	0.0773744	0.12104	0.0791008	0.0893089	0.179901	0.0714664	0.077828	0.0908565	0.122272	0.0996682	0.137856	0.102367	0.0899046	0.138524	0.0816194	0.0908713	0.0815172	0.164788	0.0271902	0.0451603	0.028094	0.0270748	0.0407958	0.0418888	0.0146808	0.0154899	0.0295147	0.0228261	0.106837	0.0232698	0.0368542	0.0125386	0.0373556	0.0562855	0.0196825	0.0184201	0.0475278	0.0305623	0.202636	0.289433	0.062913	0.0242482	0.406824	0.0139456	0.255716	0.234221	0.148076	0.361987	3.102056
7710	-14499.65	-14519.8	20.15086	0.13334	0.10995	0.0811495	0.0996491	0.100769	0.077574	0.127764	0.0787782	0.118715	0.200842	0.0704539	0.0719757	0.0891817	0.100995	0.118346	0.137856	0.138344	0.113935	0.128674	0.0732753	0.0912645	0.0877285	0.135255	0.0302008	0.037992	0.0164407	0.0271787	0.0370994	0.0527532	0.0179145	0.0193148	0.0392275	0.0156827	0.0801865	0.0305573	0.0385662	0.0188636	0.0267302	0.0433432	0.0145346	0.0228385	0.0429545	0.0335528	0.209073	0.278054	0.059142	0.0250186	0.414324	0.0143886	0.255716	0.234221	0.148076	0.361987	3.131748
7720	-14510.06	-14530.78	20.72053	0.137909	0.10995	0.116164	0.106064	0.0967136	0.074163	0.105319	0.0843741	0.0690452	0.179611	0.0681039	0.0732704	0.089222	0.100032	0.142057	0.141466	0.132467	0.10342	0.128674	0.0742562	0.0810235	0.0796347	0.139581	0.0212688	0.0476676	0.0306329	0.011809	0.0449433	0.030945	0.0214488	0.0275003	0.0183768	0.0100013	0.0814226	0.0303436	0.0490015	0.0168808	0.0296917	0.049553	0.0318599	0.0203159	0.0481455	0.020449	0.207625	0.276127	0.0653649	0.0314793	0.411454	0.00795032	0.25391	0.232568	0.147031	0.366492	3.07478
7730	-14503.21	-14523.2	19.98689	0.131823	0.086259	0.0950512	0.0890234	0.123775	0.0735822	0.139869	0.0843741	0.102085	0.176957	0.0733079	0.0761835	0.0900187	0.0992843	0.102068	0.132873	0.158868	0.125536	0.100815	0.0916767	0.0979021	0.0870487	0.171393	0.02362	0.0289212	0.0224976	0.0195979	0.0511125	0.0462257	0.0140065	0.0348188	0.0231167	0.00861124	0.0902016	0.0276746	0.0370561	0.0158595	0.0289531	0.041995	0.0209858	0.0216695	0.0537364	0.0277105	0.210703	0.280222	0.0482552	0.031946	0.417554	0.0113195	0.25391	0.232568	0.147031	0.366492	3.148144
7740	-14509.44	-14529.91	20.4743	0.136411	0.132137	0.109545	0.0890234	0.100341	0.0842389	0.108367	0.0651107	0.0801899	0.168062	0.0812106	0.0927899	0.0918548	0.106199	0.0976336	0.122022	0.132437	0.129029	0.102818	0.0759134	0.0811464	0.0776961	0.168437	0.024553	0.0344801	0.0254715	0.0361295	0.0487358	0.0523333	0.0172303	0.0229121	0.022019	0.00859165	0.0682777	0.0350253	0.0306211	0.013743	0.0226842	0.0570303	0.0207719	0.0151967	0.06455	0.0464343	0.205258	0.279874	0.0559964	0.0369477	0.406764	0.0151596	0.25391	0.232568	0.147031	0.366492	3.099403
7750	-14502.95	-14523.41	20.4587	0.119822	0.082186	0.116737	0.0791402	0.115736	0.0804522	0.115128	0.0816145	0.0814278	0.168062	0.081813	0.0910048	0.100436	0.0983933	0.103132	0.144536	0.134602	0.107618	0.111779	0.0990374	0.0887001	0.0641286	0.17098	0.0271169	0.0421613	0.024191	0.0329148	0.0357311	0.0474739	0.0128427	0.0407618	0.0437971	0.0114761	0.0881833	0.0217668	0.0459864	0.0114599	0.0393232	0.0394385	0.0198421	0.00931443	0.0374683	0.0332487	0.206668	0.281797	0.0570413	0.0372015	0.409558	0.00773466	0.253237	0.231951	0.149291	0.365521	3.100963
7760	-14516.2	-14536.35	20.14766	0.120749	0.0860476	0.110714	0.0830352	0.100749	0.0819936	0.123227	0.0798986	0.0750525	0.193941	0.0953963	0.0723908	0.104041	0.0891352	0.121	0.153147	0.112211	0.107618	0.118076	0.0695293	0.0811819	0.0878672	0.180301	0.031684	0.0569271	0.0286183	0.0124156	0.0459137	0.0543534	0.0152033	0.0243621	0.0246302	0.00650207	0.0969913	0.0433075	0.0376843	0.0155591	0.0287675	0.0385044	0.0176662	0.0220754	0.0542145	0.0293847	0.203745	0.275053	0.045485	0.0423505	0.422561	0.010805	0.252814	0.233236	0.149041	0.364909	3.132067
7770	-14502.47	-14522.91	20.43357	0.122937	0.0929365	0.113632	0.0830352	0.109339	0.0605035	0.121716	0.0597829	0.0891761	0.197695	0.0700499	0.0857641	0.117195	0.113092	0.1174	0.126664	0.117654	0.114946	0.122745	0.0651161	0.0826312	0.0878672	0.168016	0.023963	0.0447644	0.0173497	0.021082	0.0590638	0.0356206	0.0167275	0.0228308	0.0268707	0.0191681	0.102769	0.0286374	0.0293446	0.0245018	0.0354426	0.0437288	0.0187547	0.00736074	0.0543914	0.0312122	0.21053	0.286208	0.0500945	0.0243616	0.417641	0.0111648	0.249943	0.23522	0.15407	0.360767	3.103476
7780	-14507.85	-14528.27	20.4173	0.133078	0.0897136	0.113728	0.106372	0.0783621	0.0772403	0.128336	0.0789744	0.0925265	0.159247	0.0760679	0.0719836	0.111311	0.096554	0.11393	0.12578	0.115317	0.1181	0.125333	0.0901316	0.103947	0.0955831	0.175629	0.0254089	0.0464978	0.0227177	0.0221791	0.0328286	0.0359786	0.0216035	0.0258434	0.0369083	0.0165619	0.0564849	0.0315366	0.0571272	0.0134432	0.0360692	0.0465379	0.0267363	0.0158165	0.0342667	0.0233122	0.214691	0.28015	0.0556769	0.0248361	0.418858	0.00578816	0.244109	0.229729	0.156306	0.369857	3.105103
7790	-14509.41	-14530.66	21.24364	0.134403	0.0849724	0.108279	0.072184	0.0996052	0.096785	0.126968	0.0719048	0.0808644	0.14307	0.0633422	0.0701236	0.105406	0.111621	0.0998578	0.113523	0.142319	0.109141	0.115937	0.0756049	0.0862357	0.0750094	0.195692	0.0242749	0.0518174	0.0207686	0.0174372	0.0441691	0.0445058	0.0180162	0.0194956	0.0211909	0.00796581	0.0788082	0.0287907	0.0495872	0.0328319	0.0415274	0.0372072	0.0186512	0.0139366	0.0457142	0.0229234	0.211225	0.275628	0.0547781	0.0394055	0.412097	0.0068665	0.24195	0.231509	0.157517	0.369024	3.022469
7800	-14504.8	-14525.86	21.06222	0.103398	0.0969748	0.109911	0.115074	0.103342	0.0800683	0.112864	0.0793148	0.0821325	0.215419	0.0749842	0.071973	0.0991808	0.101592	0.105508	0.114356	0.117116	0.0968418	0.11351	0.095573	0.0840171	0.0996566	0.161698	0.0155677	0.0374744	0.0182285	0.0184587	0.0441578	0.0285168	0.0138082	0.0222737	0.0258839	0.0146003	0.0833835	0.0206842	0.0305761	0.0169018	0.0360443	0.0584668	0.0186597	0.0173148	0.0660199	0.0190844	0.2113	0.275725	0.0547975	0.0359658	0.412243	0.00996829	0.24195	0.231509	0.157517	0.369024	3.040611
7810	-14504.33	-14525.27	20.94369	0.133642	0.0952424	0.118135	0.0858796	0.0878495	0.0837287	0.114624	0.0763734	0.0998298	0.157177	0.0887331	0.0811912	0.0782997	0.0947855	0.118575	0.114356	0.141161	0.138064	0.135195	0.0673035	0.0750919	0.0992959	0.153872	0.023722	0.0291851	0.0207472	0.0223469	0.0311236	0.0339538	0.0276567	0.0163775	0.0367302	0.0183991	0.0944847	0.0210913	0.0293736	0.0188697	0.035068	0.0444837	0.014035	0.0129329	0.0492157	0.0342627	0.212479	0.277263	0.0551032	0.0305888	0.414542	0.0100239	0.240357	0.23657	0.156479	0.366594	3.052464
7820	-14498.95	-14519.25	20.30684	0.131633	0.0918164	0.114117	0.103743	0.0912735	0.0713128	0.127713	0.0701458	0.103576	0.189466	0.0802197	0.0651423	0.0911768	0.0959597	0.103559	0.116368	0.127104	0.107711	0.129443	0.072324	0.0967766	0.075482	0.175834	0.0358247	0.0427078	0.0340843	0.0251339	0.0415132	0.0399773	0.0108287	0.0300738	0.0375479	0.0205468	0.0954223	0.0179946	0.0272836	0.0236127	0.029809	0.0510748	0.0116974	0.0208276	0.0483176	0.0399745	0.211169	0.262097	0.0592734	0.0313314	0.422446	0.0136839	0.240357	0.23657	0.156479	0.366594	3.116149
7830	-14508.66	-14528.42	19.75967	0.121176	0.129727	0.116584	0.0836551	0.0990865	0.0763688	0.140265	0.0773793	0.089299	0.166395	0.0678495	0.101802	0.108499	0.0871574	0.12363	0.11878	0.144844	0.100368	0.107998	0.0895123	0.101955	0.0823026	0.160858	0.035368	0.0567225	0.0186463	0.0292321	0.0460122	0.05862	0.0238353	0.030061	0.02455	0.00941503	0.0769578	0.0273905	0.0454687	0.0207579	0.0400223	0.0348889	0.0154144	0.0121623	0.0422977	0.0275516	0.219987	0.278738	0.0504409	0.0212053	0.41459	0.0150397	0.240357	0.23657	0.156479	0.366594	3.170866
7840	-14508.12	-14527.93	19.8099	0.146439	0.0927365	0.105902	0.101809	0.094445	0.0937129	0.117509	0.0699382	0.0789792	0.192408	0.069177	0.0823122	0.0952983	0.113797	0.11815	0.13164	0.144844	0.118556	0.125365	0.0832239	0.0763027	0.108106	0.16613	0.0241368	0.0463408	0.0143262	0.0256872	0.0468515	0.0422302	0.019415	0.0203663	0.0321452	0.0142511	0.085588	0.0192019	0.0262676	0.0183461	0.0266357	0.0519185	0.00894732	0.0182223	0.0492351	0.0489497	0.22035	0.275232	0.050257	0.0224145	0.415274	0.0164724	0.23286	0.246614	0.138366	0.38216	3.165843
7850	-14520.99	-14541.15	20.16211	0.139348	0.107681	0.115689	0.107058	0.141222	0.0711134	0.1145	0.0742144	0.0803817	0.185258	0.0849441	0.0690346	0.090652	0.139339	0.107123	0.126801	0.135848	0.11392	0.124473	0.0734127	0.0804414	0.0681848	0.191528	0.0158452	0.0344609	0.0221496	0.0145034	0.0524221	0.0332009	0.0127543	0.0281673	0.0332684	0.0146852	0.0721148	0.0172579	0.0255774	0.0239875	0.02428	0.0566669	0.0109075	0.00368	0.0622671	0.0302579	0.220482	0.275398	0.0502872	0.0312167	0.415523	0.00709258	0.248764	0.234636	0.153002	0.363598	3.130622
7860	-14503.61	-14523.97	20.35949	0.126166	0.101795	0.0990735	0.105264	0.100016	0.0719372	0.118438	0.0790517	0.0848786	0.16803	0.0838987	0.0765991	0.100406	0.106274	0.118771	0.123083	0.170678	0.109259	0.108318	0.0679206	0.0756946	0.0915677	0.182158	0.0209989	0.0438037	0.0178665	0.016707	0.0527142	0.0538255	0.0253583	0.020227	0.0328989	0.0244226	0.0887148	0.0225469	0.0316015	0.00867867	0.0305401	0.0526873	0.0199369	0.0042577	0.0443504	0.0294671	0.219714	0.274438	0.0535961	0.0311079	0.414076	0.00706787	0.248764	0.234636	0.153002	0.363598	3.110884
7870	-14510.32	-14529.64	19.32782	0.105123	0.102002	0.113838	0.0915969	0.110655	0.0744871	0.123091	0.0746419	0.0744266	0.164725	0.0819515	0.0750333	0.106149	0.0947619	0.115519	0.126587	0.165602	0.129227	0.132128	0.0987064	0.0756946	0.0952699	0.175374	0.0207376	0.0407583	0.0235134	0.0270806	0.0397506	0.059785	0.0231567	0.0266665	0.0407744	0.0188229	0.0785942	0.0272785	0.038154	0.0269764	0.0363974	0.0407997	0.0344649	0.00758625	0.0608246	0.03534	0.210415	0.28271	0.0552115	0.0273022	0.414771	0.00959072	0.246744	0.240851	0.15176	0.360645	3.214051
7880	-14503.69	-14524.21	20.51783	0.108256	0.0930888	0.119913	0.0918635	0.101333	0.0795638	0.120459	0.0596832	0.101512	0.190114	0.082666	0.093899	0.0834796	0.0947619	0.104752	0.1373	0.131775	0.097091	0.115953	0.0653282	0.103523	0.0937638	0.168835	0.0300987	0.0304415	0.0255012	0.0177382	0.0515546	0.0463285	0.0171606	0.0207046	0.0436618	0.0177059	0.0912007	0.0159495	0.0404054	0.0199229	0.03719	0.037619	0.0172627	0.0153147	0.0440161	0.0363609	0.21125	0.261623	0.0554305	0.0451613	0.416417	0.0101186	0.248933	0.234117	0.153106	0.363844	3.095051
7890	-14497.92	-14519.18	21.26393	0.114464	0.107627	0.0973513	0.10808	0.089414	0.076541	0.108756	0.0745332	0.0826604	0.158207	0.073725	0.085371	0.0912893	0.0886646	0.0973808	0.128005	0.131509	0.119449	0.132353	0.0912839	0.0923681	0.0843824	0.155164	0.0205469	0.0488	0.0246829	0.0225483	0.0487425	0.0469615	0.0161013	0.0230087	0.0404303	0.0175081	0.0695237	0.0211332	0.0396366	0.016287	0.0218206	0.044364	0.015766	0.0108462	0.0438635	0.0392889	0.233254	0.259549	0.054991	0.0209455	0.413115	0.0181461	0.247692	0.232951	0.152343	0.367014	3.02044
7900	-14499.53	-14520.8	21.27625	0.121608	0.089075	0.103582	0.110503	0.107306	0.0526099	0.110461	0.0791197	0.0658514	0.177745	0.0810328	0.078487	0.101305	0.102608	0.125301	0.122691	0.144328	0.128483	0.109388	0.0661327	0.0939402	0.0935059	0.155164	0.0205259	0.0355296	0.022268	0.028423	0.0457383	0.0371287	0.0155052	0.0250202	0.0316005	0.010498	0.067277	0.0175043	0.0472163	0.0169517	0.0309708	0.0443249	0.0127506	0.0148088	0.0357446	0.0391949	0.225614	0.270325	0.0593435	0.0320817	0.399584	0.0130517	0.244027	0.234086	0.153086	0.368802	3.019208
7910	-14495.8	-14518.45	22.65126	0.128457	0.100932	0.0878805	0.0904666	0.104667	0.0828251	0.124943	0.0632477	0.0658514	0.170795	0.0705761	0.0697223	0.0871536	0.0799004	0.101117	0.110795	0.125033	0.0996623	0.12199	0.0698074	0.085804	0.087724	0.155164	0.018216	0.0450243	0.019611	0.0244678	0.0317443	0.031306	0.012112	0.0137793	0.0449512	0.00872378	0.0927819	0.0230492	0.0320596	0.020226	0.0410832	0.0474662	0.0157433	0.017475	0.0361991	0.0211756	0.225833	0.270588	0.0594013	0.0321129	0.399973	0.0120907	0.250667	0.213244	0.157251	0.378838	2.881707
7920	-14498.05	-14520.05	22.00113	0.105739	0.0862791	0.101962	0.0901934	0.0973854	0.0691201	0.107012	0.0648254	0.100655	0.159617	0.0727501	0.0884443	0.0902348	0.0989135	0.0952913	0.123591	0.123558	0.112427	0.114745	0.0673203	0.0906465	0.0785027	0.155164	0.0186686	0.0418294	0.0182437	0.02593	0.0395087	0.0340545	0.0142262	0.02521	0.0440809	0.0289658	0.0830697	0.0174045	0.041048	0.0158063	0.0478452	0.044966	0.0214896	0.0251633	0.0290459	0.0357869	0.22728	0.272322	0.0597818	0.0323186	0.396466	0.0118323	0.253384	0.215556	0.148117	0.382944	2.946721
7930	-14508.65	-14529.41	20.76737	0.0861822	0.104806	0.0973938	0.082268	0.0934387	0.0820294	0.14416	0.0648254	0.0935926	0.17436	0.0721226	0.0874026	0.0866523	0.0993262	0.118054	0.146173	0.126103	0.104048	0.117363	0.07559	0.0925007	0.088067	0.186191	0.0265241	0.0408549	0.0182417	0.0346407	0.038114	0.0455596	0.0101676	0.025746	0.0457253	0.0246201	0.0948642	0.022906	0.034266	0.0245245	0.029912	0.0310544	0.0226222	0.0224864	0.0296939	0.0249247	0.224863	0.27566	0.0487574	0.0298159	0.401326	0.0195777	0.247016	0.217394	0.14938	0.38621	3.070096
7940	-14503.43	-14524.76	21.32958	0.12231	0.0994849	0.103407	0.108839	0.0909137	0.0680677	0.124814	0.0638617	0.0754487	0.177777	0.0909892	0.0890826	0.0973975	0.101787	0.105269	0.11275	0.126103	0.0965637	0.12281	0.0922403	0.0796533	0.0777225	0.147551	0.028082	0.0465202	0.0242596	0.023636	0.039311	0.0455039	0.0246952	0.0205195	0.0307008	0.0318929	0.0818529	0.0136556	0.0340183	0.00980786	0.0341725	0.043971	0.00971943	0.035634	0.0335254	0.0275546	0.222819	0.28069	0.0498688	0.0295448	0.397677	0.0193997	0.247016	0.217394	0.14938	0.38621	3.013875
7950	-14511.82	-14531.9	20.08041	0.12231	0.110805	0.112664	0.108839	0.0994302	0.06558	0.117352	0.0709486	0.0801882	0.163458	0.0984936	0.0727348	0.0973975	0.104323	0.109938	0.11016	0.145641	0.138847	0.119397	0.0906597	0.0777656	0.0867753	0.163782	0.0215008	0.0373744	0.0290754	0.0192867	0.0421561	0.0386443	0.0314598	0.0343377	0.049375	0.0211908	0.0804969	0.0133524	0.0473528	0.00548986	0.0405515	0.0348522	0.0145927	0.0306303	0.0381544	0.0414292	0.219282	0.297498	0.049077	0.0290758	0.391363	0.013704	0.242852	0.24537	0.146862	0.364915	3.138792
