Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
560	-38.59762	0	-38.59762	20.53338	800607.1	0.0395313	0.0505102	0.185978	0.461674	0.279788	0.088923	0.199735	0.296421	0.318172	0.109901	0.0464918	0.284657	0.406905	0.0973143	0.110486	0.858057	0.587136	0.0125327	0.2447362	-0.0261731	0.371947	0.120336	0.0204942	0.112261	0.200176	0.174785	38.16943	0.03227437	0.99858	0.999637	1.00036	1.00142	0.0186451	0.334216	0.054332	0.592807	0.006101265	5.289782
570	-39.96061	0	-39.96061	20.42738	406431.2	0.109666	0.265493	0.442113	0.112761	0.0727742	0.0841427	0.0100817	0.311358	0.0349173	0.642632	0.364626	0.232519	0.250284	0.334638	0.262209	0.259503	0.0424896	0.156011	0.2209128	0.02095529	0.27557	0.32498	0.0079453	0.195372	0.0365375	0.159595	42.35634	0.03366629	0.998007	0.99949	1.00051	1.00199	0.38691	0.140753	0.155798	0.316538	0.05462158	0.6163551
580	-29.89241	0	-29.89241	36.01046	228181.2	0.0114891	0.0988198	0.220639	0.0834022	0.0160643	0.0193137	0.102337	0.181923	0.0897284	0.155732	0.0178636	0.117421	0.238473	0.438758	0.339293	0.19937	0.130323	0.119196	0.1443871	-0.04112052	0.294172	0.179112	0.00892578	0.245681	0.0400139	0.232095	37.55168	0.04956883	0.99734	0.999319	1.00068	1.00266	0.792407	0.0371643	0.0790987	0.0913298	0.008448314	5.867305
590	-40.50725	0	-40.50725	7.674239	105260.3	0.188362	0.95055	0.974741	0.379983	0.0405208	0.287678	0.591758	0.203924	0.182083	0.646316	0.482524	0.362445	0.0573526	0.118737	0.259995	0.160672	0.0637489	0.011845	0.4715981	0.02426073	0.459835	0.296988	0.00731819	0.119141	0.0436817	0.0730369	16.08818	0.04063585	0.996085	0.998997	1.001	1.00392	0.172566	0.542228	0.225909	0.0592974	0.06489658	0.6261632
600	-45.22016	0	-45.22016	13.46743	79192.13	0.919065	0.263486	0.597575	1.57402	0.309104	0.098763	0.308253	0.421803	0.326436	0.645733	0.421447	0.149388	0.359042	0.271766	0.538476	0.162204	0.00670466	0.0716948	0.3516428	0.06250392	0.235623	0.458133	0.00727296	0.139656	0.0952712	0.0640431	35.66076	0.03596922	0.995487	0.998843	1.00115	1.00452	0.109643	0.183678	0.191809	0.51487	0.09847314	0.3652693
610	-46.48217	0	-46.48217	19.14554	701860.3	0.090514	0.14201	0.0707827	0.0472627	0.305246	0.427402	0.11221	0.0831662	0.209142	0.810935	0.833018	0.0222568	0.541596	0.098618	0.599902	0.118191	1.82147	0.0841835	0.1928942	0.04509128	0.0284805	0.251787	0.0187545	0.191459	0.359741	0.149778	32.11946	0.05069606	0.998483	0.999612	1.00039	1.00152	0.511665	0.176147	0.10567	0.206518	0.09578734	0.5292564
620	-14.93035	0	-14.93035	12.5002	395155.6	0.0116503	0.191908	0.221834	0.152927	0.120883	0.0207817	0.0486416	0.167316	0.0837173	0.292189	0.114396	0.0220886	0.00928881	0.0278182	0.135252	0.0129418	0.00161002	0.149332	0.08891167	0.1935126	0.00441239	0.0576016	0.00755769	0.105299	0.742048	0.0830811	13.29598	0.02826614	0.997979	0.999483	1.00052	1.00202	0.355635	0.219875	0.386368	0.0381217	0.2217788	0.127452
630	-33.83927	0	-33.83927	14.33619	986083.5	0.502931	0.162258	0.112385	0.238224	0.613948	0.0169366	0.884527	0.239174	0.245223	0.140844	0.0586828	0.0505813	0.238367	0.552552	0.0074938	0.577727	0.00900348	0.0245472	0.2525269	-0.005903614	0.0142936	0.0889219	0.0122181	0.291474	0.407454	0.185639	15.43814	0.01855951	0.99872	0.999673	1.00033	1.00128	0.450857	0.17638	0.313654	0.0591096	0.01265589	1.466472
640	-17.58149	0	-17.58149	35.52325	986083.5	0.100436	0.0634591	0.047028	0.0342931	0.0508263	0.0599687	0.0151066	0.278787	0.126458	0.0298122	0.0380375	0.187472	0.115878	0.00934336	0.0258816	0.174883	0.0861612	0.0374069	0.07818609	0.02099823	0.0188438	0.384539	0.0350287	0.232114	0.123312	0.206163	37.0444	0.0004608666	0.99872	0.999673	1.00033	1.00128	0.0796633	0.0830079	0.271436	0.565893	0.0214591	0.02147651
650	-23.71596	0	-23.71596	31.93212	115973.9	0.0202311	0.129762	0.221693	0.184	0.0234788	0.05416	0.304624	0.0793273	0.132203	0.0158854	0.0131011	0.149384	0.100992	0.140755	0.0660862	0.00396367	0.346297	0.0132131	0.1041266	-0.01000878	0.00485125	0.290791	0.0223669	0.312557	0.191322	0.178112	35.8391	0.01906543	0.99627	0.999044	1.00095	1.00373	0.106301	0.336096	0.385456	0.172147	0.009056654	2.10513
660	-22.44745	0	-22.44745	19.84623	681474.4	0.312784	0.0264461	0.163385	0.00790082	0.207394	0.00157043	0.126708	0.0685449	0.0255492	0.0316234	0.0690965	0.290973	0.199601	0.0476239	0.0489907	0.177532	0.0546221	0.0120957	0.1354765	-0.05938478	0.0203793	0.318028	0.0202237	0.215647	0.158007	0.267715	25.07815	0.07204176	0.998461	0.999606	1.00039	1.00154	0.0993694	0.36531	0.0632781	0.472043	0.01265697	5.691864
670	-18.73884	0	-18.73884	29.49894	468264.2	0.204363	0.0541954	0.156255	0.0366666	0.0280335	0.00809633	0.0407552	0.122814	0.0504854	0.0891543	0.0178205	0.00967937	0.000295146	0.124414	0.0348332	0.000804947	0.0236459	0.384618	0.08329933	-0.03533208	0.0487181	0.179994	0.0218188	0.509012	0.107738	0.132719	39.56737	0.05182984	0.998143	0.999525	1.00047	1.00186	0.116319	0.313275	0.401771	0.168636	0.01649776	3.141629
680	-7.62692	0	-7.62692	12.76353	701514.8	0.0672261	0.0327907	0.0970781	0.113332	0.01456	0.0702718	0.00547144	0.0376824	0.210016	0.0151714	0.0579855	0.105477	0.0130183	0.0590557	0.000500635	0.0343939	0.0103593	0.0712643	0.06690073	0.01848246	0.0289929	0.284004	0.0571238	0.307755	0.233274	0.0888501	34.75648	0.1017734	0.998483	0.999612	1.00039	1.00152	0.0566253	0.15374	0.233565	0.55607	0.1202558	0.8463072
690	1.289747	0	1.289747	15.09883	877892.8	0.0153839	0.0195771	0.0235339	0.0360816	0.00893379	0.0595339	0.00153499	0.00746027	0.0137219	0.0044053	0.0239948	0.173848	0.00292427	0.00426495	0.093781	0.0128193	0.00217735	0.0416742	0.03086443	-0.02262946	0.0036463	0.0765483	0.0961795	0.247444	0.525053	0.051129	35.46972	0.03162434	0.998644	0.999653	1.00035	1.00136	0.442951	0.122536	0.366384	0.068128	0.008994876	3.515817
700	-18.34857	0	-18.34857	25.70977	653703.9	0.039887	0.336955	0.0091484	0.123992	0.216579	0.0899233	0.098067	0.0149977	0.126334	0.0528853	0.000546068	0.0241995	0.137012	0.0461676	0.0309206	0.0781152	0.0118601	0.135412	0.07460813	-0.07726642	0.000550671	0.17609	0.0441335	0.222211	0.412743	0.144273	31.91056	0.07871297	0.998428	0.999598	1.0004	1.00157	0.0437586	0.323539	0.504353	0.128349	0.001446548	54.41435
710	-3.913885	0	-3.913885	24.68913	761245.2	0.0651242	0.0334719	0.000410091	0.0196712	0.0539801	0.0103338	0.0883224	0.0325098	0.043515	0.0954229	0.054291	0.0151107	0.034846	0.00331513	0.089204	0.0146866	0.100834	0.00398708	0.03625907	-0.07093171	7.96094e-05	0.15939	0.0595956	0.0367173	0.38932	0.354898	30.17051	0.07665744	0.998544	0.999628	1.00037	1.00146	0.17647	0.0541718	0.557729	0.211629	0.005725735	13.38823
720	-0.7978133	0	-0.7978133	21.41447	268970.5	0.0019692	0.0491262	0.0142262	0.0420941	0.114403	0.0243216	0.00563116	0.0248668	0.120515	0.00604544	0.0225771	0.0473572	0.110331	0.0954508	0.00060532	0.0284989	0.00269723	0.00509332	0.03201119	-0.1473558	5.58294e-05	0.479423	0.066897	0.0573056	0.142914	0.253405	44.59373	0.2834008	0.99755	0.999373	1.00062	1.00245	0.54216	0.0146946	0.317282	0.125864	0.136045	2.08314
730	10.29399	0	10.29399	24.39947	889360	0.00922258	0.0359748	0.00619736	0.0163819	0.061382	0.0447792	0.00731476	0.0270861	0.00518839	0.0143529	0.000759057	0.0204398	0.00270461	0.0422641	0.00709244	0.0248021	0.000704959	0.00235051	0.01619373	-0.003184219	0.000142041	0.298031	0.0722069	0.120913	0.123447	0.385261	30.60228	0.04873811	0.998652	0.999655	1.00034	1.00135	0.602335	0.00356681	0.2831	0.110998	0.04555389	1.0699
740	21.56957	0	21.56957	19.01731	449598.4	0.00813346	0.00410638	0.000613488	0.0284189	0.0141119	0.0102083	0.0049569	0.00552665	0.0115286	0.018241	0.0139567	0.00933614	0.0124266	0.0118638	0.00563624	0.0125878	0.0271772	0.0012111	0.009080394	0.03745404	7.14959e-05	0.0146459	0.0203308	0.0447523	0.501997	0.418202	26.10874	0.008848353	0.998105	0.999515	1.00048	1.0019	0.19034	0.372545	0.244339	0.192775	0.0463024	0.1910993
750	6.078413	0	6.078413	32.68029	732701.9	0.0417763	0.0135132	0.0238704	0.0329829	0.0108301	0.00588654	0.0334144	0.0180425	0.000799424	0.00641446	0.0238891	0.0192974	0.00456989	0.0274048	0.0255486	0.0536291	0.00646734	0.0275982	0.01619054	-0.008653173	8.87457e-05	0.0400617	0.039778	0.0306239	0.69153	0.197918	47.23653	0.05792582	0.998515	0.99962	1.00038	1.00149	0.134299	0.538011	0.285893	0.0417963	0.04927264	1.175618
760	20.54151	0	20.54151	19.31938	984354.2	0.0114317	0.00335399	0.0164572	0.0190337	0.0334783	0.0111173	0.0175668	0.01099	0.00146832	0.000729966	0.0131094	0.0174969	0.00430086	0.00807466	0.00653656	0.0054632	0.00277684	0.00833299	0.01306763	-0.116212	0.000140186	0.171137	0.0275107	0.00627259	0.390912	0.404028	32.54878	0.1653417	0.998719	0.999672	1.00033	1.00128	0.0700318	0.197581	0.62987	0.102518	0.04912975	3.36541
770	10.5874	0	10.5874	2.624418	144103	0.0179438	0.0405493	0.0170133	0.0381849	0.0133027	0.00305225	0.0377369	0.00765974	0.0144489	0.0389825	0.0714514	0.00591544	0.0274165	0.00108788	0.0367036	0.040656	0.0834852	0.00565358	0.03293921	-0.2299102	0.000286942	0.427769	0.037907	0.01186	0.329977	0.192201	24.50519	0.2473456	0.996654	0.999143	1.00085	1.00335	0.573956	0.108719	0.250314	0.0670108	0.0174354	14.1864
780	-16.49445	0	-16.49445	2.32354	694040.7	0.0944031	0.169732	0.101222	0.504754	0.129709	0.352003	0.25895	0.159137	0.0276437	0.275429	0.00868512	0.185464	0.0304287	0.113184	0.102911	0.0483374	0.0322334	0.0483687	0.1130774	0.4060408	0.000100745	0.259136	0.0590705	0.0119582	0.170477	0.499257	8.185247	0.004380167	0.998475	0.99961	1.00039	1.00153	0.225961	0.531583	0.109013	0.133443	0.410421	0.01067238
790	-4.367887	0	-4.367887	2.254352	512674.9	0.0221339	0.24588	0.0154337	0.124209	0.243817	0.0312213	0.0208289	0.0215716	0.0620883	0.133335	0.110609	0.0207935	0.0369785	0.308621	0.0517439	0.100345	0.025168	0.0742596	0.1125334	0.1112003	0.000261995	0.14294	0.0693309	0.0113055	0.19303	0.583131	4.445659	0.004501912	0.998225	0.999546	1.00045	1.00178	0.0750595	0.516221	0.396603	0.0121169	0.1157022	0.03890947
800	-18.2075	0	-18.2075	8.2488	388029.7	0.224954	0.291285	0.0640082	0.0124896	0.146209	0.248255	0.0251918	0.248955	0.211774	0.115407	0.121571	0.0671989	0.110137	0.0454814	0.178396	0.165789	0.13942	0.0484173	0.1186773	0.135637	0.000160468	0.68133	0.144976	0.0260713	0.0826181	0.0648441	9.693432	0.06699662	0.99796	0.999478	1.00052	1.00204	0.119995	0.0725381	0.502061	0.305406	0.2026337	0.3306293
810	-14.6374	0	-14.6374	4.844473	411310.6	0.0389472	0.276477	0.141376	0.159139	0.370787	0.0589906	0.0134099	0.0535946	0.0623969	0.257258	0.0443877	0.0539779	0.0863517	0.00476491	0.060666	0.0105544	0.0455208	0.218093	0.1082893	-0.008746175	0.000585661	0.363503	0.091029	0.057114	0.109008	0.37876	11.80449	0.2287928	0.998019	0.999493	1.00051	1.00198	0.0588321	0.683349	0.116274	0.141544	0.2200466	1.039747
820	-27.19687	0	-27.19687	6.414581	663492.9	0.0480076	0.554593	0.166505	0.0799768	0.142972	0.275761	0.0512265	0.102922	0.0137839	0.459288	0.116808	0.0543075	0.530091	0.00706318	0.177391	0.0539904	0.267217	0.484619	0.2663997	0.1983837	0.00270546	0.182512	0.262117	0.226168	0.143459	0.183037	35.13752	0.008751844	0.99844	0.999601	1.0004	1.00156	0.494558	0.0661312	0.0426407	0.39667	0.2071356	0.04225176
830	-10.91024	0	-10.91024	6.257139	191401.9	0.101211	0.0323284	0.0186469	0.0146494	0.106968	0.372334	0.00634594	0.0228163	0.0751978	0.0146121	0.0421998	0.0016286	0.0589454	0.0854648	0.346024	0.242373	0.237715	0.078783	0.09800576	0.006403293	0.00883983	0.10231	0.15844	0.338236	0.317894	0.0742794	8.879018	0.0006366146	0.997096	0.999256	1.00074	1.00291	0.145044	0.257623	0.0354105	0.561923	0.007039907	0.0904294
840	-16.14942	0	-16.14942	5.064752	940134.6	0.109908	0.477923	0.0050244	0.234924	0.169459	0.0513311	0.0213709	0.10592	0.120218	0.105423	0.247743	0.00958681	0.108541	0.0124911	0.137317	0.156443	0.0968416	0.150584	0.1130031	0.14331	0.25315	0.0850551	0.053586	0.368665	0.175465	0.0640796	8.832578	0.06335512	0.998689	0.999665	1.00033	1.00131	0.454955	0.0308812	0.155578	0.358586	0.2066651	0.3065593
850	-10.96789	0	-10.96789	10.63739	417030.6	0.31512	0.0428465	0.00166333	0.0569048	0.119874	0.0125342	0.0997662	0.268682	0.0146791	0.0136851	0.0869024	0.102504	0.0778326	0.0385741	0.00460357	0.0832667	0.215007	0.0631277	0.08979449	0.02749989	0.0675489	0.107495	0.029636	0.59693	0.0394264	0.158964	12.13042	0.003315331	0.998032	0.999497	1.0005	1.00197	0.159888	0.319328	0.175956	0.344828	0.03081522	0.1075874
860	3.358641	0	3.358641	6.025429	733239	0.0447478	0.0137146	0.0328455	0.0370579	0.0297792	0.0620779	0.0762887	0.0291207	0.00831982	0.0382542	0.0572118	0.00843381	0.00196671	0.059645	0.188053	0.0137785	0.0661587	0.0459666	0.04915856	0.3389186	0.0429195	0.0971154	0.0124945	0.544478	0.17497	0.128023	6.320961	0.01788371	0.998516	0.99962	1.00038	1.00148	0.115563	0.291044	0.526899	0.0664943	0.3568023	0.05012219
870	17.41752	0	17.41752	4.260576	929265.3	0.00159383	0.0237183	0.0548934	0.00122846	0.0358784	0.0158925	0.0328951	0.00185787	0.0229405	0.0403338	0.0291157	0.0350097	0.0156384	0.000247695	0.0328417	0.0123764	0.0166892	0.00754125	0.01851862	-0.4289682	0.050277	0.103871	0.0268812	0.526168	0.169085	0.123717	5.002166	0.467317	0.998682	0.999663	1.00034	1.00132	0.307768	0.474193	0.0260373	0.192002	0.03834883	12.18595
880	4.077699	0	4.077699	4.727542	807850.1	0.00779883	0.0553927	0.000594303	0.00136262	0.000429158	0.0120811	0.135926	0.0354857	0.0577559	0.0997725	0.0871711	0.0275185	0.0597541	0.0303198	0.00893198	0.0386722	0.0366772	0.00871543	0.03287435	-0.3589541	0.033385	0.0799151	0.0308048	0.311803	0.428345	0.115746	8.921017	0.4303831	0.998586	0.999638	1.00036	1.00141	0.319799	0.330015	0.0679511	0.282236	0.07142897	6.025329
890	17.70209	0	17.70209	3.370772	633280.2	0.016866	0.00484199	0.0148594	0.00629529	0.0545384	0.0210219	0.00563084	0.0181715	0.0114023	0.0129403	0.0508743	0.0573518	0.00374187	0.0267884	0.00783971	0.014769	0.00337692	0.0240224	0.02411129	0.2941663	0.047212	0.212014	0.141599	0.206781	0.237573	0.154822	18.11046	0.06094217	0.998403	0.999592	1.00041	1.0016	0.0499305	0.147984	0.271456	0.53063	0.3551084	0.1716157
900	-20.29081	0	-20.29081	6.542042	743191.4	0.228449	0.0186332	0.180859	0.00936847	0.14202	0.0456548	0.0352069	0.384962	0.146805	0.144082	0.425386	0.240946	0.12049	0.0434819	0.00827414	0.35847	0.184926	0.026831	0.1890702	0.3523696	0.0200481	0.112484	0.093551	0.273166	0.287721	0.21303	22.42892	0.002466451	0.998526	0.999623	1.00038	1.00147	0.584797	0.00841058	0.0352729	0.371519	0.354836	0.006950959
910	-22.38107	0	-22.38107	3.001411	910646.2	0.388667	0.0988862	0.0381306	0.0910937	0.197806	0.365507	0.210595	0.763791	0.073825	0.0847853	0.0771203	0.00897214	0.211474	0.357989	0.00131367	0.218241	0.207467	0.233959	0.1973361	-0.1136136	0.0325164	0.0955759	0.0794887	0.304653	0.244471	0.243295	6.695823	0.1255633	0.998668	0.999659	1.00034	1.00133	0.46264	0.0576502	0.252373	0.227338	0.01194971	10.50764
920	-29.16499	0	-29.16499	3.493166	294659.1	0.231398	0.0812423	0.0625045	0.551896	0.716904	0.104454	0.56801	0.00694649	0.258878	0.0653163	0.232347	0.133821	0.332212	0.169413	0.0710788	0.382913	0.601513	0.891761	0.3161126	-0.04401844	0.141869	0.135518	0.160129	0.0467917	0.215023	0.30067	5.523412	0.07496148	0.997659	0.999401	1.0006	1.00234	0.0496769	0.0707052	0.602004	0.277614	0.03094304	2.422564
930	-20.48325	0	-20.48325	4.877661	258160.1	0.150603	0.0523248	0.063364	0.270184	0.0450003	0.0199859	0.0383064	0.0359488	0.0722681	0.643598	0.818006	0.157765	0.064912	0.543333	0.121136	0.0233061	0.166651	0.321136	0.2443681	0.009821239	0.020514	0.153814	0.0637629	0.0838633	0.0740052	0.60404	5.168345	0.005762067	0.997499	0.99936	1.00064	1.0025	0.0324791	0.406512	0.473637	0.0873723	0.01558331	0.3697589
940	-10.89412	0	-10.89412	2.378207	489409.2	0.119472	0.0866632	0.0460744	0.195104	0.0407207	0.0816877	0.15279	0.0141282	0.0178475	0.121949	0.0515326	0.240003	0.0155773	0.0359092	0.0436977	0.0200308	0.00548713	0.280141	0.08070568	0.1990958	0.0870608	0.246187	0.0945898	0.0813632	0.206006	0.284793	21.3022	0.1493773	0.998184	0.999535	1.00046	1.00182	0.578801	0.117526	0.260593	0.04308	0.3484731	0.4286624
950	-2.270899	0	-2.270899	4.812188	560154.8	0.0460905	0.0103105	0.162544	0.0117568	0.0400811	0.0130538	0.110113	0.0449512	0.0297462	0.101503	0.00658556	0.0367634	0.0158352	0.0110948	0.133046	0.0694918	0.0702008	0.1095	0.05355642	0.1942725	0.102364	0.241908	0.294493	0.018234	0.0870413	0.25596	16.52224	0.05385633	0.998302	0.999566	1.00043	1.0017	0.861368	0.0355156	0.0658667	0.0372501	0.2481288	0.2170499
960	-15.23106	0	-15.23106	14.89308	778022	0.0394492	0.117693	0.105903	0.0179786	0.06654	0.310619	0.02412	0.0689583	0.0727266	0.0774515	0.0209516	0.0501056	0.0598057	0.0010853	0.0183071	0.144205	0.00809897	0.174026	0.06487049	-0.05173521	0.193462	0.175279	0.308547	0.115735	0.00450228	0.202474	35.47173	0.1079522	0.998559	0.999632	1.00037	1.00144	0.28553	0.196717	0.469795	0.047958	0.05621694	1.920278
970	-42.17715	0	-42.17715	35.92471	672429.5	0.040823	0.24137	0.0930234	0.0361812	0.258883	0.0321778	0.151408	0.204011	0.166323	0.155907	0.185539	0.467739	0.0190469	0.196032	0.0350016	0.141585	1.33713	0.439569	0.334508	0.02859401	0.194941	0.494222	0.111328	0.139695	0.0100207	0.0497925	48.84107	0.005542005	0.99845	0.999604	1.0004	1.00155	0.280678	0.113623	0.228031	0.377668	0.03413601	0.1623507
980	-56.31895	0	-56.31895	25.62357	879556.1	0.0889436	0.955607	0.14971	0.252625	0.572618	0.625968	0.0378791	1.58727	1.29798	0.210595	0.125444	0.923991	0.701358	0.0859329	1.01126	0.751477	0.68322	0.218721	0.6256066	0.04647115	0.0593471	0.163132	0.320871	0.396992	0.0391143	0.0205444	44.15537	0.02006847	0.998645	0.999653	1.00035	1.00136	0.226517	0.00708775	0.321539	0.444856	0.06653962	0.3016018
990	-29.52606	0	-29.52606	24.06152	488618	0.000196887	0.0359783	0.00955482	0.499282	0.315862	0.151633	0.00548078	0.100887	0.0170477	0.0940517	0.231523	0.0251397	0.1739	0.118303	0.0636137	0.0259105	0.0605149	0.247371	0.1164409	0.1121288	0.0612888	0.0874438	0.379406	0.195043	0.100266	0.176553	33.21585	0.07969438	0.998182	0.999535	1.00046	1.00182	0.21526	0.298826	0.239838	0.246076	0.1918232	0.4154576
1000	-25.41376	0	-25.41376	23.9467	105615.6	0.148115	0.143586	0.0171602	0.107977	0.00187807	0.178712	0.0591935	0.0491113	0.0182447	0.114651	0.481703	0.0328544	0.0487486	0.0539542	0.143372	0.240769	0.0921176	0.069892	0.07536515	-0.05987855	0.154685	0.0769461	0.0802274	0.096304	0.190929	0.400908	48.37521	0.08083693	0.996091	0.998998	1.001	1.00391	0.0798557	0.167823	0.27547	0.476851	0.02095838	3.857022
1010	-9.982763	0	-9.982763	25.35275	885680.3	0.000459737	0.134487	0.0720182	0.0665182	0.0351521	0.0149521	0.0968393	0.0296858	0.0109545	0.194809	0.0834972	0.0319417	0.0409569	0.00523348	0.145155	0.00221972	0.0747775	0.0317586	0.09431327	0.0959446	0.119942	0.0123821	0.0711567	0.357666	0.148044	0.29081	25.57481	0.008458461	0.99865	0.999655	1.00034	1.00135	0.380368	0.0689206	0.0241853	0.526526	0.1044031	0.08101736
1020	-28.37984	0	-28.37984	29.1264	423024.2	0.0353468	0.140216	0.107656	0.0693834	0.13715	0.27534	0.309899	0.0835253	0.163492	0.0538217	0.0132009	0.218213	0.133135	0.0379732	0.180057	0.071561	0.137877	0.10609	0.2153483	0.0229815	0.106394	0.103225	0.117603	0.282759	0.203122	0.186896	34.56884	0.04198608	0.998046	0.9995	1.0005	1.00196	0.0579063	0.636166	0.100626	0.205301	0.06496758	0.646262
1030	-4.317142	0	-4.317142	18.33614	317007.9	0.00171041	0.0595056	0.0912421	0.00653898	0.0848101	0.0564066	0.0606043	0.0661945	0.0373711	0.00204133	0.0248946	0.0168408	0.0314302	0.0221456	0.178123	0.0112953	0.00307584	0.0204231	0.04132258	-0.01243967	0.0397175	0.137963	0.0917065	0.264543	0.216279	0.249791	29.54372	0.08097876	0.997743	0.999422	1.00058	1.00226	0.290185	0.2953	0.152813	0.261702	0.06853909	1.181497
1040	2.799552	0	2.799552	8.429925	790893.8	0.0228369	0.137092	0.106907	0.00318198	0.0119144	0.016029	0.0471734	0.00206837	0.00898688	0.104939	0.0192883	0.0208661	0.0539715	0.00436361	0.0253778	0.0227833	0.00463765	0.0599985	0.03326806	0.02656918	0.00468796	0.0301033	0.205272	0.128018	0.0471917	0.584727	15.70218	0.02083866	0.998571	0.999635	1.00036	1.00143	0.263688	0.273736	0.412403	0.0501726	0.04740784	0.4395614
1050	7.280231	0	7.280231	16.04141	330926.4	0.000284481	0.0185725	0.00286126	0.00157424	0.000145672	0.0177375	0.0936342	0.00642486	0.0211484	0.0325653	0.000861911	0.0053031	0.123828	0.0332488	0.0287892	0.0201426	0.000804988	0.0128659	0.03098815	0.06496551	0.00914226	0.0537077	0.112888	0.270008	0.245374	0.308881	26.59371	0.07562021	0.997791	0.999435	1.00056	1.00221	0.259879	0.140522	0.21303	0.386569	0.1405857	0.537894
1060	-21.20009	0	-21.20009	10.05341	339947.8	0.0645063	0.0373163	0.0497076	0.0153228	0.189732	0.161112	0.129849	0.395477	0.285769	0.0104352	0.240517	0.0062857	0.255543	0.260656	0.151194	0.238364	0.153594	0.150016	0.1538591	0.02673184	0.00793625	0.0283904	0.0506416	0.281902	0.362996	0.268134	11.15493	0.04764093	0.997821	0.999442	1.00056	1.00218	0.791483	0.0495841	0.0356616	0.123271	0.07437277	0.6405695
1070	-11.4671	0	-11.4671	6.719332	333666.1	0.0213493	0.262396	0.0266338	0.0438772	0.0123289	0.0347049	0.148897	0.143171	0.154145	0.202935	0.0783846	0.137055	0.0203874	0.0382406	0.0226701	0.169224	0.0156787	0.0496457	0.1023345	-0.159239	0.0076702	0.291243	0.0680709	0.414354	0.0578588	0.160803	18.20137	0.2216325	0.9978	0.999437	1.00056	1.0022	0.0818412	0.607436	0.150104	0.160619	0.0623935	3.552173
1080	-24.15987	0	-24.15987	2.899031	656983.8	0.0997356	0.387913	0.344849	0.198723	0.147158	0.0679327	0.284229	0.120779	0.0135443	0.120485	0.23527	0.144028	0.00793682	0.0883302	0.121426	0.133095	0.149351	0.231855	0.2379803	-0.129273	0.00334031	0.283252	0.118747	0.332178	0.0320346	0.230449	18.48272	0.229116	0.998432	0.999599	1.0004	1.00157	0.379909	0.518227	0.056176	0.0456882	0.09984296	2.294764
1090	-16.6243	0	-16.6243	4.732255	87374.35	0.0292781	0.1576	0.221942	0.0641793	0.0410542	0.0436531	0.168279	0.052937	0.0402604	0.101365	0.150769	0.393789	0.308007	0.0882974	0.0958081	0.063519	0.00552392	0.0648179	0.1218676	-0.08976166	0.00172662	0.619815	0.0552806	0.148507	0.0716429	0.103027	9.599432	0.1666021	0.995703	0.998898	1.0011	1.0043	0.180188	0.583502	0.0441761	0.192134	0.07684042	2.168157
