Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
480	4.418574	0	4.418574	5.780278	638030.4	0.223069	0.0209402	0.0410819	0.0105015	0.00496252	0.0120862	0.0378618	0.0626689	0.000985805	0.013267	0.0652576	0.0481149	0.006892	0.0130635	0.00443409	0.00662705	0.0563065	0.0553341	0.03703167	-0.05228406	0.00761024	0.0923629	0.439441	0.07456	0.284215	0.101811	14.01753	0.09575177	0.998409	0.999593	1.00041	1.00159	0.152902	0.400245	0.138217	0.308636	0.0434677	2.202825
490	-6.781051	0	-6.781051	13.76407	733159.7	0.156625	0.0873855	0.0900092	0.0951309	0.0305554	0.0886876	0.0180615	0.0519153	0.00764319	0.0820534	0.0311466	0.00575992	0.0597399	0.0497656	0.00353421	0.0142971	0.0149935	0.0399634	0.05598011	-0.07608481	0.0183917	0.183351	0.242004	0.334714	0.129421	0.0921184	30.25196	0.2276669	0.998516	0.99962	1.00038	1.00148	0.308283	0.138961	0.260772	0.291984	0.1515821	1.501938
500	-34.91857	0	-34.91857	15.56624	140407.3	0.0164701	0.0758662	0.103199	0.202377	0.0867239	0.349306	0.345741	0.0732355	0.041853	0.00548515	0.168437	0.0641748	0.136879	0.194855	0.0454655	0.252474	0.317855	0.479549	0.2111599	0.006417196	0.00674402	0.385733	0.102157	0.426333	0.0583713	0.0206618	48.16794	0.04106047	0.99661	0.999132	1.00086	1.00339	0.26567	0.229884	0.483659	0.020787	0.04747767	0.8648376
510	-44.89116	0	-44.89116	33.17257	862050.1	0.126485	0.00792501	0.0645056	0.172998	0.14985	0.572715	0.0498833	0.130827	0.0455404	0.408061	0.179294	0.317403	0.0280286	1.25407	0.750891	0.0181886	0.225563	0.525458	0.3369388	0.0008386279	0.0179167	0.386374	0.120221	0.400362	0.0437391	0.0313881	48.19177	0.01728405	0.998631	0.99965	1.00035	1.00137	0.526218	0.234079	0.174458	0.0652446	0.01812268	0.953725
520	-27.14634	0	-27.14634	27.11951	54411.89	0.110604	0.0114292	0.141551	0.0907207	0.133065	0.0884216	0.00287299	0.304869	0.0308381	0.112646	0.193898	0.189059	0.0217248	0.143984	0.0885713	0.13015	0.078977	0.289034	0.1090986	0.05915349	0.0617833	0.132768	0.164014	0.554323	0.0558613	0.0312508	31.31494	0.03027857	0.994556	0.998603	1.00139	1.00545	0.498757	0.175702	0.303637	0.0219043	0.08943205	0.338565
530	-11.12872	0	-11.12872	22.98	408997.6	0.112171	0.00205964	0.0143716	0.0291539	0.0184946	0.0342987	0.000739597	0.146466	0.0532966	0.0879313	0.0215642	0.0598513	0.0675476	0.0068196	0.075293	0.12285	0.0617853	0.0723408	0.0571131	0.01783342	0.116643	0.0876786	0.143062	0.595618	0.0340607	0.0229375	28.16173	0.06546786	0.998013	0.999492	1.00051	1.00199	0.232949	0.515901	0.145877	0.105273	0.08330129	0.7859166
540	-9.623602	0	-9.623602	9.538867	458293.7	0.0790632	0.000590733	0.0434898	0.0121949	0.0109486	0.00835754	0.0412184	0.0553982	0.189409	0.155132	0.00446732	0.152628	0.0225755	0.0264385	0.0714203	0.0798446	0.00392662	0.0975699	0.08593488	-0.03112571	0.124839	0.413283	0.292673	0.0545838	0.0368576	0.077764	38.245	0.1108279	0.998123	0.99952	1.00048	1.00188	0.0181068	0.511121	0.055743	0.41503	0.07970224	1.390525
550	-6.196612	0	-6.196612	5.96605	377118.1	0.0625547	0.00851197	0.0493343	0.0213919	0.0270809	0.155001	0.0320118	0.120306	0.0129345	0.0537869	0.0951962	0.114777	0.123777	0.0447756	0.0491044	0.0307482	0.00288193	0.22322	0.0545592	-0.2316566	0.698104	0.166421	0.0710851	0.0322822	0.00806366	0.0240442	41.92865	0.241399	0.997931	0.999471	1.00053	1.00207	0.0227759	0.513117	0.145737	0.31837	0.009742357	24.77829
560	-4.481262	0	-4.481262	3.339584	230717.5	0.0208003	0.0641046	0.0582282	0.045868	0.0387897	0.0132274	0.0284475	0.162788	0.00768256	0.129589	0.0472752	0.0615626	0.0827924	0.00927553	0.114774	0.17262	0.0531573	0.209995	0.05885908	0.06378258	0.546079	0.300131	0.0692127	0.0275863	0.0149178	0.0420726	6.896698	0.06931559	0.997355	0.999323	1.00067	1.00265	0.0083754	0.575483	0.194821	0.221321	0.1330982	0.5207855
570	-10.04597	0	-10.04597	6.163263	276656.5	0.0100011	0.0240724	0.144687	0.221141	0.0175595	0.118058	0.0464827	0.0791796	0.0340746	0.0634571	0.0727327	0.0286076	0.105006	0.017186	0.0439164	0.0842289	0.0466648	0.312805	0.08101497	-0.2102904	0.280926	0.56007	0.0852805	0.0119179	0.0096778	0.0521282	19.7337	0.232658	0.997584	0.999382	1.00062	1.00242	0.0350696	0.287758	0.441575	0.235597	0.02236755	10.40158
580	-15.00189	0	-15.00189	5.285302	255407	0.49022	0.109366	0.110533	0.122507	0.0124426	0.0750734	0.0305058	0.0585874	0.119548	0.0537222	0.130816	0.0345909	0.036475	0.0598775	0.10481	0.0831099	0.0281225	0.0876689	0.07302606	0.06229904	0.24722	0.0516556	0.596304	0.0148235	0.00947126	0.0805257	16.86694	0.09108018	0.997486	0.999356	1.00064	1.00252	0.329817	0.136917	0.270863	0.262403	0.1533792	0.5938235
590	-8.159029	0	-8.159029	5.519671	914183.5	0.0557252	0.047346	0.0851066	0.142941	0.00566512	0.215926	0.0398313	0.127485	0.0135352	0.0276115	0.0650472	0.196359	0.028243	0.0333906	0.0588673	0.0425467	0.0282658	0.0345727	0.08031888	0.004705541	0.303745	0.306207	0.14075	0.0259573	0.0123424	0.210999	25.25082	0.140049	0.998671	0.99966	1.00034	1.00133	0.103256	0.583799	0.156186	0.156759	0.1447545	0.967493
600	-15.68874	0	-15.68874	0.9122528	563630.9	0.370362	0.212008	0.0104026	0.269234	0.205615	0.0162592	0.0120066	0.181979	0.0107719	0.0566014	0.0620524	0.203691	0.223828	0.00832879	0.128003	0.0144091	0.0245704	0.0632073	0.1513796	0.2015382	0.300364	0.526636	0.0289973	0.00522473	0.00384237	0.134935	13.21571	0.01747752	0.998307	0.999567	1.00043	1.00169	0.383119	0.527465	0.0264915	0.0629247	0.2190157	0.07980029
610	-2.176938	0	-2.176938	5.717712	405063.8	0.0606395	0.0167865	0.00987018	0.0423065	0.0909236	0.00606572	0.0132608	0.0149515	0.00279204	0.00729124	0.00300498	0.0129841	0.00421149	0.0433985	0.013733	0.0953476	0.166516	0.126118	0.05391276	0.09360581	0.112059	0.220331	0.183712	0.0203358	0.0920472	0.371514	20.40285	0.1269295	0.998004	0.999489	1.00051	1.002	0.183661	0.779094	0.00852704	0.028718	0.2205354	0.5755519
620	3.158699	0	3.158699	16.91313	633094.8	0.0429402	0.0314416	0.00776684	0.00520158	0.0102512	0.0158497	0.0174634	0.0119906	0.00105014	0.00152508	0.0946197	0.0560321	0.000610612	0.0125328	0.0579606	0.0942045	0.0421471	0.00578734	0.02051103	-0.1084747	0.0926998	0.341215	0.0228181	0.0794402	0.0694776	0.39435	42.76618	0.1269547	0.998403	0.999592	1.00041	1.0016	0.411765	0.109388	0.00957433	0.469273	0.01848002	6.869837
630	11.09516	0	11.09516	20.77874	260184.1	0.000727658	0.0394818	0.0649548	0.00158809	0.0231591	0.0102479	0.0165683	0.00347764	0.000381777	0.00109125	0.023724	0.00221847	0.00662511	0.0105133	0.00623284	0.00983186	0.0740714	0.00710772	0.0226263	0.02710305	0.313712	0.273451	0.0328817	0.139457	0.103509	0.136989	48.66947	0.07189055	0.997509	0.999362	1.00064	1.00249	0.276997	0.450713	0.0379366	0.234353	0.0989936	0.7262142
640	2.172852	0	2.172852	12.38896	108571.1	0.0115262	0.0371696	0.0454077	0.00809053	0.0108233	0.0409224	0.0150132	0.0263742	0.0388671	0.0370033	0.00785583	0.0013369	0.0318576	0.0830118	0.0069556	0.0598869	0.0448423	0.0594009	0.02821964	-0.04175594	0.193576	0.255902	0.205251	0.0977611	0.162204	0.0853059	33.92767	0.04951682	0.996145	0.999012	1.00098	1.00386	0.0828191	0.550212	0.0864674	0.280501	0.007760883	6.380307
650	-9.936737	0	-9.936737	11.86099	959261.6	0.0599562	0.0331074	0.0348736	0.146698	0.116659	0.0127056	0.0234765	0.0910962	0.0961726	0.130376	0.00942539	0.00619997	0.038082	0.0680281	0.0400874	0.0239754	0.232352	0.0134649	0.08894934	-0.08887658	0.0868059	0.27626	0.48517	0.0357405	0.0919214	0.0241019	19.9393	0.09125041	0.998702	0.999668	1.00033	1.0013	0.115708	0.108705	0.182203	0.593384	0.002373836	38.44006
660	-29.86565	0	-29.86565	5.197841	182180.8	0.0986136	0.229818	0.176866	0.250277	0.0853053	0.18541	0.155569	0.040386	0.210949	0.644519	0.227642	0.0385289	0.650155	0.155014	0.161457	0.478588	0.0159999	0.0211582	0.2236913	-0.1378118	0.142219	0.452613	0.164255	0.0134035	0.14726	0.0802492	22.18383	0.1379131	0.997024	0.999238	1.00076	1.00298	0.39269	0.308886	0.0869917	0.211432	0.000101264	1361.917
670	-17.14313	0	-17.14313	10.35763	975676.1	0.0836947	0.185698	0.358201	0.0291014	0.0161801	0.200596	0.00151561	0.137634	0.177052	0.267994	0.052448	0.00409801	0.0823155	0.0288791	0.0389524	0.0108492	0.240513	0.0648013	0.1327874	-0.05760749	0.191795	0.306286	0.106914	0.0115709	0.235129	0.148304	15.13935	0.05813855	0.998713	0.999671	1.00033	1.00129	0.593496	0.217989	0.0433201	0.145195	0.0005310659	109.4752
680	-20.34575	0	-20.34575	3.613021	801151.5	0.054425	0.0726571	0.0144914	0.207294	0.0125352	0.158988	0.0024943	0.00401577	0.0180788	0.16279	0.191375	0.0155688	0.0839755	0.147154	0.349815	0.000123363	0.0194839	0.10806	0.09796027	-0.1627396	0.144127	0.175268	0.136801	0.043255	0.238973	0.261576	33.41095	0.3954539	0.99858	0.999637	1.00036	1.00142	0.660969	0.256067	0.0175628	0.065401	0.2327143	1.699311
690	-32.34251	0	-32.34251	5.781103	186923.3	0.288047	0.255406	0.155158	0.105371	0.00177793	0.464241	0.419863	0.974231	0.049351	0.344369	0.021781	0.103657	0.00417249	0.0619252	0.148797	0.0143279	0.255424	0.637848	0.1688354	0.1894507	0.12793	0.15479	0.275646	0.0895786	0.11132	0.240736	31.94955	0.1103826	0.997062	0.999248	1.00075	1.00294	0.234731	0.347405	0.00807682	0.409787	0.2998333	0.3681466
700	-11.62922	0	-11.62922	6.202705	183784.4	0.054516	0.0358544	0.0105856	0.38071	0.0041632	0.201113	0.00551855	0.182155	0.0410495	0.218614	0.025322	0.063348	0.012813	0.0587131	0.0173613	0.177204	0.0229609	0.0189772	0.09652815	-0.1187558	0.121894	0.180764	0.0706135	0.379293	0.0617207	0.185715	18.14754	0.1374197	0.997037	0.999241	1.00076	1.00297	0.0107547	0.363688	0.0159146	0.609643	0.01866388	7.362868
710	-7.339659	0	-7.339659	9.26942	504592.3	0.102649	0.0494518	0.0212298	0.0801701	0.000365764	0.00117985	0.238118	0.0707494	0.0743652	0.0705038	0.0392797	0.0191556	0.00675417	0.0239769	0.0877398	0.117136	0.0830221	0.0305121	0.06295161	-0.1108214	0.12851	0.239616	0.14692	0.0678027	0.1139	0.303252	19.71363	0.1384004	0.998211	0.999542	1.00046	1.00179	0.0454332	0.37505	0.198187	0.38133	0.02757903	5.018321
720	-26.8356	0	-26.8356	8.871588	692805.7	0.0687928	0.193857	0.124301	0.0788935	0.0341163	0.0542128	0.160815	0.295186	0.201942	0.157339	0.0997755	0.408096	0.084	0.196448	0.0429644	0.263889	0.349508	0.0218507	0.1128365	-0.05895875	0.256692	0.0314857	0.267424	0.0535255	0.0301745	0.360698	19.64997	0.203934	0.998473	0.99961	1.00039	1.00153	0.565673	0.00764535	0.158306	0.268375	0.1449752	1.406682
730	-12.711	0	-12.711	8.497526	536138.8	0.0479534	0.020148	0.0612622	0.00327763	0.0006554	0.14053	0.0517932	0.0743739	0.0664992	0.321207	0.137276	0.0876951	0.00640504	0.0730113	0.0681561	0.0225073	0.166442	0.0511882	0.07465964	-0.3155692	0.0399693	0.0811966	0.342817	0.204358	0.0807598	0.2509	38.74407	0.3382276	0.998265	0.999556	1.00044	1.00174	0.0183183	0.102445	0.458336	0.4209	0.02265844	14.92723
740	-10.65506	0	-10.65506	5.154251	367582.4	0.155326	0.200221	0.0293599	0.0272222	0.000111114	0.133329	0.142195	0.0233857	0.0188581	0.0217244	0.176749	0.200599	0.118692	0.169588	0.0572594	0.0801572	0.00204081	0.0221476	0.108696	-0.182631	0.232704	0.0927284	0.0670615	0.181089	0.0376824	0.388734	9.75524	0.219221	0.997904	0.999464	1.00053	1.0021	0.297441	0.253717	0.158293	0.29055	0.03659006	5.991273
750	-18.04868	0	-18.04868	34.27159	959837.1	0.0121979	0.0271582	0.213939	0.241145	0.000748911	0.0693221	0.012089	0.0929795	0.10959	0.0704172	0.0501994	0.0692282	0.0494815	0.16092	0.267187	0.00473321	0.359056	0.0652529	0.08770836	-0.04182545	0.100968	0.122792	0.354609	0.0483152	0.0384109	0.334905	43.27658	0.1157863	0.998703	0.999668	1.00033	1.0013	0.220385	0.232079	0.00778729	0.539748	0.07396087	1.565508
760	-8.715461	0	-8.715461	6.648694	32680.15	0.0472673	0.0601341	0.102274	0.0759033	0.00135356	0.11609	0.0462357	0.119956	0.0299014	0.0741503	0.105668	0.0217158	0.229781	0.00639427	0.0250326	0.0414347	0.00222335	0.0305155	0.06230996	0.1942386	0.0985496	0.132273	0.326784	0.033177	0.161518	0.247699	44.0252	0.1035666	0.992977	0.998195	1.00179	1.00704	0.611405	0.00489417	0.0370673	0.346634	0.2978052	0.3477663
770	-11.60245	0	-11.60245	2.909978	3124.316	0.0741336	0.0492312	0.106047	0.0727505	0.00375234	0.411562	0.00315918	0.0217431	0.0645985	0.167532	0.0864741	0.0054829	0.255959	0.0589848	0.0511656	0.00901406	0.0571968	0.0191344	0.06783282	0.04503205	0.0868016	0.106008	0.28286	0.0711298	0.272522	0.180678	42.87087	0.1447052	0.977352	0.994101	1.00572	1.02283	0.474258	0.0628405	0.094196	0.368706	0.1897373	0.762661
780	-42.78172	0	-42.78172	11.1667	151584.4	0.264886	0.904207	0.566624	0.154253	0.158745	0.653677	1.05427	0.370869	0.337226	0.374395	0.480326	0.197719	0.523341	0.103449	0.489275	0.243451	0.311057	0.197499	0.2667525	-0.03068937	0.0248947	0.0306053	0.366999	0.165031	0.404786	0.00768407	12.48987	0.04333122	0.996737	0.999164	1.00083	1.00327	0.174796	0.0232058	0.353988	0.44801	0.01264185	3.4276
790	-33.62787	0	-33.62787	13.25175	434769.4	0.23244	0.337068	0.481211	0.41659	0.0653968	0.132331	0.00695144	0.0514639	0.0165378	0.0671942	0.22194	0.0495441	0.177631	0.712271	0.16624	0.164958	0.517116	0.109626	0.1513769	-0.05006485	0.0130773	0.0301608	0.282533	0.0486678	0.608849	0.0167126	16.2314	0.07096184	0.998073	0.999507	1.00049	1.00193	0.115611	0.0303317	0.201676	0.652381	0.02089699	3.395793
800	-23.26732	0	-23.26732	12.63084	547661.8	0.441833	0.0354503	0.195253	0.021956	0.0713404	0.004909	0.0821645	0.395778	0.0207959	0.141273	0.015802	0.0234546	0.0110117	0.152701	0.0927197	0.0801758	0.161377	0.0275131	0.1167818	-0.002352665	0.00879913	0.0393768	0.34547	0.0878053	0.43994	0.0786096	31.84789	0.1458088	0.998283	0.999561	1.00044	1.00172	0.0902906	0.326566	0.493491	0.089652	0.1434562	1.0164
810	-24.89801	0	-24.89801	6.868324	610122.7	0.0413381	0.177622	0.383959	0.129769	0.131057	0.00137901	0.332559	0.158126	0.41453	0.119375	0.0353042	0.572055	0.0791659	0.0963689	0.202477	0.11893	0.115745	0.000798675	0.1562745	0.1387404	0.0117162	0.0125237	0.100404	0.225099	0.585785	0.0644724	46.75962	0.01792608	0.998373	0.999584	1.00042	1.00163	0.0420697	0.698149	0.126764	0.133018	0.1566664	0.1144219
820	-21.46353	0	-21.46353	2.111525	655979.7	0.108134	0.0418445	0.110481	0.0176031	0.0263889	0.200743	0.1673	0.0140654	0.12071	0.233884	0.279244	0.0239023	0.190436	0.0402983	0.251385	0.311916	0.436861	0.0612115	0.1959697	0.3355787	0.0260733	0.0197823	0.274084	0.132757	0.353775	0.193529	11.07434	0.0252812	0.998431	0.999599	1.0004	1.00157	0.0458236	0.294214	0.0930727	0.56689	0.3608599	0.07005821
830	-16.10325	0	-16.10325	2.333294	536745.5	0.250457	0.0724292	0.196968	0.122152	0.0132593	0.274641	0.246554	0.247522	0.025562	0.0274577	0.0487455	0.175095	0.0688527	0.838145	0.0618472	0.0364705	0.0557542	0.0113604	0.1261914	0.008279052	0.00230876	0.0840332	0.536808	0.100923	0.222269	0.0536574	6.10701	0.02472459	0.998266	0.999556	1.00044	1.00174	0.106597	0.275227	0.471701	0.146475	0.03300364	0.7491473
840	-11.05601	0	-11.05601	1.162064	68345.75	0.157194	0.00485772	0.17136	0.00409524	0.343476	0.117419	0.00950346	0.176558	0.138762	0.0308739	0.0149595	0.293718	0.0472689	0.186949	0.0309651	0.151921	0.0779004	0.00923271	0.1027234	0.3268488	0.0271085	0.0674568	0.477501	0.129776	0.23964	0.0585169	6.788718	0.03874745	0.995142	0.998754	1.00124	1.00487	0.378683	0.351456	0.258073	0.0117878	0.3655962	0.1059843
850	-1.075927	0	-1.075927	4.376382	18396.89	0.0424292	0.0101667	0.141799	0.112907	0.0240679	0.339179	0.059413	0.0166706	0.00416981	0.0979006	0.0079179	0.00949246	0.0389138	0.00621364	0.0351191	0.0464702	0.00981812	0.0225821	0.06759273	-0.3119035	0.181576	0.051893	0.372668	0.0520349	0.190432	0.151395	28.89325	0.3470163	0.990644	0.997591	1.00238	1.00939	0.231978	0.0921208	0.229784	0.446117	0.03511274	9.882915
860	3.484359	0	3.484359	4.114549	116135.7	0.105552	0.0670888	0.0457743	0.0121941	0.119798	0.0418602	0.00423606	0.0102389	0.00209489	0.0779505	0.0588166	0.013089	0.00828954	0.0627018	0.135849	0.0513554	0.0343444	0.230763	0.05333432	0.1108481	0.385963	0.0221193	0.274361	0.0300974	0.11128	0.176181	4.17933	0.003961254	0.996273	0.999045	1.00095	1.00373	0.0985946	0.518253	0.170583	0.212569	0.1148094	0.03450288
870	-2.272713	0	-2.272713	3.256026	35263.87	0.225939	0.00969077	0.00359887	0.086586	0.149202	0.121917	0.0461548	0.0519885	0.021033	0.00674073	0.135509	0.0442246	0.170578	0.0460959	0.0558941	0.0517229	0.0318377	0.0410389	0.04820028	0.08061363	0.214027	0.123565	0.0717922	0.218603	0.0942333	0.27778	5.46719	0.02968984	0.993239	0.998263	1.00172	1.00678	0.469812	0.431138	0.0525369	0.0465137	0.1103035	0.2691651
880	21.11508	0	21.11508	3.839837	684474.5	0.0151151	0.0479706	0.00612237	0.0219802	0.0422754	0.003101	0.00584925	0.0107174	0.0115383	0.00870402	0.0210238	0.0194954	0.0285025	0.0450747	0.00104111	0.00603287	0.011296	0.0136905	0.02657911	-0.04454494	0.249111	0.0394898	0.101882	0.299576	0.0578841	0.252058	7.242352	0.06501354	0.998464	0.999607	1.00039	1.00154	0.617247	0.13787	0.0191465	0.225737	0.02046861	3.176256
890	14.67419	0	14.67419	8.745122	280968.8	0.0232089	0.0225068	0.00404839	0.00476032	0.0356679	0.033225	0.0147077	0.0160067	0.0133144	0.0498109	0.0215322	0.0560797	0.000225218	0.0277245	0.000680451	0.0196017	0.0225304	0.0272575	0.02054695	-0.07607919	0.0502167	0.0454471	0.0279594	0.0507476	0.0270965	0.798533	10.09742	0.1120265	0.997603	0.999386	1.00061	1.0024	0.0396775	0.383038	0.0231746	0.55411	0.03594727	3.11641
900	5.072871	0	5.072871	12.08471	631957	0.00234032	0.00711683	0.00737804	0.0573665	0.0668028	0.0262999	0.0496106	0.0373518	0.000363635	0.0147397	0.0186508	0.00845647	0.000444662	0.043234	0.0236306	0.0252246	0.00694936	0.0603592	0.03273535	-0.09957744	0.158754	0.225973	0.253716	0.147267	0.08628	0.128011	40.93247	0.2065717	0.998401	0.999591	1.00041	1.0016	0.366514	0.48461	0.0205333	0.128342	0.1069943	1.93068
910	-5.856893	0	-5.856893	11.1613	662029.2	0.00103187	0.0788409	0.0540296	0.20393	0.00366127	0.0323848	0.0139122	0.00366108	0.0274705	0.0274799	0.0232543	0.0801184	0.00574116	0.0626325	0.156952	0.00304711	0.0251648	0.0104672	0.05839736	0.08333085	0.286601	0.0597414	0.118209	0.277757	0.0915327	0.166158	38.36452	0.04088541	0.998438	0.999601	1.0004	1.00156	0.167462	0.266025	0.396844	0.16967	0.1242163	0.329147
920	-13.60265	0	-13.60265	18.1232	174847.8	0.140533	0.0755651	0.0775309	0.146881	0.174493	0.0150868	0.061802	0.153244	0.0474659	0.0582268	0.0236539	0.00591317	0.0150451	0.0523059	0.0240075	0.0243016	0.0450583	0.05339	0.1084032	-0.08952077	0.0897202	0.339653	0.0744178	0.295212	0.126906	0.0740908	36.79394	0.09956547	0.996962	0.999222	1.00077	1.00304	0.181565	0.0126605	0.557268	0.248506	0.0100447	9.912241
930	-4.600083	0	-4.600083	20.55901	510075.8	0.114812	0.0308591	0.0256817	0.0038109	0.00624056	0.0446744	0.0555447	0.0693931	0.0179188	0.00820871	0.0381598	0.0507406	0.000681519	0.0117537	0.125861	0.0393847	0.019353	0.0158	0.05984502	0.1276408	0.08617	0.291132	0.0797578	0.216119	0.175767	0.151054	34.83277	0.02303017	0.998221	0.999545	1.00045	1.00178	0.0740872	0.4343	0.348153	0.14346	0.1506709	0.1528508
940	-9.474667	0	-9.474667	14.16895	236596.8	0.07966	0.0390014	0.0129272	0.106852	0.0340922	0.0180482	0.0928094	0.00186703	0.117772	0.0117734	0.0551669	0.0107674	0.229399	0.0301257	0.0330374	0.0754617	0.0313807	0.0939568	0.08281977	0.0328775	0.111378	0.249212	0.0682737	0.185001	0.256832	0.129304	22.8557	0.006090533	0.997388	0.999331	1.00067	1.00261	0.332656	0.583451	0.0154196	0.0684729	0.03896803	0.1562956
950	-18.62131	0	-18.62131	15.48655	15604.26	0.0346133	0.0417597	0.105687	0.0749036	0.0306048	0.0409487	0.39985	0.135568	0.151935	0.160613	0.165517	0.0365714	0.038462	0.117222	0.0355974	0.289833	0.0141154	0.0355812	0.1054459	0.01816937	0.142066	0.446742	0.113294	0.116897	0.109168	0.0718336	16.79527	0.0975967	0.989843	0.997383	1.00258	1.01019	0.132108	0.193843	0.631223	0.0428257	0.1157661	0.843051
960	-19.56195	0	-19.56195	14.61919	207963.3	0.0390082	0.101908	0.240711	0.00777139	0.0771805	0.137668	0.0229521	0.0157941	0.00836227	0.269152	0.168321	0.113694	0.0185441	0.409995	0.0807295	0.0729554	0.0680815	0.536386	0.139482	-0.1717144	0.0393586	0.481824	0.0693115	0.199163	0.0450232	0.16532	23.90606	0.269637	0.997214	0.999287	1.00071	1.00279	0.264141	0.49921	0.129951	0.106698	0.09792267	2.753571
970	-26.99886	0	-26.99886	8.376716	700569.4	0.206558	0.203505	0.0398601	0.454052	0.178204	0.131184	0.0149776	0.0221017	0.190808	0.365716	0.464913	0.028715	0.00414305	0.0552396	0.0963308	0.0482059	0.0274184	0.160353	0.193319	-0.1535305	0.0288736	0.507197	0.0967367	0.121862	0.0647633	0.180567	20.28929	0.1680821	0.998482	0.999612	1.00039	1.00152	0.326172	0.536835	0.00867711	0.128315	0.0145516	11.55076
980	-16.07272	0	-16.07272	9.078852	863925.8	0.02108	0.0518037	0.0691237	0.0210074	0.0772957	0.133689	0.162222	0.147601	0.0449118	0.0185087	0.134143	0.0959863	0.20904	0.0117449	0.166444	0.268153	0.0233376	0.0152123	0.07692022	-0.1224155	0.261103	0.288703	0.0609837	0.0403161	0.0792252	0.269669	23.85643	0.1449062	0.998633	0.99965	1.00035	1.00137	0.649563	0.0411479	0.261618	0.0476707	0.02249069	6.442942
990	-20.8013	0	-20.8013	27.18841	115324.6	0.0145305	0.00575031	0.317782	0.113501	0.125512	0.225995	0.00706148	0.0638871	0.0290946	0.00785743	0.0460466	0.0791669	0.389813	0.195689	0.00545799	0.260878	0.226211	0.0147287	0.1442207	-0.1432645	0.0889894	0.23916	0.072699	0.163072	0.114605	0.321475	44.05676	0.143268	0.996259	0.999041	1.00095	1.00375	0.277685	0.115829	0.429573	0.176913	3.429712e-06	41772.59
1000	-33.33454	0	-33.33454	5.969826	949217	0.0207054	0.096118	0.0613281	0.0659923	0.143176	0.0392724	0.458525	0.294088	0.479515	1.2246	0.41194	0.0657611	0.233686	0.91335	0.617668	0.112139	0.140274	0.539465	0.2275577	-0.03067726	0.0915959	0.201584	0.157605	0.122668	0.354294	0.0722533	6.294368	0.06761922	0.998696	0.999666	1.00033	1.0013	0.140702	0.120226	0.0874949	0.651578	0.03694195	1.830418
1010	-33.43273	0	-33.43273	16.98661	337523.9	0.287846	0.0906557	0.115968	0.341721	0.0880355	0.317525	0.298609	0.139676	0.0931524	0.112676	0.117572	0.284172	0.0826672	0.324015	0.219321	0.690078	0.129197	0.160464	0.2632446	0.09850594	0.0344091	0.20684	0.111393	0.2184	0.417696	0.011262	22.98448	0.03012291	0.997813	0.99944	1.00056	1.00219	0.734053	0.00108903	0.167712	0.0971463	0.1286288	0.2341847
1020	-28.28467	0	-28.28467	27.31811	185688.5	0.378918	0.0229043	0.0869303	0.170482	0.062282	0.0281758	0.255262	0.257368	0.0884096	0.0134011	0.0154291	0.0984955	0.186257	0.064688	0.340227	0.122895	0.214759	0.0961924	0.1105757	-0.04040654	0.108621	0.0483712	0.0507385	0.531035	0.255572	0.00566277	44.8303	0.1034367	0.997052	0.999245	1.00075	1.00295	0.516539	0.00204701	0.350506	0.130908	0.06303017	1.641067
1030	-39.39707	0	-39.39707	32.8024	206727.3	0.0567638	0.423181	0.144143	0.182468	0.0681034	0.141286	0.261895	0.45979	0.308902	0.0229651	0.0861175	0.379614	0.0165328	0.110838	0.25807	0.0239056	0.657234	0.0392424	0.2229839	0.1305658	0.210568	0.0482717	0.262436	0.325374	0.150973	0.00237733	36.47602	0.1665687	0.997206	0.999285	1.00071	1.0028	0.390434	0.169141	0.397119	0.0433065	0.2971344	0.5605836
1040	-30.75652	0	-30.75652	4.097966	141388.2	0.40608	0.0304022	0.0570271	0.49715	0.397044	0.106657	0.119164	0.13842	0.0475588	0.0570463	0.0378476	0.11252	0.525732	0.199894	0.303229	0.0598652	0.508253	0.103168	0.2331442	0.08001685	0.00383494	0.0622999	0.254512	0.419931	0.255898	0.00352405	28.41442	0.07134681	0.996622	0.999135	1.00086	1.00338	0.212098	0.167921	0.419449	0.200532	0.1513637	0.4713602
1050	-29.13928	0	-29.13928	7.079309	191661.6	0.260714	0.196358	0.153398	0.164332	0.077585	0.327756	0.159896	0.0618164	0.299069	0.0354553	0.194206	0.0322553	0.866259	0.126515	0.436627	0.349431	0.370792	0.239036	0.1651504	0.006599712	0.0132203	0.111897	0.338287	0.259843	0.265687	0.0110664	8.471908	0.05368982	0.997098	0.999257	1.00074	1.0029	0.259327	0.317501	0.144258	0.278914	0.06028954	0.890533
