Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
168	0	-3763.11	-3713.581	-49.52873	5.367414	0.1812491	0.0279349	0.0311091	0.0148713	0.0389133	0.00878059	0.00688052	0.00235965	0.0212558	0.0305804	0.00921361	0.0086653	0.00565809	0.0361324	0.00599653	0.00796671	0.00574648	0.0449213	0.00547818	0.0128238	0.0111772	0.0238738	0.00531352	0.00389887	0.0322465	0.00451954	0.0470582	0.00125959	0.025276	0.0353271	0.00321602	0.0165169	0.0366639	0.0259083	0.00550618	0.00267516	0.00818702	0.0103591	0.0116486	0.00743003	0.0278133	0.0452217	0.00393091	0.01694649	-0.03003815	0.00796861	0.544072	0.0117516	0.000202761	0.431066	0.00493899	14.66516	0.1611271	7	37.34206	0.3601009	0.000259986	0.0237064	0.332983	3.64305	0.298167	0.319869	0.129938	0.252027	0.131089	1.229143
169	1	-3755.462	-3706.071	-49.39182	5.333578	0.1793376	0.0125176	0.00544031	0.0162385	0.0699284	0.00369453	0.028772	0.0250074	0.00665437	0.0478344	0.0176011	0.0233317	0.0121575	0.0175097	0.0114821	0.00446564	0.0159214	0.0027741	0.0011494	0.0132265	0.00402263	0.0174439	0.00829268	0.00827386	0.0589056	0.00166036	0.0235911	0.00427478	0.0539838	0.0027556	0.000455171	0.0143468	0.0583749	0.0109524	0.0200207	0.0428611	0.026929	0.00230183	0.0165964	0.0412251	0.0545924	0.0188362	0.0324309	0.01728296	-0.06162302	0.0117681	0.540169	0.00477159	0.00582049	0.435383	0.00208818	13.13391	0.202905	7	37.77556	0.3138401	0.000239697	0.0227698	0.327629	3.64936	0.298906	0.312038	0.126542	0.262514	0.141282	1.436171
170	0	-3764.996	-3712.405	-52.59168	5.369206	0.1627177	0.0746501	0.00586119	0.00211194	0.00702656	0.0153509	0.00636619	0.00711562	0.0100348	0.0493049	0.0227952	0.00666015	0.00165667	0.031668	0.0559043	0.0120719	0.00282639	0.0239874	0.00748994	0.0123181	0.0100601	0.0337923	0.015527	0.00226174	0.095836	0.0166198	0.00499184	0.0259477	0.0623598	0.0188789	0.0213127	0.000985098	0.00645072	0.00863808	0.00501786	0.0314137	0.00413517	0.0136031	0.00886033	0.0304107	0.00818119	0.0281687	0.010726	0.02379407	0.05217816	0.0100232	0.511036	0.00867239	0.000465811	0.463416	0.00638652	15.70559	0.08224493	7	40.01184	0.3437672	0.000109096	0.0154018	0.279766	3.70472	0.290533	0.303226	0.134821	0.27142	0.1344231	0.6118363
171	1	-3751.068	-3708.99	-42.0781	5.343764	0.2128392	0.046578	0.00628364	0.0264214	0.0382718	0.00320287	0.0108829	0.0242345	0.00870837	0.0317314	0.0162068	0.057141	0.0237157	0.0235234	0.00390837	0.017237	0.00140468	0.0645645	0.0283073	0.015749	0.0165309	0.00167538	0.0244296	0.0016947	0.0296584	0.00527565	0.0436146	0.00718991	0.0406868	0.00987892	0.000689307	0.00490078	0.0176105	0.0301887	0.0341684	0.0162838	0.0122207	0.00193292	0.0250513	0.0240437	0.0129593	0.0231746	0.00653634	0.0161504	0.06424872	0.0117167	0.537809	0.00810059	0.00731388	0.433481	0.00157898	12.34387	0.1700546	7	38.40015	0.3387028	0.000805594	0.0414952	0.416329	3.54137	0.294991	0.28449	0.143296	0.277223	0.2343033	0.7257883
172	0	-3771.692	-3717.33	-54.3629	5.673015	0.1475756	0.016772	0.000377788	0.000309691	0.00959865	0.0116035	0.0170923	0.0176052	0.0139578	0.0500198	0.00983654	0.0121231	0.0058863	0.029339	0.00821259	0.0250589	0.0041504	0.0460785	0.0045208	0.0271514	0.00553771	0.0610232	0.0119786	0.00251738	0.0947335	0.0195825	0.00237817	0.0432611	0.00269747	0.0211635	0.0396417	0.0339231	0.0169425	0.0117602	0.0105777	0.00479175	0.0308252	0.0144303	0.0243603	0.0237125	0.0148627	0.0826893	0.0125363	0.02043423	0.004404751	0.00751025	0.545644	0.00525613	0.000446567	0.436458	0.00468559	17.47281	0.08618389	6	38.81066	0.3337004	4.56182e-05	0.00998107	0.234501	3.75547	0.304842	0.311496	0.120437	0.263225	0.09058864	0.9513763
173	1	-3772.223	-3713.536	-58.68683	5.376505	0.1995654	0.00391472	0.00964724	0.0472955	0.0628068	0.00527622	0.0184063	0.0289546	0.0044718	0.0365584	0.00200128	0.0211733	0.0207118	0.0537711	0.00560959	0.000455309	0.0208078	0.00239184	0.0367193	0.0187124	0.0680714	0.00489669	0.0962169	0.00656983	0.119105	0.00243843	0.0433438	0.0232152	0.0132156	0.00922342	0.00749769	0.0160416	0.0314309	0.00864293	0.0470538	0.0287618	0.0328237	0.0149797	0.00645499	0.045214	0.0155447	0.00834728	0.0747035	0.03178404	0.04210237	0.0133796	0.509796	0.0106059	0.0071378	0.457411	0.00166986	13.568	0.1061059	6	39.54221	0.412147	0.000523271	0.0335251	0.382523	3.58343	0.268237	0.330075	0.152291	0.249397	0.1482082	0.7159242
174	0	-3741.61	-3709.594	-32.01618	5.954794	0.2017902	0.00420644	0.0256318	0.00111189	0.00870496	0.00589213	0.00068361	0.000489902	0.0142768	0.038142	0.0159613	0.0073907	0.00353137	0.0355418	0.00144767	0.0124394	0.0113848	0.0126405	0.00674349	0.0150248	0.00885716	0.00319809	0.00056526	0.000485147	0.0462871	0.0365994	0.0142886	0.0180412	0.00589784	0.0245643	0.0014284	0.00874676	0.0138502	0.0131288	0.00261169	0.010249	0.00300412	0.000603155	0.0489232	0.00946058	0.00992145	0.0581012	0.00392771	0.01410968	-0.009115247	0.00880208	0.545738	0.00442906	0.0008471	0.436532	0.00365181	18.34352	0.1344487	8	37.53289	0.3011089	0.000564754	0.0348146	0.388314	3.57631	0.302108	0.315185	0.122724	0.259983	0.1253334	1.072728
175	1	-3747.501	-3710.882	-36.61849	7.024666	0.1740675	0.0225243	0.00544678	0.000210103	0.0251132	0.00789239	0.0175946	0.0192482	0.00541872	0.0244245	0.0127932	0.000166578	0.0196599	0.0305689	0.0041075	0.000520964	0.0104668	0.00303409	0.00444933	0.0128805	0.00701172	0.00572988	0.038284	0.00996443	0.00348596	0.01827	0.0274716	0.0180675	0.0288796	0.00310487	0.0014519	0.0423384	0.0201831	0.0183627	0.0101374	0.061854	0.029771	0.0149745	0.00587958	0.0193806	0.0010112	0.0140645	0.0104409	0.01615562	0.08209101	0.0148308	0.54399	0.0172053	0.00406667	0.417765	0.00214157	16.04644	0.117501	7	39.20376	0.2351895	0.000189822	0.0202803	0.312699	3.66683	0.289589	0.31215	0.132634	0.265627	0.199592	0.5887059
176	0	-3745.11	-3714.664	-30.4461	5.683712	0.245831	0.0134203	0.00592723	0.0209336	0.00371299	0.00537016	0.00601081	0.0368446	0.018373	0.0310056	0.0107537	0.00898804	0.00535474	0.0385254	0.000630224	0.00368835	0.0105443	0.0053443	0.00789377	0.014291	0.00822974	0.00328331	0.00150894	0.00370109	0.0246327	0.072409	0.0100237	0.00434117	0.00628778	0.0131216	0.00129155	0.0145041	0.0210828	0.00814559	0.0030784	0.00513708	0.00511583	0.00201526	0.0261261	0.00680716	0.0149822	0.0147753	0.0308557	0.0125628	0.08586699	0.0144514	0.51233	0.0128067	0.00129247	0.450229	0.00889107	18.0239	0.1496999	8	39.95845	0.4018887	0.00192312	0.0636961	0.492611	3.44177	0.318582	0.283318	0.126582	0.271518	0.2355669	0.6354879
177	1	-3748.414	-3710.603	-37.81071	5.893523	0.198015	0.0460976	0.00373858	0.00118832	0.0380159	0.00629088	0.0130006	0.017955	0.0113076	0.0196613	0.00224635	0.000140772	0.0295381	0.0279747	0.025769	0.0032935	0.00436593	0.00573062	0.00918731	0.00231799	0.0572585	0.0166684	0.0136014	0.00859342	0.0437451	0.00147644	0.00124995	0.0329586	0.0137063	0.0161264	0.00939036	0.0247155	0.0200984	0.0491142	0.012255	0.0320202	0.0627255	0.00319057	0.0225755	0.00158987	0.00703814	0.00254461	0.00263525	0.02136003	0.1221179	0.0167874	0.491632	0.013956	0.00115423	0.472879	0.00359152	16.14049	0.1269079	8	38.19327	0.462912	0.000495673	0.0326382	0.378457	3.58841	0.279111	0.291199	0.146552	0.283138	0.2490257	0.5096174
178	0	-3748.142	-3710.251	-37.89095	7.557829	0.1860764	0.00269829	0.0168423	0.0389707	0.00928666	0.00327154	0.00350784	0.00598061	0.00948957	0.0408382	0.0185028	0.00452732	0.00779257	0.0226025	0.000221699	0.0105594	0.00760607	0.000886821	0.00250225	0.0151309	0.00762249	0.00162731	0.0135938	0.00376019	0.0702388	0.0157874	0.00515208	0.00822756	0.000461318	0.00097247	0.00495995	0.0133756	0.00535003	0.00493738	0.00645744	0.0236889	0.00894482	0.00769398	0.0555812	0.00424902	0.0131673	0.00952273	0.00113442	0.01027203	0.06778113	0.00938316	0.514893	0.0158896	0.00154401	0.452481	0.00580966	18.52107	0.1866754	7	38.6144	0.1700473	0.000316833	0.0261488	0.346354	3.62718	0.292763	0.301872	0.134575	0.270789	0.2544566	0.733624
179	1	-3773.199	-3714.451	-58.74798	6.604385	0.1879275	0.00142103	0.00290133	0.00251971	0.0390945	0.00550759	0.00879937	0.0226685	0.0127335	0.0437777	0.057067	0.000710285	0.023276	0.0191451	0.0224018	0.0922611	0.0680994	0.00149184	0.0160409	0.000296776	0.0840513	0.0131689	0.030227	0.00267323	0.0782881	0.0512485	0.000114775	0.0139581	0.0266237	0.00658775	0.00242179	0.0345639	0.00999499	0.00514996	0.0409346	0.104099	0.0421511	0.0309924	0.0217851	0.00332606	0.00570432	0.0203771	0.0267935	0.02100521	0.1255919	0.0168081	0.492238	0.0117318	0.00111873	0.473461	0.00464277	20.17569	0.1396487	8	38.56609	0.3154237	0.000340871	0.027114	0.351423	3.62112	0.295816	0.304096	0.131105	0.268983	0.2652406	0.5264982
180	0	-3763.459	-3709.093	-54.36658	6.61194	0.1566081	0.000318729	0.0172884	0.0452219	0.0137082	0.00241144	0.00562692	0.0143158	0.0154914	0.0352971	0.0151039	0.0116033	0.00099589	0.0432829	0.0291219	0.0100643	0.00316389	0.00281406	0.00504047	0.0189025	0.00435232	0.0033801	0.00532736	0.0017102	0.0845425	0.0010201	0.00290124	0.0163514	0.00223066	0.0371845	0.00127118	0.00593162	0.0158202	0.00783673	0.0102115	0.056053	0.0243877	0.0173008	0.0819949	0.0139444	0.0353843	0.0306768	0.00184695	0.02111266	0.09508667	0.00830427	0.518532	0.00971455	0.00179684	0.45744	0.0042128	19.66973	0.1064334	7	39.5829	0.2757356	7.83163e-05	0.0130613	0.261655	3.7252	0.303168	0.30586	0.142653	0.24832	0.2015201	0.5281529
181	1	-3756.688	-3711.654	-45.03358	5.33607	0.1666052	0.00644667	0.0047866	0.000984614	0.0395857	0.0042382	0.0145205	0.0325761	0.0095787	0.0221109	0.0254709	0.0109603	0.039009	0.0226499	0.000971923	0.0423917	0.0137136	0.0656116	0.00602274	0.0112768	0.00930963	0.0103688	0.015085	0.0016116	0.0157316	0.0206085	3.65682e-05	0.0308822	0.0287382	0.0139067	0.00593213	0.00658501	0.0183361	0.0209711	0.0164766	0.0565334	0.0448275	0.0673395	0.0155584	0.0228828	0.00842142	0.00726172	0.058352	0.02279069	0.03248681	0.0122125	0.490103	0.00570488	0.00134227	0.48771	0.00292727	17.05166	0.1462969	7	40.20397	0.3671312	0.000133014	0.0169965	0.291158	3.69171	0.293995	0.31125	0.12243	0.272325	0.1787837	0.8182899
182	0	-3750.091	-3706.544	-43.54778	6.636544	0.2145404	0.00294963	0.0020074	0.0144408	0.00440278	0.0161978	0.0315444	0.00775982	0.0114237	0.041675	0.0193778	0.00259967	0.00169151	0.0174993	0.00812053	0.00408055	0.00170925	0.00198981	0.00642707	0.00784684	0.000458793	0.0121286	0.0688461	0.00173331	0.00283582	0.015047	0.0143026	0.0150773	0.00243695	0.0052781	0.0357622	0.00586516	0.0113302	0.0130351	0.0114269	0.00226552	0.0130572	0.00111055	0.042471	0.00829026	0.0149603	0.00373145	0.0340907	0.01355536	0.06934459	0.00737975	0.519268	0.00972834	0.00263579	0.458089	0.00289896	19.57798	0.1354829	7	39.33564	0.2741736	0.000848108	0.0425623	0.420532	3.53606	0.295886	0.313116	0.130318	0.26068	0.2048275	0.6614489
183	1	-3759.793	-3709.618	-50.17473	5.655534	0.1932268	0.00623263	0.00396609	0.00835492	0.045507	0.00142248	0.013259	0.0188945	0.0119313	0.0292213	0.00676662	0.00955093	0.0131888	0.0435149	0.00764978	0.0245777	0.0169158	0.0950475	0.0181882	0.0340676	0.00715272	0.012233	0.0367243	0.0264935	0.0151232	0.0227445	0.00558587	0.0161933	0.026851	0.0234954	0.0105606	0.00950278	0.0263912	0.0148696	0.0455694	0.047069	0.0560652	0.00975691	0.0218911	0.00817928	0.00277053	0.00660935	0.0142175	0.02328079	0.07212849	0.0149322	0.549754	0.00709734	0.00189772	0.423036	0.00328355	16.19315	0.1746094	7	40.53944	0.4130881	0.000416999	0.0299617	0.36575	3.60387	0.310613	0.280073	0.144702	0.264612	0.2467379	0.7076717
184	0	-3764.515	-3709.616	-54.89896	6.582104	0.1982805	0.00148808	0.0204857	0.0286884	0.000678868	0.00607228	0.0261518	0.020808	0.0110542	0.0395942	0.0176953	0.0105541	0.00131181	0.0247334	0.0223267	0.0035504	0.00153569	0.0351608	0.00343885	0.0059816	0.0023047	0.00182536	0.0670181	0.0285995	0.000507383	0.0205754	0.011784	0.0100709	0.00230271	0.0137308	0.0136935	0.0441644	0.00775413	0.00926039	0.0131664	0.00457382	0.011863	0.00512453	0.0499653	0.00864337	0.052123	0.00400198	0.0022625	0.01899883	-0.007814691	0.0107203	0.516565	0.00774064	0.00658539	0.455704	0.00268452	24.80008	0.1182097	7	40.81954	0.2735732	0.000500325	0.0327894	0.379155	3.58755	0.308105	0.297126	0.138158	0.256612	0.110395	1.070788
185	1	-3759.373	-3706.16	-53.2134	5.47246	0.2036585	0.00658828	0.00628959	0.0257716	0.0239063	0.00805852	0.0107469	0.0148244	0.0101274	0.0153841	0.00474853	0.0127055	0.0159117	0.0185284	0.0302828	0.0372074	0.0010526	0.0116723	0.023686	0.0153461	0.0864936	0.00702244	0.00705826	0.0168885	0.0362987	0.104596	0.00517519	0.0063128	0.0059581	0.0330015	0.00868258	0.0361793	0.00934352	0.0179285	0.0119454	0.00389369	0.0260099	0.0266796	0.033821	0.0285786	0.0076741	0.0953183	0.0154955	0.02092682	0.01499349	0.00782273	0.549064	0.00855716	0.00877236	0.422505	0.00327942	17.38899	0.1099998	7	40.79108	0.2532423	0.000601342	0.0359124	0.393139	3.57035	0.320416	0.286597	0.140586	0.252401	0.1249932	0.8800456
186	0	-3753.258	-3710.257	-43.00128	8.656096	0.1794103	0.00238161	0.000120178	0.0180054	0.00346606	0.014969	0.0172956	0.0164068	0.0135278	0.0293618	0.0131268	0.00827053	0.0031941	0.0294497	0.00319919	0.0118897	0.000657747	0.0301073	0.0036571	0.0184339	0.00532855	0.00339454	0.00098753	0.000856345	0.000714515	0.00947133	0.0370913	0.0118355	0.0176971	0.0543222	0.00111923	0.00645597	0.0129573	0.0044731	0.00334501	0.0111476	0.0125927	0.00426428	0.011011	0.0272839	0.00320983	0.000914927	0.0019578	0.01391388	-0.04602992	0.00752678	0.551858	0.00844307	0.0143487	0.416621	0.00120258	27.92274	0.1680798	8	41.29128	0.2019412	0.000240447	0.0228052	0.327833	3.64912	0.299766	0.310552	0.123848	0.265833	0.1220499	1.37714
187	1	-3763.506	-3710.284	-53.22128	5.576276	0.2222656	0.00918069	0.00745579	0.0127172	0.0420579	0.00703712	0.0142165	0.0261409	0.0065033	0.0216264	0.0716764	0.0454659	0.0107891	0.0259191	0.00858128	0.0403175	0.0133231	0.0448467	0.00246691	0.026182	0.0414104	0.0199196	0.00453162	0.00301208	0.0863405	0.0234028	0.051146	0.0189017	0.013563	0.00704957	0.00971599	0.016812	0.0176806	0.0155736	0.00182413	0.0344505	0.0312875	0.00708425	0.00340568	0.0222597	0.0085334	0.0861234	0.00610251	0.0285047	-0.02539759	0.0118672	0.583797	0.00714261	0.010473	0.3786	0.00812016	10.69009	0.1969683	8	38.51315	0.5072557	0.00106063	0.0475266	0.439243	3.51217	0.314896	0.288769	0.126357	0.269978	0.1715707	1.14803
188	0	-3746.413	-3708.032	-38.38149	7.902589	0.1620252	0.00466362	0.00429506	0.00346589	0.00228828	0.00458395	0.00824523	0.0187585	0.00798837	0.0249514	0.0129952	0.00344662	0.00138691	0.0271666	0.0471363	0.00583116	0.00344063	0.0283065	0.00449129	0.00616147	0.0167847	0.00375824	0.00694885	0.00781247	0.000555948	0.0033665	0.00709656	0.0114382	0.0173226	0.00537898	0.00430455	0.0144595	0.00649604	0.00351762	0.0144767	0.0163091	0.00839188	0.00988092	0.0128434	0.00125389	0.00689187	0.0228967	0.015181	0.01391156	0.0420608	0.00796276	0.532341	0.00923692	0.00838243	0.440753	0.00132415	28.42662	0.08407481	9	38.5471	0.1965125	0.000105205	0.0151263	0.277726	3.70704	0.30553	0.323056	0.121542	0.249872	0.1261356	0.666543
189	1	-3765.357	-3712.251	-53.10567	5.682712	0.179739	0.0285169	0.00803494	0.00443348	0.031064	0.00835147	0.0157999	0.0183444	0.0107905	0.028917	0.050457	0.0101199	0.0184384	0.0379358	0.0479844	0.00116388	0.00716227	0.0329427	0.0212919	0.0344088	0.0300765	0.00456469	0.00832222	0.0319503	0.00667807	0.047811	0.0133849	0.00993624	0.0590374	0.0233288	0.00904616	0.00114257	0.00819122	0.0314306	0.0280608	0.082077	0.0116669	0.0337796	0.00685493	0.0184971	0.0195098	0.0420953	0.0423137	0.02707995	0.0487598	0.00382148	0.571079	0.0109157	0.00535783	0.397531	0.0112943	18.08425	0.09249599	7	39.17721	0.4187178	0.000243857	0.0229651	0.328756	3.64803	0.27399	0.314206	0.125923	0.285881	0.1412558	0.654812
190	0	-3757.237	-3711.034	-46.20301	5.836912	0.1779957	0.0136926	0.0012772	0.000447417	0.00780991	0.024706	0.00249701	0.00782566	0.0103247	0.0454043	0.0103673	0.00337845	0.00324733	0.0285314	0.014521	0.0211237	0.0192176	0.0270063	0.00349346	0.00810816	0.000843535	0.02636	0.0220753	0.0101184	0.00872553	0.00598225	0.00069414	0.0394393	0.02619	0.0340131	0.0100698	0.00717036	0.0144656	0.0269774	0.0151672	0.00388932	0.00244121	0.0131161	0.0348916	0.0235031	0.00435481	0.0049002	0.0198593	0.01827382	0.04254213	0.00573506	0.566573	0.0116654	0.0170497	0.397368	0.00160874	29.05837	0.09422313	9	40.16392	0.282904	0.00022617	0.0221229	0.323851	3.6538	0.29632	0.312665	0.129537	0.261478	0.1367653	0.6889405
191	1	-3755.425	-3708.945	-46.47921	5.463562	0.151105	0.0157326	0.00557852	0.00470693	0.052389	0.00577021	0.0166993	0.037431	0.00760956	0.0339835	0.00087534	0.0328611	0.0275098	0.0173411	0.0393106	0.00112768	0.00234048	0.00811112	0.0187493	0.0225983	0.0245221	0.0204625	0.0203496	0.015254	0.0253915	0.0229589	0.00876338	0.0230425	0.0450429	0.00810307	0.00751806	0.00196129	0.0154723	0.0081128	0.0245371	0.063946	0.0344894	0.0409983	0.0420958	0.0337085	0.0139587	0.00250335	0.0158314	0.01948919	-0.007089378	0.00620987	0.608977	0.00571277	0.00571339	0.359777	0.01361	16.68487	0.1548094	7	40.7922	0.4081407	5.67804e-05	0.01113	0.245157	3.74366	0.308071	0.306511	0.120997	0.264421	0.14772	1.047992
192	0	-3772.104	-3714.901	-57.20275	6.096407	0.2061232	0.0303461	0.00469523	0.0263661	0.0552722	0.0205207	0.000987532	0.0309886	0.0126463	0.0336907	0.0199214	0.00894887	0.00161533	0.03372	0.0423813	0.0205772	0.0389761	0.00553142	0.000336735	0.00615527	0.00474696	0.00519537	0.0688989	0.0265235	0.0167925	0.0133823	0.00508639	0.00519027	0.0384538	0.00897887	0.0270457	0.0166453	0.00216729	0.00947519	0.030612	0.0247138	0.0776856	0.00613436	0.00120191	0.00552638	0.00155913	0.014149	0.0166662	0.02732099	0.04978643	0.0110091	0.574742	0.0112554	0.0114526	0.385673	0.00586815	23.84267	0.1058472	9	44.07414	0.2662137	0.000652122	0.037381	0.399449	3.56252	0.3161	0.293194	0.132817	0.257889	0.1556337	0.680105
193	1	-3761.208	-3711.152	-50.0568	5.381095	0.190389	0.0728856	0.00558562	0.00127029	0.0419961	0.0036503	0.0212423	0.0251978	0.00694977	0.0296728	0.00184545	0.0486565	0.0180392	0.0358405	0.0357704	0.00450949	0.00686175	0.00146083	0.00190634	0.0361987	0.0451484	0.0117977	0.0371975	0.00599914	0.0996717	0.0113552	0.046891	0.00989537	0.011371	0.00840646	0.00488605	0.0111211	0.0394525	0.0773378	0.0867445	0.00899382	0.00349296	0.018735	0.020697	0.0138081	0.00369148	0.0573547	0.00406224	0.02369571	0.008386811	0.0154395	0.514444	0.00893347	0.0151016	0.436788	0.00929298	16.24934	0.1972051	8	38.81969	0.4486768	0.000374854	0.0284214	0.358112	3.61309	0.284301	0.299184	0.133755	0.28276	0.2055919	0.9592065
194	0	-3754.442	-3714.261	-40.18038	5.790654	0.1785119	0.00293216	0.00983507	0.0211491	0.00125985	0.000131584	0.00702621	0.0751423	0.0112797	0.0359808	0.0124215	0.00598732	0.00578994	0.0263173	0.0124978	0.0232674	0.0175317	0.0310538	0.00847131	0.00562002	0.00340266	0.0569409	0.0054452	0.0252013	0.0164429	0.00373655	0.0010138	0.00619144	0.0231427	0.0274862	0.0174413	0.00720869	0.01593	0.00577225	0.010596	0.00128606	0.0178459	0.0128332	0.0101681	0.00665295	0.00159409	0.00357289	0.0113606	0.0126371	0.05458874	0.0123307	0.573277	0.011337	0.0115176	0.38469	0.00684763	26.78363	0.1218757	10	37.24797	0.2691505	0.000231305	0.0223707	0.325306	3.65209	0.304534	0.292409	0.14586	0.257198	0.1764644	0.690653
195	1	-3757.136	-3710.858	-46.27839	7.549594	0.2148235	0.0639175	0.00271323	0.018566	0.0251309	0.00613739	0.0138025	0.0311971	0.00678998	0.0262119	0.000595188	0.0138011	0.0384563	0.0374525	0.0106519	0.00477591	0.011813	0.00130872	0.00512072	0.0148155	0.00891296	0.0216517	0.0238104	0.0086009	0.0498514	0.00338469	0.0305897	0.00637638	0.000482938	0.00591675	0.00375111	0.00645268	0.021994	0.0682283	0.00937442	0.0167384	0.0207284	0.0095905	0.024309	0.0186382	0.00860604	0.00359991	0.0031394	0.0275982	0.06384934	0.0134756	0.579843	0.00752736	0.0131988	0.381754	0.00420084	24.98761	0.07480014	7	39.53035	0.2673599	0.00085533	0.0427409	0.421228	3.53518	0.285556	0.300313	0.12008	0.294051	0.1386495	0.539491
196	0	-3755.531	-3711.641	-43.8901	6.283435	0.1567327	0.00724294	0.0167305	0.0551594	0.0121107	0.0116637	0.00654547	0.0119082	0.0110456	0.0220132	0.00838781	0.00898759	0.0055309	0.0232081	0.0125751	0.00584293	0.00071814	0.0169675	0.00511448	0.00645826	0.00758441	0.013656	0.0364969	0.0264222	0.00768928	0.0115513	0.0581654	0.0189308	0.00605204	0.0216245	0.00383163	0.00859804	0.0197937	0.00516175	0.00466928	0.0202361	0.0130551	0.0105501	0.022037	0.00109765	0.00732467	0.010832	0.0166651	0.01604732	0.01851207	0.0103527	0.565483	0.00793712	0.0122204	0.396688	0.00731846	22.92987	0.08586556	8	38.11663	0.3604284	7.8868e-05	0.0131069	0.262027	3.72479	0.311657	0.28856	0.116096	0.283687	0.1043776	0.8226433
197	1	-3741.233	-3718.801	-22.43233	5.917983	0.1892684	0.00297447	0.00554427	0.0085408	0.0268658	0.00494514	0.0071769	0.0170513	0.0117816	0.0265976	0.0114564	0.000778988	0.0358296	0.0285915	0.00943994	0.0034136	0.00620155	0.00316587	0.00730328	0.00621945	0.00708559	0.013102	0.00520357	0.0227332	0.00506831	0.000888953	0.0169929	0.00229818	0.000163259	0.00325207	0.00873078	0.00633603	0.00957219	0.0122483	0.0099426	0.0197059	0.0121373	0.0131368	0.00442665	0.00621505	0.00473179	0.0254094	0.00924877	0.009654924	0.0437952	0.0132572	0.570445	0.0110428	0.0173667	0.384229	0.00365882	25.34155	0.1239014	7	37.4229	0.4509999	0.000359093	0.0278229	0.355074	3.61674	0.297646	0.313173	0.124428	0.264753	0.1676966	0.7388427
198	0	-3743.995	-3707.56	-36.43489	5.58425	0.1813137	0.00543713	0.0184735	0.0122001	0.0506322	0.0377627	0.00905428	0.00500891	0.012345	0.0312485	0.0157296	0.00428036	0.00648647	0.0199498	0.0157037	0.00548061	0.0275689	0.0263289	0.00529015	0.0170279	0.00779062	0.0335717	0.0201482	0.0142026	0.00241847	0.00842703	0.0147462	0.0238266	0.0134535	0.00697366	0.00140903	0.015114	0.0063197	0.0122081	0.0101706	0.00781825	0.00209905	0.0127321	0.00842602	0.00278172	0.0111367	0.000443069	0.000855072	0.01686373	0.008944246	0.00894287	0.629148	0.00935013	0.00451589	0.342665	0.00537755	26.2894	0.1139308	9	38.61325	0.2847377	0.000260694	0.0237384	0.333164	3.64284	0.308812	0.306464	0.122258	0.262465	0.122875	0.9272086
