Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4750	-3759.065	-3717.197	-41.86767	3.904274	0.1990178	0.0196976	0.064605	0.00480276	0.0207336	0.00651669	0.00228085	0.0386287	0.0134725	0.0584078	0.0308058	0.00594043	0.00553377	0.0323761	0.0235464	0.00401354	0.0163023	0.0940795	0.00582925	0.0270048	0.0168198	0.0205953	0.0431143	0.0178595	0.0087065	0.00513655	0.00693642	0.0434633	0.000755397	0.0328371	0.00310002	0.0632593	0.00760224	0.0291205	0.0185778	0.00303934	0.0115827	0.0399785	0.0139218	0.00627493	0.0102364	0.00311926	0.0212446	0.0218692	0.03595393	0.0105975	0.481051	0.00337101	0.016396	0.473151	0.0154339	12.12287	0.1444754	8	38.54806	0.4870664	0.000513403	0.0332108	0.38109	3.58519	0.299258	0.292133	0.117868	0.290741	0.1804293	0.8007312
4760	-3759.896	-3718.464	-41.43213	3.348299	0.1745844	0.00472869	0.0565366	0.0104348	0.0190872	0.00666157	0.00522955	0.0287746	0.0218344	0.0345932	0.0231456	0.00452691	0.0106192	0.0243725	0.0167991	0.0110817	0.00690799	0.0444316	0.00430723	0.0228119	0.0140164	0.0254819	0.0105519	0.00156994	0.00797701	0.0193716	0.0153214	0.00948647	0.00659041	0.00340545	0.00872234	0.0397249	0.0216173	0.0225807	0.0148325	0.00659822	0.0147299	0.0404875	0.025197	0.00799829	0.0559578	0.0093878	0.028396	0.01765413	0.03484906	0.00871111	0.59525	0.00596677	0.0176185	0.363352	0.00910187	13.47928	0.1246627	8	39.02991	0.5308644	0.000194337	0.0205184	0.314174	3.66511	0.300842	0.293422	0.141248	0.264488	0.1595117	0.7815267
4770	-3750.216	-3708.808	-41.40754	4.659768	0.2041073	0.00542736	0.0494321	0.0189111	0.043612	0.00566157	0.00345581	0.00426237	0.0214514	0.0396075	0.0217583	0.00959399	0.00263769	0.0244851	0.0290465	0.0176138	0.0354245	0.0463436	0.004771	0.0176002	0.0149192	0.0134928	0.00250127	0.0138893	0.0337474	0.055601	0.0134464	0.0394558	0.0160258	0.0161518	0.00259202	0.016134	0.0249526	0.0125565	0.00531923	0.0133937	0.00942216	0.00866369	0.0123821	0.00838579	0.020693	0.0281823	0.00566233	0.02043218	0.04871742	0.00884979	0.604726	0.00487322	0.0075215	0.369137	0.00489277	13.26113	0.1767407	7	37.24719	0.4535328	0.000610375	0.0361781	0.394292	3.56892	0.299432	0.298221	0.130223	0.272123	0.2254581	0.7839181
4780	-3762.907	-3710.139	-52.76797	4.301871	0.1715722	0.00185441	0.0193621	0.0707878	0.0213734	0.06922	0.0541182	0.0475118	0.0150391	0.036809	0.0200485	0.0115659	0.00123422	0.0241269	0.00780063	0.0308159	0.00700368	0.0434667	0.00577852	0.0240089	0.0136134	0.0401207	0.0789298	0.0276079	0.0169276	0.0239829	0.00421896	0.0577316	0.00322724	0.0192322	0.00905147	0.026481	0.0241766	0.00982495	0.00900043	0.0215941	0.0444407	0.00484641	0.0199149	0.0404289	0.0408898	0.0355893	0.0255819	0.0324966	0.0835406	0.00948002	0.498809	0.00617434	0.0095297	0.467694	0.00831324	12.56124	0.148387	8	41.59884	0.4594764	0.000169122	0.0191503	0.305546	3.67513	0.289055	0.306507	0.138333	0.266105	0.2319276	0.6397988
4790	-3766.772	-3716.532	-50.24036	3.943914	0.1628485	0.0284619	0.136941	0.000919785	0.0192532	0.0286836	0.0120247	0.15851	0.0265312	0.0354642	0.0171016	0.00556208	0.00648732	0.0305335	0.0341423	0.00943947	0.00636115	0.0453414	0.00823355	0.0173458	0.0172114	0.0294866	0.00928039	0.045268	0.0052442	0.0226005	0.029446	0.0576898	0.0363954	0.00170769	0.0133376	0.0193626	0.0143952	0.0098642	0.0172965	0.00892878	0.00581595	0.0319957	0.0209097	0.0142398	0.0168995	0.0231424	0.0394967	0.03087102	0.01906994	0.00972631	0.483638	0.00910253	0.00682143	0.479845	0.0108666	12.65124	0.2051353	8	38.43174	0.4544493	0.000109843	0.0154541	0.280151	3.70428	0.308952	0.286448	0.11655	0.288049	0.2242052	0.9149443
4800	-3748.387	-3709.408	-38.97847	3.93824	0.2038378	0.000529545	0.0166916	0.0122621	0.000662127	0.0389243	0.0379792	0.0137355	0.0194338	0.039489	0.0236675	0.00251004	0.0069447	0.0352646	0.0520971	0.0108623	0.00835882	0.0372992	0.00355943	0.0162404	0.0125279	0.00918605	0.0423138	0.0220212	0.00816832	0.00451792	0.00985359	0.00112873	0.0223971	0.0079014	0.00758453	0.0335641	0.0185193	0.02068	0.0211412	0.0113929	0.00231622	0.0110094	0.0257038	0.015467	0.000761587	0.0289002	0.0442941	0.01521538	0.06373699	0.00850723	0.480921	0.0108184	0.00497937	0.477149	0.0176255	12.38941	0.1603598	8	37.72528	0.29757	0.000604939	0.0360184	0.3936	3.56978	0.303854	0.307276	0.132025	0.256845	0.2240968	0.7155827
4810	-3751.152	-3713.033	-38.1199	4.09303	0.1856196	0.031172	0.00046948	0.0224737	0.00466212	0.00813995	0.0223471	0.0266509	0.0142436	0.0374192	0.0236132	0.00472911	0.00356071	0.0267486	0.016852	0.0065115	0.00225602	0.0360454	0.00602456	0.0107481	0.0120111	0.0154549	0.00606248	0.00160129	0.00246349	0.00988013	0.0398623	0.0242166	0.0195749	0.00087943	0.00101459	0.0114469	0.0131985	0.0308771	0.0150221	0.0222334	0.0860894	0.0164348	0.0513481	0.028325	0.00839699	0.0261782	0.02156	0.01829901	0.01935008	0.0107482	0.554164	0.012466	0.00514894	0.398508	0.0189644	12.65917	0.1446703	7	38.24709	0.4109242	0.000311097	0.0259131	0.345098	3.62868	0.295849	0.298316	0.151994	0.253841	0.1640204	0.8820264
4820	-3747.216	-3709.952	-37.26456	4.193968	0.1843355	0.0108282	0.0196848	0.0212462	0.00230405	0.00680302	0.00339625	0.0597515	0.0251122	0.0388437	0.0264535	0.00737376	0.00324417	0.0212398	0.0262728	0.0114295	0.0110175	0.0515353	0.0095796	0.0151512	0.0171726	0.0273944	0.0695096	0.0199212	0.00291991	0.0146124	0.00364016	0.0134022	0.0383017	0.00662984	0.0140198	0.00235839	0.0670147	0.00949727	0.00396601	0.0120146	0.00670513	0.000186426	0.0459028	0.00989084	0.00868792	0.0198728	0.0141171	0.01952801	0.07996999	0.011781	0.513581	0.0114096	0.00564366	0.436798	0.0207866	10.80853	0.1174879	8	37.2652	0.3624238	0.000295379	0.0252555	0.341557	3.63289	0.298686	0.298869	0.139701	0.262744	0.1974579	0.5950023
4830	-3759.098	-3714.903	-44.19438	3.513776	0.2335417	0.0335622	0.0283006	0.0025075	0.0183845	0.0222197	0.00258012	0.0221763	0.0156276	0.0441259	0.0282669	0.00634974	0.000615811	0.0278309	0.0213039	0.0558064	0.00870189	0.0500647	0.00888032	0.0108296	0.00956811	0.00666741	0.0563307	0.0228148	0.00257045	0.0202086	0.0336844	0.0916507	0.0258413	0.0205746	0.0135644	0.0519376	0.0120829	0.0223108	0.00812645	0.0462875	0.0197878	0.0139102	0.0192948	0.0168571	0.0586975	0.0117331	0.0199125	0.02275526	0.08247692	0.0122737	0.514879	0.0127052	0.00448717	0.437902	0.0177535	10.07041	0.1672984	8	38.00054	0.3676934	0.00143137	0.0550891	0.465469	3.47801	0.30117	0.294873	0.129687	0.274269	0.2497753	0.6697956
4840	-3758.974	-3711.852	-47.12204	4.011629	0.1752943	0.0429522	0.0151514	0.004247	0.00651792	0.0420336	0.00938894	0.0842499	0.018166	0.0369822	0.0225256	0.00749555	0.00285566	0.0445431	0.0279884	0.00643174	0.00748382	0.0416631	0.00888883	0.0178459	0.0159224	0.0220928	0.0377922	0.010727	0.0167998	0.0048847	0.0478661	0.0382005	0.0735945	0.029795	0.00837452	0.0101234	0.0448801	0.0161344	0.0117688	0.00521793	0.0153028	0.0432684	0.00672887	0.00965039	0.0014	0.020192	0.00465835	0.02248403	0.03979057	0.0142671	0.556627	0.0147688	0.00342353	0.40694	0.00397436	11.96913	0.1332288	8	41.07945	0.2722694	0.000200667	0.0208475	0.316196	3.66276	0.28834	0.304674	0.125751	0.281234	0.1730194	0.7700225
4850	-3766.179	-3714.53	-51.64915	3.663892	0.2151738	0.0670671	0.0108078	0.117036	0.0187542	0.0121194	0.0233568	0.00134859	0.0167708	0.0310839	0.0269128	0.0071124	0.00471344	0.0256184	0.0915896	0.091237	0.0128684	0.0366592	0.00687863	0.0193091	0.00626664	0.0190691	0.00112183	0.0240604	0.0346483	0.0116262	0.00264018	0.00360071	0.0267857	0.0231128	0.00510349	0.0481784	0.017946	0.0499987	0.0481944	0.00163049	0.00610368	0.00421501	0.0321748	0.0315281	0.0069338	0.0232166	0.0273562	0.02516604	0.1061139	0.0103458	0.574597	0.0152456	0.0134021	0.385028	0.00138201	12.47265	0.1207584	8	37.49209	0.4706966	0.000864324	0.0429621	0.422089	3.53408	0.267151	0.331252	0.113264	0.288333	0.2268722	0.5322748
4860	-3758.696	-3710.787	-47.90924	3.669699	0.1752781	0.0351134	0.00580817	0.0106064	0.0752995	0.0128451	0.00323808	0.0175619	0.0198532	0.05194	0.0234269	0.00674835	0.00124181	0.0313571	0.0421827	0.0654228	0.0171909	0.0273939	0.0101901	0.0136425	0.0125572	0.0140788	0.0220054	0.0206167	0.0132257	0.0175293	0.056693	0.0321058	0.0209157	0.00286056	0.0401702	0.0287035	0.0161645	0.0243522	0.0418995	0.0277597	0.00023168	0.0135567	0.044125	0.00462827	0.000515017	0.0581511	0.00894694	0.02942936	0.005070675	0.00908377	0.580615	0.0154053	0.0048828	0.389061	0.000951706	13.43739	0.1451037	8	37.20837	0.3719042	0.000200522	0.02084	0.31615	3.66281	0.274919	0.289545	0.128482	0.307054	0.1501744	0.9662347
4870	-3767.727	-3709.402	-58.32534	4.183253	0.20027	0.00834834	0.0750071	0.0023189	0.0327944	0.0480217	0.00521411	0.00466621	0.0207942	0.0460898	0.0235871	0.00475843	0.0068037	0.0250764	0.00690796	0.00781404	0.117096	0.0499833	0.00779519	0.0138785	0.0173291	0.0257577	0.00723932	0.131374	0.0342299	0.0223695	0.0223087	0.00959671	0.0141086	0.00768943	0.0225523	0.0443315	0.00905977	0.0139246	0.0225557	0.0126876	0.000546948	0.0217587	0.0179134	0.0216229	0.0412886	0.0351809	0.0021308	0.03080274	0.02818439	0.0107514	0.491733	0.0142284	0.00813974	0.468183	0.00696466	12.81511	0.1620947	7	38.25687	0.5589804	0.000536167	0.0339314	0.384362	3.58117	0.300925	0.291895	0.123173	0.284007	0.1902791	0.8518787
4880	-3768.543	-3715.367	-53.17659	3.777961	0.1465633	0.0045849	0.00439226	0.0120126	0.0154594	0.0105682	0.0382461	0.00674672	0.0161879	0.0345717	0.0336417	0.00383685	0.00211552	0.0296015	0.0264118	0.0341101	0.00466789	0.0151252	0.00714846	0.0257136	0.0161115	0.0314669	0.00151573	0.0705398	0.00878977	0.0170728	0.0756361	0.00462936	0.00977291	0.00516367	0.00187233	0.037032	0.0266906	0.0173976	0.0418305	0.00555052	0.0179418	0.00563913	0.0311324	0.0364641	0.0631448	0.102474	0.0124827	0.02929962	0.1023963	0.0107355	0.492297	0.00529995	0.00814907	0.468719	0.0147996	11.16029	0.153473	6	41.23377	0.2946041	4.2759e-05	0.00966453	0.231437	3.75886	0.307871	0.312472	0.115137	0.26452	0.2558692	0.5998101
4890	-3763.392	-3711.192	-52.20009	3.547155	0.1798381	0.0143644	0.00292712	0.000925516	0.0363234	0.0120919	0.0329288	0.0348742	0.0172828	0.031799	0.0193634	0.0034194	0.00116674	0.0279471	0.0319128	0.00570837	0.0175781	0.0111455	0.0120141	0.0100018	0.009853	0.0164569	0.00278956	0.00434454	0.0369679	0.030267	0.0603697	0.0772203	0.0267055	0.00138482	0.00433826	0.0433507	0.0249727	0.0456942	0.0265834	0.02477	0.0924884	0.00636923	0.0113036	0.0162097	0.0142188	0.0554753	0.0196561	0.02891034	0.04854273	0.0176615	0.50148	0.00987843	0.00423083	0.457225	0.00952483	11.30106	0.1240184	7	37.73144	0.2747993	0.000244892	0.0230134	0.329034	3.64771	0.292606	0.316417	0.143275	0.247702	0.1725612	0.7186926
4900	-3771.004	-3717.29	-53.71375	3.542862	0.1811812	0.101712	0.0785089	0.0211164	0.0285926	0.00277743	0.0342444	0.0547188	0.0278963	0.0315855	0.0134871	0.00449159	0.000373383	0.0221226	0.0494052	0.0185602	0.0209003	0.0569171	0.0147839	0.0186505	0.00876721	0.0767703	0.00351198	0.00726301	0.0237751	0.00718436	0.0417219	0.0124815	0.015776	0.00114156	0.0499189	0.0375989	0.0136467	0.0188119	0.013461	0.00267326	0.00359178	0.000704177	0.0198821	0.0228434	0.00832425	0.0718801	0.0478796	0.02653966	0.05894009	0.00989568	0.477697	0.00940996	0.0102648	0.486316	0.00641619	10.14743	0.1374101	7	42.01241	0.3457992	0.000259245	0.0236729	0.332794	3.64327	0.301449	0.299005	0.134322	0.265224	0.1963502	0.6998216
4910	-3751.841	-3713.055	-38.78604	3.769749	0.195987	0.00033336	0.0196515	0.0067886	0.0125684	0.00328923	0.000677244	0.009472	0.0144309	0.0313553	0.0250628	0.00640236	0.0039625	0.0212177	0.0259015	0.173181	0.00822464	0.0371423	0.00969377	0.0108186	0.00845513	0.0287143	0.00362669	0.012225	0.0156567	0.00219423	0.0303828	0.0232058	0.000214665	0.006388	0.00384474	0.0395677	0.0116679	0.0235205	0.0233515	0.00394303	0.00075601	0.0413949	0.029001	0.0115483	0.0191665	0.0377942	0.0422276	0.02077053	0.03778725	0.0112742	0.468657	0.00896909	0.0100706	0.494735	0.00629476	10.31699	0.1646187	8	38.12799	0.5369006	0.000461162	0.0314929	0.373103	3.59494	0.280508	0.30525	0.120571	0.29367	0.202406	0.8133096
4920	-3780.613	-3712.086	-68.52746	2.559782	0.1753576	0.0107317	0.049278	0.0248305	0.0530133	0.0577286	0.0355929	0.0167927	0.0230902	0.0379581	0.0343898	0.00649328	0.00379926	0.0306153	0.0775265	0.0742924	0.0889456	0.0294461	0.0101668	0.0134223	0.00969399	0.13208	0.10306	0.00295047	0.0221398	0.0410448	0.019626	0.00870076	0.00513112	0.0472044	0.0640785	0.00907648	0.109037	0.0235069	0.0452466	0.028514	0.00315202	0.121988	0.0643192	0.0367735	0.107017	0.0691818	0.0343677	0.05217283	0.06889724	0.018434	0.5699	0.00379136	0.0115756	0.38749	0.00880913	10.08809	0.1811982	8	42.29241	0.3475177	0.00020124	0.020877	0.316376	3.66255	0.284836	0.307882	0.124564	0.282718	0.2500954	0.7245162
4930	-3756.126	-3707.019	-49.10665	2.622907	0.1803814	0.0221094	0.00740773	0.00577154	0.0467554	0.0665927	0.0220169	0.00164786	0.0239928	0.0625105	0.023776	0.0084713	0.0067913	0.0362379	0.00686707	0.0432268	0.00704771	0.012912	0.0203795	0.0116812	0.0110086	0.00390208	0.00836644	0.0274529	0.0177346	0.05773	0.0247236	0.0588611	0.00500104	0.0155969	0.00128644	0.0275826	0.0417459	0.0396281	0.057	0.00373449	0.00153356	0.0245891	0.0952864	0.0106377	0.023465	0.109334	0.0158166	0.03567263	0.008619389	0.0107702	0.574996	0.00367679	0.0116791	0.390955	0.00792323	10.45008	0.1820982	7	37.98295	0.4180802	0.000250625	0.0232791	0.330557	3.64591	0.287196	0.308255	0.122214	0.282334	0.1907176	0.9548055
4940	-3769.517	-3718.151	-51.36598	2.637044	0.200313	0.0284531	0.015657	0.0601607	0.052044	0.017776	0.00764948	0.0462691	0.021285	0.0560069	0.0298387	0.0105568	0.00439586	0.0567494	0.0674113	0.0830223	0.0686098	0.052609	0.0214147	0.0159757	0.0165986	0.0183044	0.0203897	0.00351782	0.0186543	0.00414912	0.0353781	0.00489292	0.0138245	0.0211751	0.0165429	0.0102033	0.0716747	0.0483943	0.0367025	0.0039452	0.0722128	0.0269726	0.0243706	0.0208093	0.0744921	0.0342533	0.0257203	0.0254609	0.08949045	0.00608346	0.583724	0.00292667	0.00935573	0.390005	0.00790499	10.13743	0.1164342	8	37.22043	0.5726816	0.000536962	0.0339563	0.384475	3.58103	0.312243	0.28179	0.127502	0.278465	0.2059246	0.5654213
4950	-3771.078	-3713.735	-57.34372	2.772998	0.213117	0.0405505	0.0332131	0.0312868	0.00647183	0.0308942	0.0340583	0.0278339	0.0237815	0.045497	0.027857	0.0190792	0.00587301	0.0374716	0.00202746	0.096153	0.0101225	0.0578536	0.0137607	0.015904	0.0116288	0.0208228	0.0303093	0.00197151	0.0470444	0.00900282	0.0133218	0.0577408	0.0167045	0.0683496	0.161327	0.0658033	0.043241	0.037935	0.104664	0.00146399	0.0415979	0.0136459	0.0194299	0.0156781	0.0508456	0.0316795	0.0233013	0.02884608	0.1310494	0.00434634	0.542033	0.00837696	0.00810581	0.419886	0.0172525	10.31122	0.1570513	8	37.24313	0.4966034	0.000812434	0.0416688	0.417017	3.5405	0.300568	0.305779	0.125025	0.268628	0.2881007	0.5451264
4960	-3752.021	-3712.693	-39.32783	2.876894	0.1602356	0.00887438	0.0261112	0.0256326	0.00766755	0.000418351	0.0016922	0.000850173	0.0303195	0.0356502	0.0267212	0.00624169	0.00227241	0.0356822	0.0148761	0.0255241	0.00962667	0.00983071	0.00975342	0.0210024	0.0104591	0.0185916	0.0149475	0.00298318	0.013382	0.0149091	0.00260991	0.0566125	0.00933173	0.0248464	0.00511735	0.028371	0.0607696	0.0212258	0.0538323	0.00214048	0.0117146	0.0491202	0.0416854	0.0236986	0.0146237	0.0940462	0.0231739	0.0169933	0.08647821	0.0052827	0.548789	0.00529402	0.00342959	0.423002	0.0142034	9.888276	0.1191649	7	37.22917	0.596597	9.56425e-05	0.0144263	0.272438	3.71304	0.32143	0.309299	0.116591	0.25268	0.2056431	0.5794743
4970	-3764.089	-3707.585	-56.50418	2.775136	0.1441256	0.00149693	0.0246038	0.0102647	0.00481829	0.00293748	0.00470576	0.0409075	0.0266228	0.0418466	0.0280056	0.00726263	0.00306141	0.0284656	0.0596832	0.0298052	0.00519756	0.00826322	0.0100853	0.0183989	0.0179936	0.0461647	0.0687006	0.00170391	0.0327112	0.100259	0.00600446	0.072232	0.0380145	0.00494667	0.0386341	0.0471579	0.0407936	0.0181949	0.041004	0.0298162	0.024737	0.0453064	0.0190503	0.052915	0.0136944	0.0988108	0.00347371	0.02718758	0.1530209	0.00800494	0.525422	0.00809573	0.00275555	0.454104	0.00161711	10.84721	0.1143176	7	39.10087	0.359729	3.64509e-05	0.00892611	0.224043	3.76699	0.290011	0.319427	0.123086	0.267476	0.2673384	0.4276137
4980	-3756.581	-3711.484	-45.09661	3.26471	0.1672288	0.0049321	0.0327467	0.00237404	0.0419693	0.0965662	0.00673849	0.0293552	0.0229806	0.04613	0.0315759	0.00354425	0.00922443	0.0321409	0.000637464	0.000280702	0.00565905	0.0647829	0.00496349	0.0182307	0.0195849	0.0319866	0.0728811	0.0201117	0.000395973	0.0183187	0.0213594	0.0084516	0.0519564	0.0394275	0.00357549	0.0273496	0.0427004	0.044187	0.00938305	0.0296141	0.022615	0.0377626	0.0147771	0.0605131	0.00911334	0.0559937	0.00262771	0.02659299	0.02004746	0.00936679	0.549633	0.0114013	0.00488928	0.423018	0.00169162	10.30794	0.154333	8	37.83765	0.5465693	0.000137193	0.0172598	0.292975	3.68963	0.294061	0.297117	0.146282	0.26254	0.1743804	0.8850361
4990	-3750.078	-3705.519	-44.5585	3.257081	0.1816483	0.0340982	0.0373871	0.0132632	0.0435708	0.00231946	0.044497	0.06213	0.0253883	0.0442046	0.0230146	0.00935596	0.00272172	0.0348661	0.00572195	0.0418181	0.00719174	0.0529006	0.0063998	0.0227443	0.0114658	0.00329075	0.000558649	0.00407451	0.00407195	0.0030336	0.00167018	0.0091121	0.0101643	0.0627039	0.00273395	0.0401606	0.0383805	0.0272996	0.02886	0.0176584	0.0213379	0.0458551	0.026946	0.0172612	0.0233821	0.0256712	0.0547223	0.02660481	-0.006021918	0.00947904	0.547897	0.0113653	0.00366797	0.426757	0.000834184	10.89965	0.189703	8	38.07286	0.4073733	0.000264378	0.0239042	0.334097	3.64173	0.30518	0.295491	0.130655	0.268674	0.183681	1.032785
5000	-3777.821	-3712.756	-65.06582	2.574708	0.1738546	0.0145419	0.136875	0.0100141	0.034981	0.059326	0.00484868	0.0433707	0.0316629	0.0453476	0.0202367	0.00707669	0.00294243	0.0586093	0.0028199	0.0890638	0.00686132	0.0763938	0.0109892	0.0222726	0.0145277	0.11257	0.00481646	0.0791931	0.0232291	0.0757652	0.024509	0.0973817	0.000167461	0.0117421	0.0448515	0.0535788	0.144189	0.0223199	0.0476983	0.00573742	0.00280479	0.0772938	0.0100709	0.0162096	0.00291031	0.0553661	0.0576761	0.03396752	0.00806453	0.00324096	0.556545	0.0157026	0.00600874	0.417793	0.000709318	10.30661	0.1478771	7	37.98013	0.4822196	0.000187986	0.0201827	0.31209	3.66754	0.280199	0.33006	0.124102	0.265639	0.1559416	0.9482849
5010	-3746.109	-3711.59	-34.51932	3.224552	0.2206784	0.0147091	0.0121645	0.0274331	0.0102432	0.0130188	0.00645815	0.013322	0.0282184	0.056391	0.0395139	0.0130163	0.00295754	0.0492201	0.00867888	0.0152429	0.0543313	0.0863709	0.0129839	0.0146545	0.00289859	0.0086265	0.0300847	0.0218747	0.0287596	0.0125077	0.00657398	0.0201122	0.0177909	0.00575428	0.000274483	0.0301327	0.00259438	0.0284953	0.0302831	0.00257608	0.0129495	0.000767627	0.0292245	0.00224531	0.0177553	0.00297212	0.00882418	0.01692459	0.02795819	0.0120533	0.491535	0.00933925	0.00676504	0.479681	0.000626463	10.36085	0.1488311	7	39.15207	0.3380485	0.0010143	0.0464914	0.435449	3.51705	0.296852	0.295946	0.129512	0.277691	0.1767893	0.8418559
5020	-3744.739	-3712.711	-32.02792	2.956525	0.2406807	0.0381505	0.0109236	0.042932	0.00715526	0.00575765	0.0131259	0.0227202	0.0297664	0.0533343	0.0450839	0.00698058	0.00419616	0.0420135	0.0140362	0.00104572	0.033402	0.0260766	0.0104673	0.013052	0.003678	0.0018144	0.00220374	0.0208145	0.0151884	0.00823737	0.00236539	0.00838828	0.00443631	0.0155244	0.0206596	0.00570206	0.0547136	0.0199699	0.0196411	0.00181016	0.0106645	0.00863478	0.0145578	0.0237217	0.00700869	0.0369242	0.0210612	0.01498024	0.03585258	0.0169031	0.50474	0.0120899	0.00581262	0.459811	0.000643293	12.14177	0.1550711	7	37.38366	0.423397	0.00170551	0.0600472	0.481416	3.45683	0.277963	0.313164	0.147589	0.261285	0.1909237	0.8122151
5030	-3762.165	-3709.256	-52.9091	2.676798	0.187414	0.00537068	0.0313628	0.0234656	0.0068499	0.00720095	0.00883795	0.017101	0.0313229	0.0584743	0.0423935	0.00624618	0.00420526	0.053016	0.04743	0.092443	0.0436019	0.0576272	0.0140105	0.0181503	0.00852586	0.00919929	0.0294806	0.0300059	0.00744224	0.0109417	0.0212751	0.0414905	0.0106357	0.00408089	0.0119458	0.0141328	0.094523	0.0355638	0.0183212	0.0325185	0.0122095	0.0261759	0.0181597	0.0312199	0.0653395	0.0644328	0.0192668	0.03423589	0.08388257	0.00876016	0.584214	0.0139935	0.00370617	0.384802	0.00452454	11.49804	0.08644176	8	38.0668	0.3841785	0.000334074	0.0268447	0.35002	3.6228	0.292231	0.301057	0.126887	0.279825	0.1703243	0.5075127
5040	-3758.366	-3713.646	-44.71986	2.615005	0.1429098	0.016715	0.00196277	0.000934174	0.0159239	0.0180609	0.0283158	0.00644625	0.0252211	0.0479082	0.0266747	0.00777933	0.000826552	0.0300553	0.0292957	3.67681e-05	0.0108653	0.00184501	0.0105822	0.0213258	0.00940604	0.00416317	0.015826	0.0172914	0.0315909	0.00341207	0.0299982	0.012271	0.0375634	0.00589386	0.0114372	0.0535189	0.0594488	0.0476274	0.0538499	0.0229524	0.0710588	0.0266363	0.029323	0.0271761	0.027769	0.0727113	0.019091	0.020433	0.05262099	0.0108625	0.602268	0.0144259	0.00213741	0.368784	0.0015221	11.78647	0.1262202	7	37.9587	0.3068544	3.3593e-05	0.00857043	0.220349	3.77105	0.291745	0.315517	0.107485	0.285252	0.1788411	0.7057669
5050	-3781.155	-3718.337	-62.81805	3.573176	0.1701819	0.0897551	0.0724302	0.0160788	0.0225789	0.0523536	0.0110098	0.0445672	0.0246316	0.0620375	0.0233257	0.0147967	0.000840479	0.039009	0.0371154	0.0234592	0.00852944	0.0208982	0.0122767	0.026884	0.0281019	0.0360443	0.0118978	0.00155785	0.0105436	0.00564521	0.0537614	0.023683	0.0192415	0.0346812	0.00715285	0.014603	0.0133454	0.0373581	0.0518955	0.0800385	0.0462961	0.0256009	0.0287304	0.00178198	0.0478328	0.0404097	0.0249783	0.02203826	0.05929614	0.00455281	0.487581	0.00597861	0.00684229	0.488117	0.00692839	13.68274	0.1365989	6	39.16655	0.2394194	0.00015835	0.0185344	0.301538	3.67977	0.282463	0.310366	0.139731	0.26744	0.195895	0.6973066
5060	-3751.848	-3714.545	-37.30329	3.7831	0.1726003	0.0551286	0.000757308	0.0489839	0.00660883	0.00626257	0.0108259	0.0235981	0.0201889	0.0453649	0.0320471	0.00454837	0.0058382	0.0388771	0.0487126	0.00703074	0.00257628	0.00873266	0.0136599	0.0214549	0.0183121	0.00258118	0.0118307	0.0120754	0.00788821	0.0160321	0.000753856	0.000500245	0.0128703	0.02702	0.00214723	0.0328093	0.0181315	0.0147286	0.0334529	0.00695253	0.0176416	0.00804358	0.028718	0.0050117	0.00943376	0.0646171	0.0299068	0.0146598	0.03972966	0.00590881	0.443657	0.0135732	0.0058608	0.518319	0.0126807	22.95147	0.1851227	8	37.28227	0.3657292	0.000177434	0.019612	0.308499	3.67171	0.314117	0.314579	0.107367	0.263936	0.2248524	0.8233078
