Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
5280	-13139.79	-13112.9	-26.8889	0.7780231	0.308601	0.175823	0.171704	0.151088	0.273345	0.128733	0.249383	0.146192	0.182644	0.410581	0.116895	0.169527	0.27882	0.264736	0.206543	0.325979	0.395175	0.305139	0.2764	0.0915849	0.163475	0.123717	0.605969	0.133699	0.0181028	0.224291	0.331579	0.0866058	0.0353879	0.0767212	0.13195	0.191659	0.15245	0.000431825	0.022646	0.0827313	0.0575937	0.102789	0.160682	0.0295711	0.0820804	0.0961423	0.0662977	0.0330303	0.380712	0.0412108	0.0170609	0.45561	0.0723764	0.3944567	0.353368	0.369607	0.0624512	0.214573	0.0908744	0.398133	0.950674	2.56032	7.605464
5290	-13129.79	-13105.2	-24.58545	0.7872422	0.338706	0.133885	0.162709	0.194899	0.23403	0.158247	0.256796	0.157839	0.140738	0.443612	0.104423	0.120117	0.262881	0.279705	0.227446	0.324056	0.306276	0.223477	0.249982	0.106683	0.131431	0.0900334	0.570204	0.119417	0.0358399	0.226426	0.307241	0.0281856	0.0821807	0.0900846	0.125729	0.185952	0.211937	0.00248038	0.0529686	0.0665292	0.0535573	0.0655987	0.223801	0.0221661	0.074399	0.130892	0.0515554	0.0339749	0.391599	0.0423893	0.0175488	0.446904	0.0675838	0.3944567	0.353368	0.369607	0.0624512	0.214573	0.0928412	0.401946	0.953356	2.55186	7.375119
5300	-13133.61	-13114.27	-19.33468	0.8116318	0.249984	0.174697	0.154736	0.132124	0.194929	0.214548	0.252291	0.139721	0.149324	0.342682	0.128134	0.191434	0.214073	0.228864	0.184575	0.262548	0.274515	0.195013	0.249982	0.132813	0.234023	0.156091	0.48843	0.0794147	0.0426317	0.192167	0.18434	0.031328	0.0209295	0.05257	0.0876107	0.216862	0.231429	0.000928954	0.0678871	0.0837718	0.0809755	0.0765934	0.229848	0.0303274	0.0877623	0.090524	0.016608	0.0325704	0.390698	0.0450497	0.0183768	0.445876	0.0674284	0.3778164	0.353368	0.369607	0.0624512	0.214573	0.0980314	0.411775	0.960127	2.53007	6.850042
5310	-13132.9	-13111.03	-21.86656	0.7593281	0.29735	0.151607	0.230463	0.181881	0.198162	0.134158	0.241302	0.176576	0.143716	0.421946	0.133955	0.143015	0.248503	0.225794	0.248067	0.341864	0.249446	0.252908	0.221234	0.0790112	0.144067	0.124941	0.469731	0.0710733	0.0384004	0.205812	0.186472	0.0148182	0.0785309	0.102622	0.0877509	0.257761	0.157433	0.000851918	0.0544224	0.0521478	0.0439779	0.137298	0.0967112	0.0714121	0.203374	0.155044	0.0276213	0.0319351	0.396518	0.0457208	0.0186506	0.452518	0.0546574	0.3616739	0.347057	0.373215	0.0630608	0.216668	0.0868799	0.390229	0.945015	2.57788	7.10323
5320	-13131.08	-13111.05	-20.03388	0.8959342	0.231812	0.188428	0.180558	0.14564	0.241397	0.0971718	0.256831	0.192614	0.15762	0.358063	0.0856066	0.165088	0.260292	0.282065	0.221495	0.32532	0.339392	0.240659	0.233415	0.0863194	0.170434	0.119303	0.495689	0.0927947	0.026754	0.291697	0.19563	0.026478	0.0594573	0.105415	0.0806021	0.210872	0.171177	0.00069712	0.0604358	0.0510948	0.0653851	0.033775	0.139045	0.0319527	0.101169	0.0856014	0.0147158	0.0339348	0.365026	0.0485838	0.0135211	0.480855	0.05808	0.3616739	0.347057	0.373215	0.0630608	0.216668	0.115751	0.443071	0.980363	2.46081	6.919963
5330	-13139.16	-13113.77	-25.38263	0.705727	0.290668	0.0957731	0.199792	0.146665	0.180436	0.135743	0.218919	0.117299	0.151508	0.494314	0.119521	0.120486	0.184345	0.242583	0.233249	0.331591	0.357823	0.26494	0.261156	0.104968	0.170434	0.0963543	0.589855	0.0877519	0.0348511	0.302891	0.264495	0.026313	0.0700846	0.103811	0.0775353	0.228581	0.223586	0.00235952	0.039493	0.0772938	0.0750517	0.0818897	0.29047	0.0363731	0.158171	0.140129	0.0252848	0.0251336	0.356761	0.0450129	0.0234903	0.469967	0.0796348	0.3726889	0.34616	0.37225	0.0654823	0.216108	0.075412	0.36622	0.926972	2.6314	7.454837
5340	-13142.25	-13121.92	-20.32904	0.7131514	0.31102	0.168227	0.152774	0.121966	0.232269	0.164102	0.244279	0.10605	0.156747	0.36788	0.15215	0.0982743	0.185871	0.19401	0.233837	0.364183	0.283186	0.183668	0.2648	0.0863035	0.197199	0.113076	0.512593	0.15127	0.0604761	0.223363	0.293422	0.0287927	0.0750386	0.0683419	0.0857942	0.126834	0.161023	0.00189139	0.056422	0.100369	0.0525651	0.109566	0.13496	0.0305587	0.148234	0.120006	0.0260859	0.026696	0.327444	0.0478109	0.0181035	0.499181	0.0807648	0.3726889	0.34616	0.37225	0.0654823	0.216108	0.0769993	0.36967	0.929646	2.62368	6.949479
5350	-13127.67	-13101.67	-26.00224	0.7690887	0.328743	0.14599	0.152246	0.182686	0.246921	0.177631	0.243429	0.17624	0.155954	0.399854	0.145383	0.167665	0.226691	0.252047	0.214122	0.355723	0.241563	0.257334	0.219573	0.114677	0.155967	0.121781	0.730127	0.104232	0.0477144	0.216823	0.33681	0.057553	0.101228	0.0643686	0.0581515	0.228954	0.182627	0.0019789	0.0339269	0.0415184	0.0547302	0.0605154	0.228033	0.0344473	0.111152	0.100062	0.0396237	0.0301944	0.338349	0.0586212	0.0187719	0.515805	0.038258	0.362337	0.34616	0.37225	0.0654823	0.216108	0.0889663	0.394385	0.948007	2.56864	7.516799
5360	-13129.87	-13107.43	-22.43595	0.8797297	0.312668	0.100493	0.194155	0.140517	0.195144	0.156851	0.250776	0.126759	0.175474	0.395539	0.13712	0.112001	0.264814	0.24712	0.23871	0.31076	0.275334	0.245639	0.27406	0.147302	0.155967	0.138753	0.553498	0.081475	0.0465982	0.186187	0.259194	0.0188705	0.0558409	0.0893016	0.0323573	0.299337	0.180936	0.000618686	0.0251328	0.0447087	0.0922544	0.13862	0.201985	0.00793171	0.110563	0.118675	0.0201278	0.0314253	0.352143	0.061011	0.0215375	0.490556	0.0433281	0.362337	0.351555	0.378053	0.066503	0.203889	0.112377	0.437358	0.976815	2.47345	7.160169
5370	-13145.51	-13121.81	-23.70199	0.8008235	0.375203	0.156068	0.167976	0.181578	0.231252	0.160008	0.23701	0.14379	0.206367	0.421179	0.140778	0.141792	0.192184	0.265874	0.233804	0.338605	0.27874	0.224426	0.358016	0.0801381	0.168194	0.115472	0.411569	0.0608208	0.0954533	0.194388	0.231323	0.061293	0.0257042	0.0833078	0.0171991	0.165959	0.117266	0.0011901	0.121319	0.114986	0.0690381	0.0786859	0.221305	0.034099	0.169754	0.172222	0.0214383	0.0303775	0.354595	0.0601638	0.0282057	0.483917	0.0427417	0.3723284	0.351555	0.378053	0.066503	0.203889	0.095734	0.407465	0.957183	2.53962	7.286774
5380	-13134.85	-13111.02	-23.82646	0.7339609	0.321353	0.137329	0.206824	0.119603	0.234012	0.160452	0.281364	0.204339	0.170322	0.306532	0.158543	0.162034	0.277804	0.239696	0.275357	0.273275	0.281476	0.246638	0.284293	0.1024	0.172876	0.134669	0.55391	0.0530721	0.0937684	0.29427	0.234215	0.0740524	0.0281962	0.0490205	0.0316671	0.257073	0.185418	0.00119387	0.0279004	0.0506305	0.0716194	0.0613186	0.16795	0.0530898	0.0891956	0.144357	0.0261136	0.0291206	0.379055	0.0566722	0.0274896	0.47163	0.0360328	0.3723284	0.351555	0.378053	0.066503	0.203889	0.0814521	0.379123	0.936831	2.60259	7.29922
5390	-13143.32	-13117.23	-26.09093	0.7917063	0.350222	0.10146	0.199333	0.183198	0.195978	0.157506	0.275995	0.180088	0.170322	0.390191	0.120904	0.135318	0.277555	0.309515	0.249584	0.416915	0.312287	0.216827	0.28912	0.0861829	0.212198	0.118866	0.446893	0.0417692	0.219409	0.200158	0.304058	0.0300995	0.0734894	0.0921406	0.0436472	0.222008	0.120743	0.00747238	0.087044	0.0218111	0.0567026	0.0596692	0.1769	0.04959	0.118831	0.115431	0.0882344	0.0288103	0.375016	0.0527757	0.0271967	0.466606	0.0495955	0.3723284	0.350844	0.380698	0.0663684	0.202089	0.0937927	0.403773	0.95463	2.5478	7.525668
5400	-13133.79	-13101.54	-32.24581	0.7917063	0.315289	0.14875	0.220015	0.178348	0.21889	0.178179	0.242223	0.187408	0.198429	0.389469	0.125563	0.173763	0.381009	0.350557	0.224854	0.38507	0.322714	0.276362	0.302819	0.106917	0.210127	0.107093	0.573469	0.0717471	0.0624091	0.204128	0.275775	0.0260024	0.0824364	0.105704	0.104251	0.302392	0.262103	0.0131219	0.0920017	0.0435466	0.0583968	0.0471902	0.215989	0.0374673	0.174293	0.0945605	0.050322	0.0273341	0.388413	0.0525645	0.017553	0.464738	0.049397	0.3711371	0.362222	0.374026	0.0652052	0.198547	0.0937927	0.403773	0.95463	2.5478	8.141156
5410	-13127.51	-13104	-23.50274	0.7641412	0.408917	0.134426	0.186793	0.134394	0.250425	0.136331	0.221592	0.155037	0.21997	0.363432	0.0836794	0.177335	0.24607	0.258983	0.204282	0.330191	0.278681	0.242697	0.251565	0.127197	0.149521	0.112681	0.531336	0.115115	0.0499215	0.228198	0.313294	0.0649336	0.0589508	0.0918832	0.0782013	0.216353	0.124246	0.0123056	0.0465255	0.0779799	0.0745315	0.0459886	0.161215	0.0142777	0.114822	0.100743	0.0718279	0.0224494	0.388283	0.0546002	0.0235433	0.464583	0.0465414	0.3909448	0.361933	0.374525	0.0651533	0.198389	0.0879089	0.392286	0.946501	2.5733	7.266848
5420	-13135.33	-13107.31	-28.01604	0.8683735	0.34574	0.193532	0.254881	0.197632	0.20447	0.196461	0.298766	0.19669	0.134579	0.413261	0.0585149	0.208176	0.182982	0.249171	0.230813	0.379208	0.286683	0.245198	0.321439	0.135632	0.156469	0.131108	0.590104	0.0769051	0.104833	0.195181	0.29414	0.0640069	0.051094	0.0645025	0.0556934	0.213639	0.177763	0.0391711	0.0190455	0.0945115	0.0859934	0.100651	0.151329	0.00418573	0.110542	0.139859	0.0636224	0.0279724	0.381325	0.0536217	0.0231213	0.456257	0.0577029	0.3909448	0.349617	0.36927	0.0644145	0.216699	0.110003	0.433271	0.974238	2.48249	7.718178
5430	-13135.73	-13113.65	-22.07805	0.7547252	0.37994	0.15493	0.231044	0.1542	0.185915	0.16556	0.230029	0.197946	0.125507	0.29099	0.13625	0.13955	0.277639	0.250341	0.205408	0.363656	0.306143	0.240266	0.320945	0.0785222	0.108625	0.0784325	0.620761	0.0509016	0.0613389	0.191988	0.123823	0.0649363	0.0814103	0.0461566	0.0397431	0.220244	0.205374	0.0298393	0.0785578	0.0957652	0.052355	0.0572592	0.196346	0.0161231	0.137838	0.0994524	0.032329	0.0322778	0.373458	0.0525154	0.0223593	0.446844	0.0725457	0.3799372	0.349617	0.36927	0.0644145	0.216699	0.0858954	0.388247	0.943575	2.58228	7.12438
5440	-13123.84	-13103.8	-20.04555	0.8005939	0.290347	0.153128	0.196508	0.14443	0.190758	0.154872	0.253878	0.202993	0.115822	0.404496	0.119039	0.157113	0.204586	0.253431	0.205408	0.299972	0.258541	0.20001	0.261274	0.0965501	0.145524	0.124303	0.49746	0.0765536	0.0539226	0.233977	0.182153	0.032058	0.0905687	0.11251	0.135495	0.265032	0.130316	0.0352339	0.0326839	0.0680218	0.0565058	0.103212	0.133461	0.00683634	0.0779646	0.114655	0.0495258	0.0397867	0.38774	0.0507684	0.0190814	0.463932	0.0386918	0.3799372	0.342335	0.382406	0.0630729	0.212185	0.0956851	0.407373	0.957119	2.53982	6.921129
5450	-13133.55	-13110.01	-23.53865	0.9590748	0.384055	0.16467	0.24164	0.165329	0.217262	0.173415	0.233009	0.177713	0.164605	0.401433	0.108984	0.180034	0.263026	0.240236	0.214063	0.299972	0.311358	0.217746	0.211543	0.116679	0.151018	0.12905	0.507232	0.125583	0.0289068	0.284579	0.168192	0.0259042	0.0475777	0.0737716	0.140336	0.247951	0.119545	0.0323686	0.0533221	0.0392181	0.0292315	0.135034	0.182686	0.00510398	0.070903	0.119262	0.0668919	0.0400395	0.390204	0.0510911	0.0192027	0.46688	0.0325824	0.3799372	0.344917	0.377838	0.0631525	0.214092	0.128718	0.464095	0.992873	2.41431	7.27044
5460	-13129.49	-13104.99	-24.50238	0.8651726	0.292899	0.175546	0.185779	0.18214	0.193717	0.180641	0.193401	0.185279	0.154458	0.363547	0.152813	0.146862	0.252314	0.230382	0.264441	0.329099	0.260473	0.304296	0.243235	0.102341	0.16394	0.129149	0.632348	0.0555737	0.0511755	0.2443	0.313589	0.0183935	0.0385175	0.0926117	0.095169	0.182072	0.160314	0.0307054	0.073158	0.0495013	0.0515826	0.0901165	0.193938	0.0255617	0.132295	0.0943787	0.054759	0.0394692	0.384646	0.0503633	0.0234375	0.46023	0.0418536	0.3619232	0.345788	0.376267	0.063312	0.214633	0.109332	0.432107	0.973497	2.48506	7.366813
5470	-13146.43	-13123.36	-23.07465	0.7859896	0.315826	0.160502	0.256914	0.150394	0.223492	0.206709	0.199911	0.180803	0.147813	0.256652	0.148463	0.159639	0.290882	0.221972	0.21065	0.353363	0.246293	0.217932	0.20571	0.100187	0.159071	0.0913357	0.483997	0.0977245	0.0548199	0.297285	0.243439	0.0422278	0.0373181	0.0625696	0.0635724	0.199321	0.111346	0.0290072	0.0515633	0.0270712	0.14269	0.0893668	0.265862	0.0256988	0.146899	0.148385	0.0993628	0.0403453	0.407095	0.0501787	0.0239515	0.447785	0.0306438	0.3285423	0.332133	0.384121	0.0646335	0.219113	0.0925741	0.401432	0.952996	2.553	7.22404
5480	-13138.04	-13108.36	-29.67655	0.6764895	0.3908	0.18289	0.261473	0.142334	0.24864	0.172564	0.269166	0.209358	0.182453	0.275188	0.12998	0.153661	0.287862	0.281701	0.203346	0.417604	0.395217	0.243737	0.273589	0.152375	0.184107	0.128696	0.633252	0.132249	0.041218	0.195724	0.220553	0.03162	0.0426637	0.0408387	0.0699338	0.24983	0.171936	0.0311253	0.0746762	0.0452647	0.0530738	0.0332469	0.205223	0.0416731	0.165256	0.14153	0.0766006	0.0398483	0.402081	0.0421339	0.0137094	0.44227	0.0599576	0.3285423	0.332133	0.384121	0.0646335	0.219113	0.0691752	0.352223	0.915835	2.66277	7.884229
5490	-13133.68	-13106.17	-27.50656	0.7236689	0.37181	0.153658	0.220628	0.126867	0.24927	0.167484	0.340839	0.155261	0.1553	0.352458	0.130279	0.209354	0.252686	0.234279	0.292698	0.331041	0.242037	0.243376	0.34704	0.124221	0.15807	0.118744	0.591655	0.0608596	0.0155378	0.238256	0.186509	0.0425814	0.0823231	0.0958714	0.0816833	0.285932	0.245716	0.0191235	0.0494467	0.0472302	0.0377903	0.0259893	0.19613	0.0349376	0.1379	0.129584	0.0847727	0.038276	0.389174	0.0404715	0.0187736	0.452814	0.060491	0.3520554	0.334626	0.382008	0.0654575	0.217908	0.0792494	0.374487	0.933333	2.61293	7.667231
5500	-13135.91	-13103.13	-32.77255	0.7770357	0.396992	0.152686	0.2094	0.149784	0.222978	0.204333	0.297943	0.207464	0.180533	0.406165	0.136904	0.22284	0.291559	0.346791	0.294403	0.337664	0.351833	0.237409	0.258963	0.125182	0.183029	0.117585	0.640821	0.115288	0.0269146	0.283649	0.190881	0.0645808	0.0697271	0.0910199	0.0872075	0.282803	0.189942	0.0452957	0.0526869	0.0752994	0.0249466	0.0504105	0.160805	0.072794	0.156919	0.116369	0.0630281	0.0346929	0.374119	0.0389058	0.0257528	0.469935	0.0565944	0.3520554	0.334626	0.382008	0.0654575	0.217908	0.0906636	0.397721	0.950383	2.56123	8.193829
5510	-13131.17	-13106.81	-24.35753	0.8174146	0.334673	0.168425	0.187092	0.163204	0.203949	0.196301	0.321078	0.154882	0.143344	0.407043	0.123568	0.153348	0.234433	0.346791	0.286798	0.272403	0.326275	0.282294	0.230201	0.13557	0.161634	0.068582	0.449734	0.11917	0.0126644	0.171249	0.186798	0.067047	0.0437643	0.0723094	0.0728441	0.318908	0.209245	0.0415569	0.0162058	0.0802767	0.0236898	0.0594	0.200413	0.0354687	0.110214	0.121982	0.0374976	0.0367214	0.371824	0.0484089	0.0253221	0.462076	0.0556479	0.3520554	0.334626	0.382008	0.0654575	0.217908	0.0992586	0.414052	0.961666	2.52502	7.352328
5520	-13139.61	-13113.33	-26.2831	0.8948471	0.319584	0.153473	0.262109	0.169234	0.19538	0.141025	0.254863	0.181314	0.183981	0.371186	0.135425	0.150297	0.254832	0.227621	0.236657	0.446873	0.276028	0.198395	0.229119	0.133064	0.158661	0.0667186	0.686326	0.1334	0.0133284	0.282999	0.255824	0.0767471	0.0774068	0.0845441	0.0587299	0.16597	0.102599	0.0522786	0.0408389	0.0451377	0.0265078	0.039133	0.228799	0.0415473	0.10813	0.168004	0.110793	0.0371012	0.375669	0.0489096	0.0163937	0.466854	0.0550717	0.3800967	0.346748	0.375049	0.064265	0.213938	0.115525	0.442692	0.98013	2.46165	7.544884
5530	-13131.73	-13103.17	-28.5657	0.7026811	0.32862	0.187929	0.261715	0.119377	0.272244	0.125528	0.335787	0.152311	0.203649	0.343904	0.121511	0.112272	0.167826	0.289392	0.254396	0.351558	0.339318	0.219094	0.284251	0.126948	0.148072	0.100904	0.565469	0.108692	0.00398001	0.353238	0.270691	0.0649477	0.0575203	0.0939616	0.101952	0.273431	0.189666	0.0216146	0.0411447	0.08136	0.0363656	0.0664759	0.1822	0.047513	0.144321	0.160406	0.0615898	0.0290183	0.36548	0.0475831	0.0196758	0.484664	0.0535781	0.3800967	0.346748	0.375049	0.064265	0.213938	0.0747611	0.364792	0.925858	2.63459	7.773144
5540	-13134.2	-13109.87	-24.3331	0.7476134	0.35298	0.140355	0.199711	0.154821	0.307731	0.179726	0.299182	0.165693	0.12558	0.317578	0.125992	0.117395	0.244319	0.260603	0.230075	0.379865	0.260648	0.242289	0.273917	0.100308	0.174933	0.118853	0.546021	0.0771059	0.00897374	0.195456	0.287828	0.0436286	0.106856	0.0730998	0.110324	0.187332	0.205019	0.0360589	0.0465884	0.100823	0.103188	0.0323947	0.167739	0.0208223	0.109436	0.090711	0.0279263	0.0298014	0.375344	0.0488672	0.0191311	0.471833	0.055024	0.3415865	0.371928	0.362805	0.058314	0.206954	0.0843739	0.385156	0.941311	2.58916	7.349885
5550	-13137.67	-13109.46	-28.20842	0.6751577	0.305194	0.162542	0.162286	0.182531	0.280776	0.204792	0.317067	0.171269	0.186443	0.392351	0.118546	0.135135	0.280829	0.297774	0.230075	0.34212	0.300725	0.23418	0.23008	0.131435	0.121902	0.0904993	0.605665	0.125883	0.00873574	0.312208	0.166811	0.0416052	0.0652794	0.0758778	0.0841468	0.272468	0.19713	0.0343705	0.0485072	0.101201	0.0763318	0.0445476	0.22189	0.031492	0.135192	0.151227	0.0582972	0.0266159	0.41912	0.0436436	0.0106101	0.416544	0.0834666	0.3415865	0.377182	0.359629	0.0591378	0.204051	0.0688918	0.351569	0.915303	2.66424	7.737417
5560	-13141.41	-13112.57	-28.83683	0.6688029	0.336491	0.204715	0.222077	0.114954	0.280776	0.144563	0.219129	0.24609	0.161078	0.417432	0.15716	0.134429	0.295829	0.321694	0.21337	0.427044	0.300725	0.226632	0.275429	0.0821866	0.239039	0.0953664	0.577439	0.07259	0.00589573	0.267425	0.21763	0.0571	0.0707136	0.162307	0.119778	0.143439	0.244159	0.0172763	0.0328186	0.0884712	0.107796	0.0418571	0.176711	0.0464379	0.088216	0.11017	0.0358158	0.0258868	0.400249	0.0416785	0.0311069	0.45544	0.0456392	0.3415865	0.376577	0.359052	0.0606472	0.203724	0.0675411	0.348431	0.912735	2.67129	7.800258
5570	-13131.07	-13105.8	-25.26766	0.7127364	0.292464	0.118934	0.221073	0.149755	0.247281	0.159446	0.287713	0.177824	0.13215	0.469787	0.144272	0.131782	0.267376	0.2748	0.178722	0.476691	0.293977	0.265208	0.221042	0.123302	0.175938	0.143247	0.684401	0.0969997	0.00555443	0.283716	0.171611	0.0252431	0.0489388	0.0636193	0.0690033	0.184375	0.172351	0.0121182	0.04217	0.0514667	0.078984	0.0809451	0.145324	0.0567694	0.0833364	0.0948308	0.0388009	0.0251921	0.389508	0.0405601	0.0302722	0.443218	0.0712493	0.3415865	0.376936	0.359394	0.060705	0.202966	0.0769106	0.369478	0.929498	2.62411	7.443341
5580	-13144.23	-13113.76	-30.47529	0.5583441	0.332994	0.146137	0.204359	0.169436	0.282605	0.172496	0.376769	0.162293	0.14232	0.452355	0.184277	0.142854	0.199095	0.347682	0.258911	0.324284	0.354773	0.266271	0.199944	0.123619	0.20683	0.0842944	0.663338	0.0632274	0.01349	0.317781	0.279034	0.0580272	0.0723481	0.10455	0.0529715	0.223093	0.260517	0.00982585	0.0752821	0.0570136	0.0678607	0.0543275	0.16427	0.0728119	0.0734634	0.133461	0.0128105	0.0251161	0.388333	0.041678	0.0310829	0.465027	0.0487632	0.3415865	0.376936	0.359394	0.060705	0.202966	0.0446468	0.288309	0.858482	2.80856	7.964103
5590	-13147.02	-13112.55	-34.46591	0.8458636	0.271461	0.133577	0.249521	0.179277	0.295372	0.196523	0.275793	0.175908	0.202895	0.387827	0.20267	0.139686	0.24812	0.354413	0.220139	0.461358	0.339838	0.234155	0.297482	0.10529	0.176071	0.138047	0.621295	0.0722074	0.00987948	0.236226	0.241098	0.0549949	0.0873108	0.0790414	0.0859217	0.297049	0.219985	0.0397462	0.0762724	0.0312254	0.102728	0.0763057	0.25438	0.0614253	0.10497	0.174677	0.151004	0.0248886	0.384815	0.0413004	0.0398609	0.460814	0.0483214	0.3415865	0.377142	0.352898	0.0596077	0.210353	0.105274	0.424964	0.968896	2.50087	8.363165
5600	-13138.1	-13106.17	-31.93781	0.8063453	0.323662	0.144953	0.178431	0.219539	0.251361	0.257117	0.384735	0.167708	0.172678	0.398571	0.198988	0.171582	0.281961	0.309963	0.254986	0.412588	0.294086	0.330285	0.297482	0.119694	0.200909	0.0837497	0.541028	0.0896137	0.00414873	0.265413	0.235438	0.0628308	0.0482398	0.114886	0.0697933	0.260349	0.172587	0.0125102	0.0461465	0.0917919	0.0725494	0.0391079	0.26027	0.0227519	0.0909089	0.0904659	0.0644963	0.0244614	0.37821	0.0451461	0.0391767	0.465514	0.047492	0.3415865	0.376373	0.352178	0.0615259	0.209924	0.0969083	0.409676	0.958698	2.53472	8.110356
5610	-13131.75	-13108.7	-23.05528	0.690769	0.32802	0.177955	0.221092	0.19631	0.184584	0.204525	0.26149	0.169031	0.161287	0.362104	0.147956	0.106954	0.298921	0.283963	0.155362	0.353704	0.266305	0.273508	0.247489	0.11594	0.137216	0.133985	0.572457	0.075481	0.00719765	0.224859	0.197184	0.0181674	0.0439977	0.0410502	0.0679728	0.33608	0.156358	0.0259649	0.051565	0.0688545	0.0830511	0.0352027	0.217912	0.00715452	0.0572201	0.0761136	0.0705574	0.0298021	0.37585	0.0448644	0.0396786	0.462609	0.0471957	0.3415865	0.363572	0.362425	0.0621047	0.211898	0.0722177	0.359142	0.921399	2.64724	7.222102
5620	-13138.03	-13119.65	-18.37342	0.8464104	0.29755	0.267057	0.243462	0.112335	0.277551	0.15253	0.177082	0.150439	0.1324	0.391786	0.100659	0.206195	0.238495	0.20863	0.14601	0.329973	0.280483	0.17383	0.215112	0.114696	0.135106	0.118938	0.479894	0.0442906	0.0124046	0.247235	0.205061	0.0165576	0.0568222	0.0766916	0.0729101	0.236629	0.168733	0.0186225	0.0537768	0.0697638	0.0657952	0.0677938	0.118393	0.0115152	0.111401	0.104741	0.0445676	0.0298888	0.376943	0.0637474	0.039794	0.455901	0.0337258	0.3750211	0.361844	0.360702	0.0665624	0.210891	0.105389	0.425169	0.969029	2.50041	6.753917
5630	-13130.02	-13117.28	-12.74365	0.9235502	0.31333	0.14263	0.202141	0.135307	0.148504	0.165137	0.226137	0.171707	0.132491	0.313101	0.11415	0.124877	0.228795	0.199774	0.184076	0.307268	0.240723	0.174472	0.21394	0.101837	0.158804	0.0952468	0.457299	0.0558661	0.0519938	0.181927	0.11907	0.0279992	0.075907	0.0216063	0.057478	0.245096	0.164768	0.0275614	0.0380394	0.044452	0.0529106	0.104957	0.133675	0.0319392	0.0789922	0.102163	0.022792	0.0318779	0.347817	0.0679897	0.0203839	0.486241	0.04569	0.3793023	0.361844	0.360702	0.0665624	0.210891	0.121459	0.452502	0.98608	2.43996	6.190939
5640	-13134.18	-13116.42	-17.76404	0.9179556	0.280987	0.20813	0.158289	0.12122	0.273293	0.122356	0.33097	0.200581	0.1054	0.366473	0.098226	0.15352	0.248224	0.255871	0.152301	0.355214	0.235037	0.249419	0.217763	0.080233	0.169098	0.128766	0.544706	0.0543709	0.0356029	0.175379	0.168048	0.0280259	0.0467367	0.032446	0.0448129	0.144768	0.179887	0.0150512	0.065524	0.039902	0.078846	0.0630145	0.19106	0.0359845	0.0955133	0.0822901	0.0596373	0.0304122	0.35043	0.0648638	0.0208404	0.463885	0.0695683	0.3634152	0.361844	0.360702	0.0665624	0.210891	0.120307	0.450622	0.984954	2.44412	6.692978
